"ID","N","BF"
1,1,1
2,1,1
3,3,1.23139241695129
4,4,0.855665910797302
5,5,0.843956940107059
6,6,0.916406916330106
7,7,1.05163229119508
8,8,1.53245998008493
9,9,0.6478512915403
10,10,0.771309611034235
11,11,0.833268117554372
12,12,0.938737150227528
13,13,1.52858572749798
14,14,1.13937589772121
15,15,1.36266263641311
16,16,1.27901842173797
17,17,1.87937617717556
18,18,2.63279059110545
19,19,2.95607586107451
20,20,5.04624840496467
21,21,0.939292925030323
22,22,1.08672276336976
23,23,0.901348864790382
24,24,0.689805498804762
25,25,0.397729992649375
26,26,0.475214435772728
27,27,0.512311688560251
28,28,0.593850986538114
29,29,0.696361139033754
30,30,0.394087113885002
31,31,0.338163123307225
32,32,0.292313918138578
33,33,0.339416437516252
34,34,0.356490646740385
35,35,0.446417217048626
36,36,0.544707960120973
37,37,0.657192549181308
38,38,0.665409526437327
39,39,0.560499110021295
40,40,0.875485829123654
41,41,1.12926614563961
42,42,1.1927492948418
43,43,1.24909541527156
44,44,0.94322071711115
45,45,0.716517010952846
46,46,0.638178990300752
47,47,0.55991951104857
48,48,0.498389709126689
49,49,0.671558369929924
50,50,0.652209880917238
51,51,0.641480367291897
52,52,0.72896841307979
53,53,0.823397728632921
54,54,0.744412692632247
56,55,0.615142811982438
57,56,0.54067535681211
58,57,0.443840722532524
59,58,0.44672570572417
60,59,0.420150605393784
61,60,0.337294056710127
62,61,0.303329410682138
63,62,0.303851402431709
64,63,0.21861735113216
65,64,0.295437364373157
66,65,0.278389588302564
67,66,0.314245350704219
68,67,0.389052977078762
69,68,0.453459369921236
70,69,0.521296268629948
71,70,0.29475048431067
72,71,0.365104733346651
73,72,0.284944534377311
74,73,0.251760835855625
75,74,0.341946897522972
76,75,0.425580307963436
77,76,0.497398433973635
78,77,0.61241536378657
79,78,0.376643657013438
80,79,0.423337138354234
81,80,0.364165723052289
82,81,0.422370684068262
83,82,0.492183509599123
84,83,0.546626411657682
85,84,0.603254120342694
86,85,0.475995716989625
87,86,0.71474921651031
88,87,0.837532430568078
89,88,0.698689027564263
90,89,0.47910608042103
91,90,0.463386628098009
92,91,0.427531210792549
93,92,0.206329415535393
94,93,0.203757017304911
95,94,0.194573999137695
96,95,0.20625678090804
97,96,0.223090696260565
98,97,0.208379090422473
99,98,0.216951004923512
100,99,0.266596299965311
