"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_SPA","correct_Target_response_Prac","correct_Welcome_PP_SPA","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_ELL","count_Start_HIN","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_POR","count_Start_SC","count_Start_SPA","count_Start_TC","count_Start_THAI","count_Start_TUR","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_ELL","count_Welcome_PP_HIN","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_POR","count_Welcome_PP_SC","count_Welcome_PP_SPA","count_Welcome_PP_TC","count_Welcome_PP_THAI","count_Welcome_PP_TUR","datetime","de","description","disable_garbage_collection","ell","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hin","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","por","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_ELL","response_Start_HIN","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_POR","response_Start_SC","response_Start_SPA","response_Start_TC","response_Start_THAI","response_Start_TUR","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_ELL","response_Welcome_PP_HIN","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_POR","response_Welcome_PP_SC","response_Welcome_PP_SPA","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_Welcome_PP_TUR","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_ELL","response_time_Start_HIN","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_POR","response_time_Start_SC","response_time_Start_SPA","response_time_Start_TC","response_time_Start_THAI","response_time_Start_TUR","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_ELL","response_time_Welcome_PP_HIN","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_POR","response_time_Welcome_PP_SC","response_time_Welcome_PP_SPA","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","response_time_Welcome_PP_TUR","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","spa","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_ELL","time_Start_HIN","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_POR","time_Start_SC","time_Start_SPA","time_Start_TC","time_Start_THAI","time_Start_TUR","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_ELL","time_Welcome_PP_HIN","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_POR","time_Welcome_PP_SC","time_Welcome_PP_SPA","time_Welcome_PP_TC","time_Welcome_PP_THAI","time_Welcome_PP_TUR","title","total_correct","total_response_time","total_responses","tur","uniform_coordinates","width"
"F","5747","F","F","PP_LIST4.csv","ftball.jpg","nut.jpg","86.6666666667","86.6666666667","724.533333333","724.533333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","13","2","13","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","13","13","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11/15/19 09:11:17","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\USUARIO 1\Desktop\Experiment","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","0","0","3","5","C:/Users/USUARIO 1/Desktop/Experiment/Data/COL_001_PP_027.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","720","NA","NA","720","NA","NA","NA","NA","NA","NA","NA","NA","NA","3676","NA","NA","NA","519","NA","NA","NA","NA","NA","NA","NA","NA","NA","12265","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","27","odd","no","no","NA","8286","4508","4510","7145","8265","8265","NA","NA","50992","51155","45691","20575","47292","51659","51152","8287","50992","51659","52382","NA","NA","20575","47218","36330","45688","36330","36330","20575","NA","NA","NA","NA","NA","NA","NA","NA","NA","47295","NA","NA","NA","46195","46195","46718","23558","35774","52883","NA","NA","NA","NA","NA","NA","NA","NA","NA","8290","NA","NA","NA","Orientation_PSA2018","13","10868","15","no","yes","1024"
"F","5747","F","F","PP_LIST4.csv","tapedispenser.jpg","wrench.jpg","87.5","87.5","712.875","712.875","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","1","0","1","13","0","0","1","1","0","0","1","1","1","1","0","13","2","13","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","13","13","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","11/15/19 09:11:17","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\USUARIO 1\Desktop\Experiment","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","1","1","3","5","C:/Users/USUARIO 1/Desktop/Experiment/Data/COL_001_PP_027.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","538","NA","NA","538","NA","NA","NA","NA","NA","NA","NA","NA","NA","3676","NA","NA","NA","519","NA","NA","NA","NA","NA","NA","NA","NA","NA","12265","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","27","odd","no","no","NA","8286","4508","4510","7145","8265","8265","NA","NA","50992","53145","45691","20575","47292","53649","53142","8287","50992","53649","54190","NA","NA","20575","47218","36330","45688","36330","36330","20575","NA","NA","NA","NA","NA","NA","NA","NA","NA","47295","NA","NA","NA","46195","46195","46718","23558","35774","54690","NA","NA","NA","NA","NA","NA","NA","NA","NA","8290","NA","NA","NA","Orientation_PSA2018","14","11406","16","no","yes","1024"
"F","5747","F","F","PP_LIST4.csv","skirt.jpg","tlphon.jpg","88.2352941176","88.2352941176","698.470588235","698.470588235","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","13","0","0","2","2","0","0","2","2","2","2","0","13","2","13","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","13","13","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","11/15/19 09:11:17","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\USUARIO 1\Desktop\Experiment","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","2","2","3","5","C:/Users/USUARIO 1/Desktop/Experiment/Data/COL_001_PP_027.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","468","NA","NA","468","NA","NA","NA","NA","NA","NA","NA","NA","NA","3676","NA","NA","NA","519","NA","NA","NA","NA","NA","NA","NA","NA","NA","12265","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","27","odd","no","no","NA","8286","4508","4510","7145","8265","8265","NA","NA","50992","54911","45691","20575","47292","55415","54908","8287","50992","55415","55886","NA","NA","20575","47218","36330","45688","36330","36330","20575","NA","NA","NA","NA","NA","NA","NA","NA","NA","47295","NA","NA","NA","46195","46195","46718","23558","35774","56386","NA","NA","NA","NA","NA","NA","NA","NA","NA","8290","NA","NA","NA","Orientation_PSA2018","15","11874","17","no","yes","1024"
"F","5747","F","F","PP_LIST4.csv","knife.jpg","ladder.jpg","88.8888888889","88.8888888889","687.833333333","687.833333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","3","0","3","13","0","0","3","3","0","0","3","3","3","3","0","13","2","13","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","13","13","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","11/15/19 09:11:17","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\USUARIO 1\Desktop\Experiment","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","3","3","3","5","C:/Users/USUARIO 1/Desktop/Experiment/Data/COL_001_PP_027.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","507","NA","NA","507","NA","NA","NA","NA","NA","NA","NA","NA","NA","3676","NA","NA","NA","519","NA","NA","NA","NA","NA","NA","NA","NA","NA","12265","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","27","odd","no","no","NA","8286","4508","4510","7145","8265","8265","NA","NA","50992","56600","45691","20575","47292","57104","56597","8287","50992","57104","57614","NA","NA","20575","47218","36330","45688","36330","36330","20575","NA","NA","NA","NA","NA","NA","NA","NA","NA","47295","NA","NA","NA","46195","46195","46718","23558","35774","58114","NA","NA","NA","NA","NA","NA","NA","NA","NA","8290","NA","NA","NA","Orientation_PSA2018","16","12381","18","no","yes","1024"
"F","5747","F","F","PP_LIST4.csv","wndmil.jpg","mitten.jpg","89.4736842105","89.4736842105","678.210526316","678.210526316","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","4","0","4","13","0","0","4","4","0","0","4","4","4","4","0","13","2","13","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","13","13","13","4","0","0","0","0","0","0","0","0","0","0","0","0","0","11/15/19 09:11:17","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\USUARIO 1\Desktop\Experiment","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","4","4","3","5","C:/Users/USUARIO 1/Desktop/Experiment/Data/COL_001_PP_027.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","505","NA","NA","505","NA","NA","NA","NA","NA","NA","NA","NA","NA","3676","NA","NA","NA","519","NA","NA","NA","NA","NA","NA","NA","NA","NA","12265","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","27","odd","no","no","NA","8286","4508","4510","7145","8265","8265","NA","NA","50992","58314","45691","20575","47292","58818","58311","8287","50992","58818","59326","NA","NA","20575","47218","36330","45688","36330","36330","20575","NA","NA","NA","NA","NA","NA","NA","NA","NA","47295","NA","NA","NA","46195","46195","46718","23558","35774","59826","NA","NA","NA","NA","NA","NA","NA","NA","NA","8290","NA","NA","NA","Orientation_PSA2018","17","12886","19","no","yes","1024"
"Y","5747","V","V","PP_LIST4.csv","glassV.jpg","glassV.jpg","90","90","670.3","670.3","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","13","0","0","5","5","0","0","5","5","5","5","0","13","2","13","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","13","13","13","5","0","0","0","0","0","0","0","0","0","0","0","0","0","11/15/19 09:11:17","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\USUARIO 1\Desktop\Experiment","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","5","5","3","5","C:/Users/USUARIO 1/Desktop/Experiment/Data/COL_001_PP_027.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","520","NA","NA","520","NA","NA","NA","NA","NA","NA","NA","NA","NA","3676","NA","NA","NA","519","NA","NA","NA","NA","NA","NA","NA","NA","NA","12265","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","27","odd","no","no","NA","8286","4508","4510","7145","8265","8265","NA","NA","50992","60042","45691","20575","47292","60546","60039","8287","50992","60546","61073","NA","NA","20575","47218","36330","45688","36330","36330","20575","NA","NA","NA","NA","NA","NA","NA","NA","NA","47295","NA","NA","NA","46195","46195","46718","23558","35774","61573","NA","NA","NA","NA","NA","NA","NA","NA","NA","8290","NA","NA","NA","Orientation_PSA2018","18","13406","20","no","yes","1024"
"Y","5747","H","H","PP_LIST4.csv","fire_extinguisherH.jpg","fire_extinguisherH.jpg","90.4761904762","90.4761904762","670.857142857","670.857142857","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","13","0","0","6","6","0","0","6","6","6","6","0","13","2","13","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","13","13","13","6","0","0","0","0","0","0","0","0","0","0","0","0","0","11/15/19 09:11:17","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\USUARIO 1\Desktop\Experiment","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","6","6","3","5","C:/Users/USUARIO 1/Desktop/Experiment/Data/COL_001_PP_027.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","682","NA","NA","682","NA","NA","NA","NA","NA","NA","NA","NA","NA","3676","NA","NA","NA","519","NA","NA","NA","NA","NA","NA","NA","NA","NA","12265","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","27","odd","no","no","NA","8286","4508","4510","7145","8265","8265","NA","NA","50992","61800","45691","20575","47292","62304","61794","8287","50992","62304","62990","NA","NA","20575","47218","36330","45688","36330","36330","20575","NA","NA","NA","NA","NA","NA","NA","NA","NA","47295","NA","NA","NA","46195","46195","46718","23558","35774","63490","NA","NA","NA","NA","NA","NA","NA","NA","NA","8290","NA","NA","NA","Orientation_PSA2018","19","14088","21","no","yes","1024"
"F","5747","F","F","PP_LIST4.csv","mitten.jpg","needle.jpg","90.9090909091","90.9090909091","666.590909091","666.590909091","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","7","0","7","13","0","0","7","7","0","0","7","7","7","7","0","13","2","13","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","13","13","13","7","0","0","0","0","0","0","0","0","0","0","0","0","0","11/15/19 09:11:17","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\USUARIO 1\Desktop\Experiment","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","7","7","3","5","C:/Users/USUARIO 1/Desktop/Experiment/Data/COL_001_PP_027.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","577","NA","NA","577","NA","NA","NA","NA","NA","NA","NA","NA","NA","3676","NA","NA","NA","519","NA","NA","NA","NA","NA","NA","NA","NA","NA","12265","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","27","odd","no","no","NA","8286","4508","4510","7145","8265","8265","NA","NA","50992","63713","45691","20575","47292","64217","63710","8287","50992","64217","64798","NA","NA","20575","47218","36330","45688","36330","36330","20575","NA","NA","NA","NA","NA","NA","NA","NA","NA","47295","NA","NA","NA","46195","46195","46718","23558","35774","65298","NA","NA","NA","NA","NA","NA","NA","NA","NA","8290","NA","NA","NA","Orientation_PSA2018","20","14665","22","no","yes","1024"
"F","5747","F","F","PP_LIST4.csv","needle.jpg","tiger.jpg","91.3043478261","91.3043478261","662.52173913","662.52173913","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","8","0","8","13","0","0","8","8","0","0","8","8","8","8","0","13","2","13","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","13","13","13","8","0","0","0","0","0","0","0","0","0","0","0","0","0","11/15/19 09:11:17","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\USUARIO 1\Desktop\Experiment","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","8","8","3","5","C:/Users/USUARIO 1/Desktop/Experiment/Data/COL_001_PP_027.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","573","NA","NA","573","NA","NA","NA","NA","NA","NA","NA","NA","NA","3676","NA","NA","NA","519","NA","NA","NA","NA","NA","NA","NA","NA","NA","12265","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","27","odd","no","no","NA","8286","4508","4510","7145","8265","8265","NA","NA","50992","65493","45691","20575","47292","65997","65490","8287","50992","65997","66574","NA","NA","20575","47218","36330","45688","36330","36330","20575","NA","NA","NA","NA","NA","NA","NA","NA","NA","47295","NA","NA","NA","46195","46195","46718","23558","35774","67074","NA","NA","NA","NA","NA","NA","NA","NA","NA","8290","NA","NA","NA","Orientation_PSA2018","21","15238","23","no","yes","1024"
"Y","5747","H","H","PP_LIST4.csv","brushH.jpg","brushH.jpg","91.6666666667","91.6666666667","661.583333333","661.583333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","9","0","9","13","0","0","9","9","0","0","9","9","9","9","0","13","2","13","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","13","13","13","9","0","0","0","0","0","0","0","0","0","0","0","0","0","11/15/19 09:11:17","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\USUARIO 1\Desktop\Experiment","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","9","9","3","5","C:/Users/USUARIO 1/Desktop/Experiment/Data/COL_001_PP_027.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","640","NA","NA","640","NA","NA","NA","NA","NA","NA","NA","NA","NA","3676","NA","NA","NA","519","NA","NA","NA","NA","NA","NA","NA","NA","NA","12265","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","27","odd","no","no","NA","8286","4508","4510","7145","8265","8265","NA","NA","50992","67283","45691","20575","47292","67787","67280","8287","50992","67787","68431","NA","NA","20575","47218","36330","45688","36330","36330","20575","NA","NA","NA","NA","NA","NA","NA","NA","NA","47295","NA","NA","NA","46195","46195","46718","23558","35774","68931","NA","NA","NA","NA","NA","NA","NA","NA","NA","8290","NA","NA","NA","Orientation_PSA2018","22","15878","24","no","yes","1024"
