"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_SPA","correct_Target_response_Prac","correct_Welcome_PP_SPA","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_ELL","count_Start_HIN","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_POR","count_Start_SC","count_Start_SPA","count_Start_TC","count_Start_THAI","count_Start_TUR","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_ELL","count_Welcome_PP_HIN","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_POR","count_Welcome_PP_SC","count_Welcome_PP_SPA","count_Welcome_PP_TC","count_Welcome_PP_THAI","count_Welcome_PP_TUR","datetime","de","description","disable_garbage_collection","ell","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hin","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","por","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_ELL","response_Start_HIN","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_POR","response_Start_SC","response_Start_SPA","response_Start_TC","response_Start_THAI","response_Start_TUR","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_ELL","response_Welcome_PP_HIN","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_POR","response_Welcome_PP_SC","response_Welcome_PP_SPA","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_Welcome_PP_TUR","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_ELL","response_time_Start_HIN","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_POR","response_time_Start_SC","response_time_Start_SPA","response_time_Start_TC","response_time_Start_THAI","response_time_Start_TUR","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_ELL","response_time_Welcome_PP_HIN","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_POR","response_time_Welcome_PP_SC","response_time_Welcome_PP_SPA","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","response_time_Welcome_PP_TUR","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","spa","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_ELL","time_Start_HIN","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_POR","time_Start_SC","time_Start_SPA","time_Start_TC","time_Start_THAI","time_Start_TUR","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_ELL","time_Welcome_PP_HIN","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_POR","time_Welcome_PP_SC","time_Welcome_PP_SPA","time_Welcome_PP_TC","time_Welcome_PP_THAI","time_Welcome_PP_TUR","title","total_correct","total_response_time","total_responses","tur","uniform_coordinates","width"
"F","5747","F","F","PP_LIST1.csv","ladder.jpg","house.jpg","100","100","914.142857143","914.142857143","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11/08/19 09:15:23","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\USUARIO 1\Desktop\Experiment","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","0","0","1","5","C:/Users/USUARIO 1/Desktop/Experiment/Raw data/COL_001_PP_018.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","762","NA","NA","762","NA","NA","NA","NA","NA","NA","NA","NA","NA","4216","NA","NA","NA","723","NA","NA","NA","NA","NA","NA","NA","NA","NA","29519","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","18","even","no","no","NA","9446","5516","5520","8023","9415","9415","NA","NA","56710","56958","50636","38998","52461","57464","56954","9446","56710","57464","58231","NA","NA","38998","52370","39054","50631","39054","39054","38998","NA","NA","NA","NA","NA","NA","NA","NA","NA","52466","NA","NA","NA","51141","51142","51870","42000","NA","58731","NA","NA","NA","NA","NA","NA","NA","NA","NA","9451","NA","NA","NA","Orientation_PSA2018","7","6399","7","no","yes","1024"
"F","5747","F","F","PP_LIST1.csv","knife.jpg","ladder.jpg","100","100","876.375","876.375","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","1","0","1","5","0","0","1","1","0","0","1","1","1","1","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","11/08/19 09:15:23","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\USUARIO 1\Desktop\Experiment","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","1","1","1","5","C:/Users/USUARIO 1/Desktop/Experiment/Raw data/COL_001_PP_018.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","612","NA","NA","612","NA","NA","NA","NA","NA","NA","NA","NA","NA","4216","NA","NA","NA","723","NA","NA","NA","NA","NA","NA","NA","NA","NA","29519","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","18","even","no","no","NA","9446","5516","5520","8023","9415","9415","NA","NA","56710","59084","50636","38998","52461","59590","59080","9446","56710","59590","60206","NA","NA","38998","52370","39054","50631","39054","39054","38998","NA","NA","NA","NA","NA","NA","NA","NA","NA","52466","NA","NA","NA","51141","51142","51870","42000","NA","60707","NA","NA","NA","NA","NA","NA","NA","NA","NA","9451","NA","NA","NA","Orientation_PSA2018","8","7011","8","no","yes","1024"
"F","5747","F","F","PP_LIST1.csv","wndmil.jpg","mitten.jpg","100","100","851.666666667","851.666666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","5","0","0","2","2","0","0","2","2","2","2","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","11/08/19 09:15:23","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\USUARIO 1\Desktop\Experiment","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","2","2","1","5","C:/Users/USUARIO 1/Desktop/Experiment/Raw data/COL_001_PP_018.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","654","NA","NA","654","NA","NA","NA","NA","NA","NA","NA","NA","NA","4216","NA","NA","NA","723","NA","NA","NA","NA","NA","NA","NA","NA","NA","29519","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","18","even","no","no","NA","9446","5516","5520","8023","9415","9415","NA","NA","56710","60994","50636","38998","52461","61499","60989","9446","56710","61499","62158","NA","NA","38998","52370","39054","50631","39054","39054","38998","NA","NA","NA","NA","NA","NA","NA","NA","NA","52466","NA","NA","NA","51141","51142","51870","42000","NA","62659","NA","NA","NA","NA","NA","NA","NA","NA","NA","9451","NA","NA","NA","Orientation_PSA2018","9","7665","9","no","yes","1024"
"N","5747","V","H","PP_LIST1.csv","tireV.jpg","tireH.jpg","100","100","837","837","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","3","0","3","5","0","0","3","3","0","0","3","3","3","3","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","11/08/19 09:15:23","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\USUARIO 1\Desktop\Experiment","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","3","3","1","5","C:/Users/USUARIO 1/Desktop/Experiment/Raw data/COL_001_PP_018.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","705","NA","NA","705","NA","NA","NA","NA","NA","NA","NA","NA","NA","4216","NA","NA","NA","723","NA","NA","NA","NA","NA","NA","NA","NA","NA","29519","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","18","even","no","no","NA","9446","5516","5520","8023","9415","9415","NA","NA","56710","62951","50636","38998","52461","63456","62947","9446","56710","63456","64166","NA","NA","38998","52370","39054","50631","39054","39054","38998","NA","NA","NA","NA","NA","NA","NA","NA","NA","52466","NA","NA","NA","51141","51142","51870","42000","NA","64666","NA","NA","NA","NA","NA","NA","NA","NA","NA","9451","NA","NA","NA","Orientation_PSA2018","10","8370","10","no","yes","1024"
"N","5747","V","H","PP_LIST1.csv","scssorV.jpg","scssorH.jpg","100","100","834.636363636","834.636363636","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","4","0","4","5","0","0","4","4","0","0","4","4","4","4","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","11/08/19 09:15:23","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\USUARIO 1\Desktop\Experiment","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","4","4","1","5","C:/Users/USUARIO 1/Desktop/Experiment/Raw data/COL_001_PP_018.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","811","NA","NA","811","NA","NA","NA","NA","NA","NA","NA","NA","NA","4216","NA","NA","NA","723","NA","NA","NA","NA","NA","NA","NA","NA","NA","29519","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","18","even","no","no","NA","9446","5516","5520","8023","9415","9415","NA","NA","56710","64965","50636","38998","52461","65470","64960","9446","56710","65470","66286","NA","NA","38998","52370","39054","50631","39054","39054","38998","NA","NA","NA","NA","NA","NA","NA","NA","NA","52466","NA","NA","NA","51141","51142","51870","42000","NA","66786","NA","NA","NA","NA","NA","NA","NA","NA","NA","9451","NA","NA","NA","Orientation_PSA2018","11","9181","11","no","yes","1024"
"N","5747","H","V","PP_LIST1.csv","keyH.jpg","keyV.jpg","100","100","820.5","820.5","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","5","0","0","5","5","0","0","5","5","5","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","11/08/19 09:15:23","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\USUARIO 1\Desktop\Experiment","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","5","5","1","5","C:/Users/USUARIO 1/Desktop/Experiment/Raw data/COL_001_PP_018.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","665","NA","NA","665","NA","NA","NA","NA","NA","NA","NA","NA","NA","4216","NA","NA","NA","723","NA","NA","NA","NA","NA","NA","NA","NA","NA","29519","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","18","even","no","no","NA","9446","5516","5520","8023","9415","9415","NA","NA","56710","67071","50636","38998","52461","67576","67067","9446","56710","67576","68246","NA","NA","38998","52370","39054","50631","39054","39054","38998","NA","NA","NA","NA","NA","NA","NA","NA","NA","52466","NA","NA","NA","51141","51142","51870","42000","NA","68746","NA","NA","NA","NA","NA","NA","NA","NA","NA","9451","NA","NA","NA","Orientation_PSA2018","12","9846","12","no","yes","1024"
"N","5747","H","V","PP_LIST1.csv","nailH.jpg","nailV.jpg","100","100","814.384615385","814.384615385","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","5","0","0","6","6","0","0","6","6","6","6","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","6","0","0","0","0","0","0","0","0","0","0","0","0","0","11/08/19 09:15:23","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\USUARIO 1\Desktop\Experiment","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","6","6","1","5","C:/Users/USUARIO 1/Desktop/Experiment/Raw data/COL_001_PP_018.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","741","NA","NA","741","NA","NA","NA","NA","NA","NA","NA","NA","NA","4216","NA","NA","NA","723","NA","NA","NA","NA","NA","NA","NA","NA","NA","29519","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","18","even","no","no","NA","9446","5516","5520","8023","9415","9415","NA","NA","56710","69019","50636","38998","52461","69524","69015","9446","56710","69524","70270","NA","NA","38998","52370","39054","50631","39054","39054","38998","NA","NA","NA","NA","NA","NA","NA","NA","NA","52466","NA","NA","NA","51141","51142","51870","42000","NA","70770","NA","NA","NA","NA","NA","NA","NA","NA","NA","9451","NA","NA","NA","Orientation_PSA2018","13","10587","13","no","yes","1024"
"F","5747","F","F","PP_LIST1.csv","skirt.jpg","tlphon.jpg","100","100","800.642857143","800.642857143","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","7","0","7","5","0","0","7","7","0","0","7","7","7","7","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","7","0","0","0","0","0","0","0","0","0","0","0","0","0","11/08/19 09:15:23","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\USUARIO 1\Desktop\Experiment","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","7","7","1","5","C:/Users/USUARIO 1/Desktop/Experiment/Raw data/COL_001_PP_018.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","622","NA","NA","622","NA","NA","NA","NA","NA","NA","NA","NA","NA","4216","NA","NA","NA","723","NA","NA","NA","NA","NA","NA","NA","NA","NA","29519","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","18","even","no","no","NA","9446","5516","5520","8023","9415","9415","NA","NA","56710","71065","50636","38998","52461","71571","71061","9446","56710","71571","72198","NA","NA","38998","52370","39054","50631","39054","39054","38998","NA","NA","NA","NA","NA","NA","NA","NA","NA","52466","NA","NA","NA","51141","51142","51870","42000","NA","72698","NA","NA","NA","NA","NA","NA","NA","NA","NA","9451","NA","NA","NA","Orientation_PSA2018","14","11209","14","no","yes","1024"
"Y","5747","H","H","PP_LIST1.csv","bookH.jpg","bookH.jpg","100","100","794.266666667","794.266666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","8","0","8","5","0","0","8","8","0","0","8","8","8","8","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","8","0","0","0","0","0","0","0","0","0","0","0","0","0","11/08/19 09:15:23","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\USUARIO 1\Desktop\Experiment","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","8","8","1","5","C:/Users/USUARIO 1/Desktop/Experiment/Raw data/COL_001_PP_018.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","705","NA","NA","705","NA","NA","NA","NA","NA","NA","NA","NA","NA","4216","NA","NA","NA","723","NA","NA","NA","NA","NA","NA","NA","NA","NA","29519","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","18","even","no","no","NA","9446","5516","5520","8023","9415","9415","NA","NA","56710","72992","50636","38998","52461","73497","72987","9446","56710","73497","74207","NA","NA","38998","52370","39054","50631","39054","39054","38998","NA","NA","NA","NA","NA","NA","NA","NA","NA","52466","NA","NA","NA","51141","51142","51870","42000","NA","74707","NA","NA","NA","NA","NA","NA","NA","NA","NA","9451","NA","NA","NA","Orientation_PSA2018","15","11914","15","no","yes","1024"
"N","5747","H","V","PP_LIST1.csv","pencilH.jpg","pencilV.jpg","100","100","791.75","791.75","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","9","0","9","5","0","0","9","9","0","0","9","9","9","9","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","9","0","0","0","0","0","0","0","0","0","0","0","0","0","11/08/19 09:15:23","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\USUARIO 1\Desktop\Experiment","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","9","9","1","5","C:/Users/USUARIO 1/Desktop/Experiment/Raw data/COL_001_PP_018.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","754","NA","NA","754","NA","NA","NA","NA","NA","NA","NA","NA","NA","4216","NA","NA","NA","723","NA","NA","NA","NA","NA","NA","NA","NA","NA","29519","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","18","even","no","no","NA","9446","5516","5520","8023","9415","9415","NA","NA","56710","74999","50636","38998","52461","75504","74995","9446","56710","75504","76263","NA","NA","38998","52370","39054","50631","39054","39054","38998","NA","NA","NA","NA","NA","NA","NA","NA","NA","52466","NA","NA","NA","51141","51142","51870","42000","NA","76763","NA","NA","NA","NA","NA","NA","NA","NA","NA","9451","NA","NA","NA","Orientation_PSA2018","16","12668","16","no","yes","1024"
