"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_SPA","correct_Target_response_Prac","correct_Welcome_PP_SPA","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_ELL","count_Start_HIN","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_POR","count_Start_SC","count_Start_SPA","count_Start_TC","count_Start_THAI","count_Start_TUR","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_ELL","count_Welcome_PP_HIN","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_POR","count_Welcome_PP_SC","count_Welcome_PP_SPA","count_Welcome_PP_TC","count_Welcome_PP_THAI","count_Welcome_PP_TUR","datetime","de","description","disable_garbage_collection","ell","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hin","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","por","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_ELL","response_Start_HIN","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_POR","response_Start_SC","response_Start_SPA","response_Start_TC","response_Start_THAI","response_Start_TUR","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_ELL","response_Welcome_PP_HIN","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_POR","response_Welcome_PP_SC","response_Welcome_PP_SPA","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_Welcome_PP_TUR","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_ELL","response_time_Start_HIN","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_POR","response_time_Start_SC","response_time_Start_SPA","response_time_Start_TC","response_time_Start_THAI","response_time_Start_TUR","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_ELL","response_time_Welcome_PP_HIN","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_POR","response_time_Welcome_PP_SC","response_time_Welcome_PP_SPA","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","response_time_Welcome_PP_TUR","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","spa","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_ELL","time_Start_HIN","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_POR","time_Start_SC","time_Start_SPA","time_Start_TC","time_Start_THAI","time_Start_TUR","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_ELL","time_Welcome_PP_HIN","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_POR","time_Welcome_PP_SC","time_Welcome_PP_SPA","time_Welcome_PP_TC","time_Welcome_PP_THAI","time_Welcome_PP_TUR","title","total_correct","total_response_time","total_responses","tur","uniform_coordinates","width"
"N","5747","H","V","PP_LIST1.csv","glassH.jpg","glassV.jpg","77.2727272727","77.2727272727","721.181818182","721.181818182","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","20","4","20","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","20","20","20","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/13/19 15:52:08","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\danilo.zambranor\Desktop\Materials","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","0","0","5","5","C:/Users/danilo.zambranor/Desktop/Materials/raw_data/COL_001_PP_066.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","636","NA","NA","636","NA","NA","NA","NA","NA","NA","NA","NA","NA","3654","NA","NA","NA","450","NA","NA","NA","NA","NA","NA","NA","NA","NA","20420","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","66","even","no","no","NA","7227","3413","3416","6024","7215","7215","NA","NA","70652","70748","65478","27660","66985","71253","70747","7227","70652","71253","NA","NA","71891","27660","66935","57483","65476","57483","57483","27660","NA","NA","NA","NA","NA","NA","NA","NA","NA","66987","NA","NA","NA","65983","65983","66435","43953","56931","72391","NA","NA","NA","NA","NA","NA","NA","NA","NA","7229","NA","NA","NA","Orientation_PSA2018","17","15866","22","no","yes","1024"
"F","5747","F","F","PP_LIST1.csv","tlphon.jpg","knife.jpg","78.2608695652","78.2608695652","709.782608696","709.782608696","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","1","0","1","20","0","0","1","1","0","0","1","1","1","1","0","20","4","20","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","20","20","20","20","1","0","0","0","0","0","0","0","0","0","0","0","0","0","12/13/19 15:52:08","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\danilo.zambranor\Desktop\Materials","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","1","1","5","5","C:/Users/danilo.zambranor/Desktop/Materials/raw_data/COL_001_PP_066.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","459","NA","NA","459","NA","NA","NA","NA","NA","NA","NA","NA","NA","3654","NA","NA","NA","450","NA","NA","NA","NA","NA","NA","NA","NA","NA","20420","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","66","even","no","no","NA","7227","3413","3416","6024","7215","7215","NA","NA","70652","72637","65478","27660","66985","73142","72635","7227","70652","73142","73603","NA","71891","27660","66935","57483","65476","57483","57483","27660","NA","NA","NA","NA","NA","NA","NA","NA","NA","66987","NA","NA","NA","65983","65983","66435","43953","56931","74103","NA","NA","NA","NA","NA","NA","NA","NA","NA","7229","NA","NA","NA","Orientation_PSA2018","18","16325","23","no","yes","1024"
"N","5747","V","H","PP_LIST1.csv","saltV.jpg","saltH.jpg","79.1666666667","79.1666666667","705.541666667","705.541666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","2","0","2","20","0","0","2","2","0","0","2","2","2","2","0","20","4","20","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","20","20","20","20","2","0","0","0","0","0","0","0","0","0","0","0","0","0","12/13/19 15:52:08","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\danilo.zambranor\Desktop\Materials","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","2","2","5","5","C:/Users/danilo.zambranor/Desktop/Materials/raw_data/COL_001_PP_066.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","608","NA","NA","608","NA","NA","NA","NA","NA","NA","NA","NA","NA","3654","NA","NA","NA","450","NA","NA","NA","NA","NA","NA","NA","NA","NA","20420","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","66","even","no","no","NA","7227","3413","3416","6024","7215","7215","NA","NA","70652","74296","65478","27660","66985","74801","74294","7227","70652","74801","75411","NA","71891","27660","66935","57483","65476","57483","57483","27660","NA","NA","NA","NA","NA","NA","NA","NA","NA","66987","NA","NA","NA","65983","65983","66435","43953","56931","75911","NA","NA","NA","NA","NA","NA","NA","NA","NA","7229","NA","NA","NA","Orientation_PSA2018","19","16933","24","no","yes","1024"
"F","5747","F","F","PP_LIST1.csv","wndmil.jpg","mitten.jpg","80","80","692.64","692.64","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","3","0","3","20","0","0","3","3","0","0","3","3","3","3","0","20","4","20","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","20","20","20","20","3","0","0","0","0","0","0","0","0","0","0","0","0","0","12/13/19 15:52:08","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\danilo.zambranor\Desktop\Materials","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","3","3","5","5","C:/Users/danilo.zambranor/Desktop/Materials/raw_data/COL_001_PP_066.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","383","NA","NA","383","NA","NA","NA","NA","NA","NA","NA","NA","NA","3654","NA","NA","NA","450","NA","NA","NA","NA","NA","NA","NA","NA","NA","20420","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","66","even","no","no","NA","7227","3413","3416","6024","7215","7215","NA","NA","70652","76121","65478","27660","66985","76626","76119","7227","70652","76626","77011","NA","71891","27660","66935","57483","65476","57483","57483","27660","NA","NA","NA","NA","NA","NA","NA","NA","NA","66987","NA","NA","NA","65983","65983","66435","43953","56931","77511","NA","NA","NA","NA","NA","NA","NA","NA","NA","7229","NA","NA","NA","Orientation_PSA2018","20","17316","25","no","yes","1024"
"F","5747","F","F","PP_LIST1.csv","sutcse.jpg","pumpkin.jpg","80.7692307692","80.7692307692","681.230769231","681.230769231","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","4","0","4","20","0","0","4","4","0","0","4","4","4","4","0","20","4","20","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","20","20","20","20","4","0","0","0","0","0","0","0","0","0","0","0","0","0","12/13/19 15:52:08","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\danilo.zambranor\Desktop\Materials","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","4","4","5","5","C:/Users/danilo.zambranor/Desktop/Materials/raw_data/COL_001_PP_066.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","396","NA","NA","396","NA","NA","NA","NA","NA","NA","NA","NA","NA","3654","NA","NA","NA","450","NA","NA","NA","NA","NA","NA","NA","NA","NA","20420","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","66","even","no","no","NA","7227","3413","3416","6024","7215","7215","NA","NA","70652","77708","65478","27660","66985","78213","77707","7227","70652","78213","78610","NA","71891","27660","66935","57483","65476","57483","57483","27660","NA","NA","NA","NA","NA","NA","NA","NA","NA","66987","NA","NA","NA","65983","65983","66435","43953","56931","79111","NA","NA","NA","NA","NA","NA","NA","NA","NA","7229","NA","NA","NA","Orientation_PSA2018","21","17712","26","no","yes","1024"
"Y","5747","V","V","PP_LIST1.csv","flashV.jpg","flashV.jpg","81.4814814815","81.4814814815","675.074074074","675.074074074","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","20","0","0","5","5","0","0","5","5","5","5","0","20","4","20","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","20","20","20","20","5","0","0","0","0","0","0","0","0","0","0","0","0","0","12/13/19 15:52:08","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\danilo.zambranor\Desktop\Materials","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","5","5","5","5","C:/Users/danilo.zambranor/Desktop/Materials/raw_data/COL_001_PP_066.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","515","NA","NA","515","NA","NA","NA","NA","NA","NA","NA","NA","NA","3654","NA","NA","NA","450","NA","NA","NA","NA","NA","NA","NA","NA","NA","20420","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","66","even","no","no","NA","7227","3413","3416","6024","7215","7215","NA","NA","70652","79317","65478","27660","66985","79822","79316","7227","70652","79822","80338","NA","71891","27660","66935","57483","65476","57483","57483","27660","NA","NA","NA","NA","NA","NA","NA","NA","NA","66987","NA","NA","NA","65983","65983","66435","43953","56931","80838","NA","NA","NA","NA","NA","NA","NA","NA","NA","7229","NA","NA","NA","Orientation_PSA2018","22","18227","27","no","yes","1024"
"F","5747","F","F","PP_LIST1.csv","wrench.jpg","piano.jpg","82.1428571429","82.1428571429","666.107142857","666.107142857","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","6","0","6","20","0","0","6","6","0","0","6","6","6","6","0","20","4","20","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","20","20","20","20","6","0","0","0","0","0","0","0","0","0","0","0","0","0","12/13/19 15:52:08","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\danilo.zambranor\Desktop\Materials","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","6","6","5","5","C:/Users/danilo.zambranor/Desktop/Materials/raw_data/COL_001_PP_066.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","424","NA","NA","424","NA","NA","NA","NA","NA","NA","NA","NA","NA","3654","NA","NA","NA","450","NA","NA","NA","NA","NA","NA","NA","NA","NA","20420","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","66","even","no","no","NA","7227","3413","3416","6024","7215","7215","NA","NA","70652","81025","65478","27660","66985","81529","81024","7227","70652","81529","81955","NA","71891","27660","66935","57483","65476","57483","57483","27660","NA","NA","NA","NA","NA","NA","NA","NA","NA","66987","NA","NA","NA","65983","65983","66435","43953","56931","82455","NA","NA","NA","NA","NA","NA","NA","NA","NA","7229","NA","NA","NA","Orientation_PSA2018","23","18651","28","no","yes","1024"
"F","5747","F","F","PP_LIST1.csv","ladder.jpg","house.jpg","82.7586206897","82.7586206897","656.896551724","656.896551724","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","7","0","7","20","0","0","7","7","0","0","7","7","7","7","0","20","4","20","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","20","20","20","20","7","0","0","0","0","0","0","0","0","0","0","0","0","0","12/13/19 15:52:08","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\danilo.zambranor\Desktop\Materials","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","7","7","5","5","C:/Users/danilo.zambranor/Desktop/Materials/raw_data/COL_001_PP_066.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","399","NA","NA","399","NA","NA","NA","NA","NA","NA","NA","NA","NA","3654","NA","NA","NA","450","NA","NA","NA","NA","NA","NA","NA","NA","NA","20420","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","66","even","no","no","NA","7227","3413","3416","6024","7215","7215","NA","NA","70652","82665","65478","27660","66985","83170","82663","7227","70652","83170","83571","NA","71891","27660","66935","57483","65476","57483","57483","27660","NA","NA","NA","NA","NA","NA","NA","NA","NA","66987","NA","NA","NA","65983","65983","66435","43953","56931","84071","NA","NA","NA","NA","NA","NA","NA","NA","NA","7229","NA","NA","NA","Orientation_PSA2018","24","19050","29","no","yes","1024"
"F","5747","F","F","PP_LIST1.csv","pumpkin.jpg","trmpet.jpg","83.3333333333","83.3333333333","649.2","649.2","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","8","0","8","20","0","0","8","8","0","0","8","8","8","8","0","20","4","20","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","20","20","20","20","8","0","0","0","0","0","0","0","0","0","0","0","0","0","12/13/19 15:52:08","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\danilo.zambranor\Desktop\Materials","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","8","8","5","5","C:/Users/danilo.zambranor/Desktop/Materials/raw_data/COL_001_PP_066.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","426","NA","NA","426","NA","NA","NA","NA","NA","NA","NA","NA","NA","3654","NA","NA","NA","450","NA","NA","NA","NA","NA","NA","NA","NA","NA","20420","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","66","even","no","no","NA","7227","3413","3416","6024","7215","7215","NA","NA","70652","84254","65478","27660","66985","84759","84252","7227","70652","84759","85187","NA","71891","27660","66935","57483","65476","57483","57483","27660","NA","NA","NA","NA","NA","NA","NA","NA","NA","66987","NA","NA","NA","65983","65983","66435","43953","56931","85687","NA","NA","NA","NA","NA","NA","NA","NA","NA","7229","NA","NA","NA","Orientation_PSA2018","25","19476","30","no","yes","1024"
"Y","5747","H","H","PP_LIST1.csv","batH.jpg","batH.jpg","83.8709677419","83.8709677419","642.612903226","642.612903226","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","9","0","9","20","0","0","9","9","0","0","9","9","9","9","0","20","4","20","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","20","20","20","20","9","0","0","0","0","0","0","0","0","0","0","0","0","0","12/13/19 15:52:08","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\danilo.zambranor\Desktop\Materials","no","mono","no","18","no","#0000ff","no","Español","yes","768","no","no","legacy","9","9","5","5","C:/Users/danilo.zambranor/Desktop/Materials/raw_data/COL_001_PP_066.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","445","NA","NA","445","NA","NA","NA","NA","NA","NA","NA","NA","NA","3654","NA","NA","NA","450","NA","NA","NA","NA","NA","NA","NA","NA","NA","20420","NA","NA","NA","2","legacy","no","1024","2","48000","-16","yes","EXP","66","even","no","no","NA","7227","3413","3416","6024","7215","7215","NA","NA","70652","85867","65478","27660","66985","86372","85865","7227","70652","86372","86819","NA","71891","27660","66935","57483","65476","57483","57483","27660","NA","NA","NA","NA","NA","NA","NA","NA","NA","66987","NA","NA","NA","65983","65983","66435","43953","56931","87319","NA","NA","NA","NA","NA","NA","NA","NA","NA","7229","NA","NA","NA","Orientation_PSA2018","26","19921","31","no","yes","1024"
