"ID","N","BF"
1,1,1
2,1,1
8,3,0.576764079118724
9,4,0.502801583800337
10,5,0.638703951288823
13,6,0.612577386671843
14,7,0.717811741743157
15,8,1.16498068255737
16,9,1.18431371325528
17,10,1.21579032512108
18,11,0.361187114274617
19,12,0.388839279303767
20,13,0.353463984450628
22,14,0.313458468834451
23,15,0.280397568467537
24,16,0.36228189464097
25,17,0.277223285634752
26,18,0.261296108553725
27,19,0.263286295580929
28,20,0.232356480662755
32,21,0.266256403574862
33,22,0.250075211038996
36,23,0.220749739100712
37,24,0.226157774176167
39,25,0.299596695987143
40,26,0.303017521799864
44,27,0.359766781402355
45,28,0.408230470939136
46,29,0.43071744960333
49,30,0.249403656326883
50,31,0.250246665573755
51,32,0.271315439963682
52,33,0.259848010124835
54,34,0.214503587746323
55,35,0.2937157516152
56,36,0.316279903567006
58,37,0.323016011957839
59,38,0.285430275204441
60,39,0.24325831045545
61,40,0.214046284791477
62,41,0.219012972131855
