"ID","N","BF"
1,1,1
2,1,1
3,3,0.672294021949369
4,4,0.852248858406578
5,5,1.24724811183215
6,6,2.02269947550757
7,7,2.2963429117471
8,8,0.320307452227594
9,9,0.336522052305849
10,10,0.411072811198202
13,11,0.638002491399669
14,12,0.49295897034567
15,13,0.579719469430996
16,14,0.430039214101737
19,15,0.481520594659304
23,16,0.51253309521519
24,17,0.424227676157633
25,18,0.429194243923314
26,19,0.588562396076604
27,20,0.355901272015318
28,21,0.374798266637084
29,22,0.4583312884021
30,23,0.471445674397359
31,24,0.540952546352878
32,25,0.455634751131788
33,26,0.421009503020446
34,27,0.480850806625045
35,28,0.444306003531155
36,29,0.451127169353037
38,30,0.52615924300489
39,31,0.502832809499401
40,32,0.335439668429482
