"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_E","correct_Target_response_Prac","correct_Welcome_PP_E","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Start_TUR","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","count_Welcome_PP_TUR","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Start_TUR","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_Welcome_PP_TUR","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Start_TUR","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","response_time_Welcome_PP_TUR","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Start_TUR","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","time_Welcome_PP_TUR","title","total_correct","total_response_time","total_responses","tur","uniform_coordinates","width"
"F","6652","F","F","PP_LIST1.csv","skirt.jpg","tlphon.jpg","90.9090909091","90.9090909091","657.090909091","657.090909091","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","9","1","9","1","1","0","0","0","0","0","0","0","0","0","0","9","9","9","9","9","0","0","0","0","0","0","0","0","0","0","Fri Nov 15 15:35:10 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/psylab/Documents/MIRO/02_PP","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","0","0","2","5","/Users/psylab/Documents/MIRO/02_PP/subject-49.csv","legacy","no","Kafkaesque Koffka","3.2.7","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","n","NA","NA","NA","NA","NA","NA","NA","f","NA","n","NA","NA","NA","NA","NA","NA","NA","589","NA","NA","589","NA","3846","NA","NA","NA","NA","NA","NA","NA","674","NA","19886","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","49","odd","no","no","NA","6001","3027","3029","4880","5989","5989","NA","NA","47349","47446","41754","25910","43481","47955","47436","6002","47350","47955","48554","NA","NA","25910","43447","33231","41745","33231","33231","25910","NA","43490","NA","NA","NA","NA","NA","NA","NA","42263","42263","42947","NA","32706","49054","NA","6011","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","10","7228","11","no","yes","1024"
"F","6652","F","F","PP_LIST1.csv","trmpet.jpg","tapedispenser.jpg","91.6666666667","91.6666666667","667.916666667","667.916666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","1","0","1","9","0","0","1","1","0","0","1","1","1","1","0","9","1","9","1","1","0","0","0","0","0","0","0","0","0","0","9","9","9","9","9","1","0","0","0","0","0","0","0","0","0","Fri Nov 15 15:35:10 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/psylab/Documents/MIRO/02_PP","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","1","1","2","5","/Users/psylab/Documents/MIRO/02_PP/subject-49.csv","legacy","no","Kafkaesque Koffka","3.2.7","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","n","NA","NA","NA","NA","NA","NA","NA","f","NA","n","NA","NA","NA","NA","NA","NA","NA","787","NA","NA","787","NA","3846","NA","NA","NA","NA","NA","NA","NA","674","NA","19886","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","49","odd","no","no","NA","6001","3027","3029","4880","5989","5989","NA","NA","47349","49176","41754","25910","43481","49685","49167","6002","47350","49685","50482","NA","NA","25910","43447","33231","41745","33231","33231","25910","NA","43490","NA","NA","NA","NA","NA","NA","NA","42263","42263","42947","NA","32706","50982","NA","6011","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","11","8015","12","no","yes","1024"
"F","6652","F","F","PP_LIST1.csv","needle.jpg","tiger.jpg","92.3076923077","92.3076923077","664.538461538","664.538461538","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","9","0","0","2","2","0","0","2","2","2","2","0","9","1","9","1","1","0","0","0","0","0","0","0","0","0","0","9","9","9","9","9","2","0","0","0","0","0","0","0","0","0","Fri Nov 15 15:35:10 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/psylab/Documents/MIRO/02_PP","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","2","2","2","5","/Users/psylab/Documents/MIRO/02_PP/subject-49.csv","legacy","no","Kafkaesque Koffka","3.2.7","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","n","NA","NA","NA","NA","NA","NA","NA","f","NA","n","NA","NA","NA","NA","NA","NA","NA","624","NA","NA","624","NA","3846","NA","NA","NA","NA","NA","NA","NA","674","NA","19886","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","49","odd","no","no","NA","6001","3027","3029","4880","5989","5989","NA","NA","47349","51090","41754","25910","43481","51600","51081","6002","47350","51600","52235","NA","NA","25910","43447","33231","41745","33231","33231","25910","NA","43490","NA","NA","NA","NA","NA","NA","NA","42263","42263","42947","NA","32706","52735","NA","6011","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","12","8639","13","no","yes","1024"
"Y","6652","V","V","PP_LIST1.csv","clothespinV.jpg","clothespinV.jpg","92.8571428571","92.8571428571","654.5","654.5","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","3","0","3","9","0","0","3","3","0","0","3","3","3","3","0","9","1","9","1","1","0","0","0","0","0","0","0","0","0","0","9","9","9","9","9","3","0","0","0","0","0","0","0","0","0","Fri Nov 15 15:35:10 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/psylab/Documents/MIRO/02_PP","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","3","3","2","5","/Users/psylab/Documents/MIRO/02_PP/subject-49.csv","legacy","no","Kafkaesque Koffka","3.2.7","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","n","NA","NA","NA","NA","NA","NA","NA","f","NA","n","NA","NA","NA","NA","NA","NA","NA","524","NA","NA","524","NA","3846","NA","NA","NA","NA","NA","NA","NA","674","NA","19886","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","49","odd","no","no","NA","6001","3027","3029","4880","5989","5989","NA","NA","47349","52848","41754","25910","43481","53357","52839","6002","47350","53357","53891","NA","NA","25910","43447","33231","41745","33231","33231","25910","NA","43490","NA","NA","NA","NA","NA","NA","NA","42263","42263","42947","NA","32706","54392","NA","6011","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","13","9163","14","no","yes","1024"
"F","6652","F","F","PP_LIST1.csv","wndmil.jpg","mitten.jpg","93.3333333333","93.3333333333","659.133333333","659.133333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","4","0","4","9","0","0","4","4","0","0","4","4","4","4","0","9","1","9","1","1","0","0","0","0","0","0","0","0","0","0","9","9","9","9","9","4","0","0","0","0","0","0","0","0","0","Fri Nov 15 15:35:10 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/psylab/Documents/MIRO/02_PP","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","4","4","2","5","/Users/psylab/Documents/MIRO/02_PP/subject-49.csv","legacy","no","Kafkaesque Koffka","3.2.7","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","n","NA","NA","NA","NA","NA","NA","NA","f","NA","n","NA","NA","NA","NA","NA","NA","NA","724","NA","NA","724","NA","3846","NA","NA","NA","NA","NA","NA","NA","674","NA","19886","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","49","odd","no","no","NA","6001","3027","3029","4880","5989","5989","NA","NA","47349","54502","41754","25910","43481","55012","54493","6002","47350","55012","55747","NA","NA","25910","43447","33231","41745","33231","33231","25910","NA","43490","NA","NA","NA","NA","NA","NA","NA","42263","42263","42947","NA","32706","56247","NA","6011","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","14","9887","15","no","yes","1024"
"N","6652","V","H","PP_LIST1.csv","plateV.jpg","plateH.jpg","93.75","93.75","654.5625","654.5625","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","9","0","0","5","5","0","0","5","5","5","5","0","9","1","9","1","1","0","0","0","0","0","0","0","0","0","0","9","9","9","9","9","5","0","0","0","0","0","0","0","0","0","Fri Nov 15 15:35:10 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/psylab/Documents/MIRO/02_PP","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","5","5","2","5","/Users/psylab/Documents/MIRO/02_PP/subject-49.csv","legacy","no","Kafkaesque Koffka","3.2.7","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","n","NA","NA","NA","NA","NA","NA","NA","f","NA","n","NA","NA","NA","NA","NA","NA","NA","586","NA","NA","586","NA","3846","NA","NA","NA","NA","NA","NA","NA","674","NA","19886","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","49","odd","no","no","NA","6001","3027","3029","4880","5989","5989","NA","NA","47349","56361","41754","25910","43481","56871","56351","6002","47350","56871","57466","NA","NA","25910","43447","33231","41745","33231","33231","25910","NA","43490","NA","NA","NA","NA","NA","NA","NA","42263","42263","42947","NA","32706","57967","NA","6011","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","15","10473","16","no","yes","1024"
"N","6652","V","H","PP_LIST1.csv","saltV.jpg","saltH.jpg","94.1176470588","94.1176470588","657.411764706","657.411764706","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","9","0","0","6","6","0","0","6","6","6","6","0","9","1","9","1","1","0","0","0","0","0","0","0","0","0","0","9","9","9","9","9","6","0","0","0","0","0","0","0","0","0","Fri Nov 15 15:35:10 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/psylab/Documents/MIRO/02_PP","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","6","6","2","5","/Users/psylab/Documents/MIRO/02_PP/subject-49.csv","legacy","no","Kafkaesque Koffka","3.2.7","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","n","NA","NA","NA","NA","NA","NA","NA","f","NA","n","NA","NA","NA","NA","NA","NA","NA","703","NA","NA","703","NA","3846","NA","NA","NA","NA","NA","NA","NA","674","NA","19886","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","49","odd","no","no","NA","6001","3027","3029","4880","5989","5989","NA","NA","47349","58077","41754","25910","43481","58586","58068","6002","47350","58586","59299","NA","NA","25910","43447","33231","41745","33231","33231","25910","NA","43490","NA","NA","NA","NA","NA","NA","NA","42263","42263","42947","NA","32706","59799","NA","6011","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","16","11176","17","no","yes","1024"
"Y","6652","V","V","PP_LIST1.csv","caterpillarV.jpg","caterpillarV.jpg","94.4444444444","94.4444444444","652.444444444","652.444444444","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","7","0","7","9","0","0","7","7","0","0","7","7","7","7","0","9","1","9","1","1","0","0","0","0","0","0","0","0","0","0","9","9","9","9","9","7","0","0","0","0","0","0","0","0","0","Fri Nov 15 15:35:10 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/psylab/Documents/MIRO/02_PP","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","7","7","2","5","/Users/psylab/Documents/MIRO/02_PP/subject-49.csv","legacy","no","Kafkaesque Koffka","3.2.7","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","n","NA","NA","NA","NA","NA","NA","NA","f","NA","n","NA","NA","NA","NA","NA","NA","NA","568","NA","NA","568","NA","3846","NA","NA","NA","NA","NA","NA","NA","674","NA","19886","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","49","odd","no","no","NA","6001","3027","3029","4880","5989","5989","NA","NA","47349","59916","41754","25910","43481","60425","59906","6002","47350","60425","61003","NA","NA","25910","43447","33231","41745","33231","33231","25910","NA","43490","NA","NA","NA","NA","NA","NA","NA","42263","42263","42947","NA","32706","61503","NA","6011","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","17","11744","18","no","yes","1024"
"Y","6652","H","H","PP_LIST1.csv","axeH.jpg","axeH.jpg","94.7368421053","94.7368421053","654.210526316","654.210526316","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","8","0","8","9","0","0","8","8","0","0","8","8","8","8","0","9","1","9","1","1","0","0","0","0","0","0","0","0","0","0","9","9","9","9","9","8","0","0","0","0","0","0","0","0","0","Fri Nov 15 15:35:10 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/psylab/Documents/MIRO/02_PP","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","8","8","2","5","/Users/psylab/Documents/MIRO/02_PP/subject-49.csv","legacy","no","Kafkaesque Koffka","3.2.7","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","n","NA","NA","NA","NA","NA","NA","NA","f","NA","n","NA","NA","NA","NA","NA","NA","NA","686","NA","NA","686","NA","3846","NA","NA","NA","NA","NA","NA","NA","674","NA","19886","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","49","odd","no","no","NA","6001","3027","3029","4880","5989","5989","NA","NA","47349","61614","41754","25910","43481","62123","61605","6002","47350","62123","62819","NA","NA","25910","43447","33231","41745","33231","33231","25910","NA","43490","NA","NA","NA","NA","NA","NA","NA","42263","42263","42947","NA","32706","63319","NA","6011","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","18","12430","19","no","yes","1024"
"Y","6652","V","V","PP_LIST1.csv","crayonV.jpg","crayonV.jpg","95","95","648.1","648.1","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","9","0","9","9","0","0","9","9","0","0","9","9","9","9","0","9","1","9","1","1","0","0","0","0","0","0","0","0","0","0","9","9","9","9","9","9","0","0","0","0","0","0","0","0","0","Fri Nov 15 15:35:10 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/psylab/Documents/MIRO/02_PP","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","9","9","2","5","/Users/psylab/Documents/MIRO/02_PP/subject-49.csv","legacy","no","Kafkaesque Koffka","3.2.7","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","n","NA","NA","NA","NA","NA","NA","NA","f","NA","n","NA","NA","NA","NA","NA","NA","NA","532","NA","NA","532","NA","3846","NA","NA","NA","NA","NA","NA","NA","674","NA","19886","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","49","odd","no","no","NA","6001","3027","3029","4880","5989","5989","NA","NA","47349","63432","41754","25910","43481","63941","63422","6002","47350","63941","64483","NA","NA","25910","43447","33231","41745","33231","33231","25910","NA","43490","NA","NA","NA","NA","NA","NA","NA","42263","42263","42947","NA","32706","64983","NA","6011","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","19","12962","20","no","yes","1024"
