"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_E","correct_Target_response_Prac","correct_Welcome_PP_E","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_NOB","count_Start_PL","count_Start_SC","count_Start_TC","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_NOB","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_postdata_E","count_postdata_TC","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","keyboard_backend","language1","language2","language3","language4","language5","language6","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_NOB","response_Start_PL","response_Start_SC","response_Start_TC","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_NOB","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_NOB","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_NOB","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_NOB","time_Start_PL","time_Start_SC","time_Start_TC","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_NOB","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_postdata_E","time_postdata_TC","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"N","8552","H","V","PP_LIST1.csv","keyH.jpg","keyV.jpg","92.3076923077","92.3076923077","702","702","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","11","1","11","1","1","0","0","0","0","0","0","0","11","11","11","11","11","0","0","0","0","0","0","0","NA","NA","09/27/19 10:00:57","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik1\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","0","0","2","5","C:/Users/Chopik1/Desktop/Scripts/PP Data/202.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","964","NA","NA","964","NA","3251","NA","NA","NA","NA","566","NA","1018980","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","5918","2168","2170","4769","5894","5894","NA","NA","1049836","1049986","1044921","1024924","1046560","1050490","1049984","5918","1049836","1050490","1051457","NA","NA","1024924","1046493","1036006","1044918","1036006","1036005","1024924","NA","1046563","NA","NA","NA","NA","1045423","1045424","1045993","NA","1035457","1051957","NA","5922","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","12","9126","13","yes","1024"
"Y","8552","H","H","PP_LIST1.csv","batH.jpg","batH.jpg","92.8571428571","92.8571428571","698.428571429","698.428571429","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","1","0","1","11","0","0","1","1","0","0","1","1","1","1","0","11","1","11","1","1","0","0","0","0","0","0","0","11","11","11","11","11","1","0","0","0","0","0","0","NA","NA","09/27/19 10:00:57","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik1\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","1","1","2","5","C:/Users/Chopik1/Desktop/Scripts/PP Data/202.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","652","NA","NA","652","NA","3251","NA","NA","NA","NA","566","NA","1018980","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","5918","2168","2170","4769","5894","5894","NA","NA","1049836","1052187","1044921","1024924","1046560","1052690","1052185","5918","1049836","1052690","1053345","NA","NA","1024924","1046493","1036006","1044918","1036006","1036005","1024924","NA","1046563","NA","NA","NA","NA","1045423","1045424","1045993","NA","1035457","1053845","NA","5922","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","13","9778","14","yes","1024"
"F","8552","F","F","PP_LIST1.csv","couch.jpg","spider.jpg","93.3333333333","93.3333333333","689.2","689.2","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","11","0","0","2","2","0","0","2","2","2","2","0","11","1","11","1","1","0","0","0","0","0","0","0","11","11","11","11","11","2","0","0","0","0","0","0","NA","NA","09/27/19 10:00:57","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik1\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","2","2","2","5","C:/Users/Chopik1/Desktop/Scripts/PP Data/202.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","F","NA","NA","F","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","560","NA","NA","560","NA","3251","NA","NA","NA","NA","566","NA","1018980","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","5918","2168","2170","4769","5894","5894","NA","NA","1049836","1054032","1044921","1024924","1046560","1054534","1054029","5918","1049836","1054534","1055097","NA","NA","1024924","1046493","1036006","1044918","1036006","1036005","1024924","NA","1046563","NA","NA","NA","NA","1045423","1045424","1045993","NA","1035457","1055597","NA","5922","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","14","10338","15","yes","1024"
"N","8552","H","V","PP_LIST1.csv","glassH.jpg","glassV.jpg","93.75","93.75","680.5625","680.5625","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","3","0","3","11","0","0","3","3","0","0","3","3","3","3","0","11","1","11","1","1","0","0","0","0","0","0","0","11","11","11","11","11","3","0","0","0","0","0","0","NA","NA","09/27/19 10:00:57","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik1\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","3","3","2","5","C:/Users/Chopik1/Desktop/Scripts/PP Data/202.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","551","NA","NA","551","NA","3251","NA","NA","NA","NA","566","NA","1018980","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","5918","2168","2170","4769","5894","5894","NA","NA","1049836","1055785","1044921","1024924","1046560","1056287","1055783","5918","1049836","1056287","1056841","NA","NA","1024924","1046493","1036006","1044918","1036006","1036005","1024924","NA","1046563","NA","NA","NA","NA","1045423","1045424","1045993","NA","1035457","1057341","NA","5922","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","15","10889","16","yes","1024"
"F","8552","F","F","PP_LIST1.csv","piano.jpg","sutcse.jpg","94.1176470588","94.1176470588","675.705882353","675.705882353","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","4","0","4","11","0","0","4","4","0","0","4","4","4","4","0","11","1","11","1","1","0","0","0","0","0","0","0","11","11","11","11","11","4","0","0","0","0","0","0","NA","NA","09/27/19 10:00:57","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik1\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","4","4","2","5","C:/Users/Chopik1/Desktop/Scripts/PP Data/202.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","F","NA","NA","F","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","598","NA","NA","598","NA","3251","NA","NA","NA","NA","566","NA","1018980","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","5918","2168","2170","4769","5894","5894","NA","NA","1049836","1057522","1044921","1024924","1046560","1058024","1057520","5918","1049836","1058024","1058625","NA","NA","1024924","1046493","1036006","1044918","1036006","1036005","1024924","NA","1046563","NA","NA","NA","NA","1045423","1045424","1045993","NA","1035457","1059125","NA","5922","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","16","11487","17","yes","1024"
"Y","8552","V","V","PP_LIST1.csv","brushV.jpg","brushV.jpg","94.4444444444","94.4444444444","669.222222222","669.222222222","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","11","0","0","5","5","0","0","5","5","5","5","0","11","1","11","1","1","0","0","0","0","0","0","0","11","11","11","11","11","5","0","0","0","0","0","0","NA","NA","09/27/19 10:00:57","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik1\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","5","5","2","5","C:/Users/Chopik1/Desktop/Scripts/PP Data/202.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","559","NA","NA","559","NA","3251","NA","NA","NA","NA","566","NA","1018980","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","5918","2168","2170","4769","5894","5894","NA","NA","1049836","1059305","1044921","1024924","1046560","1059807","1059303","5918","1049836","1059807","1060369","NA","NA","1024924","1046493","1036006","1044918","1036006","1036005","1024924","NA","1046563","NA","NA","NA","NA","1045423","1045424","1045993","NA","1035457","1060869","NA","5922","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","17","12046","18","yes","1024"
"N","8552","H","V","PP_LIST1.csv","guitarH.jpg","guitarV.jpg","94.7368421053","94.7368421053","663.736842105","663.736842105","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","11","0","0","6","6","0","0","6","6","6","6","0","11","1","11","1","1","0","0","0","0","0","0","0","11","11","11","11","11","6","0","0","0","0","0","0","NA","NA","09/27/19 10:00:57","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik1\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","6","6","2","5","C:/Users/Chopik1/Desktop/Scripts/PP Data/202.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","565","NA","NA","565","NA","3251","NA","NA","NA","NA","566","NA","1018980","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","5918","2168","2170","4769","5894","5894","NA","NA","1049836","1061051","1044921","1024924","1046560","1061553","1061048","5918","1049836","1061553","1062121","NA","NA","1024924","1046493","1036006","1044918","1036006","1036005","1024924","NA","1046563","NA","NA","NA","NA","1045423","1045424","1045993","NA","1035457","1062621","NA","5922","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","18","12611","19","yes","1024"
"Y","8552","V","V","PP_LIST1.csv","clothespinV.jpg","clothespinV.jpg","95","95","656.7","656.7","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","7","0","7","11","0","0","7","7","0","0","7","7","7","7","0","11","1","11","1","1","0","0","0","0","0","0","0","11","11","11","11","11","7","0","0","0","0","0","0","NA","NA","09/27/19 10:00:57","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik1\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","7","7","2","5","C:/Users/Chopik1/Desktop/Scripts/PP Data/202.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","523","NA","NA","523","NA","3251","NA","NA","NA","NA","566","NA","1018980","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","5918","2168","2170","4769","5894","5894","NA","NA","1049836","1062813","1044921","1024924","1046560","1063315","1062810","5918","1049836","1063315","1063841","NA","NA","1024924","1046493","1036006","1044918","1036006","1036005","1024924","NA","1046563","NA","NA","NA","NA","1045423","1045424","1045993","NA","1035457","1064341","NA","5922","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","19","13134","20","yes","1024"
"F","8552","F","F","PP_LIST1.csv","knife.jpg","ladder.jpg","95.2380952381","95.2380952381","658.619047619","658.619047619","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","8","0","8","11","0","0","8","8","0","0","8","8","8","8","0","11","1","11","1","1","0","0","0","0","0","0","0","11","11","11","11","11","8","0","0","0","0","0","0","NA","NA","09/27/19 10:00:57","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik1\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","8","8","2","5","C:/Users/Chopik1/Desktop/Scripts/PP Data/202.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","F","NA","NA","F","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","697","NA","NA","697","NA","3251","NA","NA","NA","NA","566","NA","1018980","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","5918","2168","2170","4769","5894","5894","NA","NA","1049836","1064518","1044921","1024924","1046560","1065021","1064515","5918","1049836","1065021","1065721","NA","NA","1024924","1046493","1036006","1044918","1036006","1036005","1024924","NA","1046563","NA","NA","NA","NA","1045423","1045424","1045993","NA","1035457","1066221","NA","5922","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","20","13831","21","yes","1024"
"F","8552","F","F","PP_LIST1.csv","watch.jpg","skirt.jpg","90.9090909091","90.9090909091","653.590909091","653.590909091","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","9","0","9","11","0","0","9","9","0","0","9","9","9","9","0","11","1","11","1","1","0","0","0","0","0","0","0","11","11","11","11","11","9","0","0","0","0","0","0","NA","NA","09/27/19 10:00:57","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik1\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","9","9","2","5","C:/Users/Chopik1/Desktop/Scripts/PP Data/202.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","548","NA","NA","548","NA","3251","NA","NA","NA","NA","566","NA","1018980","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","5918","2168","2170","4769","5894","5894","NA","NA","1049836","1066396","1044921","1024924","1046560","1066898","1066394","5918","1049836","1066898","1065721","NA","1067449","1024924","1046493","1036006","1044918","1036006","1036005","1024924","NA","1046563","NA","NA","NA","NA","1045423","1045424","1045993","NA","1035457","1067949","NA","5922","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","20","14379","22","yes","1024"
