"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_E","correct_Target_response_Prac","correct_Welcome_PP_E","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_NOB","count_Start_PL","count_Start_SC","count_Start_TC","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_NOB","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_postdata_E","count_postdata_TC","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","keyboard_backend","language1","language2","language3","language4","language5","language6","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_NOB","response_Start_PL","response_Start_SC","response_Start_TC","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_NOB","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_NOB","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_NOB","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_NOB","time_Start_PL","time_Start_SC","time_Start_TC","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_NOB","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_postdata_E","time_postdata_TC","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"N","8552","H","V","PP_LIST1.csv","guitarH.jpg","guitarV.jpg","100","100","683.142857143","683.142857143","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","5","5","5","5","5","0","0","0","0","0","0","0","NA","NA","10/04/19 09:59:48","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik1\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","0","0","1","5","C:/Users/Chopik1/Desktop/Scripts/PP Data/365.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","570","NA","NA","570","NA","1180","NA","NA","NA","NA","546","NA","945893","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","13958","2412","2414","12681","13935","13934","NA","NA","972093","972253","969270","959877","970887","972756","972250","13958","972093","972756","973329","NA","NA","959877","970821","959904","969267","959904","959904","959877","NA","970890","NA","NA","NA","NA","969772","969772","970321","NA","NA","973830","NA","13961","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","7","4782","7","yes","1024"
"F","8552","F","F","PP_LIST1.csv","knife.jpg","ladder.jpg","87.5","87.5","655.75","655.75","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","1","0","1","5","0","0","1","1","0","0","1","1","1","1","0","5","0","5","0","0","0","0","0","0","0","0","0","5","5","5","5","5","1","0","0","0","0","0","0","NA","NA","10/04/19 09:59:48","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik1\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","1","1","1","5","C:/Users/Chopik1/Desktop/Scripts/PP Data/365.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","464","NA","NA","464","NA","1180","NA","NA","NA","NA","546","NA","945893","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","13958","2412","2414","12681","13935","13934","NA","NA","972093","974024","969270","959877","970887","974526","974021","13958","972093","974526","973329","NA","974994","959877","970821","959904","969267","959904","959904","959877","NA","970890","NA","NA","NA","NA","969772","969772","970321","NA","NA","975494","NA","13961","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","7","5246","8","yes","1024"
"F","8552","F","F","PP_LIST1.csv","sutcse.jpg","pumpkin.jpg","88.8888888889","88.8888888889","664.111111111","664.111111111","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","5","0","0","2","2","0","0","2","2","2","2","0","5","0","5","0","0","0","0","0","0","0","0","0","5","5","5","5","5","2","0","0","0","0","0","0","NA","NA","10/04/19 09:59:48","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik1\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","2","2","1","5","C:/Users/Chopik1/Desktop/Scripts/PP Data/365.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","F","NA","NA","F","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","731","NA","NA","731","NA","1180","NA","NA","NA","NA","546","NA","945893","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","13958","2412","2414","12681","13935","13934","NA","NA","972093","975667","969270","959877","970887","976170","975664","13958","972093","976171","976906","NA","974994","959877","970821","959904","969267","959904","959904","959877","NA","970890","NA","NA","NA","NA","969772","969772","970321","NA","NA","977406","NA","13961","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","8","5977","9","yes","1024"
"N","8552","V","H","PP_LIST1.csv","saltV.jpg","saltH.jpg","90","90","656.3","656.3","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","3","0","3","5","0","0","3","3","0","0","3","3","3","3","0","5","0","5","0","0","0","0","0","0","0","0","0","5","5","5","5","5","3","0","0","0","0","0","0","NA","NA","10/04/19 09:59:48","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik1\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","3","3","1","5","C:/Users/Chopik1/Desktop/Scripts/PP Data/365.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","586","NA","NA","586","NA","1180","NA","NA","NA","NA","546","NA","945893","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","13958","2412","2414","12681","13935","13934","NA","NA","972093","977581","969270","959877","970887","978083","977578","13958","972093","978084","978674","NA","974994","959877","970821","959904","969267","959904","959904","959877","NA","970890","NA","NA","NA","NA","969772","969772","970321","NA","NA","979174","NA","13961","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","9","6563","10","yes","1024"
"N","8552","V","H","PP_LIST1.csv","penV.jpg","penH.jpg","90.9090909091","90.9090909091","644.636363636","644.636363636","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","4","0","4","5","0","0","4","4","0","0","4","4","4","4","0","5","0","5","0","0","0","0","0","0","0","0","0","5","5","5","5","5","4","0","0","0","0","0","0","NA","NA","10/04/19 09:59:48","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik1\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","4","4","1","5","C:/Users/Chopik1/Desktop/Scripts/PP Data/365.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","528","NA","NA","528","NA","1180","NA","NA","NA","NA","546","NA","945893","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","13958","2412","2414","12681","13935","13934","NA","NA","972093","979344","969270","959877","970887","979846","979340","13958","972093","979846","980378","NA","974994","959877","970821","959904","969267","959904","959904","959877","NA","970890","NA","NA","NA","NA","969772","969772","970321","NA","NA","980878","NA","13961","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","10","7091","11","yes","1024"
"Y","8552","H","H","PP_LIST1.csv","batH.jpg","batH.jpg","91.6666666667","91.6666666667","631.583333333","631.583333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","5","0","0","5","5","0","0","5","5","5","5","0","5","0","5","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","0","0","0","0","0","0","NA","NA","10/04/19 09:59:48","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik1\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","5","5","1","5","C:/Users/Chopik1/Desktop/Scripts/PP Data/365.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","488","NA","NA","488","NA","1180","NA","NA","NA","NA","546","NA","945893","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","13958","2412","2414","12681","13935","13934","NA","NA","972093","981070","969270","959877","970887","981574","981068","13958","972093","981574","982066","NA","974994","959877","970821","959904","969267","959904","959904","959877","NA","970890","NA","NA","NA","NA","969772","969772","970321","NA","NA","982566","NA","13961","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","11","7579","12","yes","1024"
"F","8552","F","F","PP_LIST1.csv","nut.jpg","watch.jpg","92.3076923077","92.3076923077","636.076923077","636.076923077","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","6","0","6","5","0","0","6","6","0","0","6","6","6","6","0","5","0","5","0","0","0","0","0","0","0","0","0","5","5","5","5","5","6","0","0","0","0","0","0","NA","NA","10/04/19 09:59:48","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik1\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","6","6","1","5","C:/Users/Chopik1/Desktop/Scripts/PP Data/365.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","F","NA","NA","F","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","690","NA","NA","690","NA","1180","NA","NA","NA","NA","546","NA","945893","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","13958","2412","2414","12681","13935","13934","NA","NA","972093","982741","969270","959877","970887","983244","982738","13958","972093","983244","983938","NA","974994","959877","970821","959904","969267","959904","959904","959877","NA","970890","NA","NA","NA","NA","969772","969772","970321","NA","NA","984438","NA","13961","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","12","8269","13","yes","1024"
"F","8552","F","F","PP_LIST1.csv","ring.jpg","stove.jpg","92.8571428571","92.8571428571","720.714285714","720.714285714","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","7","0","7","5","0","0","7","7","0","0","7","7","7","7","0","5","0","5","0","0","0","0","0","0","0","0","0","5","5","5","5","5","7","0","0","0","0","0","0","NA","NA","10/04/19 09:59:48","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik1\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","7","7","1","5","C:/Users/Chopik1/Desktop/Scripts/PP Data/365.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","F","NA","NA","F","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","1821","NA","NA","1821","NA","1180","NA","NA","NA","NA","546","NA","945893","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","13958","2412","2414","12681","13935","13934","NA","NA","972093","984610","969270","959877","970887","985113","984607","13958","972093","985113","986938","987440","974994","959877","970821","959904","969267","959904","959904","959877","NA","970890","NA","NA","NA","NA","969772","969772","970321","NA","NA","987940","NA","13961","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","13","10090","14","yes","1024"
"Y","8552","H","H","PP_LIST1.csv","broomH.jpg","broomH.jpg","93.3333333333","93.3333333333","718.733333333","718.733333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","8","0","8","5","0","0","8","8","0","0","8","8","8","8","0","5","0","5","0","0","0","0","0","0","0","0","0","5","5","5","5","5","8","0","0","0","0","0","0","NA","NA","10/04/19 09:59:48","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik1\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","8","8","1","5","C:/Users/Chopik1/Desktop/Scripts/PP Data/365.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","691","NA","NA","691","NA","1180","NA","NA","NA","NA","546","NA","945893","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","13958","2412","2414","12681","13935","13934","NA","NA","972093","988109","969270","959877","970887","988611","988106","13958","972093","988611","989306","987440","974994","959877","970821","959904","969267","959904","959904","959877","NA","970890","NA","NA","NA","NA","969772","969772","970321","NA","NA","989806","NA","13961","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","14","10781","15","yes","1024"
"N","8552","H","V","PP_LIST1.csv","keyH.jpg","keyV.jpg","93.75","93.75","718.1875","718.1875","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","9","0","9","5","0","0","9","9","0","0","9","9","9","9","0","5","0","5","0","0","0","0","0","0","0","0","0","5","5","5","5","5","9","0","0","0","0","0","0","NA","NA","10/04/19 09:59:48","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik1\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","9","9","1","5","C:/Users/Chopik1/Desktop/Scripts/PP Data/365.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","710","NA","NA","710","NA","1180","NA","NA","NA","NA","546","NA","945893","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","13958","2412","2414","12681","13935","13934","NA","NA","972093","989977","969270","959877","970887","990480","989974","13958","972093","990480","991194","987440","974994","959877","970821","959904","969267","959904","959904","959877","NA","970890","NA","NA","NA","NA","969772","969772","970321","NA","NA","991694","NA","13961","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","15","11491","16","yes","1024"
