"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_E","correct_Target_response_Prac","correct_Welcome_PP_E","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_NOB","count_Start_PL","count_Start_SC","count_Start_TC","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_NOB","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_postdata_E","count_postdata_TC","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","keyboard_backend","language1","language2","language3","language4","language5","language6","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_NOB","response_Start_PL","response_Start_SC","response_Start_TC","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_NOB","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_NOB","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_NOB","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_NOB","time_Start_PL","time_Start_SC","time_Start_TC","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_NOB","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_postdata_E","time_postdata_TC","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"F","8552","F","F","PP_LIST1.csv","tiger.jpg","wndmil.jpg","80","80","789.9","789.9","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","8","2","8","2","2","0","0","0","0","0","0","0","8","8","8","8","8","0","0","0","0","0","0","0","NA","NA","09/27/19 10:37:57","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik2\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","0","0","3","5","C:/Users/Chopik2/Desktop/Scripts/PP Data/213.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","F","NA","NA","F","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","773","NA","NA","773","NA","1141","NA","NA","NA","NA","688","NA","2065814","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","7146","1746","1747","5937","7136","7136","NA","NA","2091323","2091408","2088453","2072972","2090170","2091909","2091407","7146","2091323","2091909","2092684","NA","NA","2072972","2090144","2080059","2088451","2080059","2080059","2072972","NA","2090172","NA","NA","NA","NA","2088954","2088954","2089644","2076047","2079539","2093184","NA","7148","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","8","7899","10","yes","1024"
"Y","8552","H","H","PP_LIST1.csv","broomH.jpg","broomH.jpg","81.8181818182","81.8181818182","765.909090909","765.909090909","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","1","0","1","8","0","0","1","1","0","0","1","1","1","1","0","8","2","8","2","2","0","0","0","0","0","0","0","8","8","8","8","8","1","0","0","0","0","0","0","NA","NA","09/27/19 10:37:57","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik2\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","1","1","3","5","C:/Users/Chopik2/Desktop/Scripts/PP Data/213.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","526","NA","NA","526","NA","1141","NA","NA","NA","NA","688","NA","2065814","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","7146","1746","1747","5937","7136","7136","NA","NA","2091323","2093270","2088453","2072972","2090170","2093771","2093268","7146","2091323","2093771","2094299","NA","NA","2072972","2090144","2080059","2088451","2080059","2080059","2072972","NA","2090172","NA","NA","NA","NA","2088954","2088954","2089644","2076047","2079539","2094799","NA","7148","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","9","8425","11","yes","1024"
"F","8552","F","F","PP_LIST1.csv","ladder.jpg","house.jpg","83.3333333333","83.3333333333","775.25","775.25","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","8","0","0","2","2","0","0","2","2","2","2","0","8","2","8","2","2","0","0","0","0","0","0","0","8","8","8","8","8","2","0","0","0","0","0","0","NA","NA","09/27/19 10:37:57","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik2\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","2","2","3","5","C:/Users/Chopik2/Desktop/Scripts/PP Data/213.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","F","NA","NA","F","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","878","NA","NA","878","NA","1141","NA","NA","NA","NA","688","NA","2065814","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","7146","1746","1747","5937","7136","7136","NA","NA","2091323","2094879","2088453","2072972","2090170","2095380","2094877","7146","2091323","2095380","2096260","NA","NA","2072972","2090144","2080059","2088451","2080059","2080059","2072972","NA","2090172","NA","NA","NA","NA","2088954","2088954","2089644","2076047","2079539","2096760","NA","7148","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","10","9303","12","yes","1024"
"N","8552","H","V","PP_LIST1.csv","keyH.jpg","keyV.jpg","84.6153846154","84.6153846154","767","767","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","3","0","3","8","0","0","3","3","0","0","3","3","3","3","0","8","2","8","2","2","0","0","0","0","0","0","0","8","8","8","8","8","3","0","0","0","0","0","0","NA","NA","09/27/19 10:37:57","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik2\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","3","3","3","5","C:/Users/Chopik2/Desktop/Scripts/PP Data/213.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","668","NA","NA","668","NA","1141","NA","NA","NA","NA","688","NA","2065814","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","7146","1746","1747","5937","7136","7136","NA","NA","2091323","2096841","2088453","2072972","2090170","2097342","2096840","7146","2091323","2097342","2098012","NA","NA","2072972","2090144","2080059","2088451","2080059","2080059","2072972","NA","2090172","NA","NA","NA","NA","2088954","2088954","2089644","2076047","2079539","2098512","NA","7148","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","11","9971","13","yes","1024"
"N","8552","H","V","PP_LIST1.csv","guitarH.jpg","guitarV.jpg","85.7142857143","85.7142857143","755.285714286","755.285714286","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","4","0","4","8","0","0","4","4","0","0","4","4","4","4","0","8","2","8","2","2","0","0","0","0","0","0","0","8","8","8","8","8","4","0","0","0","0","0","0","NA","NA","09/27/19 10:37:57","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik2\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","4","4","3","5","C:/Users/Chopik2/Desktop/Scripts/PP Data/213.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","603","NA","NA","603","NA","1141","NA","NA","NA","NA","688","NA","2065814","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","7146","1746","1747","5937","7136","7136","NA","NA","2091323","2098593","2088453","2072972","2090170","2099094","2098591","7146","2091323","2099094","2099699","NA","NA","2072972","2090144","2080059","2088451","2080059","2080059","2072972","NA","2090172","NA","NA","NA","NA","2088954","2088954","2089644","2076047","2079539","2100199","NA","7148","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","12","10574","14","yes","1024"
"Y","8552","V","V","PP_LIST1.csv","crayonV.jpg","crayonV.jpg","86.6666666667","86.6666666667","739","739","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","8","0","0","5","5","0","0","5","5","5","5","0","8","2","8","2","2","0","0","0","0","0","0","0","8","8","8","8","8","5","0","0","0","0","0","0","NA","NA","09/27/19 10:37:57","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik2\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","5","5","3","5","C:/Users/Chopik2/Desktop/Scripts/PP Data/213.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","511","NA","NA","511","NA","1141","NA","NA","NA","NA","688","NA","2065814","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","7146","1746","1747","5937","7136","7136","NA","NA","2091323","2100285","2088453","2072972","2090170","2100787","2100284","7146","2091323","2100787","2101299","NA","NA","2072972","2090144","2080059","2088451","2080059","2080059","2072972","NA","2090172","NA","NA","NA","NA","2088954","2088954","2089644","2076047","2079539","2101799","NA","7148","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","13","11085","15","yes","1024"
"N","8552","H","V","PP_LIST1.csv","glassH.jpg","glassV.jpg","87.5","87.5","723.625","723.625","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","8","0","0","6","6","0","0","6","6","6","6","0","8","2","8","2","2","0","0","0","0","0","0","0","8","8","8","8","8","6","0","0","0","0","0","0","NA","NA","09/27/19 10:37:57","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik2\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","6","6","3","5","C:/Users/Chopik2/Desktop/Scripts/PP Data/213.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","493","NA","NA","493","NA","1141","NA","NA","NA","NA","688","NA","2065814","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","7146","1746","1747","5937","7136","7136","NA","NA","2091323","2101887","2088453","2072972","2090170","2102388","2101885","7146","2091323","2102388","2102883","NA","NA","2072972","2090144","2080059","2088451","2080059","2080059","2072972","NA","2090172","NA","NA","NA","NA","2088954","2088954","2089644","2076047","2079539","2103383","NA","7148","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","14","11578","16","yes","1024"
"F","8552","F","F","PP_LIST1.csv","needle.jpg","tiger.jpg","88.2352941176","88.2352941176","706.823529412","706.823529412","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","7","0","7","8","0","0","7","7","0","0","7","7","7","7","0","8","2","8","2","2","0","0","0","0","0","0","0","8","8","8","8","8","7","0","0","0","0","0","0","NA","NA","09/27/19 10:37:57","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik2\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","7","7","3","5","C:/Users/Chopik2/Desktop/Scripts/PP Data/213.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","F","NA","NA","F","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","438","NA","NA","438","NA","1141","NA","NA","NA","NA","688","NA","2065814","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","7146","1746","1747","5937","7136","7136","NA","NA","2091323","2103462","2088453","2072972","2090170","2103963","2103460","7146","2091323","2103963","2104403","NA","NA","2072972","2090144","2080059","2088451","2080059","2080059","2072972","NA","2090172","NA","NA","NA","NA","2088954","2088954","2089644","2076047","2079539","2104903","NA","7148","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","15","12016","17","yes","1024"
"F","8552","F","F","PP_LIST1.csv","spider.jpg","couch.jpg","88.8888888889","88.8888888889","711.444444444","711.444444444","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","8","0","8","8","0","0","8","8","0","0","8","8","8","8","0","8","2","8","2","2","0","0","0","0","0","0","0","8","8","8","8","8","8","0","0","0","0","0","0","NA","NA","09/27/19 10:37:57","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik2\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","8","8","3","5","C:/Users/Chopik2/Desktop/Scripts/PP Data/213.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","F","NA","NA","F","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","790","NA","NA","790","NA","1141","NA","NA","NA","NA","688","NA","2065814","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","7146","1746","1747","5937","7136","7136","NA","NA","2091323","2104983","2088453","2072972","2090170","2105484","2104981","7146","2091323","2105484","2106276","NA","NA","2072972","2090144","2080059","2088451","2080059","2080059","2072972","NA","2090172","NA","NA","NA","NA","2088954","2088954","2089644","2076047","2079539","2106776","NA","7148","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","16","12806","18","yes","1024"
"N","8552","V","H","PP_LIST1.csv","screwV.jpg","screwH.jpg","89.4736842105","89.4736842105","700.789473684","700.789473684","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","9","0","9","8","0","0","9","9","0","0","9","9","9","9","0","8","2","8","2","2","0","0","0","0","0","0","0","8","8","8","8","8","9","0","0","0","0","0","0","NA","NA","09/27/19 10:37:57","Matching Tasks","yes","","PP.osexp","C:\Users\Chopik2\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","9","9","3","5","C:/Users/Chopik2/Desktop/Scripts/PP Data/213.CSV","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","F","NA","space","NA","NA","NA","NA","509","NA","NA","509","NA","1141","NA","NA","NA","NA","688","NA","2065814","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","0","even","NA","7146","1746","1747","5937","7136","7136","NA","NA","2091323","2106856","2088453","2072972","2090170","2107357","2106855","7146","2091323","2107357","2107867","NA","NA","2072972","2090144","2080059","2088451","2080059","2080059","2072972","NA","2090172","NA","NA","NA","NA","2088954","2088954","2089644","2076047","2079539","2108367","NA","7148","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","17","13315","19","yes","1024"
