"Result ID","Start Time ","Last Seen ","Duration ","Batch","Worker ID ","Worker Type ","MTurk Worker ID (Confirmation Code) ","State ","Message "
"2131","2021/04/16 18:30:33","2021/04/16 18:52:36","00:22:40","USA_020","2126","General Single","none(none)","FINISHED","none"
"1770","2021/04/13 09:40:16","2021/04/13 09:52:19","00:12:31","USA_020","1769","General Single","none(none)","FINISHED","none"
"1763","2021/04/13 04:07:01","2021/04/13 04:09:10","00:02:55","USA_020","1763","General Single","none(none)","FINISHED","none"
"1762","2021/04/13 02:17:17","2021/04/13 02:25:20","00:08:21","USA_020","1762","General Single","none(none)","FINISHED","none"
"1723","2021/04/11 03:02:05","2021/04/11 03:10:07","00:09:32","USA_020","1726","General Single","none(none)","FINISHED","none"
"1712","2021/04/10 18:59:13","2021/04/10 19:11:17","00:13:46","USA_020","1715","General Single","none(none)","FINISHED","none"
"1711","2021/04/10 18:49:02","2021/04/10 18:59:05","00:11:36","USA_020","1714","General Single","none(none)","FINISHED","none"
"1702","2021/04/10 17:42:13","2021/04/10 17:52:15","00:10:45","USA_020","1705","General Single","none(none)","FINISHED","none"
"1697","2021/04/10 15:25:44","2021/04/10 15:37:47","00:13:22","USA_020","1700","General Single","none(none)","FINISHED","none"
"1695","2021/04/10 13:41:59","2021/04/10 13:56:05","00:14:33","USA_020","1698","General Single","none(none)","FINISHED","none"
"1688","2021/04/10 03:38:56","2021/04/10 03:48:58","00:11:44","USA_020","1691","General Single","none(none)","FINISHED","none"
"1687","2021/04/10 01:57:04","2021/04/10 02:05:08","00:09:37","USA_020","1690","General Single","none(none)","FINISHED","none"
"1686","2021/04/10 01:09:29","2021/04/10 01:19:34","00:11:47","USA_020","1689","General Single","none(none)","FINISHED","none"
"1683","2021/04/09 22:39:10","2021/04/09 23:17:45","00:38:43","USA_020","1686","General Single","none(none)","FINISHED","none"
"1682","2021/04/09 21:08:23","2021/04/09 21:10:25","00:02:38","USA_020","1685","General Single","none(none)","FINISHED","none"
"1674","2021/04/09 13:51:05","2021/04/09 13:51:09","00:01:36","USA_020","1677","General Single","none(none)","FINISHED","none"
"1671","2021/04/09 12:42:39","2021/04/09 12:54:44","00:13:28","USA_020","1674","General Single","none(none)","FINISHED","none"
"1670","2021/04/09 10:06:23","2021/04/09 10:19:13","00:13:05","USA_020","1673","General Single","none(none)","FINISHED","none"
"1667","2021/04/09 03:39:28","2021/04/09 03:47:31","00:08:51","USA_020","1670","General Single","none(none)","FINISHED","none"
"1666","2021/04/09 03:17:48","2021/04/09 03:29:52","00:12:04","USA_020","1669","General Single","none(none)","FINISHED","none"
"1664","2021/04/09 01:47:29","2021/04/09 01:57:32","00:10:33","USA_020","1667","General Single","none(none)","FINISHED","none"
"1661","2021/04/08 22:58:16","2021/04/08 23:08:19","00:11:06","USA_020","1664","General Single","none(none)","FINISHED","none"
"1660","2021/04/08 22:39:16","2021/04/08 22:59:24","00:21:39","USA_020","1663","General Single","none(none)","FINISHED","none"
"1653","2021/04/08 20:42:51","2021/04/08 20:50:53","00:09:27","USA_020","1656","General Single","none(none)","FINISHED","none"
"1652","2021/04/08 20:22:38","2021/04/08 20:32:40","00:11:44","USA_020","1655","General Single","none(none)","FINISHED","none"
"1647","2021/04/08 19:39:29","2021/04/08 19:51:34","00:13:13","USA_020","1650","General Single","none(none)","FINISHED","none"
"1646","2021/04/08 19:26:31","2021/04/08 19:40:33","00:14:05","USA_020","1649","General Single","none(none)","FINISHED","none"
"1644","2021/04/08 19:12:20","2021/04/08 19:24:24","00:12:37","USA_020","1647","General Single","none(none)","FINISHED","none"
"1639","2021/04/08 17:03:30","2021/04/08 17:13:34","00:11:52","USA_020","1642","General Single","none(none)","FINISHED","none"
