"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_E","correct_Target_response_Prac","correct_Welcome_PP_E","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_NOB","count_Start_PL","count_Start_SC","count_Start_TC","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_NOB","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_postdata_E","count_postdata_TC","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","keyboard_backend","language1","language2","language3","language4","language5","language6","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_NOB","response_Start_PL","response_Start_SC","response_Start_TC","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_NOB","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_NOB","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_NOB","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_NOB","time_Start_PL","time_Start_SC","time_Start_TC","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_NOB","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_postdata_E","time_postdata_TC","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"F","8552","F","F","PP_LIST1.csv","skirt.jpg","tlphon.jpg","81.25","81.25","650.25","650.25","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","14","3","14","3","3","0","0","0","0","0","0","0","14","14","14","14","14","0","0","0","0","0","0","0","NA","NA","09/26/19 07:58:38","Matching Tasks","yes","","PP.osexp","C:\Users\psy-chop89-7\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","0","0","4","5","C:/Users/psy-chop89-7/Desktop/Scripts/PP Data/120.csv","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","505","NA","NA","505","NA","7917","NA","NA","NA","NA","463","NA","888735","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","120","even","NA","4418","1735","1736","3258","4409","4409","NA","NA","927452","927540","918031","893165","919524","928041","927539","4418","927452","928041","928548","NA","NA","893165","919497","910013","918029","910013","910013","893165","NA","919526","NA","NA","NA","NA","918532","918532","918997","896245","909493","929048","NA","4420","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","13","10404","16","yes","1024"
"N","8552","V","H","PP_LIST1.csv","tireV.jpg","tireH.jpg","82.3529411765","82.3529411765","644.058823529","644.058823529","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","1","0","1","14","0","0","1","1","0","0","1","1","1","1","0","14","3","14","3","3","0","0","0","0","0","0","0","14","14","14","14","14","1","0","0","0","0","0","0","NA","NA","09/26/19 07:58:38","Matching Tasks","yes","","PP.osexp","C:\Users\psy-chop89-7\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","1","1","4","5","C:/Users/psy-chop89-7/Desktop/Scripts/PP Data/120.csv","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","545","NA","NA","545","NA","7917","NA","NA","NA","NA","463","NA","888735","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","120","even","NA","4418","1735","1736","3258","4409","4409","NA","NA","927452","929149","918031","893165","919524","929650","929147","4418","927452","929650","930197","NA","NA","893165","919497","910013","918029","910013","910013","893165","NA","919526","NA","NA","NA","NA","918532","918532","918997","896245","909493","930697","NA","4420","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","14","10949","17","yes","1024"
"F","8552","F","F","PP_LIST1.csv","buggy.jpg","glass.jpg","83.3333333333","83.3333333333","634.666666667","634.666666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","14","0","0","2","2","0","0","2","2","2","2","0","14","3","14","3","3","0","0","0","0","0","0","0","14","14","14","14","14","2","0","0","0","0","0","0","NA","NA","09/26/19 07:58:38","Matching Tasks","yes","","PP.osexp","C:\Users\psy-chop89-7\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","2","2","4","5","C:/Users/psy-chop89-7/Desktop/Scripts/PP Data/120.csv","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","475","NA","NA","475","NA","7917","NA","NA","NA","NA","463","NA","888735","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","120","even","NA","4418","1735","1736","3258","4409","4409","NA","NA","927452","930787","918031","893165","919524","931288","930786","4418","927452","931288","931764","NA","NA","893165","919497","910013","918029","910013","910013","893165","NA","919526","NA","NA","NA","NA","918532","918532","918997","896245","909493","932264","NA","4420","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","15","11424","18","yes","1024"
"N","8552","V","H","PP_LIST1.csv","penV.jpg","penH.jpg","84.2105263158","84.2105263158","625.368421053","625.368421053","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","3","0","3","14","0","0","3","3","0","0","3","3","3","3","0","14","3","14","3","3","0","0","0","0","0","0","0","14","14","14","14","14","3","0","0","0","0","0","0","NA","NA","09/26/19 07:58:38","Matching Tasks","yes","","PP.osexp","C:\Users\psy-chop89-7\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","3","3","4","5","C:/Users/psy-chop89-7/Desktop/Scripts/PP Data/120.csv","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","458","NA","NA","458","NA","7917","NA","NA","NA","NA","463","NA","888735","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","120","even","NA","4418","1735","1736","3258","4409","4409","NA","NA","927452","932356","918031","893165","919524","932857","932355","4418","927452","932857","933317","NA","NA","893165","919497","910013","918029","910013","910013","893165","NA","919526","NA","NA","NA","NA","918532","918532","918997","896245","909493","933817","NA","4420","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","16","11882","19","yes","1024"
"F","8552","F","F","PP_LIST1.csv","tapedispenser.jpg","wrench.jpg","85","85","613.8","613.8","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","4","0","4","14","0","0","4","4","0","0","4","4","4","4","0","14","3","14","3","3","0","0","0","0","0","0","0","14","14","14","14","14","4","0","0","0","0","0","0","NA","NA","09/26/19 07:58:38","Matching Tasks","yes","","PP.osexp","C:\Users\psy-chop89-7\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","4","4","4","5","C:/Users/psy-chop89-7/Desktop/Scripts/PP Data/120.csv","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","394","NA","NA","394","NA","7917","NA","NA","NA","NA","463","NA","888735","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","120","even","NA","4418","1735","1736","3258","4409","4409","NA","NA","927452","933908","918031","893165","919524","934409","933907","4418","927452","934409","934804","NA","NA","893165","919497","910013","918029","910013","910013","893165","NA","919526","NA","NA","NA","NA","918532","918532","918997","896245","909493","935304","NA","4420","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","17","12276","20","yes","1024"
"N","8552","V","H","PP_LIST1.csv","scssorV.jpg","scssorH.jpg","85.7142857143","85.7142857143","613.19047619","613.19047619","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","14","0","0","5","5","0","0","5","5","5","5","0","14","3","14","3","3","0","0","0","0","0","0","0","14","14","14","14","14","5","0","0","0","0","0","0","NA","NA","09/26/19 07:58:38","Matching Tasks","yes","","PP.osexp","C:\Users\psy-chop89-7\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","5","5","4","5","C:/Users/psy-chop89-7/Desktop/Scripts/PP Data/120.csv","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","601","NA","NA","601","NA","7917","NA","NA","NA","NA","463","NA","888735","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","120","even","NA","4418","1735","1736","3258","4409","4409","NA","NA","927452","935396","918031","893165","919524","935898","935395","4418","927452","935898","936500","NA","NA","893165","919497","910013","918029","910013","910013","893165","NA","919526","NA","NA","NA","NA","918532","918532","918997","896245","909493","937000","NA","4420","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","18","12877","21","yes","1024"
"F","8552","F","F","PP_LIST1.csv","wrench.jpg","piano.jpg","86.3636363636","86.3636363636","606.954545455","606.954545455","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","6","0","6","14","0","0","6","6","0","0","6","6","6","6","0","14","3","14","3","3","0","0","0","0","0","0","0","14","14","14","14","14","6","0","0","0","0","0","0","NA","NA","09/26/19 07:58:38","Matching Tasks","yes","","PP.osexp","C:\Users\psy-chop89-7\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","6","6","4","5","C:/Users/psy-chop89-7/Desktop/Scripts/PP Data/120.csv","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","476","NA","NA","476","NA","7917","NA","NA","NA","NA","463","NA","888735","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","120","even","NA","4418","1735","1736","3258","4409","4409","NA","NA","927452","937090","918031","893165","919524","937591","937088","4418","927452","937591","938069","NA","NA","893165","919497","910013","918029","910013","910013","893165","NA","919526","NA","NA","NA","NA","918532","918532","918997","896245","909493","938569","NA","4420","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","19","13353","22","yes","1024"
"N","8552","V","H","PP_LIST1.csv","saltV.jpg","saltH.jpg","86.9565217391","86.9565217391","615","615","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","7","0","7","14","0","0","7","7","0","0","7","7","7","7","0","14","3","14","3","3","0","0","0","0","0","0","0","14","14","14","14","14","7","0","0","0","0","0","0","NA","NA","09/26/19 07:58:38","Matching Tasks","yes","","PP.osexp","C:\Users\psy-chop89-7\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","7","7","4","5","C:/Users/psy-chop89-7/Desktop/Scripts/PP Data/120.csv","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","792","NA","NA","792","NA","7917","NA","NA","NA","NA","463","NA","888735","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","120","even","NA","4418","1735","1736","3258","4409","4409","NA","NA","927452","938662","918031","893165","919524","939163","938660","4418","927452","939163","939957","NA","NA","893165","919497","910013","918029","910013","910013","893165","NA","919526","NA","NA","NA","NA","918532","918532","918997","896245","909493","940457","NA","4420","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","20","14145","23","yes","1024"
"Y","8552","V","V","PP_LIST1.csv","flashV.jpg","flashV.jpg","87.5","87.5","606.25","606.25","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","8","0","8","14","0","0","8","8","0","0","8","8","8","8","0","14","3","14","3","3","0","0","0","0","0","0","0","14","14","14","14","14","8","0","0","0","0","0","0","NA","NA","09/26/19 07:58:38","Matching Tasks","yes","","PP.osexp","C:\Users\psy-chop89-7\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","8","8","4","5","C:/Users/psy-chop89-7/Desktop/Scripts/PP Data/120.csv","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","405","NA","NA","405","NA","7917","NA","NA","NA","NA","463","NA","888735","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","120","even","NA","4418","1735","1736","3258","4409","4409","NA","NA","927452","940553","918031","893165","919524","941054","940551","4418","927452","941054","941460","NA","NA","893165","919497","910013","918029","910013","910013","893165","NA","919526","NA","NA","NA","NA","918532","918532","918997","896245","909493","941960","NA","4420","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","21","14550","24","yes","1024"
"F","8552","F","F","PP_LIST1.csv","knife.jpg","ladder.jpg","88","88","604.08","604.08","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","9","0","9","14","0","0","9","9","0","0","9","9","9","9","0","14","3","14","3","3","0","0","0","0","0","0","0","14","14","14","14","14","9","0","0","0","0","0","0","NA","NA","09/26/19 07:58:38","Matching Tasks","yes","","PP.osexp","C:\Users\psy-chop89-7\Desktop\Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","no","768","legacy","yes","no","no","no","no","no","9","9","4","5","C:/Users/psy-chop89-7/Desktop/Scripts/PP Data/120.csv","legacy","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","552","NA","NA","552","NA","7917","NA","NA","NA","NA","463","NA","888735","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","EXP","120","even","NA","4418","1735","1736","3258","4409","4409","NA","NA","927452","942054","918031","893165","919524","942555","942052","4418","927452","942555","943109","NA","NA","893165","919497","910013","918029","910013","910013","893165","NA","919526","NA","NA","NA","NA","918532","918532","918997","896245","909493","943609","NA","4420","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","22","15102","25","yes","1024"
