"ID","N","BF"
1,1,1
2,1,1
3,3,1.87858974458429
4,4,1.55886943733482
5,5,2.30259203142253
6,6,1.01700345984313
8,7,0.829626883096398
9,8,0.937783810781678
10,9,0.990354454175479
11,10,1.09920351467999
12,11,0.896372820159979
13,12,1.43617043920872
14,13,1.1317692696612
15,14,1.31442555866605
16,15,1.32584932292466
17,16,2.23609807249339
18,17,1.42267058689472
19,18,0.466016933993822
21,19,0.38888759354418
22,20,0.427966941716972
23,21,0.328531985592885
24,22,0.31065598717361
28,23,0.234763566218044
29,24,0.278508002172843
30,25,0.259095664838985
