"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_SPA","correct_Target_response_Prac","correct_Welcome_PP_SPA","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_ELL","count_Start_HEB","count_Start_HIN","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_POR","count_Start_SC","count_Start_SLK","count_Start_SPA","count_Start_TC","count_Start_THAI","count_Start_TUR","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_ELL","count_Welcome_PP_HEB","count_Welcome_PP_HIN","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_POR","count_Welcome_PP_SC","count_Welcome_PP_SLK","count_Welcome_PP_SPA","count_Welcome_PP_TC","count_Welcome_PP_THAI","count_Welcome_PP_TUR","datetime","de","description","disable_garbage_collection","ell","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","heb","height","hin","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","por","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_ELL","response_Start_HEB","response_Start_HIN","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_POR","response_Start_SC","response_Start_SLK","response_Start_SPA","response_Start_TC","response_Start_THAI","response_Start_TUR","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_ELL","response_Welcome_PP_HEB","response_Welcome_PP_HIN","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_POR","response_Welcome_PP_SC","response_Welcome_PP_SLK","response_Welcome_PP_SPA","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_Welcome_PP_TUR","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_ELL","response_time_Start_HEB","response_time_Start_HIN","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_POR","response_time_Start_SC","response_time_Start_SLK","response_time_Start_SPA","response_time_Start_TC","response_time_Start_THAI","response_time_Start_TUR","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_ELL","response_time_Welcome_PP_HEB","response_time_Welcome_PP_HIN","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_POR","response_time_Welcome_PP_SC","response_time_Welcome_PP_SLK","response_time_Welcome_PP_SPA","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","response_time_Welcome_PP_TUR","round_decimals","sampler_backend","sc","slk","sound_buf_size","sound_channels","sound_freq","sound_sample_size","spa","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_ELL","time_Start_HEB","time_Start_HIN","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_POR","time_Start_SC","time_Start_SLK","time_Start_SPA","time_Start_TC","time_Start_THAI","time_Start_TUR","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_ELL","time_Welcome_PP_HEB","time_Welcome_PP_HIN","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_POR","time_Welcome_PP_SC","time_Welcome_PP_SLK","time_Welcome_PP_SPA","time_Welcome_PP_TC","time_Welcome_PP_THAI","time_Welcome_PP_TUR","title","total_correct","total_response_time","total_responses","tur","uniform_coordinates","width"
"Y","8016","H","H","PP_LIST3.csv","ironH.jpg","ironH.jpg","52.6315789474","52.6315789474","987.157894737","987.157894737","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","17","9","17","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","17","17","17","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/22/19 14:38:28","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/PSA","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","0","0","10","5","C:/PSA/ECU_001_PP_60.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","800","NA","NA","800","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4268","NA","NA","NA","609","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18170","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","60","even","no","no","NA","10927","4510","4510","9554","10909","10909","NA","NA","73979","74140","68014","29115","69693","74645","74138","10927","73980","74645","75447","NA","NA","29115","69630","58557","68012","58557","58557","29115","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69695","NA","NA","NA","68519","68519","69130","43225","58005","75947","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10929","NA","NA","NA","Orientation_PSA2018","10","18756","19","no","yes","1024"
"F","8016","F","F","PP_LIST3.csv","stove.jpg","ftball.jpg","55","55","974.25","974.25","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","1","0","1","17","0","0","1","1","0","0","1","1","1","1","0","17","9","17","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","17","17","17","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/22/19 14:38:28","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/PSA","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","1","1","10","5","C:/PSA/ECU_001_PP_60.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","729","NA","NA","729","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4268","NA","NA","NA","609","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18170","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","60","even","no","no","NA","10927","4510","4510","9554","10909","10909","NA","NA","73979","76148","68014","29115","69693","76653","76146","10927","73980","76653","77384","NA","NA","29115","69630","58557","68012","58557","58557","29115","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69695","NA","NA","NA","68519","68519","69130","43225","58005","77884","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10929","NA","NA","NA","Orientation_PSA2018","11","19485","20","no","yes","1024"
"F","8016","F","F","PP_LIST3.csv","house.jpg","ring.jpg","57.1428571429","57.1428571429","957.19047619","957.19047619","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","17","0","0","2","2","0","0","2","2","2","2","0","17","9","17","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","17","17","17","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/22/19 14:38:28","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/PSA","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","2","2","10","5","C:/PSA/ECU_001_PP_60.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","616","NA","NA","616","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4268","NA","NA","NA","609","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18170","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","60","even","no","no","NA","10927","4510","4510","9554","10909","10909","NA","NA","73979","78062","68014","29115","69693","78567","78060","10927","73980","78567","79186","NA","NA","29115","69630","58557","68012","58557","58557","29115","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69695","NA","NA","NA","68519","68519","69130","43225","58005","79686","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10929","NA","NA","NA","Orientation_PSA2018","12","20101","21","no","yes","1024"
"F","8016","F","F","PP_LIST3.csv","tapedispenser.jpg","wrench.jpg","59.0909090909","59.0909090909","950.545454545","950.545454545","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","3","0","3","17","0","0","3","3","0","0","3","3","3","3","0","17","9","17","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","17","17","17","17","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/22/19 14:38:28","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/PSA","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","3","3","10","5","C:/PSA/ECU_001_PP_60.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","811","NA","NA","811","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4268","NA","NA","NA","609","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18170","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","60","even","no","no","NA","10927","4510","4510","9554","10909","10909","NA","NA","73979","79865","68014","29115","69693","80368","79863","10927","73980","80368","81182","NA","NA","29115","69630","58557","68012","58557","58557","29115","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69695","NA","NA","NA","68519","68519","69130","43225","58005","81682","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10929","NA","NA","NA","Orientation_PSA2018","13","20912","22","no","yes","1024"
"F","8016","F","F","PP_LIST3.csv","skirt.jpg","tlphon.jpg","60.8695652174","60.8695652174","936.956521739","936.956521739","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","4","0","4","17","0","0","4","4","0","0","4","4","4","4","0","17","9","17","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","17","17","17","17","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/22/19 14:38:28","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/PSA","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","4","4","10","5","C:/PSA/ECU_001_PP_60.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","638","NA","NA","638","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4268","NA","NA","NA","609","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18170","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","60","even","no","no","NA","10927","4510","4510","9554","10909","10909","NA","NA","73979","81872","68014","29115","69693","82378","81870","10927","73980","82378","83019","NA","NA","29115","69630","58557","68012","58557","58557","29115","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69695","NA","NA","NA","68519","68519","69130","43225","58005","83519","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10929","NA","NA","NA","Orientation_PSA2018","14","21550","23","no","yes","1024"
"N","8016","H","V","PP_LIST3.csv","axeH.jpg","axeV.jpg","62.5","62.5","934.625","934.625","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","17","0","0","5","5","0","0","5","5","5","5","0","17","9","17","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","17","17","17","17","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/22/19 14:38:28","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/PSA","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","5","5","10","5","C:/PSA/ECU_001_PP_60.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","881","NA","NA","881","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4268","NA","NA","NA","609","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18170","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","60","even","no","no","NA","10927","4510","4510","9554","10909","10909","NA","NA","73979","83706","68014","29115","69693","84211","83704","10927","73980","84211","85095","NA","NA","29115","69630","58557","68012","58557","58557","29115","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69695","NA","NA","NA","68519","68519","69130","43225","58005","85595","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10929","NA","NA","NA","Orientation_PSA2018","15","22431","24","no","yes","1024"
"F","8016","F","F","PP_LIST3.csv","knife.jpg","ladder.jpg","64","64","921.4","921.4","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","6","0","6","17","0","0","6","6","0","0","6","6","6","6","0","17","9","17","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","17","17","17","17","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/22/19 14:38:28","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/PSA","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","6","6","10","5","C:/PSA/ECU_001_PP_60.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","604","NA","NA","604","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4268","NA","NA","NA","609","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18170","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","60","even","no","no","NA","10927","4510","4510","9554","10909","10909","NA","NA","73979","85779","68014","29115","69693","86285","85777","10927","73980","86285","86891","NA","NA","29115","69630","58557","68012","58557","58557","29115","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69695","NA","NA","NA","68519","68519","69130","43225","58005","87392","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10929","NA","NA","NA","Orientation_PSA2018","16","23035","25","no","yes","1024"
"N","8016","V","H","PP_LIST3.csv","clothespinV.jpg","clothespinH.jpg","65.3846153846","65.3846153846","910.192307692","910.192307692","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","7","0","7","17","0","0","7","7","0","0","7","7","7","7","0","17","9","17","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","17","17","17","17","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/22/19 14:38:28","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/PSA","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","7","7","10","5","C:/PSA/ECU_001_PP_60.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","630","NA","NA","630","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4268","NA","NA","NA","609","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18170","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","60","even","no","no","NA","10927","4510","4510","9554","10909","10909","NA","NA","73979","87591","68014","29115","69693","88096","87589","10927","73980","88096","88728","NA","NA","29115","69630","58557","68012","58557","58557","29115","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69695","NA","NA","NA","68519","68519","69130","43225","58005","89229","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10929","NA","NA","NA","Orientation_PSA2018","17","23665","26","no","yes","1024"
"F","8016","F","F","PP_LIST3.csv","buggy.jpg","glass.jpg","66.6666666667","66.6666666667","900.333333333","900.333333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","8","0","8","17","0","0","8","8","0","0","8","8","8","8","0","17","9","17","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","17","17","17","17","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/22/19 14:38:28","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/PSA","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","8","8","10","5","C:/PSA/ECU_001_PP_60.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","644","NA","NA","644","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4268","NA","NA","NA","609","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18170","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","60","even","no","no","NA","10927","4510","4510","9554","10909","10909","NA","NA","73979","89411","68014","29115","69693","89914","89409","10927","73980","89914","90560","NA","NA","29115","69630","58557","68012","58557","58557","29115","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69695","NA","NA","NA","68519","68519","69130","43225","58005","91060","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10929","NA","NA","NA","Orientation_PSA2018","18","24309","27","no","yes","1024"
"F","8016","F","F","PP_LIST3.csv","couch.jpg","spider.jpg","67.8571428571","67.8571428571","895.392857143","895.392857143","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","9","0","9","17","0","0","9","9","0","0","9","9","9","9","0","17","9","17","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","17","17","17","17","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/22/19 14:38:28","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/PSA","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","9","9","10","5","C:/PSA/ECU_001_PP_60.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","762","NA","NA","762","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4268","NA","NA","NA","609","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18170","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","60","even","no","no","NA","10927","4510","4510","9554","10909","10909","NA","NA","73979","91241","68014","29115","69693","91747","91239","10927","73980","91748","92513","NA","NA","29115","69630","58557","68012","58557","58557","29115","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69695","NA","NA","NA","68519","68519","69130","43225","58005","93013","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10929","NA","NA","NA","Orientation_PSA2018","19","25071","28","no","yes","1024"
