"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_SPA","correct_Target_response_Prac","correct_Welcome_PP_SPA","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_ELL","count_Start_HEB","count_Start_HIN","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_POR","count_Start_SC","count_Start_SLK","count_Start_SPA","count_Start_TC","count_Start_THAI","count_Start_TUR","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_ELL","count_Welcome_PP_HEB","count_Welcome_PP_HIN","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_POR","count_Welcome_PP_SC","count_Welcome_PP_SLK","count_Welcome_PP_SPA","count_Welcome_PP_TC","count_Welcome_PP_THAI","count_Welcome_PP_TUR","datetime","de","description","disable_garbage_collection","ell","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","heb","height","hin","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","por","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_ELL","response_Start_HEB","response_Start_HIN","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_POR","response_Start_SC","response_Start_SLK","response_Start_SPA","response_Start_TC","response_Start_THAI","response_Start_TUR","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_ELL","response_Welcome_PP_HEB","response_Welcome_PP_HIN","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_POR","response_Welcome_PP_SC","response_Welcome_PP_SLK","response_Welcome_PP_SPA","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_Welcome_PP_TUR","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_ELL","response_time_Start_HEB","response_time_Start_HIN","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_POR","response_time_Start_SC","response_time_Start_SLK","response_time_Start_SPA","response_time_Start_TC","response_time_Start_THAI","response_time_Start_TUR","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_ELL","response_time_Welcome_PP_HEB","response_time_Welcome_PP_HIN","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_POR","response_time_Welcome_PP_SC","response_time_Welcome_PP_SLK","response_time_Welcome_PP_SPA","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","response_time_Welcome_PP_TUR","round_decimals","sampler_backend","sc","slk","sound_buf_size","sound_channels","sound_freq","sound_sample_size","spa","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_ELL","time_Start_HEB","time_Start_HIN","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_POR","time_Start_SC","time_Start_SLK","time_Start_SPA","time_Start_TC","time_Start_THAI","time_Start_TUR","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_ELL","time_Welcome_PP_HEB","time_Welcome_PP_HIN","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_POR","time_Welcome_PP_SC","time_Welcome_PP_SLK","time_Welcome_PP_SPA","time_Welcome_PP_TC","time_Welcome_PP_THAI","time_Welcome_PP_TUR","title","total_correct","total_response_time","total_responses","tur","uniform_coordinates","width"
"N","8016","V","H","PP_LIST3.csv","crayonV.jpg","crayonH.jpg","87.5","87.5","952.25","952.25","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/16/19 16:38:20","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\psa","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","0","0","2","5","C:/psa/ECU_001_PP_28.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","return","NA","NA","NA","1620","NA","NA","1620","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1950","NA","NA","NA","545","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14819","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","28","even","no","no","NA","11365","4869","4871","9895","11352","11352","NA","NA","42475","42613","38919","26197","40509","43115","42611","11365","42475","43116","44738","45240","NA","26198","40468","29855","38917","29855","29855","26198","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","40512","NA","NA","NA","39421","39421","39968","29327","28825","45740","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11366","NA","NA","NA","Orientation_PSA2018","7","7618","8","no","yes","1024"
"Y","8016","V","V","PP_LIST3.csv","penV.jpg","penV.jpg","88.8888888889","88.8888888889","912","912","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","1","0","1","6","0","0","1","1","0","0","1","1","1","1","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/16/19 16:38:20","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\psa","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","1","1","2","5","C:/psa/ECU_001_PP_28.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","return","NA","NA","NA","590","NA","NA","590","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1950","NA","NA","NA","545","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14819","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","28","even","no","no","NA","11365","4869","4871","9895","11352","11352","NA","NA","42475","46019","38919","26197","40509","46521","46017","11365","42475","46521","47113","45240","NA","26198","40468","29855","38917","29855","29855","26198","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","40512","NA","NA","NA","39421","39421","39968","29327","28825","47613","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11366","NA","NA","NA","Orientation_PSA2018","8","8208","9","no","yes","1024"
"F","8016","F","F","PP_LIST3.csv","piano.jpg","sutcse.jpg","90","90","869.4","869.4","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","6","0","0","2","2","0","0","2","2","2","2","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/16/19 16:38:20","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\psa","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","2","2","2","5","C:/psa/ECU_001_PP_28.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","return","NA","NA","NA","486","NA","NA","486","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1950","NA","NA","NA","545","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14819","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","28","even","no","no","NA","11365","4869","4871","9895","11352","11352","NA","NA","42475","47790","38919","26197","40509","48292","47788","11365","42475","48292","48781","45240","NA","26198","40468","29855","38917","29855","29855","26198","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","40512","NA","NA","NA","39421","39421","39968","29327","28825","49281","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11366","NA","NA","NA","Orientation_PSA2018","9","8694","10","no","yes","1024"
"Y","8016","H","H","PP_LIST3.csv","glassH.jpg","glassH.jpg","90.9090909091","90.9090909091","839.545454545","839.545454545","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","3","0","3","6","0","0","3","3","0","0","3","3","3","3","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/16/19 16:38:20","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\psa","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","3","3","2","5","C:/psa/ECU_001_PP_28.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","return","NA","NA","NA","541","NA","NA","541","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1950","NA","NA","NA","545","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14819","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","28","even","no","no","NA","11365","4869","4871","9895","11352","11352","NA","NA","42475","49480","38919","26197","40509","49981","49478","11365","42475","49981","50524","45240","NA","26198","40468","29855","38917","29855","29855","26198","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","40512","NA","NA","NA","39421","39421","39968","29327","28825","51024","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11366","NA","NA","NA","Orientation_PSA2018","10","9235","11","no","yes","1024"
"F","8016","F","F","PP_LIST3.csv","tapedispenser.jpg","wrench.jpg","83.3333333333","83.3333333333","817.416666667","817.416666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","4","0","4","6","0","0","4","4","0","0","4","4","4","4","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/16/19 16:38:20","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\psa","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","4","4","2","5","C:/psa/ECU_001_PP_28.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","return","NA","NA","NA","574","NA","NA","574","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1950","NA","NA","NA","545","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14819","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","28","even","no","no","NA","11365","4869","4871","9895","11352","11352","NA","NA","42475","51381","38919","26197","40509","51883","51379","11365","42475","51883","50524","45240","52459","26198","40468","29855","38917","29855","29855","26198","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","40512","NA","NA","NA","39421","39421","39968","29327","28825","52959","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11366","NA","NA","NA","Orientation_PSA2018","10","9809","12","no","yes","1024"
"F","8016","F","F","PP_LIST3.csv","skirt.jpg","tlphon.jpg","84.6153846154","84.6153846154","810","810","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","5","0","5","6","0","0","5","5","0","0","5","5","5","5","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/16/19 16:38:20","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\psa","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","5","5","2","5","C:/psa/ECU_001_PP_28.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","return","NA","NA","NA","721","NA","NA","721","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1950","NA","NA","NA","545","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14819","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","28","even","no","no","NA","11365","4869","4871","9895","11352","11352","NA","NA","42475","53152","38919","26197","40509","53654","53150","11365","42475","53654","54377","45240","52459","26198","40468","29855","38917","29855","29855","26198","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","40512","NA","NA","NA","39421","39421","39968","29327","28825","54877","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11366","NA","NA","NA","Orientation_PSA2018","11","10530","13","no","yes","1024"
"N","8016","V","H","PP_LIST3.csv","brushV.jpg","brushH.jpg","85.7142857143","85.7142857143","793.857142857","793.857142857","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","6","0","0","6","6","0","0","6","6","6","6","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/16/19 16:38:20","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\psa","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","6","6","2","5","C:/psa/ECU_001_PP_28.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","return","NA","NA","NA","584","NA","NA","584","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1950","NA","NA","NA","545","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14819","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","28","even","no","no","NA","11365","4869","4871","9895","11352","11352","NA","NA","42475","55056","38919","26197","40509","55558","55054","11365","42475","55558","56144","45240","52459","26198","40468","29855","38917","29855","29855","26198","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","40512","NA","NA","NA","39421","39421","39968","29327","28825","56644","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11366","NA","NA","NA","Orientation_PSA2018","12","11114","14","no","yes","1024"
"N","8016","V","H","PP_LIST3.csv","flashV.jpg","flashH.jpg","86.6666666667","86.6666666667","788.333333333","788.333333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","7","0","7","6","0","0","7","7","0","0","7","7","7","7","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/16/19 16:38:20","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\psa","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","7","7","2","5","C:/psa/ECU_001_PP_28.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","return","NA","NA","NA","711","NA","NA","711","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1950","NA","NA","NA","545","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14819","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","28","even","no","no","NA","11365","4869","4871","9895","11352","11352","NA","NA","42475","56845","38919","26197","40509","57347","56843","11365","42475","57347","58061","45240","52459","26198","40468","29855","38917","29855","29855","26198","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","40512","NA","NA","NA","39421","39421","39968","29327","28825","58562","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11366","NA","NA","NA","Orientation_PSA2018","13","11825","15","no","yes","1024"
"N","8016","H","V","PP_LIST3.csv","batH.jpg","batV.jpg","87.5","87.5","776.5625","776.5625","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","8","0","8","6","0","0","8","8","0","0","8","8","8","8","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/16/19 16:38:20","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\psa","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","8","8","2","5","C:/psa/ECU_001_PP_28.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","return","NA","NA","NA","600","NA","NA","600","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1950","NA","NA","NA","545","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14819","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","28","even","no","no","NA","11365","4869","4871","9895","11352","11352","NA","NA","42475","58733","38919","26197","40509","59235","58731","11365","42475","59235","59836","45240","52459","26198","40468","29855","38917","29855","29855","26198","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","40512","NA","NA","NA","39421","39421","39968","29327","28825","60336","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11366","NA","NA","NA","Orientation_PSA2018","14","12425","16","no","yes","1024"
"N","8016","H","V","PP_LIST3.csv","bookH.jpg","bookV.jpg","88.2352941176","88.2352941176","779.352941176","779.352941176","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","9","0","9","6","0","0","9","9","0","0","9","9","9","9","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/16/19 16:38:20","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\psa","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","9","9","2","5","C:/psa/ECU_001_PP_28.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","return","NA","NA","NA","824","NA","NA","824","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1950","NA","NA","NA","545","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14819","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","28","even","no","no","NA","11365","4869","4871","9895","11352","11352","NA","NA","42475","60602","38919","26197","40509","61104","60600","11365","42475","61104","61930","45240","52459","26198","40468","29855","38917","29855","29855","26198","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","40512","NA","NA","NA","39421","39421","39968","29327","28825","62430","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11366","NA","NA","NA","Orientation_PSA2018","15","13249","17","no","yes","1024"
