"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_SPA","correct_Target_response_Prac","correct_Welcome_PP_SPA","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_ELL","count_Start_HEB","count_Start_HIN","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_POR","count_Start_SC","count_Start_SLK","count_Start_SPA","count_Start_TC","count_Start_THAI","count_Start_TUR","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_ELL","count_Welcome_PP_HEB","count_Welcome_PP_HIN","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_POR","count_Welcome_PP_SC","count_Welcome_PP_SLK","count_Welcome_PP_SPA","count_Welcome_PP_TC","count_Welcome_PP_THAI","count_Welcome_PP_TUR","datetime","de","description","disable_garbage_collection","ell","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","heb","height","hin","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","por","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_ELL","response_Start_HEB","response_Start_HIN","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_POR","response_Start_SC","response_Start_SLK","response_Start_SPA","response_Start_TC","response_Start_THAI","response_Start_TUR","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_ELL","response_Welcome_PP_HEB","response_Welcome_PP_HIN","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_POR","response_Welcome_PP_SC","response_Welcome_PP_SLK","response_Welcome_PP_SPA","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_Welcome_PP_TUR","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_ELL","response_time_Start_HEB","response_time_Start_HIN","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_POR","response_time_Start_SC","response_time_Start_SLK","response_time_Start_SPA","response_time_Start_TC","response_time_Start_THAI","response_time_Start_TUR","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_ELL","response_time_Welcome_PP_HEB","response_time_Welcome_PP_HIN","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_POR","response_time_Welcome_PP_SC","response_time_Welcome_PP_SLK","response_time_Welcome_PP_SPA","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","response_time_Welcome_PP_TUR","round_decimals","sampler_backend","sc","slk","sound_buf_size","sound_channels","sound_freq","sound_sample_size","spa","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_ELL","time_Start_HEB","time_Start_HIN","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_POR","time_Start_SC","time_Start_SLK","time_Start_SPA","time_Start_TC","time_Start_THAI","time_Start_TUR","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_ELL","time_Welcome_PP_HEB","time_Welcome_PP_HIN","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_POR","time_Welcome_PP_SC","time_Welcome_PP_SLK","time_Welcome_PP_SPA","time_Welcome_PP_TC","time_Welcome_PP_THAI","time_Welcome_PP_TUR","title","total_correct","total_response_time","total_responses","tur","uniform_coordinates","width"
"Y","8016","V","V","PP_LIST1.csv","crayonV.jpg","crayonV.jpg","88.8888888889","88.8888888889","822.666666667","822.666666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","7","1","7","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/03/19 17:06:55","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/Users/jaher/Desktop/PSA/raw_data","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","0","0","2","5","C:/Users/jaher/Desktop/PSA/raw_data/ECU_001_PP_021.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","899","NA","NA","899","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4961","NA","NA","NA","598","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","48130","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","21","odd","no","no","NA","13368","6705","6706","11645","13352","13352","NA","NA","82817","83022","76188","61515","77839","83525","83020","13368","82817","83526","84428","NA","NA","61515","77794","66656","76186","66656","66656","61515","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","77842","NA","NA","NA","76693","76693","77294","64375","66109","84928","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13370","NA","NA","NA","Orientation_PSA2018","8","7404","9","no","yes","1024"
"N","8016","V","H","PP_LIST1.csv","penV.jpg","penH.jpg","90","90","866.3","866.3","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","1","0","1","7","0","0","1","1","0","0","1","1","1","1","0","7","1","7","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","7","7","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/03/19 17:06:55","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/Users/jaher/Desktop/PSA/raw_data","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","1","1","2","5","C:/Users/jaher/Desktop/PSA/raw_data/ECU_001_PP_021.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","1259","NA","NA","1259","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4961","NA","NA","NA","598","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","48130","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","21","odd","no","no","NA","13368","6705","6706","11645","13352","13352","NA","NA","82817","85224","76188","61515","77839","85729","85222","13368","82817","85729","86991","NA","NA","61515","77794","66656","76186","66656","66656","61515","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","77842","NA","NA","NA","76693","76693","77294","64375","66109","87491","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13370","NA","NA","NA","Orientation_PSA2018","9","8663","10","no","yes","1024"
"F","8016","F","F","PP_LIST1.csv","piano.jpg","sutcse.jpg","90.9090909091","90.9090909091","846.818181818","846.818181818","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","7","0","0","2","2","0","0","2","2","2","2","0","7","1","7","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","7","7","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/03/19 17:06:55","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/Users/jaher/Desktop/PSA/raw_data","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","2","2","2","5","C:/Users/jaher/Desktop/PSA/raw_data/ECU_001_PP_021.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","652","NA","NA","652","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4961","NA","NA","NA","598","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","48130","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","21","odd","no","no","NA","13368","6705","6706","11645","13352","13352","NA","NA","82817","87696","76188","61515","77839","88199","87693","13368","82817","88199","88854","NA","NA","61515","77794","66656","76186","66656","66656","61515","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","77842","NA","NA","NA","76693","76693","77294","64375","66109","89354","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13370","NA","NA","NA","Orientation_PSA2018","10","9315","11","no","yes","1024"
"N","8016","H","V","PP_LIST1.csv","glassH.jpg","glassV.jpg","91.6666666667","91.6666666667","832.666666667","832.666666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","3","0","3","7","0","0","3","3","0","0","3","3","3","3","0","7","1","7","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","7","7","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/03/19 17:06:55","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/Users/jaher/Desktop/PSA/raw_data","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","3","3","2","5","C:/Users/jaher/Desktop/PSA/raw_data/ECU_001_PP_021.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","677","NA","NA","677","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4961","NA","NA","NA","598","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","48130","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","21","odd","no","no","NA","13368","6705","6706","11645","13352","13352","NA","NA","82817","89621","76188","61515","77839","90126","89618","13368","82817","90126","90806","NA","NA","61515","77794","66656","76186","66656","66656","61515","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","77842","NA","NA","NA","76693","76693","77294","64375","66109","91306","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13370","NA","NA","NA","Orientation_PSA2018","11","9992","12","no","yes","1024"
"F","8016","F","F","PP_LIST1.csv","tapedispenser.jpg","wrench.jpg","92.3076923077","92.3076923077","809.846153846","809.846153846","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","4","0","4","7","0","0","4","4","0","0","4","4","4","4","0","7","1","7","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","7","7","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/03/19 17:06:55","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/Users/jaher/Desktop/PSA/raw_data","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","4","4","2","5","C:/Users/jaher/Desktop/PSA/raw_data/ECU_001_PP_021.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","536","NA","NA","536","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4961","NA","NA","NA","598","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","48130","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","21","odd","no","no","NA","13368","6705","6706","11645","13352","13352","NA","NA","82817","91560","76188","61515","77839","92065","91557","13368","82817","92065","92603","NA","NA","61515","77794","66656","76186","66656","66656","61515","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","77842","NA","NA","NA","76693","76693","77294","64375","66109","93103","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13370","NA","NA","NA","Orientation_PSA2018","12","10528","13","no","yes","1024"
"F","8016","F","F","PP_LIST1.csv","skirt.jpg","tlphon.jpg","92.8571428571","92.8571428571","796.642857143","796.642857143","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","5","0","5","7","0","0","5","5","0","0","5","5","5","5","0","7","1","7","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","7","7","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/03/19 17:06:55","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/Users/jaher/Desktop/PSA/raw_data","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","5","5","2","5","C:/Users/jaher/Desktop/PSA/raw_data/ECU_001_PP_021.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","625","NA","NA","625","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4961","NA","NA","NA","598","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","48130","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","21","odd","no","no","NA","13368","6705","6706","11645","13352","13352","NA","NA","82817","93333","76188","61515","77839","93838","93331","13368","82817","93838","94465","NA","NA","61515","77794","66656","76186","66656","66656","61515","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","77842","NA","NA","NA","76693","76693","77294","64375","66109","94965","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13370","NA","NA","NA","Orientation_PSA2018","13","11153","14","no","yes","1024"
"Y","8016","V","V","PP_LIST1.csv","brushV.jpg","brushV.jpg","93.3333333333","93.3333333333","776.333333333","776.333333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","7","0","0","6","6","0","0","6","6","6","6","0","7","1","7","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","7","7","7","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/03/19 17:06:55","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/Users/jaher/Desktop/PSA/raw_data","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","6","6","2","5","C:/Users/jaher/Desktop/PSA/raw_data/ECU_001_PP_021.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","492","NA","NA","492","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4961","NA","NA","NA","598","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","48130","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","21","odd","no","no","NA","13368","6705","6706","11645","13352","13352","NA","NA","82817","95243","76188","61515","77839","95749","95241","13368","82817","95749","96243","NA","NA","61515","77794","66656","76186","66656","66656","61515","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","77842","NA","NA","NA","76693","76693","77294","64375","66109","96743","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13370","NA","NA","NA","Orientation_PSA2018","14","11645","15","no","yes","1024"
"Y","8016","V","V","PP_LIST1.csv","flashV.jpg","flashV.jpg","93.75","93.75","756.375","756.375","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","7","0","7","7","0","0","7","7","0","0","7","7","7","7","0","7","1","7","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/03/19 17:06:55","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/Users/jaher/Desktop/PSA/raw_data","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","7","7","2","5","C:/Users/jaher/Desktop/PSA/raw_data/ECU_001_PP_021.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","457","NA","NA","457","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4961","NA","NA","NA","598","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","48130","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","21","odd","no","no","NA","13368","6705","6706","11645","13352","13352","NA","NA","82817","97009","76188","61515","77839","97511","97007","13368","82817","97511","97970","NA","NA","61515","77794","66656","76186","66656","66656","61515","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","77842","NA","NA","NA","76693","76693","77294","64375","66109","98470","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13370","NA","NA","NA","Orientation_PSA2018","15","12102","16","no","yes","1024"
"Y","8016","H","H","PP_LIST1.csv","batH.jpg","batH.jpg","94.1176470588","94.1176470588","743.588235294","743.588235294","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","8","0","8","7","0","0","8","8","0","0","8","8","8","8","0","7","1","7","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","7","7","7","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/03/19 17:06:55","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/Users/jaher/Desktop/PSA/raw_data","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","8","8","2","5","C:/Users/jaher/Desktop/PSA/raw_data/ECU_001_PP_021.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","539","NA","NA","539","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4961","NA","NA","NA","598","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","48130","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","21","odd","no","no","NA","13368","6705","6706","11645","13352","13352","NA","NA","82817","98848","76188","61515","77839","99351","98846","13368","82817","99351","99892","NA","NA","61515","77794","66656","76186","66656","66656","61515","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","77842","NA","NA","NA","76693","76693","77294","64375","66109","100392","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13370","NA","NA","NA","Orientation_PSA2018","16","12641","17","no","yes","1024"
"Y","8016","H","H","PP_LIST1.csv","bookH.jpg","bookH.jpg","94.4444444444","94.4444444444","733.111111111","733.111111111","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","9","0","9","7","0","0","9","9","0","0","9","9","9","9","0","7","1","7","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","7","7","7","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/03/19 17:06:55","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/Users/jaher/Desktop/PSA/raw_data","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","9","9","2","5","C:/Users/jaher/Desktop/PSA/raw_data/ECU_001_PP_021.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","555","NA","NA","555","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4961","NA","NA","NA","598","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","48130","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","21","odd","no","no","NA","13368","6705","6706","11645","13352","13352","NA","NA","82817","100677","76188","61515","77839","101181","100675","13368","82817","101182","101741","NA","NA","61515","77794","66656","76186","66656","66656","61515","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","77842","NA","NA","NA","76693","76693","77294","64375","66109","102241","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13370","NA","NA","NA","Orientation_PSA2018","17","13196","18","no","yes","1024"
