"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_SPA","correct_Target_response_Prac","correct_Welcome_PP_SPA","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_ELL","count_Start_HEB","count_Start_HIN","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_POR","count_Start_SC","count_Start_SLK","count_Start_SPA","count_Start_TC","count_Start_THAI","count_Start_TUR","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_ELL","count_Welcome_PP_HEB","count_Welcome_PP_HIN","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_POR","count_Welcome_PP_SC","count_Welcome_PP_SLK","count_Welcome_PP_SPA","count_Welcome_PP_TC","count_Welcome_PP_THAI","count_Welcome_PP_TUR","datetime","de","description","disable_garbage_collection","ell","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","heb","height","hin","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","por","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_ELL","response_Start_HEB","response_Start_HIN","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_POR","response_Start_SC","response_Start_SLK","response_Start_SPA","response_Start_TC","response_Start_THAI","response_Start_TUR","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_ELL","response_Welcome_PP_HEB","response_Welcome_PP_HIN","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_POR","response_Welcome_PP_SC","response_Welcome_PP_SLK","response_Welcome_PP_SPA","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_Welcome_PP_TUR","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_ELL","response_time_Start_HEB","response_time_Start_HIN","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_POR","response_time_Start_SC","response_time_Start_SLK","response_time_Start_SPA","response_time_Start_TC","response_time_Start_THAI","response_time_Start_TUR","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_ELL","response_time_Welcome_PP_HEB","response_time_Welcome_PP_HIN","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_POR","response_time_Welcome_PP_SC","response_time_Welcome_PP_SLK","response_time_Welcome_PP_SPA","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","response_time_Welcome_PP_TUR","round_decimals","sampler_backend","sc","slk","sound_buf_size","sound_channels","sound_freq","sound_sample_size","spa","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_ELL","time_Start_HEB","time_Start_HIN","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_POR","time_Start_SC","time_Start_SLK","time_Start_SPA","time_Start_TC","time_Start_THAI","time_Start_TUR","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_ELL","time_Welcome_PP_HEB","time_Welcome_PP_HIN","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_POR","time_Welcome_PP_SC","time_Welcome_PP_SLK","time_Welcome_PP_SPA","time_Welcome_PP_TC","time_Welcome_PP_THAI","time_Welcome_PP_TUR","title","total_correct","total_response_time","total_responses","tur","uniform_coordinates","width"
"F","8016","F","F","PP_LIST3.csv","sutcse.jpg","pumpkin.jpg","76.9230769231","76.9230769231","1283.61538462","1283.61538462","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","11","3","11","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","11","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/22/19 15:39:28","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/PSA","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","0","0","4","5","C:/PSA/ECU_001_PP_45.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","840","NA","NA","840","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4264","NA","NA","NA","822","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","20515","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","45","odd","no","no","NA","11524","4742","4743","10303","11507","11507","NA","NA","67533","67700","61355","32057","63250","68205","67698","11524","67533","68205","69047","NA","NA","32057","63185","49769","61353","49769","49769","32057","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","63253","NA","NA","NA","61860","61861","62685","49215","48709","69547","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11526","NA","NA","NA","Orientation_PSA2018","10","16687","13","no","yes","1024"
"Y","8016","V","V","PP_LIST3.csv","tireV.jpg","tireV.jpg","78.5714285714","78.5714285714","1259.71428571","1259.71428571","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","1","0","1","11","0","0","1","1","0","0","1","1","1","1","0","11","3","11","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","11","11","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/22/19 15:39:28","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/PSA","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","1","1","4","5","C:/PSA/ECU_001_PP_45.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","949","NA","NA","949","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4264","NA","NA","NA","822","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","20515","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","45","odd","no","no","NA","11524","4742","4743","10303","11507","11507","NA","NA","67533","69761","61355","32057","63250","70266","69759","11524","67533","70266","71218","NA","NA","32057","63185","49769","61353","49769","49769","32057","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","63253","NA","NA","NA","61860","61861","62685","49215","48709","71718","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11526","NA","NA","NA","Orientation_PSA2018","11","17636","14","no","yes","1024"
"N","8016","V","H","PP_LIST3.csv","flashV.jpg","flashH.jpg","80","80","1236.06666667","1236.06666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","2","0","2","11","0","0","2","2","0","0","2","2","2","2","0","11","3","11","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","11","11","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/22/19 15:39:28","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/PSA","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","2","2","4","5","C:/PSA/ECU_001_PP_45.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","905","NA","NA","905","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4264","NA","NA","NA","822","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","20515","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","45","odd","no","no","NA","11524","4742","4743","10303","11507","11507","NA","NA","67533","71912","61355","32057","63250","72417","71910","11524","67533","72417","73324","NA","NA","32057","63185","49769","61353","49769","49769","32057","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","63253","NA","NA","NA","61860","61861","62685","49215","48709","73824","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11526","NA","NA","NA","Orientation_PSA2018","12","18541","15","no","yes","1024"
"F","8016","F","F","PP_LIST3.csv","mitten.jpg","needle.jpg","81.25","81.25","1225.625","1225.625","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","3","0","3","11","0","0","3","3","0","0","3","3","3","3","0","11","3","11","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","11","11","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/22/19 15:39:28","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/PSA","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","3","3","4","5","C:/PSA/ECU_001_PP_45.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","1069","NA","NA","1069","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4264","NA","NA","NA","822","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","20515","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","45","odd","no","no","NA","11524","4742","4743","10303","11507","11507","NA","NA","67533","74008","61355","32057","63250","74513","74006","11524","67533","74513","75584","NA","NA","32057","63185","49769","61353","49769","49769","32057","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","63253","NA","NA","NA","61860","61861","62685","49215","48709","76084","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11526","NA","NA","NA","Orientation_PSA2018","13","19610","16","no","yes","1024"
"Y","8016","V","V","PP_LIST3.csv","plateV.jpg","plateV.jpg","82.3529411765","82.3529411765","1207.11764706","1207.11764706","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","4","0","4","11","0","0","4","4","0","0","4","4","4","4","0","11","3","11","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","11","11","11","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/22/19 15:39:28","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/PSA","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","4","4","4","5","C:/PSA/ECU_001_PP_45.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","911","NA","NA","911","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4264","NA","NA","NA","822","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","20515","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","45","odd","no","no","NA","11524","4742","4743","10303","11507","11507","NA","NA","67533","76282","61355","32057","63250","76787","76280","11524","67533","76787","77700","NA","NA","32057","63185","49769","61353","49769","49769","32057","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","63253","NA","NA","NA","61860","61861","62685","49215","48709","78200","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11526","NA","NA","NA","Orientation_PSA2018","14","20521","17","no","yes","1024"
"F","8016","F","F","PP_LIST3.csv","wrench.jpg","piano.jpg","83.3333333333","83.3333333333","1197.83333333","1197.83333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","5","0","5","11","0","0","5","5","0","0","5","5","5","5","0","11","3","11","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","11","11","11","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/22/19 15:39:28","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/PSA","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","5","5","4","5","C:/PSA/ECU_001_PP_45.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","1040","NA","NA","1040","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4264","NA","NA","NA","822","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","20515","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","45","odd","no","no","NA","11524","4742","4743","10303","11507","11507","NA","NA","67533","78388","61355","32057","63250","78893","78386","11524","67533","78893","79935","NA","NA","32057","63185","49769","61353","49769","49769","32057","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","63253","NA","NA","NA","61860","61861","62685","49215","48709","80435","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11526","NA","NA","NA","Orientation_PSA2018","15","21561","18","no","yes","1024"
"N","8016","V","H","PP_LIST3.csv","crayonV.jpg","crayonH.jpg","84.2105263158","84.2105263158","1172.84210526","1172.84210526","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","11","0","0","6","6","0","0","6","6","6","6","0","11","3","11","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","11","11","11","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/22/19 15:39:28","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/PSA","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","6","6","4","5","C:/PSA/ECU_001_PP_45.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","723","NA","NA","723","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4264","NA","NA","NA","822","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","20515","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","45","odd","no","no","NA","11524","4742","4743","10303","11507","11507","NA","NA","67533","80636","61355","32057","63250","81141","80634","11524","67533","81141","81867","NA","NA","32057","63185","49769","61353","49769","49769","32057","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","63253","NA","NA","NA","61860","61861","62685","49215","48709","82367","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11526","NA","NA","NA","Orientation_PSA2018","16","22284","19","no","yes","1024"
"Y","8016","H","H","PP_LIST3.csv","glassH.jpg","glassH.jpg","85","85","1153.25","1153.25","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","7","0","7","11","0","0","7","7","0","0","7","7","7","7","0","11","3","11","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","11","11","11","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/22/19 15:39:28","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/PSA","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","7","7","4","5","C:/PSA/ECU_001_PP_45.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","781","NA","NA","781","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4264","NA","NA","NA","822","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","20515","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","45","odd","no","no","NA","11524","4742","4743","10303","11507","11507","NA","NA","67533","82568","61355","32057","63250","83069","82566","11524","67533","83069","83852","NA","NA","32057","63185","49769","61353","49769","49769","32057","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","63253","NA","NA","NA","61860","61861","62685","49215","48709","84352","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11526","NA","NA","NA","Orientation_PSA2018","17","23065","20","no","yes","1024"
"N","8016","V","H","PP_LIST3.csv","clothespinV.jpg","clothespinH.jpg","85.7142857143","85.7142857143","1146.85714286","1146.85714286","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","8","0","8","11","0","0","8","8","0","0","8","8","8","8","0","11","3","11","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","11","11","11","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/22/19 15:39:28","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/PSA","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","8","8","4","5","C:/PSA/ECU_001_PP_45.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","1019","NA","NA","1019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4264","NA","NA","NA","822","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","20515","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","45","odd","no","no","NA","11524","4742","4743","10303","11507","11507","NA","NA","67533","84551","61355","32057","63250","85056","84549","11524","67533","85056","86078","NA","NA","32057","63185","49769","61353","49769","49769","32057","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","63253","NA","NA","NA","61860","61861","62685","49215","48709","86578","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11526","NA","NA","NA","Orientation_PSA2018","18","24084","21","no","yes","1024"
"F","8016","F","F","PP_LIST3.csv","tapedispenser.jpg","wrench.jpg","81.8181818182","81.8181818182","1136.90909091","1136.90909091","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","9","0","9","11","0","0","9","9","0","0","9","9","9","9","0","11","3","11","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","11","11","11","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/22/19 15:39:28","no","Matching Tasks","yes","no","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:/PSA","no","mono","no","18","no","#0000ff","no","Español","yes","no","768","no","no","legacy","9","9","4","5","C:/PSA/ECU_001_PP_45.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","F","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","NA","NA","928","NA","NA","928","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4264","NA","NA","NA","822","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","20515","NA","NA","NA","2","legacy","no","no","1024","2","48000","-16","yes","EXP","45","odd","no","no","NA","11524","4742","4743","10303","11507","11507","NA","NA","67533","86783","61355","32057","63250","87288","86781","11524","67533","87288","86078","NA","88218","32057","63185","49769","61353","49769","49769","32057","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","63253","NA","NA","NA","61860","61861","62685","49215","48709","88719","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11526","NA","NA","NA","Orientation_PSA2018","18","25012","22","no","yes","1024"
