"ID","N","BF"
2487,1,1
2488,1,1
2490,3,0.516445555810741
2492,4,0.37246737469543
2499,5,0.66990297044614
2503,6,0.498609578983434
2515,7,0.253256627434879
2526,8,0.329582710135103
2528,9,0.297480656201889
2541,10,0.45980002675427
2543,11,0.576645818830426
2546,12,0.340795168181665
2551,13,0.404119474769011
2552,14,0.32392392312937
2555,15,0.255619342706869
2557,16,0.180651454692021
2559,17,0.142392505636351
2561,18,0.130392500271802
2564,19,0.11742587311574
2565,20,0.100834626412714
2569,21,0.116592438041773
2577,22,0.10566307136007
2578,23,0.109592491270463
2580,24,0.106761326854903
2582,25,0.105131462716928
2585,26,0.0965330184690944
2589,27,0.0898348238027237
2591,28,0.0810241980248215
2601,29,0.0794033064462986
2611,30,0.0808780388979584
2614,31,0.0711176857972371
2616,32,0.0662881265044852
2638,33,0.0605995464417129
2640,34,0.0596646132198403
2643,35,0.0578867873877272
2649,36,0.0551844190224124
2653,37,0.0567262517078904
2656,38,0.0572341506357863
2657,39,0.052648259087635
2659,40,0.0499172882425271
2688,41,0.0470971367884025
2692,42,0.0465419642125389
2694,43,0.0459998633058442
2698,44,0.0468599995867391
2699,45,0.0459799132349272
2703,46,0.0453341155746438
2705,47,0.0464234560903666
2706,48,0.0438263166640725
2711,49,0.0441221957150532
2714,50,0.0424254984669026
2716,51,0.0466480302123832
2719,52,0.0461410713901897
2733,53,0.0464609119594682
2741,54,0.0485680147506317
2755,55,0.0519619833477545
2763,56,0.0524102567291836
2775,57,0.0504026805144729
2783,58,0.0491493457813051
2784,59,0.0474679001761606
2791,60,0.0461683674915463
2792,61,0.0460897200782647
2797,62,0.0478938867026226
2798,63,0.0459175257231195
2799,64,0.0467171642644896
2804,65,0.0469795938991604
2810,66,0.0461144174323621
2822,67,0.0443792607446164
2824,68,0.0439588820156703
2833,69,0.0435603520901982
2838,70,0.044235153729013
2845,71,0.0456489897159491
2846,72,0.04224307042944
2852,73,0.043272846014515
2855,74,0.0451534486392854
2858,75,0.0434785665267658
2860,76,0.041768559095644
2865,77,0.0413097789850646
2867,78,0.0415592170849315
2868,79,0.0411836219924805
2871,80,0.0411661224488446
2874,81,0.0435792520932157
2879,82,0.0430704971258079
