"ID","N","BF"
513,1,1
514,1,1
515,3,0.358279300676592
517,4,0.345174393715459
520,5,0.477439948570214
522,6,0.459605213364184
523,7,0.440786695733529
524,8,0.650446656662362
525,9,1.02884862936626
526,10,0.442069326280064
551,11,0.413822552676394
552,12,0.396796874993996
553,13,0.396999484905392
555,14,0.399030630827127
628,15,0.356523300081837
648,16,0.319668366194593
657,17,0.251278223324159
676,18,0.215926926479586
691,19,0.233363976872993
694,20,0.217342191049216
695,21,0.152944686851892
700,22,0.168638299646902
701,23,0.166208317409154
702,24,0.145089404789118
703,25,0.143243959139286
709,26,0.13959286780967
710,27,0.137676743810416
711,28,0.143688158116044
712,29,0.149568006754742
713,30,0.137675239712019
714,31,0.124936128837845
721,32,0.111236472811278
725,33,0.114510847602181
727,34,0.111091826872194
728,35,0.130551993807038
729,36,0.130897761872126
730,37,0.155989767653651
731,38,0.188941080440327
732,39,0.175273074364503
733,40,0.168900777577212
734,41,0.196719164432921
735,42,0.199737366843532
736,43,0.162065554586892
737,44,0.147856102375539
739,45,0.162466850799349
742,46,0.133969038087631
747,47,0.126668350832634
748,48,0.103050844736223
749,49,0.100270276189665
750,50,0.105021269131664
758,51,0.0998686206673028
759,52,0.103043199760738
760,53,0.102248936704773
765,54,0.105965672055715
770,55,0.103977341581642
771,56,0.117966771345217
784,57,0.116614067479031
797,58,0.114761880417439
802,59,0.114181032148074
805,60,0.130994807166851
808,61,0.146182663599321
810,62,0.135199693619473
811,63,0.126473477478363
812,64,0.111285953970606
813,65,0.108615371047172
833,66,0.108618271202679
909,67,0.117979964984864
910,68,0.086884468903029
913,69,0.0862463290932711
914,70,0.188663180915849
917,71,0.192443565703291
919,72,0.18380409650119
921,73,0.220803674140222
922,74,0.210040945567216
923,75,0.198839952842682
924,76,0.198050518259121
926,77,0.17250822534718
927,78,0.149489150038074
953,79,0.145153075580383
969,80,0.145591207054498
981,81,0.179939285207814
986,82,0.177878312503258
988,83,0.186499510110795
1030,84,0.176822606106834
1111,85,0.195144436916318
1112,86,0.196947410634043
1123,87,0.202390328155435
1145,88,0.212854619347322
1255,89,0.21928973746866
1260,90,0.217360740356525
1310,91,0.207946419862868
1328,92,0.179073789163203
1450,93,0.181302704706954
1452,94,0.179427574714247
1455,95,0.181745525970246
1458,96,0.180758460587571
1461,97,0.183093186170753
1480,98,0.206845052584542
1487,99,0.186288701819174
1499,100,0.180939273308456
1511,101,0.135197854184578
1525,102,0.133056715919905
1534,103,0.132325312715043
1535,104,0.138074415795207
1537,105,0.139183329683449
1539,106,0.14142719732156
1552,107,0.141541126917642
1557,108,0.1250215792903
