"Result ID","Start Time ","Last Seen ","Duration ","Batch","Worker ID ","Worker Type ","MTurk Worker ID (Confirmation Code) ","State ","Message "
"802","2021/03/13 02:10:21","2021/03/13 02:18:22","00:09:17","AUT_005","808","General Single","none(none)","FINISHED","none"
"797","2021/03/12 20:13:01","2021/03/12 20:27:03","00:14:14","AUT_005","803","General Single","none(none)","FINISHED","none"
"784","2021/03/12 18:18:38","2021/03/12 18:32:39","00:14:53","AUT_005","790","General Single","none(none)","FINISHED","none"
"771","2021/03/12 12:06:25","2021/03/12 12:16:26","00:11:17","AUT_005","777","General Single","none(none)","FINISHED","none"
"770","2021/03/12 10:32:21","2021/03/12 10:42:25","00:11:37","AUT_005","776","General Single","none(none)","FINISHED","none"
"765","2021/03/11 16:03:28","2021/03/11 16:17:30","00:14:34","AUT_005","771","General Single","none(none)","FINISHED","none"
"760","2021/03/11 15:16:37","2021/03/11 15:28:38","00:12:12","AUT_005","766","General Single","none(none)","FINISHED","none"
"759","2021/03/11 15:09:01","2021/03/11 15:19:05","00:10:42","AUT_005","765","General Single","none(none)","FINISHED","none"
"758","2021/03/11 14:36:27","2021/03/11 14:48:29","00:13:00","AUT_005","764","General Single","none(none)","FINISHED","none"
"750","2021/03/11 12:24:58","2021/03/11 12:40:59","00:16:45","AUT_005","756","General Single","none(none)","FINISHED","none"
"749","2021/03/11 12:18:06","2021/03/11 12:36:09","00:19:53","AUT_005","755","General Single","none(none)","FINISHED","none"
"748","2021/03/11 12:08:33","2021/03/11 12:20:33","00:12:59","AUT_005","754","General Single","none(none)","FINISHED","none"
"747","2021/03/11 12:01:58","2021/03/11 12:16:02","00:15:57","AUT_005","753","General Single","none(none)","FINISHED","none"
"742","2021/03/11 11:28:18","2021/03/11 11:38:19","00:12:00","AUT_005","748","General Single","none(none)","FINISHED","none"
"739","2021/03/11 10:59:38","2021/03/11 11:11:39","00:12:22","AUT_005","745","General Single","none(none)","FINISHED","none"
"737","2021/03/11 10:37:34","2021/03/11 10:47:36","00:10:43","AUT_005","743","General Single","none(none)","FINISHED","none"
"736","2021/03/11 10:33:48","2021/03/11 10:47:50","00:14:33","AUT_005","742","General Single","none(none)","FINISHED","none"
"735","2021/03/11 10:29:16","2021/03/11 10:39:18","00:10:38","AUT_005","741","General Single","none(none)","FINISHED","none"
"734","2021/03/11 10:22:34","2021/03/11 10:34:36","00:13:11","AUT_005","740","General Single","none(none)","FINISHED","none"
"733","2021/03/11 10:19:11","2021/03/11 10:31:12","00:12:38","AUT_005","739","General Single","none(none)","FINISHED","none"
"732","2021/03/11 10:10:33","2021/03/11 10:32:34","00:22:19","AUT_005","738","General Single","none(none)","FINISHED","none"
"731","2021/03/11 09:53:14","2021/03/11 10:13:15","00:20:46","AUT_005","737","General Single","none(none)","FINISHED","none"
"730","2021/03/11 09:41:55","2021/03/11 09:57:56","00:16:50","AUT_005","736","General Single","none(none)","FINISHED","none"
"729","2021/03/11 09:40:17","2021/03/11 09:56:19","00:17:28","AUT_005","735","General Single","none(none)","FINISHED","none"
"728","2021/03/11 09:27:24","2021/03/11 09:37:26","00:11:33","AUT_005","734","General Single","none(none)","FINISHED","none"
"727","2021/03/11 09:26:58","2021/03/11 09:43:11","00:16:13","AUT_005","733","General Single","none(none)","FINISHED","none"
"725","2021/03/11 09:23:42","2021/03/11 09:39:44","00:16:33","AUT_005","731","General Single","none(none)","FINISHED","none"
"721","2021/03/10 18:29:22","2021/03/10 18:45:23","00:16:50","AUT_005","727","General Single","none(none)","FINISHED","none"
"714","2021/03/10 16:39:52","2021/03/10 16:51:54","00:12:14","AUT_005","720","General Single","none(none)","FINISHED","none"
"713","2021/03/10 14:15:23","2021/03/10 14:29:24","00:15:57","AUT_005","719","General Single","none(none)","FINISHED","none"
"712","2021/03/10 14:01:26","2021/03/10 14:15:28","00:14:19","AUT_005","718","General Single","none(none)","FINISHED","none"
"711","2021/03/10 13:53:55","2021/03/10 14:07:56","00:14:17","AUT_005","717","General Single","none(none)","FINISHED","none"
"710","2021/03/10 13:51:43","2021/03/10 14:05:45","00:14:23","AUT_005","716","General Single","none(none)","FINISHED","none"
"709","2021/03/10 11:37:53","2021/03/10 11:51:56","00:15:48","AUT_005","715","General Single","none(none)","FINISHED","none"
"703","2021/03/10 10:18:24","2021/03/10 10:28:25","00:10:12","AUT_005","709","General Single","none(none)","FINISHED","none"
"702","2021/03/10 10:17:16","2021/03/10 10:29:19","00:12:30","AUT_005","708","General Single","none(none)","FINISHED","none"
"701","2021/03/10 10:15:40","2021/03/10 10:17:41","00:10:54","AUT_005","707","General Single","none(none)","FINISHED","none"
"700","2021/03/10 10:13:19","2021/03/10 10:27:22","00:14:51","AUT_005","706","General Single","none(none)","FINISHED","none"
"695","2021/03/10 09:47:28","2021/03/10 10:03:30","00:17:45","AUT_005","701","General Single","none(none)","FINISHED","none"
"694","2021/03/10 09:40:20","2021/03/10 09:50:24","00:11:52","AUT_005","700","General Single","none(none)","FINISHED","none"
"691","2021/03/10 09:14:58","2021/03/10 09:27:00","00:13:03","AUT_005","697","General Single","none(none)","FINISHED","none"
"676","2021/03/09 17:06:12","2021/03/09 17:16:14","00:11:21","AUT_005","682","General Single","none(none)","FINISHED","none"
"657","2021/03/08 17:31:08","2021/03/08 17:53:09","00:22:35","AUT_005","663","General Single","none(none)","FINISHED","none"
"648","2021/03/08 12:38:33","2021/03/08 12:50:34","00:12:59","AUT_005","654","General Multiple","none(none)","FINISHED","none"
"628","2021/03/07 13:47:46","2021/03/07 13:59:49","00:13:49","AUT_005","634","General Single","none(none)","FINISHED","none"
"555","2021/03/05 15:20:05","2021/03/05 15:34:06","00:14:16","AUT_005","564","General Single","none(none)","FINISHED","none"
"553","2021/03/05 15:13:33","2021/03/05 15:27:38","00:14:49","AUT_005","562","General Single","none(none)","FINISHED","none"
"552","2021/03/05 14:57:20","2021/03/05 15:09:21","00:12:01","AUT_005","561","General Single","none(none)","FINISHED","none"
"551","2021/03/05 13:27:17","2021/03/05 13:39:19","00:13:09","AUT_005","560","General Single","none(none)","FINISHED","none"
"526","2021/03/05 09:49:46","2021/03/05 10:05:47","00:16:27","AUT_005","535","General Single","none(none)","FINISHED","none"
"525","2021/03/05 09:49:20","2021/03/05 10:01:23","00:12:41","AUT_005","534","General Single","none(none)","FINISHED","none"
"524","2021/03/05 09:47:29","2021/03/05 10:01:32","00:15:59","AUT_005","533","General Single","none(none)","FINISHED","none"
"523","2021/03/05 09:46:48","2021/03/05 09:56:49","00:11:20","AUT_005","532","General Single","none(none)","FINISHED","none"
"522","2021/03/05 09:35:32","2021/03/05 09:57:35","00:23:36","AUT_005","531","General Single","none(none)","FINISHED","none"
"520","2021/03/05 09:30:12","2021/03/05 09:42:13","00:12:07","AUT_005","529","General Single","none(none)","FINISHED","none"
"517","2021/03/05 09:25:35","2021/03/05 09:35:36","00:11:13","AUT_005","526","General Single","none(none)","FINISHED","none"
"515","2021/03/05 09:14:17","2021/03/05 09:28:18","00:14:43","AUT_005","524","General Single","none(none)","FINISHED","none"
"514","2021/03/05 09:05:58","2021/03/05 09:14:00","00:09:07","AUT_005","523","General Single","none(none)","FINISHED","none"
"513","2021/03/05 08:59:44","2021/03/05 09:11:46","00:12:39","AUT_005","522","General Single","none(none)","FINISHED","none"
"1530","2021/03/30 17:40:54","2021/03/30 17:40:54","15:16:21","AUT_005","1535","General Multiple","none(none)","FAIL","It's not allowed to reload this component (ID: 9). Study (ID: 9) is finished."
"1457","2021/03/27 20:22:39","2021/03/27 20:30:42","00:58:48","AUT_005","1462","General Single","none(none)","FAIL","It's not allowed to reload this component (ID: 9). Study (ID: 9) is finished."
"1451","2021/03/27 17:37:29","2021/03/27 17:37:31","01:52:12","AUT_005","1456","General Single","none(none)","FAIL","It's not allowed to reload this component (ID: 9). Study (ID: 9) is finished."
"1538","2021/03/31 08:31:09","2021/03/31 08:31:09","00:00:00 (not finished yet)","AUT_005","1543","General Single","none(none)","DATA_RETRIEVED","none"
"1527","2021/03/30 11:56:24","2021/03/30 11:56:25","00:00:00 (not finished yet)","AUT_005","1532","General Single","none(none)","DATA_RETRIEVED","none"
"1493","2021/03/28 15:28:44","2021/03/28 15:28:44","00:00:00 (not finished yet)","AUT_005","1498","General Single","none(none)","DATA_RETRIEVED","none"
"1491","2021/03/28 12:57:23","2021/03/28 12:57:24","00:00:01 (not finished yet)","AUT_005","1496","General Single","none(none)","DATA_RETRIEVED","none"
"1486","2021/03/28 12:05:40","2021/03/28 12:21:41","00:16:01 (not finished yet)","AUT_005","1491","General Multiple","none(none)","DATA_RETRIEVED","none"
"1393","2021/03/26 20:41:10","2021/03/26 20:43:11","00:02:01 (not finished yet)","AUT_005","1398","General Single","none(none)","DATA_RETRIEVED","none"
"1253","2021/03/24 12:42:16","2021/03/24 12:48:17","00:06:01 (not finished yet)","AUT_005","1258","General Multiple","none(none)","DATA_RETRIEVED","none"
"1154","2021/03/23 14:46:30","2021/03/23 14:46:31","00:00:00 (not finished yet)","AUT_005","1160","General Single","none(none)","DATA_RETRIEVED","none"
"1152","2021/03/23 14:41:50","2021/03/23 14:45:51","00:04:00 (not finished yet)","AUT_005","1158","General Single","none(none)","DATA_RETRIEVED","none"
"1148","2021/03/23 13:19:29","2021/03/23 13:19:30","00:00:01 (not finished yet)","AUT_005","1154","General Single","none(none)","DATA_RETRIEVED","none"
"1110","2021/03/22 12:11:41","2021/03/22 12:11:42","00:00:01 (not finished yet)","AUT_005","1116","General Single","none(none)","DATA_RETRIEVED","none"
"1107","2021/03/22 08:11:08","2021/03/22 08:11:09","00:00:00 (not finished yet)","AUT_005","1113","General Single","none(none)","DATA_RETRIEVED","none"
"987","2021/03/19 17:03:31","2021/03/19 17:05:32","00:02:01 (not finished yet)","AUT_005","993","General Single","none(none)","DATA_RETRIEVED","none"
"954","2021/03/18 16:31:33","2021/03/18 16:31:34","00:00:00 (not finished yet)","AUT_005","960","General Single","none(none)","DATA_RETRIEVED","none"
"929","2021/03/17 18:34:08","2021/03/17 18:34:09","00:00:00 (not finished yet)","AUT_005","935","General Multiple","none(none)","DATA_RETRIEVED","none"
"920","2021/03/17 07:54:28","2021/03/17 07:54:28","00:00:00 (not finished yet)","AUT_005","926","General Single","none(none)","DATA_RETRIEVED","none"
"918","2021/03/17 07:42:41","2021/03/17 07:42:42","00:00:01 (not finished yet)","AUT_005","924","General Single","none(none)","DATA_RETRIEVED","none"
"916","2021/03/17 07:33:26","2021/03/17 07:33:27","00:00:00 (not finished yet)","AUT_005","922","General Single","none(none)","DATA_RETRIEVED","none"
"766","2021/03/11 16:52:19","2021/03/11 16:52:21","00:00:01 (not finished yet)","AUT_005","772","General Single","none(none)","DATA_RETRIEVED","none"
"761","2021/03/11 15:30:59","2021/03/11 15:30:59","00:00:00 (not finished yet)","AUT_005","767","General Single","none(none)","DATA_RETRIEVED","none"
"741","2021/03/11 11:28:01","2021/03/11 11:28:03","00:00:01 (not finished yet)","AUT_005","747","General Single","none(none)","DATA_RETRIEVED","none"
"740","2021/03/11 11:14:09","2021/03/11 11:14:09","00:00:00 (not finished yet)","AUT_005","746","General Single","none(none)","DATA_RETRIEVED","none"
"738","2021/03/11 10:46:13","2021/03/11 10:46:14","00:00:00 (not finished yet)","AUT_005","744","General Single","none(none)","DATA_RETRIEVED","none"
"726","2021/03/11 09:24:38","2021/03/11 09:24:39","00:00:01 (not finished yet)","AUT_005","732","General Single","none(none)","DATA_RETRIEVED","none"
"715","2021/03/10 16:56:13","2021/03/10 16:56:15","00:00:01 (not finished yet)","AUT_005","721","General Single","none(none)","DATA_RETRIEVED","none"
"696","2021/03/10 09:53:52","2021/03/10 09:53:53","00:00:01 (not finished yet)","AUT_005","702","General Single","none(none)","DATA_RETRIEVED","none"
"693","2021/03/10 09:39:25","2021/03/10 09:39:26","00:00:01 (not finished yet)","AUT_005","699","General Single","none(none)","DATA_RETRIEVED","none"
"692","2021/03/10 09:15:54","2021/03/10 09:15:54","00:00:00 (not finished yet)","AUT_005","698","General Single","none(none)","DATA_RETRIEVED","none"
"669","2021/03/09 14:51:34","2021/03/09 14:51:35","00:00:00 (not finished yet)","AUT_005","675","General Single","none(none)","DATA_RETRIEVED","none"
