"ID","N","BF"
997,1,1
1000,1,1
1001,3,0.270042198615137
1003,4,0.2742201144856
1006,5,0.22572373190963
1012,6,0.508538604064609
1013,7,0.40325733872485
1014,8,0.42296183831409
1015,9,0.480480819030202
1021,10,0.557251330076448
1023,11,0.614492432078538
1025,12,0.743541678618347
1026,13,0.564045210067656
1032,14,0.565872261810492
1033,15,0.63316650741124
1037,16,0.764450621769752
1039,17,0.840578681486514
1044,18,0.770365221162956
1045,19,0.450844508735535
1049,20,0.438692086663809
1050,21,0.325311259135463
1053,22,0.282104469231098
1054,23,0.273946532391939
1058,24,0.258930090174003
1064,25,0.236346288256787
1065,26,0.269912963020659
1067,27,0.254131211853413
1071,28,0.251619178619045
1072,29,0.253746279936054
1073,30,0.288389305304899
1075,31,0.284369247762345
1076,32,0.270765706774229
1079,33,0.238431148099899
1082,34,0.218618965305309
1086,35,0.20286598143781
1103,36,0.216537359198587
1106,37,0.215244306372491
1131,38,0.223158662574923
1133,39,0.23891362116522
1183,40,0.255764184411053
1184,41,0.209435101018457
1185,42,0.18601098926817
1186,43,0.180636217832413
1189,44,0.182554312228545
1192,45,0.211252991828861
1195,46,0.218795619325006
1197,47,0.230451340872567
1202,48,0.272446655873585
1206,49,0.290195685789589
1207,50,0.288306963424169
1211,51,0.282899059993764
1215,52,0.286858960282639
1216,53,0.282352328189939
1217,54,0.255940393952686
1218,55,0.21142511376785
1219,56,0.230788925501243
1220,57,0.232053994508422
1221,58,0.22627851534372
1227,59,0.235746759365446
1228,60,0.236320646123087
1229,61,0.221945056091767
1231,62,0.214583363802614
1237,63,0.228060205072557
1238,64,0.22650710305778
1245,65,0.101900501340764
1246,66,0.100908803251771
1248,67,0.100792773124178
1249,68,0.101754136127355
1250,69,0.100269148202136
1256,70,0.0990596169845538
1264,71,0.0999144436956644
1265,72,0.0943059161081074
1266,73,0.0898616011633419
1271,74,0.0905590683647543
1273,75,0.0895402864576038
1275,76,0.0876688017295012
1279,77,0.0949219540862376
1280,78,0.103141326547217
1286,79,0.105301279738073
1290,80,0.0985077962672488
1291,81,0.0978122878557202
1292,82,0.0920505644606337
1295,83,0.0868962396675999
1296,84,0.09181062395425
1298,85,0.0923867295219165
1300,86,0.0938090840534256
1301,87,0.0973406846781701
1304,88,0.0921374551138608
1305,89,0.0895205046398626
1306,90,0.092133078781369
1311,91,0.0941533142586994
1312,92,0.0943976821007754
1320,93,0.0966102910299664
1330,94,0.099941895720817
1334,95,0.0970215913036611
1338,96,0.0970543343360554
1341,97,0.0994919380528054
1344,98,0.103087848048569
1355,99,0.106515261628851
1362,100,0.104195093052263
1364,101,0.102866709401414
1365,102,0.102566242520345
1366,103,0.104607825024484
1369,104,0.103314229502274
1370,105,0.105188053473461
1371,106,0.110742856007561
1373,107,0.113233573023489
1375,108,0.112244993492273
1378,109,0.1155240670501
1379,110,0.106661766803583
1385,111,0.115580197344389
1386,112,0.115624716464333
1406,113,0.114838815490665
1407,114,0.112388714496686
1408,115,0.114568714009375
1409,116,0.114694646286216
1415,117,0.114805668156646
1416,118,0.132022100883124
1417,119,0.129308772376758
1419,120,0.123371008486306
1426,121,0.126942247830789
1427,122,0.126005620170663
1428,123,0.124484476033938
1433,124,0.125140503915177
1435,125,0.122229573407893
1436,126,0.117787916417084
1437,127,0.118393055385454
1438,128,0.117440336694973
1440,129,0.115378576950494
1441,130,0.115976145969193
1443,131,0.116715699772493
1446,132,0.112667607239626
1459,133,0.113378233870157
1464,134,0.114526421517891
1466,135,0.11405185597399
1468,136,0.124792709129723
1472,137,0.121420928855534
1490,138,0.123297309225482
1504,139,0.128286478844435
1510,140,0.124111097144511
1512,141,0.116437473152701
1516,142,0.134375212548937
1548,143,0.26408617555008
1554,144,0.232927474338825
1558,145,0.236499037630535
1559,146,0.225466560743009
1563,147,0.203141727651134
1578,148,0.203198447511248
1730,149,0.203163288653972
1769,150,0.194351181740904
1784,151,0.19933150588772
1821,152,0.203579397332004
1827,153,0.205300170968916
1844,154,0.215136947252764
2411,155,0.221430252047603
2641,156,0.225421964107783
2687,157,0.224473341549941
3043,158,0.217463254173104
3249,159,0.221268718433448
3479,160,0.196313847880012
