"ID","N","BF"
682,1,1
684,1,1
723,3,0.316265716513776
842,4,0.255431745752984
869,5,0.215008266460523
871,6,0.226062488754766
873,7,0.227845097913817
874,8,0.176707502897699
875,9,0.158580335876559
876,10,0.138607617366035
877,11,0.204630523616597
879,12,0.19294912931568
902,13,0.198547973833673
906,14,0.162253735413842
1093,15,0.176839153006842
1135,16,0.153107031627679
1585,17,0.13648818242542
1743,18,0.15032699281627
2141,19,0.145293885839968
2588,20,0.148956054718511
2876,21,0.151731968521671
3024,22,0.149291315507116
3030,23,0.135208663349756
3067,24,0.119875030462375
3094,25,0.287021290319143
3256,26,0.292954996537728
3283,27,0.321574940777513
