"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_SC","correct_Target_response_Prac","correct_Welcome_PP_SC","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"F","5009","F","F","PP_LIST2.csv","house.jpg","ring.jpg","100","100","732.571428571","732.571428571","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","0","0","0","0","0","0","0","0","0","11/21/19 11:48:58","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","0","0","1","5","TWN001_PP_40.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","space","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","699","NA","NA","699","NA","NA","NA","NA","NA","2012","NA","NA","655","NA","NA","NA","NA","NA","9404","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","40","even","no","no","NA","6581","2850","2854","5300","6559","6557","NA","NA","29334","29453","25576","16004","27302","29957","29451","6581","29334","29957","30659","NA","NA","16004","27239","16035","25574","16035","16034","16004","NA","NA","NA","NA","NA","27304","NA","NA","26081","26082","26739","NA","NA","31159","NA","NA","NA","NA","NA","6583","NA","NA","Orientation_PSA2018","7","5128","7","yes","1024"
"F","5009","F","F","PP_LIST2.csv","mitten.jpg","needle.jpg","100","100","710.125","710.125","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","1","0","1","5","0","0","1","1","0","0","1","1","1","1","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","1","0","0","0","0","0","0","0","0","11/21/19 11:48:58","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","1","1","1","5","TWN001_PP_40.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","space","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","553","NA","NA","553","NA","NA","NA","NA","NA","2012","NA","NA","655","NA","NA","NA","NA","NA","9404","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","40","even","no","no","NA","6581","2850","2854","5300","6559","6557","NA","NA","29334","31387","25576","16004","27302","31891","31385","6581","29334","31892","32448","NA","NA","16004","27239","16035","25574","16035","16034","16004","NA","NA","NA","NA","NA","27304","NA","NA","26081","26082","26739","NA","NA","32948","NA","NA","NA","NA","NA","6583","NA","NA","Orientation_PSA2018","8","5681","8","yes","1024"
"N","5009","V","H","PP_LIST2.csv","nailV.jpg","nailH.jpg","88.8888888889","88.8888888889","696.555555556","696.555555556","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","2","0","2","5","0","0","2","2","0","0","2","2","2","2","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","2","0","0","0","0","0","0","0","0","11/21/19 11:48:58","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","2","2","1","5","TWN001_PP_40.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","space","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","588","NA","NA","588","NA","NA","NA","NA","NA","2012","NA","NA","655","NA","NA","NA","NA","NA","9404","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","40","even","no","no","NA","6581","2850","2854","5300","6559","6557","NA","NA","29334","33167","25576","16004","27302","33671","33165","6581","29334","33671","32448","NA","34262","16004","27239","16035","25574","16035","16034","16004","NA","NA","NA","NA","NA","27304","NA","NA","26081","26082","26739","NA","NA","34762","NA","NA","NA","NA","NA","6583","NA","NA","Orientation_PSA2018","8","6269","9","yes","1024"
"Y","5009","V","V","PP_LIST2.csv","batV.jpg","batV.jpg","90","90","690.9","690.9","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","3","0","3","5","0","0","3","3","0","0","3","3","3","3","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","3","0","0","0","0","0","0","0","0","11/21/19 11:48:58","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","3","3","1","5","TWN001_PP_40.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","640","NA","NA","640","NA","NA","NA","NA","NA","2012","NA","NA","655","NA","NA","NA","NA","NA","9404","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","40","even","no","no","NA","6581","2850","2854","5300","6559","6557","NA","NA","29334","34941","25576","16004","27302","35446","34939","6581","29334","35446","36089","NA","34262","16004","27239","16035","25574","16035","16034","16004","NA","NA","NA","NA","NA","27304","NA","NA","26081","26082","26739","NA","NA","36589","NA","NA","NA","NA","NA","6583","NA","NA","Orientation_PSA2018","9","6909","10","yes","1024"
"Y","5009","V","V","PP_LIST2.csv","bowlV.jpg","bowlV.jpg","90.9090909091","90.9090909091","671.636363636","671.636363636","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","4","0","4","5","0","0","4","4","0","0","4","4","4","4","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","4","0","0","0","0","0","0","0","0","11/21/19 11:48:58","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","4","4","1","5","TWN001_PP_40.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","479","NA","NA","479","NA","NA","NA","NA","NA","2012","NA","NA","655","NA","NA","NA","NA","NA","9404","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","40","even","no","no","NA","6581","2850","2854","5300","6559","6557","NA","NA","29334","36779","25576","16004","27302","37283","36776","6581","29334","37283","37764","NA","34262","16004","27239","16035","25574","16035","16034","16004","NA","NA","NA","NA","NA","27304","NA","NA","26081","26082","26739","NA","NA","38264","NA","NA","NA","NA","NA","6583","NA","NA","Orientation_PSA2018","10","7388","11","yes","1024"
"F","5009","F","F","PP_LIST2.csv","trmpet.jpg","tapedispenser.jpg","91.6666666667","91.6666666667","662.25","662.25","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","5","0","5","5","0","0","5","5","0","0","5","5","5","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","0","0","0","0","0","0","0","0","11/21/19 11:48:58","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","5","5","1","5","TWN001_PP_40.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","space","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","559","NA","NA","559","NA","NA","NA","NA","NA","2012","NA","NA","655","NA","NA","NA","NA","NA","9404","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","40","even","no","no","NA","6581","2850","2854","5300","6559","6557","NA","NA","29334","38466","25576","16004","27302","38970","38463","6581","29334","38970","39532","NA","34262","16004","27239","16035","25574","16035","16034","16004","NA","NA","NA","NA","NA","27304","NA","NA","26081","26082","26739","NA","NA","40032","NA","NA","NA","NA","NA","6583","NA","NA","Orientation_PSA2018","11","7947","12","yes","1024"
"Y","5009","H","H","PP_LIST2.csv","scssorH.jpg","scssorH.jpg","92.3076923077","92.3076923077","656.384615385","656.384615385","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","5","0","0","6","6","0","0","6","6","6","6","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","6","0","0","0","0","0","0","0","0","11/21/19 11:48:58","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","6","6","1","5","TWN001_PP_40.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","586","NA","NA","586","NA","NA","NA","NA","NA","2012","NA","NA","655","NA","NA","NA","NA","NA","9404","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","40","even","no","no","NA","6581","2850","2854","5300","6559","6557","NA","NA","29334","40211","25576","16004","27302","40715","40209","6581","29334","40715","41303","NA","34262","16004","27239","16035","25574","16035","16034","16004","NA","NA","NA","NA","NA","27304","NA","NA","26081","26082","26739","NA","NA","41804","NA","NA","NA","NA","NA","6583","NA","NA","Orientation_PSA2018","12","8533","13","yes","1024"
"F","5009","F","F","PP_LIST2.csv","tiger.jpg","wndmil.jpg","92.8571428571","92.8571428571","653.142857143","653.142857143","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","7","0","7","5","0","0","7","7","0","0","7","7","7","7","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","7","0","0","0","0","0","0","0","0","11/21/19 11:48:58","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","7","7","1","5","TWN001_PP_40.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","space","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","611","NA","NA","611","NA","NA","NA","NA","NA","2012","NA","NA","655","NA","NA","NA","NA","NA","9404","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","40","even","no","no","NA","6581","2850","2854","5300","6559","6557","NA","NA","29334","41979","25576","16004","27302","42483","41976","6581","29334","42483","43096","NA","34262","16004","27239","16035","25574","16035","16034","16004","NA","NA","NA","NA","NA","27304","NA","NA","26081","26082","26739","NA","NA","43597","NA","NA","NA","NA","NA","6583","NA","NA","Orientation_PSA2018","13","9144","14","yes","1024"
"F","5009","F","F","PP_LIST2.csv","sutcse.jpg","pumpkin.jpg","93.3333333333","93.3333333333","655.6","655.6","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","8","0","8","5","0","0","8","8","0","0","8","8","8","8","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","8","0","0","0","0","0","0","0","0","11/21/19 11:48:58","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","8","8","1","5","TWN001_PP_40.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","space","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","690","NA","NA","690","NA","NA","NA","NA","NA","2012","NA","NA","655","NA","NA","NA","NA","NA","9404","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","40","even","no","no","NA","6581","2850","2854","5300","6559","6557","NA","NA","29334","43755","25576","16004","27302","44260","43753","6581","29334","44260","44953","NA","34262","16004","27239","16035","25574","16035","16034","16004","NA","NA","NA","NA","NA","27304","NA","NA","26081","26082","26739","NA","NA","45453","NA","NA","NA","NA","NA","6583","NA","NA","Orientation_PSA2018","14","9834","15","yes","1024"
"N","5009","V","H","PP_LIST2.csv","pencilV.jpg","pencilH.jpg","93.75","93.75","651","651","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","9","0","9","5","0","0","9","9","0","0","9","9","9","9","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","9","0","0","0","0","0","0","0","0","11/21/19 11:48:58","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","9","9","1","5","TWN001_PP_40.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","582","NA","NA","582","NA","NA","NA","NA","NA","2012","NA","NA","655","NA","NA","NA","NA","NA","9404","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","40","even","no","no","NA","6581","2850","2854","5300","6559","6557","NA","NA","29334","45666","25576","16004","27302","46170","45664","6581","29334","46170","46754","NA","34262","16004","27239","16035","25574","16035","16034","16004","NA","NA","NA","NA","NA","27304","NA","NA","26081","26082","26739","NA","NA","47254","NA","NA","NA","NA","NA","6583","NA","NA","Orientation_PSA2018","15","10416","16","yes","1024"
