"ID","N","BF"
1,1,1
2,1,1
3,3,0.556709261317431
4,4,0.310371030457406
5,5,0.337224474270895
6,6,0.306901686709604
7,7,0.30888996293654
8,8,0.293495591755556
9,9,0.310001077564055
10,10,0.286932282097587
11,11,0.405772078926938
12,12,0.31368567500367
13,13,0.25565303376616
14,14,0.266603732269941
15,15,0.179007777101456
16,16,0.176824564533905
17,17,0.214674866647064
18,18,0.186656587946832
19,19,0.206132206593389
20,20,0.223003832613465
21,21,0.240581110758889
22,22,0.227730714590901
23,23,0.236620464209448
24,24,0.188036380080159
25,25,0.197766153969828
26,26,0.193671113848608
27,27,0.169996735618237
28,28,0.174452352894024
29,29,0.172253071855619
30,30,0.167556896785742
31,31,0.155363501554327
32,32,0.145753972482244
33,33,0.132644243431224
34,34,0.126866655425839
35,35,0.133416480143871
36,36,0.13601339682252
37,37,0.138912328078191
38,38,0.134999296937477
39,39,0.132964765586583
40,40,0.130804227063985
41,41,0.134369113017289
42,42,0.133570549472277
43,43,0.119785985461971
44,44,0.114871513096497
45,45,0.115343478726072
46,46,0.116618536923324
47,47,0.122482323670969
48,48,0.116423235078595
49,49,0.117665867392745
50,50,0.121991831429553
51,51,0.120940859434101
52,52,0.112114049859007
53,53,0.105707625467171
54,54,0.105642394009568
55,55,0.104065132172359
56,56,0.108596351169648
57,57,0.113811554515806
58,58,0.115738712457702
59,59,0.126442995523779
60,60,0.119749854629866
