"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_SC","correct_Target_response_Prac","correct_Welcome_PP_SC","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"N","5009","V","H","PP_LIST1.csv","scssorV.jpg","scssorH.jpg","80","80","941.4","941.4","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","8","2","8","2","2","0","0","0","0","0","0","0","0","0","8","8","8","8","8","0","0","0","0","0","0","0","0","0","11/21/19 11:43:12","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","0","0","3","5","TWN001_PP_39.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","779","NA","NA","779","NA","NA","NA","NA","NA","1695","NA","NA","669","NA","NA","NA","NA","NA","4775","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","39","odd","no","no","NA","6419","2963","2966","5115","6392","6392","NA","NA","32578","32746","29112","11217","30859","33250","32743","6419","32578","33250","34032","NA","NA","11217","30789","19537","29109","19537","19537","11217","NA","NA","NA","NA","NA","30862","NA","NA","29616","29616","30289","14419","18984","34532","NA","NA","NA","NA","NA","6422","NA","NA","Orientation_PSA2018","8","9414","10","yes","1024"
"N","5009","V","H","PP_LIST1.csv","screwV.jpg","screwH.jpg","81.8181818182","81.8181818182","907.545454545","907.545454545","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","1","0","1","8","0","0","1","1","0","0","1","1","1","1","0","8","2","8","2","2","0","0","0","0","0","0","0","0","0","8","8","8","8","8","1","0","0","0","0","0","0","0","0","11/21/19 11:43:12","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","1","1","3","5","TWN001_PP_39.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","569","NA","NA","569","NA","NA","NA","NA","NA","1695","NA","NA","669","NA","NA","NA","NA","NA","4775","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","39","odd","no","no","NA","6419","2963","2966","5115","6392","6392","NA","NA","32578","34788","29112","11217","30859","35292","34785","6419","32578","35292","35864","NA","NA","11217","30789","19537","29109","19537","19537","11217","NA","NA","NA","NA","NA","30862","NA","NA","29616","29616","30289","14419","18984","36364","NA","NA","NA","NA","NA","6422","NA","NA","Orientation_PSA2018","9","9983","11","yes","1024"
"Y","5009","V","V","PP_LIST1.csv","crayonV.jpg","crayonV.jpg","83.3333333333","83.3333333333","879.25","879.25","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","2","0","2","8","0","0","2","2","0","0","2","2","2","2","0","8","2","8","2","2","0","0","0","0","0","0","0","0","0","8","8","8","8","8","2","0","0","0","0","0","0","0","0","11/21/19 11:43:12","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","2","2","3","5","TWN001_PP_39.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","568","NA","NA","568","NA","NA","NA","NA","NA","1695","NA","NA","669","NA","NA","NA","NA","NA","4775","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","39","odd","no","no","NA","6419","2963","2966","5115","6392","6392","NA","NA","32578","36565","29112","11217","30859","37069","36562","6419","32578","37069","37640","NA","NA","11217","30789","19537","29109","19537","19537","11217","NA","NA","NA","NA","NA","30862","NA","NA","29616","29616","30289","14419","18984","38140","NA","NA","NA","NA","NA","6422","NA","NA","Orientation_PSA2018","10","10551","12","yes","1024"
"F","5009","F","F","PP_LIST1.csv","trmpet.jpg","tapedispenser.jpg","84.6153846154","84.6153846154","865.384615385","865.384615385","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","3","0","3","8","0","0","3","3","0","0","3","3","3","3","0","8","2","8","2","2","0","0","0","0","0","0","0","0","0","8","8","8","8","8","3","0","0","0","0","0","0","0","0","11/21/19 11:43:12","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","3","3","3","5","TWN001_PP_39.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","space","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","699","NA","NA","699","NA","NA","NA","NA","NA","1695","NA","NA","669","NA","NA","NA","NA","NA","4775","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","39","odd","no","no","NA","6419","2963","2966","5115","6392","6392","NA","NA","32578","38346","29112","11217","30859","38850","38343","6419","32578","38850","39553","NA","NA","11217","30789","19537","29109","19537","19537","11217","NA","NA","NA","NA","NA","30862","NA","NA","29616","29616","30289","14419","18984","40053","NA","NA","NA","NA","NA","6422","NA","NA","Orientation_PSA2018","11","11250","13","yes","1024"
"Y","5009","H","H","PP_LIST1.csv","bookH.jpg","bookH.jpg","85.7142857143","85.7142857143","838.071428571","838.071428571","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","4","0","4","8","0","0","4","4","0","0","4","4","4","4","0","8","2","8","2","2","0","0","0","0","0","0","0","0","0","8","8","8","8","8","4","0","0","0","0","0","0","0","0","11/21/19 11:43:12","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","4","4","3","5","TWN001_PP_39.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","483","NA","NA","483","NA","NA","NA","NA","NA","1695","NA","NA","669","NA","NA","NA","NA","NA","4775","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","39","odd","no","no","NA","6419","2963","2966","5115","6392","6392","NA","NA","32578","40250","29112","11217","30859","40754","40247","6419","32578","40754","41241","NA","NA","11217","30789","19537","29109","19537","19537","11217","NA","NA","NA","NA","NA","30862","NA","NA","29616","29616","30289","14419","18984","41741","NA","NA","NA","NA","NA","6422","NA","NA","Orientation_PSA2018","12","11733","14","yes","1024"
"F","5009","F","F","PP_LIST1.csv","stove.jpg","ftball.jpg","86.6666666667","86.6666666667","828.8","828.8","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","5","0","5","8","0","0","5","5","0","0","5","5","5","5","0","8","2","8","2","2","0","0","0","0","0","0","0","0","0","8","8","8","8","8","5","0","0","0","0","0","0","0","0","11/21/19 11:43:12","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","5","5","3","5","TWN001_PP_39.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","space","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","699","NA","NA","699","NA","NA","NA","NA","NA","1695","NA","NA","669","NA","NA","NA","NA","NA","4775","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","39","odd","no","no","NA","6419","2963","2966","5115","6392","6392","NA","NA","32578","41946","29112","11217","30859","42450","41943","6419","32578","42450","43153","NA","NA","11217","30789","19537","29109","19537","19537","11217","NA","NA","NA","NA","NA","30862","NA","NA","29616","29616","30289","14419","18984","43653","NA","NA","NA","NA","NA","6422","NA","NA","Orientation_PSA2018","13","12432","15","yes","1024"
"F","5009","F","F","PP_LIST1.csv","knife.jpg","ladder.jpg","87.5","87.5","818.9375","818.9375","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","6","0","6","8","0","0","6","6","0","0","6","6","6","6","0","8","2","8","2","2","0","0","0","0","0","0","0","0","0","8","8","8","8","8","6","0","0","0","0","0","0","0","0","11/21/19 11:43:12","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","6","6","3","5","TWN001_PP_39.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","space","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","671","NA","NA","671","NA","NA","NA","NA","NA","1695","NA","NA","669","NA","NA","NA","NA","NA","4775","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","39","odd","no","no","NA","6419","2963","2966","5115","6392","6392","NA","NA","32578","43846","29112","11217","30859","44350","43843","6419","32578","44350","45025","NA","NA","11217","30789","19537","29109","19537","19537","11217","NA","NA","NA","NA","NA","30862","NA","NA","29616","29616","30289","14419","18984","45525","NA","NA","NA","NA","NA","6422","NA","NA","Orientation_PSA2018","14","13103","16","yes","1024"
"F","5009","F","F","PP_LIST1.csv","ladder.jpg","house.jpg","88.2352941176","88.2352941176","803.117647059","803.117647059","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","7","0","7","8","0","0","7","7","0","0","7","7","7","7","0","8","2","8","2","2","0","0","0","0","0","0","0","0","0","8","8","8","8","8","7","0","0","0","0","0","0","0","0","11/21/19 11:43:12","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","7","7","3","5","TWN001_PP_39.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","F","NA","NA","F","NA","NA","NA","NA","NA","space","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","550","NA","NA","550","NA","NA","NA","NA","NA","1695","NA","NA","669","NA","NA","NA","NA","NA","4775","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","39","odd","no","no","NA","6419","2963","2966","5115","6392","6392","NA","NA","32578","45727","29112","11217","30859","46231","45724","6419","32578","46231","46785","NA","NA","11217","30789","19537","29109","19537","19537","11217","NA","NA","NA","NA","NA","30862","NA","NA","29616","29616","30289","14419","18984","47285","NA","NA","NA","NA","NA","6422","NA","NA","Orientation_PSA2018","15","13653","17","yes","1024"
"N","5009","V","H","PP_LIST1.csv","plateV.jpg","plateH.jpg","88.8888888889","88.8888888889","793.333333333","793.333333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","8","0","8","8","0","0","8","8","0","0","8","8","8","8","0","8","2","8","2","2","0","0","0","0","0","0","0","0","0","8","8","8","8","8","8","0","0","0","0","0","0","0","0","11/21/19 11:43:12","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","8","8","3","5","TWN001_PP_39.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","627","NA","NA","627","NA","NA","NA","NA","NA","1695","NA","NA","669","NA","NA","NA","NA","NA","4775","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","39","odd","no","no","NA","6419","2963","2966","5115","6392","6392","NA","NA","32578","47506","29112","11217","30859","48010","47503","6419","32578","48010","48641","NA","NA","11217","30789","19537","29109","19537","19537","11217","NA","NA","NA","NA","NA","30862","NA","NA","29616","29616","30289","14419","18984","49141","NA","NA","NA","NA","NA","6422","NA","NA","Orientation_PSA2018","16","14280","18","yes","1024"
"Y","5009","V","V","PP_LIST1.csv","clothespinV.jpg","clothespinV.jpg","89.4736842105","89.4736842105","783.263157895","783.263157895","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","9","0","9","8","0","0","9","9","0","0","9","9","9","9","0","8","2","8","2","2","0","0","0","0","0","0","0","0","0","8","8","8","8","8","9","0","0","0","0","0","0","0","0","11/21/19 11:43:12","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","9","9","3","5","TWN001_PP_39.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","J","NA","NA","NA","NA","NA","space","NA","NA","602","NA","NA","602","NA","NA","NA","NA","NA","1695","NA","NA","669","NA","NA","NA","NA","NA","4775","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","39","odd","no","no","NA","6419","2963","2966","5115","6392","6392","NA","NA","32578","49379","29112","11217","30859","49883","49376","6419","32578","49883","50489","NA","NA","11217","30789","19537","29109","19537","19537","11217","NA","NA","NA","NA","NA","30862","NA","NA","29616","29616","30289","14419","18984","50989","NA","NA","NA","NA","NA","6422","NA","NA","Orientation_PSA2018","17","14882","19","yes","1024"
