"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_SC","correct_Target_response_Prac","correct_Welcome_PP_SC","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"Y","5009","H","H","PP_LIST1.csv","bowlH.jpg","bowlH.jpg","87.5","87.5","1023.875","1023.875","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","0","0","0","0","0","0","0","0","0","11/20/19 11:21:39","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","0","0","2","5","TWN001_PP_28.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","624","NA","NA","624","NA","NA","NA","NA","NA","4288","NA","NA","696","NA","NA","NA","NA","NA","8743","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","28","even","no","no","NA","6823","2592","2595","5279","6806","6806","NA","NA","35787","35878","29726","15579","31485","36383","35876","6823","35787","36383","37009","NA","NA","15579","31429","19222","29724","19222","19222","15579","NA","NA","NA","NA","NA","31487","NA","NA","30231","30231","30929","18677","18171","37510","NA","NA","NA","NA","NA","6825","NA","NA","Orientation_PSA2018","7","8191","8","yes","1024"
"F","5009","F","F","PP_LIST1.csv","needle.jpg","tiger.jpg","88.8888888889","88.8888888889","1001","1001","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","1","0","1","6","0","0","1","1","0","0","1","1","1","1","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","1","0","0","0","0","0","0","0","0","11/20/19 11:21:39","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","1","1","2","5","TWN001_PP_28.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","818","NA","NA","818","NA","NA","NA","NA","NA","4288","NA","NA","696","NA","NA","NA","NA","NA","8743","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","28","even","no","no","NA","6823","2592","2595","5279","6806","6806","NA","NA","35787","37724","29726","15579","31485","38229","37722","6823","35787","38229","39049","NA","NA","15579","31429","19222","29724","19222","19222","15579","NA","NA","NA","NA","NA","31487","NA","NA","30231","30231","30929","18677","18171","39549","NA","NA","NA","NA","NA","6825","NA","NA","Orientation_PSA2018","8","9009","9","yes","1024"
"F","5009","F","F","PP_LIST1.csv","house.jpg","ring.jpg","90","90","973.9","973.9","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","6","0","0","2","2","0","0","2","2","2","2","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","2","0","0","0","0","0","0","0","0","11/20/19 11:21:39","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","2","2","2","5","TWN001_PP_28.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","730","NA","NA","730","NA","NA","NA","NA","NA","4288","NA","NA","696","NA","NA","NA","NA","NA","8743","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","28","even","no","no","NA","6823","2592","2595","5279","6806","6806","NA","NA","35787","39708","29726","15579","31485","40213","39706","6823","35787","40213","40945","NA","NA","15579","31429","19222","29724","19222","19222","15579","NA","NA","NA","NA","NA","31487","NA","NA","30231","30231","30929","18677","18171","41445","NA","NA","NA","NA","NA","6825","NA","NA","Orientation_PSA2018","9","9739","10","yes","1024"
"Y","5009","V","V","PP_LIST1.csv","clothespinV.jpg","clothespinV.jpg","90.9090909091","90.9090909091","935.363636364","935.363636364","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","3","0","3","6","0","0","3","3","0","0","3","3","3","3","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","3","0","0","0","0","0","0","0","0","11/20/19 11:21:39","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","3","3","2","5","TWN001_PP_28.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","550","NA","NA","550","NA","NA","NA","NA","NA","4288","NA","NA","696","NA","NA","NA","NA","NA","8743","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","28","even","no","no","NA","6823","2592","2595","5279","6806","6806","NA","NA","35787","41616","29726","15579","31485","42121","41615","6823","35787","42121","42673","NA","NA","15579","31429","19222","29724","19222","19222","15579","NA","NA","NA","NA","NA","31487","NA","NA","30231","30231","30929","18677","18171","43173","NA","NA","NA","NA","NA","6825","NA","NA","Orientation_PSA2018","10","10289","11","yes","1024"
"Y","5009","V","V","PP_LIST1.csv","caterpillarV.jpg","caterpillarV.jpg","91.6666666667","91.6666666667","900","900","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","4","0","4","6","0","0","4","4","0","0","4","4","4","4","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","4","0","0","0","0","0","0","0","0","11/20/19 11:21:39","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","4","4","2","5","TWN001_PP_28.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","511","NA","NA","511","NA","NA","NA","NA","NA","4288","NA","NA","696","NA","NA","NA","NA","NA","8743","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","28","even","no","no","NA","6823","2592","2595","5279","6806","6806","NA","NA","35787","43343","29726","15579","31485","43848","43342","6823","35787","43848","44361","NA","NA","15579","31429","19222","29724","19222","19222","15579","NA","NA","NA","NA","NA","31487","NA","NA","30231","30231","30929","18677","18171","44861","NA","NA","NA","NA","NA","6825","NA","NA","Orientation_PSA2018","11","10800","12","yes","1024"
"Y","5009","H","H","PP_LIST1.csv","axeH.jpg","axeH.jpg","92.3076923077","92.3076923077","871.846153846","871.846153846","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","6","0","0","5","5","0","0","5","5","5","5","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","5","0","0","0","0","0","0","0","0","11/20/19 11:21:39","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","5","5","2","5","TWN001_PP_28.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","534","NA","NA","534","NA","NA","NA","NA","NA","4288","NA","NA","696","NA","NA","NA","NA","NA","8743","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","28","even","no","no","NA","6823","2592","2595","5279","6806","6806","NA","NA","35787","45008","29726","15579","31485","45513","45006","6823","35787","45513","46049","NA","NA","15579","31429","19222","29724","19222","19222","15579","NA","NA","NA","NA","NA","31487","NA","NA","30231","30231","30929","18677","18171","46549","NA","NA","NA","NA","NA","6825","NA","NA","Orientation_PSA2018","12","11334","13","yes","1024"
"N","5009","V","H","PP_LIST1.csv","scssorV.jpg","scssorH.jpg","85.7142857143","85.7142857143","866.214285714","866.214285714","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","6","0","0","6","6","0","0","6","6","6","6","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","0","0","0","0","0","0","0","0","11/20/19 11:21:39","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","6","6","2","5","TWN001_PP_28.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","793","NA","NA","793","NA","NA","NA","NA","NA","4288","NA","NA","696","NA","NA","NA","NA","NA","8743","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","28","even","no","no","NA","6823","2592","2595","5279","6806","6806","NA","NA","35787","46677","29726","15579","31485","47182","46675","6823","35787","47182","46049","NA","47977","15579","31429","19222","29724","19222","19222","15579","NA","NA","NA","NA","NA","31487","NA","NA","30231","30231","30929","18677","18171","48477","NA","NA","NA","NA","NA","6825","NA","NA","Orientation_PSA2018","12","12127","14","yes","1024"
"Y","5009","H","H","PP_LIST1.csv","batH.jpg","batH.jpg","86.6666666667","86.6666666667","859.6","859.6","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","7","0","7","6","0","0","7","7","0","0","7","7","7","7","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","7","0","0","0","0","0","0","0","0","11/20/19 11:21:39","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","7","7","2","5","TWN001_PP_28.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","767","NA","NA","767","NA","NA","NA","NA","NA","4288","NA","NA","696","NA","NA","NA","NA","NA","8743","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","28","even","no","no","NA","6823","2592","2595","5279","6806","6806","NA","NA","35787","48656","29726","15579","31485","49160","48655","6823","35787","49160","49929","NA","47977","15579","31429","19222","29724","19222","19222","15579","NA","NA","NA","NA","NA","31487","NA","NA","30231","30231","30929","18677","18171","50429","NA","NA","NA","NA","NA","6825","NA","NA","Orientation_PSA2018","13","12894","15","yes","1024"
"N","5009","V","H","PP_LIST1.csv","tireV.jpg","tireH.jpg","87.5","87.5","852.1875","852.1875","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","8","0","8","6","0","0","8","8","0","0","8","8","8","8","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","8","0","0","0","0","0","0","0","0","11/20/19 11:21:39","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","8","8","2","5","TWN001_PP_28.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","741","NA","NA","741","NA","NA","NA","NA","NA","4288","NA","NA","696","NA","NA","NA","NA","NA","8743","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","28","even","no","no","NA","6823","2592","2595","5279","6806","6806","NA","NA","35787","50586","29726","15579","31485","51091","50584","6823","35787","51091","51834","NA","47977","15579","31429","19222","29724","19222","19222","15579","NA","NA","NA","NA","NA","31487","NA","NA","30231","30231","30929","18677","18171","52334","NA","NA","NA","NA","NA","6825","NA","NA","Orientation_PSA2018","14","13635","16","yes","1024"
"F","5009","F","F","PP_LIST1.csv","tlphon.jpg","knife.jpg","88.2352941176","88.2352941176","839.941176471","839.941176471","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","9","0","9","6","0","0","9","9","0","0","9","9","9","9","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","9","0","0","0","0","0","0","0","0","11/20/19 11:21:39","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","D:\TWN001","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","9","9","2","5","TWN001_PP_28.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","644","NA","NA","644","NA","NA","NA","NA","NA","4288","NA","NA","696","NA","NA","NA","NA","NA","8743","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","28","even","no","no","NA","6823","2592","2595","5279","6806","6806","NA","NA","35787","52490","29726","15579","31485","52995","52488","6823","35787","52995","53642","NA","47977","15579","31429","19222","29724","19222","19222","15579","NA","NA","NA","NA","NA","31487","NA","NA","30231","30231","30929","18677","18171","54142","NA","NA","NA","NA","NA","6825","NA","NA","Orientation_PSA2018","15","14279","17","yes","1024"
