"Identical","LAB_SEED","Match","Orientation","Orientation1","Orientation2","PPList","Picture1","Picture2","Probe","Target","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_E","correct_Target_response_Prac","correct_Welcome_PP_E","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"Y","1069","NA","NA","H","H","PP_LIST2.csv","saltH.jpg","saltH.jpg","NA","NA","92.3076923077","92.3076923077","891.230769231","891.230769231","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","11","1","11","1","1","0","0","0","0","0","0","0","0","0","11","11","11","11","11","0","0","0","0","0","0","0","0","0","09/25/19 09:50:18","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","0","0","2","5","H:/Research/PSA002003/GBR_006_PP_011.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","713","NA","NA","713","NA","988","NA","NA","NA","NA","NA","NA","649","NA","9170","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","11","odd","no","no","NA","6899","2365","2368","5833","6887","6886","NA","NA","41506","41640","38824","16082","40504","42141","41639","6899","41506","42141","42856","NA","NA","16082","40476","29340","38822","29340","29340","16082","NA","40506","NA","NA","NA","NA","NA","NA","39325","39325","39976","28820","28319","43356","NA","6900","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","12","11586","13","yes","1024"
"N","1069","NA","NA","V","H","PP_LIST2.csv","guitarV.jpg","guitarH.jpg","NA","NA","92.8571428571","92.8571428571","881.214285714","881.214285714","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","1","0","1","11","0","0","1","1","0","0","1","1","1","1","0","11","1","11","1","1","0","0","0","0","0","0","0","0","0","11","11","11","11","11","1","0","0","0","0","0","0","0","0","09/25/19 09:50:18","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","1","1","2","5","H:/Research/PSA002003/GBR_006_PP_011.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","751","NA","NA","751","NA","988","NA","NA","NA","NA","NA","NA","649","NA","9170","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","11","odd","no","no","NA","6899","2365","2368","5833","6887","6886","NA","NA","41506","43466","38824","16082","40504","43967","43464","6899","41506","43967","44720","NA","NA","16082","40476","29340","38822","29340","29340","16082","NA","40506","NA","NA","NA","NA","NA","NA","39325","39325","39976","28820","28319","45220","NA","6900","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","13","12337","14","yes","1024"
"F","1069","NA","NA","F","F","PP_LIST2.csv","tapedispenser.jpg","wrench.jpg","NA","NA","93.3333333333","93.3333333333","863.533333333","863.533333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","11","0","0","2","2","0","0","2","2","2","2","0","11","1","11","1","1","0","0","0","0","0","0","0","0","0","11","11","11","11","11","2","0","0","0","0","0","0","0","0","09/25/19 09:50:18","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","2","2","2","5","H:/Research/PSA002003/GBR_006_PP_011.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","616","NA","NA","616","NA","988","NA","NA","NA","NA","NA","NA","649","NA","9170","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","11","odd","no","no","NA","6899","2365","2368","5833","6887","6886","NA","NA","41506","45313","38824","16082","40504","45814","45311","6899","41506","45814","46432","NA","NA","16082","40476","29340","38822","29340","29340","16082","NA","40506","NA","NA","NA","NA","NA","NA","39325","39325","39976","28820","28319","46932","NA","6900","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","14","12953","15","yes","1024"
"F","1069","NA","NA","F","F","PP_LIST2.csv","tiger.jpg","wndmil.jpg","NA","NA","93.75","93.75","852.6875","852.6875","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","3","0","3","11","0","0","3","3","0","0","3","3","3","3","0","11","1","11","1","1","0","0","0","0","0","0","0","0","0","11","11","11","11","11","3","0","0","0","0","0","0","0","0","09/25/19 09:50:18","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","3","3","2","5","H:/Research/PSA002003/GBR_006_PP_011.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","690","NA","NA","690","NA","988","NA","NA","NA","NA","NA","NA","649","NA","9170","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","11","odd","no","no","NA","6899","2365","2368","5833","6887","6886","NA","NA","41506","47031","38824","16082","40504","47532","47029","6899","41506","47532","48224","NA","NA","16082","40476","29340","38822","29340","29340","16082","NA","40506","NA","NA","NA","NA","NA","NA","39325","39325","39976","28820","28319","48724","NA","6900","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","15","13643","16","yes","1024"
"F","1069","NA","NA","F","F","PP_LIST2.csv","house.jpg","ring.jpg","NA","NA","94.1176470588","94.1176470588","838.764705882","838.764705882","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","4","0","4","11","0","0","4","4","0","0","4","4","4","4","0","11","1","11","1","1","0","0","0","0","0","0","0","0","0","11","11","11","11","11","4","0","0","0","0","0","0","0","0","09/25/19 09:50:18","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","4","4","2","5","H:/Research/PSA002003/GBR_006_PP_011.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","616","NA","NA","616","NA","988","NA","NA","NA","NA","NA","NA","649","NA","9170","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","11","odd","no","no","NA","6899","2365","2368","5833","6887","6886","NA","NA","41506","48817","38824","16082","40504","49318","48815","6899","41506","49318","49936","NA","NA","16082","40476","29340","38822","29340","29340","16082","NA","40506","NA","NA","NA","NA","NA","NA","39325","39325","39976","28820","28319","50436","NA","6900","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","16","14259","17","yes","1024"
"F","1069","NA","NA","F","F","PP_LIST2.csv","umberella.jpg","flower.jpg","NA","NA","94.4444444444","94.4444444444","829","829","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","5","0","5","11","0","0","5","5","0","0","5","5","5","5","0","11","1","11","1","1","0","0","0","0","0","0","0","0","0","11","11","11","11","11","5","0","0","0","0","0","0","0","0","09/25/19 09:50:18","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","5","5","2","5","H:/Research/PSA002003/GBR_006_PP_011.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","663","NA","NA","663","NA","988","NA","NA","NA","NA","NA","NA","649","NA","9170","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","11","odd","no","no","NA","6899","2365","2368","5833","6887","6886","NA","NA","41506","50530","38824","16082","40504","51031","50528","6899","41506","51031","51696","NA","NA","16082","40476","29340","38822","29340","29340","16082","NA","40506","NA","NA","NA","NA","NA","NA","39325","39325","39976","28820","28319","52196","NA","6900","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","17","14922","18","yes","1024"
"F","1069","NA","NA","F","F","PP_LIST2.csv","spider.jpg","couch.jpg","NA","NA","94.7368421053","94.7368421053","822.736842105","822.736842105","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","6","0","6","11","0","0","6","6","0","0","6","6","6","6","0","11","1","11","1","1","0","0","0","0","0","0","0","0","0","11","11","11","11","11","6","0","0","0","0","0","0","0","0","09/25/19 09:50:18","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","6","6","2","5","H:/Research/PSA002003/GBR_006_PP_011.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","710","NA","NA","710","NA","988","NA","NA","NA","NA","NA","NA","649","NA","9170","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","11","odd","no","no","NA","6899","2365","2368","5833","6887","6886","NA","NA","41506","52291","38824","16082","40504","52792","52289","6899","41506","52792","53504","NA","NA","16082","40476","29340","38822","29340","29340","16082","NA","40506","NA","NA","NA","NA","NA","NA","39325","39325","39976","28820","28319","54004","NA","6900","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","18","15632","19","yes","1024"
"F","1069","NA","NA","F","F","PP_LIST2.csv","piano.jpg","sutcse.jpg","NA","NA","95","95","809.85","809.85","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","7","0","7","11","0","0","7","7","0","0","7","7","7","7","0","11","1","11","1","1","0","0","0","0","0","0","0","0","0","11","11","11","11","11","7","0","0","0","0","0","0","0","0","09/25/19 09:50:18","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","7","7","2","5","H:/Research/PSA002003/GBR_006_PP_011.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","565","NA","NA","565","NA","988","NA","NA","NA","NA","NA","NA","649","NA","9170","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","11","odd","no","no","NA","6899","2365","2368","5833","6887","6886","NA","NA","41506","54100","38824","16082","40504","54601","54098","6899","41506","54601","55168","NA","NA","16082","40476","29340","38822","29340","29340","16082","NA","40506","NA","NA","NA","NA","NA","NA","39325","39325","39976","28820","28319","55668","NA","6900","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","19","16197","20","yes","1024"
"N","1069","NA","NA","H","V","PP_LIST2.csv","fire_extinguisherH.jpg","fire_extinguisherV.jpg","NA","NA","95.2380952381","95.2380952381","804.142857143","804.142857143","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","8","0","8","11","0","0","8","8","0","0","8","8","8","8","0","11","1","11","1","1","0","0","0","0","0","0","0","0","0","11","11","11","11","11","8","0","0","0","0","0","0","0","0","09/25/19 09:50:18","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","8","8","2","5","H:/Research/PSA002003/GBR_006_PP_011.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","690","NA","NA","690","NA","988","NA","NA","NA","NA","NA","NA","649","NA","9170","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","11","odd","no","no","NA","6899","2365","2368","5833","6887","6886","NA","NA","41506","55767","38824","16082","40504","56268","55765","6899","41506","56268","56960","NA","NA","16082","40476","29340","38822","29340","29340","16082","NA","40506","NA","NA","NA","NA","NA","NA","39325","39325","39976","28820","28319","57460","NA","6900","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","20","16887","21","yes","1024"
"Y","1069","NA","NA","H","H","PP_LIST2.csv","plateH.jpg","plateH.jpg","NA","NA","95.4545454545","95.4545454545","791.590909091","791.590909091","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","9","0","9","11","0","0","9","9","0","0","9","9","9","9","0","11","1","11","1","1","0","0","0","0","0","0","0","0","0","11","11","11","11","11","9","0","0","0","0","0","0","0","0","09/25/19 09:50:18","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","9","9","2","5","H:/Research/PSA002003/GBR_006_PP_011.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","528","NA","NA","528","NA","988","NA","NA","NA","NA","NA","NA","649","NA","9170","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","11","odd","no","no","NA","6899","2365","2368","5833","6887","6886","NA","NA","41506","57560","38824","16082","40504","58062","57558","6899","41506","58062","58592","NA","NA","16082","40476","29340","38822","29340","29340","16082","NA","40506","NA","NA","NA","NA","NA","NA","39325","39325","39976","28820","28319","59092","NA","6900","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","21","17415","22","yes","1024"
