"Identical","LAB_SEED","Match","Orientation","Orientation1","Orientation2","PPList","Picture1","Picture2","Probe","Target","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_E","correct_Target_response_Prac","correct_Welcome_PP_E","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"F","1069","NA","NA","F","F","PP_LIST3.csv","ring.jpg","stove.jpg","NA","NA","100","100","809.857142857","809.857142857","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","0","0","0","0","0","0","0","0","0","10/01/19 10:44:58","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","0","0","1","5","H:/Research/PSA002003/GBR_006_PP_040.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","869","NA","NA","869","NA","1077","NA","NA","NA","NA","NA","NA","764","NA","16340","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","40","even","no","no","NA","5364","1884","1887","4141","5354","5354","NA","NA","33900","33976","31025","21714","32811","34477","33975","5365","33900","34477","35348","NA","NA","21714","32792","21727","31023","21727","21727","21714","NA","32813","NA","NA","NA","NA","NA","NA","31526","31526","32292","NA","NA","35848","NA","5366","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","7","5669","7","yes","1024"
"F","1069","NA","NA","F","F","PP_LIST3.csv","sutcse.jpg","pumpkin.jpg","NA","NA","100","100","791.75","791.75","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","1","0","1","5","0","0","1","1","0","0","1","1","1","1","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","1","0","0","0","0","0","0","0","0","10/01/19 10:44:58","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","1","1","1","5","H:/Research/PSA002003/GBR_006_PP_040.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","665","NA","NA","665","NA","1077","NA","NA","NA","NA","NA","NA","764","NA","16340","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","40","even","no","no","NA","5364","1884","1887","4141","5354","5354","NA","NA","33900","35908","31025","21714","32811","36409","35906","5365","33900","36409","37075","NA","NA","21714","32792","21727","31023","21727","21727","21714","NA","32813","NA","NA","NA","NA","NA","NA","31526","31526","32292","NA","NA","37576","NA","5366","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","8","6334","8","yes","1024"
"N","1069","NA","NA","H","V","PP_LIST3.csv","batH.jpg","batV.jpg","NA","NA","100","100","781","781","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","2","0","2","5","0","0","2","2","0","0","2","2","2","2","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","2","0","0","0","0","0","0","0","0","10/01/19 10:44:58","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","2","2","1","5","H:/Research/PSA002003/GBR_006_PP_040.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","695","NA","NA","695","NA","1077","NA","NA","NA","NA","NA","NA","764","NA","16340","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","40","even","no","no","NA","5364","1884","1887","4141","5354","5354","NA","NA","33900","37638","31025","21714","32811","38139","37636","5365","33900","38139","38836","NA","NA","21714","32792","21727","31023","21727","21727","21714","NA","32813","NA","NA","NA","NA","NA","NA","31526","31526","32292","NA","NA","39336","NA","5366","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","9","7029","9","yes","1024"
"N","1069","NA","NA","V","H","PP_LIST3.csv","fire_extinguisherV.jpg","fire_extinguisherH.jpg","NA","NA","100","100","767.1","767.1","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","3","0","3","5","0","0","3","3","0","0","3","3","3","3","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","3","0","0","0","0","0","0","0","0","10/01/19 10:44:58","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","3","3","1","5","H:/Research/PSA002003/GBR_006_PP_040.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","642","NA","NA","642","NA","1077","NA","NA","NA","NA","NA","NA","764","NA","16340","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","40","even","no","no","NA","5364","1884","1887","4141","5354","5354","NA","NA","33900","39395","31025","21714","32811","39896","39393","5365","33900","39896","40540","NA","NA","21714","32792","21727","31023","21727","21727","21714","NA","32813","NA","NA","NA","NA","NA","NA","31526","31526","32292","NA","NA","41040","NA","5366","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","10","7671","10","yes","1024"
"Y","1069","NA","NA","H","H","PP_LIST3.csv","pencilH.jpg","pencilH.jpg","NA","NA","100","100","751.090909091","751.090909091","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","4","0","4","5","0","0","4","4","0","0","4","4","4","4","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","4","0","0","0","0","0","0","0","0","10/01/19 10:44:58","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","4","4","1","5","H:/Research/PSA002003/GBR_006_PP_040.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","591","NA","NA","591","NA","1077","NA","NA","NA","NA","NA","NA","764","NA","16340","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","40","even","no","no","NA","5364","1884","1887","4141","5354","5354","NA","NA","33900","41094","31025","21714","32811","41595","41092","5365","33900","41595","42188","NA","NA","21714","32792","21727","31023","21727","21727","21714","NA","32813","NA","NA","NA","NA","NA","NA","31526","31526","32292","NA","NA","42688","NA","5366","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","11","8262","11","yes","1024"
"Y","1069","NA","NA","H","H","PP_LIST3.csv","ironH.jpg","ironH.jpg","NA","NA","100","100","751.083333333","751.083333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","5","0","0","5","5","0","0","5","5","5","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","0","0","0","0","0","0","0","0","10/01/19 10:44:58","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","5","5","1","5","H:/Research/PSA002003/GBR_006_PP_040.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","751","NA","NA","751","NA","1077","NA","NA","NA","NA","NA","NA","764","NA","16340","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","40","even","no","no","NA","5364","1884","1887","4141","5354","5354","NA","NA","33900","42742","31025","21714","32811","43243","42740","5365","33900","43243","43996","NA","NA","21714","32792","21727","31023","21727","21727","21714","NA","32813","NA","NA","NA","NA","NA","NA","31526","31526","32292","NA","NA","44496","NA","5366","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","12","9013","12","yes","1024"
"N","1069","NA","NA","H","V","PP_LIST3.csv","bowlH.jpg","bowlV.jpg","NA","NA","100","100","733.307692308","733.307692308","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","5","0","0","6","6","0","0","6","6","6","6","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","6","0","0","0","0","0","0","0","0","10/01/19 10:44:58","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","6","6","1","5","H:/Research/PSA002003/GBR_006_PP_040.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","520","NA","NA","520","NA","1077","NA","NA","NA","NA","NA","NA","764","NA","16340","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","40","even","no","no","NA","5364","1884","1887","4141","5354","5354","NA","NA","33900","44557","31025","21714","32811","45058","44555","5365","33900","45058","45580","NA","NA","21714","32792","21727","31023","21727","21727","21714","NA","32813","NA","NA","NA","NA","NA","NA","31526","31526","32292","NA","NA","46080","NA","5366","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","13","9533","13","yes","1024"
"N","1069","NA","NA","H","V","PP_LIST3.csv","bookH.jpg","bookV.jpg","NA","NA","100","100","720.285714286","720.285714286","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","7","0","7","5","0","0","7","7","0","0","7","7","7","7","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","7","0","0","0","0","0","0","0","0","10/01/19 10:44:58","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","7","7","1","5","H:/Research/PSA002003/GBR_006_PP_040.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","551","NA","NA","551","NA","1077","NA","NA","NA","NA","NA","NA","764","NA","16340","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","40","even","no","no","NA","5364","1884","1887","4141","5354","5354","NA","NA","33900","46134","31025","21714","32811","46635","46132","5365","33900","46635","47188","NA","NA","21714","32792","21727","31023","21727","21727","21714","NA","32813","NA","NA","NA","NA","NA","NA","31526","31526","32292","NA","NA","47688","NA","5366","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","14","10084","14","yes","1024"
"N","1069","NA","NA","V","H","PP_LIST3.csv","clothespinV.jpg","clothespinH.jpg","NA","NA","100","100","708.666666667","708.666666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","8","0","8","5","0","0","8","8","0","0","8","8","8","8","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","8","0","0","0","0","0","0","0","0","10/01/19 10:44:58","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","8","8","1","5","H:/Research/PSA002003/GBR_006_PP_040.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","546","NA","NA","546","NA","1077","NA","NA","NA","NA","NA","NA","764","NA","16340","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","40","even","no","no","NA","5364","1884","1887","4141","5354","5354","NA","NA","33900","47747","31025","21714","32811","48248","47745","5365","33900","48248","48796","NA","NA","21714","32792","21727","31023","21727","21727","21714","NA","32813","NA","NA","NA","NA","NA","NA","31526","31526","32292","NA","NA","49296","NA","5366","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","15","10630","15","yes","1024"
"F","1069","NA","NA","F","F","PP_LIST3.csv","skirt.jpg","tlphon.jpg","NA","NA","100","100","704.875","704.875","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","9","0","9","5","0","0","9","9","0","0","9","9","9","9","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","9","0","0","0","0","0","0","0","0","10/01/19 10:44:58","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","9","9","1","5","H:/Research/PSA002003/GBR_006_PP_040.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","648","NA","NA","648","NA","1077","NA","NA","NA","NA","NA","NA","764","NA","16340","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","40","even","no","no","NA","5364","1884","1887","4141","5354","5354","NA","NA","33900","49349","31025","21714","32811","49850","49347","5365","33900","49850","50499","NA","NA","21714","32792","21727","31023","21727","21727","21714","NA","32813","NA","NA","NA","NA","NA","NA","31526","31526","32292","NA","NA","51000","NA","5366","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","16","11278","16","yes","1024"
