"Identical","LAB_SEED","Match","Orientation","Orientation1","Orientation2","PPList","Picture1","Picture2","Probe","Target","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_E","correct_Target_response_Prac","correct_Welcome_PP_E","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"F","1069","NA","NA","F","F","PP_LIST3.csv","ring.jpg","stove.jpg","NA","NA","100","100","716.285714286","716.285714286","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","0","0","0","0","0","0","0","0","0","10/01/19 11:00:51","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","0","0","1","5","H:/Research/PSA002003/GBR_006_PP_041.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","605","NA","NA","605","NA","2143","NA","NA","NA","NA","NA","NA","676","NA","8426","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","no","no","NA","11186","1839","1842","4666","11173","11173","NA","NA","32528","32604","28669","19624","30374","33105","32603","11186","32528","33105","33712","NA","NA","19624","30348","19640","28667","19640","19640","19624","NA","30375","NA","NA","NA","NA","NA","NA","29170","29170","29848","NA","NA","34212","NA","11188","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","7","5014","7","yes","1024"
"F","1069","NA","NA","F","F","PP_LIST3.csv","sutcse.jpg","pumpkin.jpg","NA","NA","100","100","685.75","685.75","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","1","0","1","5","0","0","1","1","0","0","1","1","1","1","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","1","0","0","0","0","0","0","0","0","10/01/19 11:00:51","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","1","1","1","5","H:/Research/PSA002003/GBR_006_PP_041.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","472","NA","NA","472","NA","2143","NA","NA","NA","NA","NA","NA","676","NA","8426","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","no","no","NA","11186","1839","1842","4666","11173","11173","NA","NA","32528","34281","28669","19624","30374","34782","34279","11186","32528","34782","35256","NA","NA","19624","30348","19640","28667","19640","19640","19624","NA","30375","NA","NA","NA","NA","NA","NA","29170","29170","29848","NA","NA","35756","NA","11188","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","8","5486","8","yes","1024"
"N","1069","NA","NA","H","V","PP_LIST3.csv","batH.jpg","batV.jpg","NA","NA","100","100","671.777777778","671.777777778","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","2","0","2","5","0","0","2","2","0","0","2","2","2","2","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","2","0","0","0","0","0","0","0","0","10/01/19 11:00:51","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","2","2","1","5","H:/Research/PSA002003/GBR_006_PP_041.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","560","NA","NA","560","NA","2143","NA","NA","NA","NA","NA","NA","676","NA","8426","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","no","no","NA","11186","1839","1842","4666","11173","11173","NA","NA","32528","35824","28669","19624","30374","36326","35823","11186","32528","36326","36888","NA","NA","19624","30348","19640","28667","19640","19640","19624","NA","30375","NA","NA","NA","NA","NA","NA","29170","29170","29848","NA","NA","37388","NA","11188","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","9","6046","9","yes","1024"
"N","1069","NA","NA","V","H","PP_LIST3.csv","fire_extinguisherV.jpg","fire_extinguisherH.jpg","NA","NA","100","100","658.2","658.2","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","3","0","3","5","0","0","3","3","0","0","3","3","3","3","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","3","0","0","0","0","0","0","0","0","10/01/19 11:00:51","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","3","3","1","5","H:/Research/PSA002003/GBR_006_PP_041.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","536","NA","NA","536","NA","2143","NA","NA","NA","NA","NA","NA","676","NA","8426","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","no","no","NA","11186","1839","1842","4666","11173","11173","NA","NA","32528","37457","28669","19624","30374","37958","37455","11186","32528","37958","38496","NA","NA","19624","30348","19640","28667","19640","19640","19624","NA","30375","NA","NA","NA","NA","NA","NA","29170","29170","29848","NA","NA","38996","NA","11188","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","10","6582","10","yes","1024"
"Y","1069","NA","NA","H","H","PP_LIST3.csv","pencilH.jpg","pencilH.jpg","NA","NA","100","100","657.909090909","657.909090909","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","4","0","4","5","0","0","4","4","0","0","4","4","4","4","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","4","0","0","0","0","0","0","0","0","10/01/19 11:00:51","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","4","4","1","5","H:/Research/PSA002003/GBR_006_PP_041.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","655","NA","NA","655","NA","2143","NA","NA","NA","NA","NA","NA","676","NA","8426","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","no","no","NA","11186","1839","1842","4666","11173","11173","NA","NA","32528","39058","28669","19624","30374","39559","39056","11186","32528","39559","40216","NA","NA","19624","30348","19640","28667","19640","19640","19624","NA","30375","NA","NA","NA","NA","NA","NA","29170","29170","29848","NA","NA","40716","NA","11188","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","11","7237","11","yes","1024"
"Y","1069","NA","NA","H","H","PP_LIST3.csv","ironH.jpg","ironH.jpg","NA","NA","91.6666666667","91.6666666667","645.666666667","645.666666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","5","0","0","5","5","0","0","5","5","5","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","0","0","0","0","0","0","0","0","10/01/19 11:00:51","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","5","5","1","5","H:/Research/PSA002003/GBR_006_PP_041.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","511","NA","NA","511","NA","2143","NA","NA","NA","NA","NA","NA","676","NA","8426","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","no","no","NA","11186","1839","1842","4666","11173","11173","NA","NA","32528","40778","28669","19624","30374","41279","40776","11186","32528","41279","40216","NA","41792","19624","30348","19640","28667","19640","19640","19624","NA","30375","NA","NA","NA","NA","NA","NA","29170","29170","29848","NA","NA","42292","NA","11188","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","11","7748","12","yes","1024"
"N","1069","NA","NA","H","V","PP_LIST3.csv","bowlH.jpg","bowlV.jpg","NA","NA","84.6153846154","84.6153846154","648.538461538","648.538461538","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","5","0","0","6","6","0","0","6","6","6","6","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","6","0","0","0","0","0","0","0","0","10/01/19 11:00:51","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","6","6","1","5","H:/Research/PSA002003/GBR_006_PP_041.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","683","NA","NA","683","NA","2143","NA","NA","NA","NA","NA","NA","676","NA","8426","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","no","no","NA","11186","1839","1842","4666","11173","11173","NA","NA","32528","42358","28669","19624","30374","42859","42356","11186","32528","42859","40216","NA","43544","19624","30348","19640","28667","19640","19640","19624","NA","30375","NA","NA","NA","NA","NA","NA","29170","29170","29848","NA","NA","44044","NA","11188","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","11","8431","13","yes","1024"
"N","1069","NA","NA","H","V","PP_LIST3.csv","bookH.jpg","bookV.jpg","NA","NA","85.7142857143","85.7142857143","634.142857143","634.142857143","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","7","0","7","5","0","0","7","7","0","0","7","7","7","7","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","7","0","0","0","0","0","0","0","0","10/01/19 11:00:51","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","7","7","1","5","H:/Research/PSA002003/GBR_006_PP_041.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","447","NA","NA","447","NA","2143","NA","NA","NA","NA","NA","NA","676","NA","8426","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","no","no","NA","11186","1839","1842","4666","11173","11173","NA","NA","32528","44106","28669","19624","30374","44607","44104","11186","32528","44607","45056","NA","43544","19624","30348","19640","28667","19640","19640","19624","NA","30375","NA","NA","NA","NA","NA","NA","29170","29170","29848","NA","NA","45556","NA","11188","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","12","8878","14","yes","1024"
"N","1069","NA","NA","V","H","PP_LIST3.csv","clothespinV.jpg","clothespinH.jpg","NA","NA","86.6666666667","86.6666666667","625.733333333","625.733333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","8","0","8","5","0","0","8","8","0","0","8","8","8","8","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","8","0","0","0","0","0","0","0","0","10/01/19 11:00:51","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","8","8","1","5","H:/Research/PSA002003/GBR_006_PP_041.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","508","NA","NA","508","NA","2143","NA","NA","NA","NA","NA","NA","676","NA","8426","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","no","no","NA","11186","1839","1842","4666","11173","11173","NA","NA","32528","45621","28669","19624","30374","46122","45619","11186","32528","46122","46632","NA","43544","19624","30348","19640","28667","19640","19640","19624","NA","30375","NA","NA","NA","NA","NA","NA","29170","29170","29848","NA","NA","47132","NA","11188","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","13","9386","15","yes","1024"
"F","1069","NA","NA","F","F","PP_LIST3.csv","skirt.jpg","tlphon.jpg","NA","NA","87.5","87.5","622.1875","622.1875","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","9","0","9","5","0","0","9","9","0","0","9","9","9","9","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","9","0","0","0","0","0","0","0","0","10/01/19 11:00:51","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","9","9","1","5","H:/Research/PSA002003/GBR_006_PP_041.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","569","NA","NA","569","NA","2143","NA","NA","NA","NA","NA","NA","676","NA","8426","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","no","no","NA","11186","1839","1842","4666","11173","11173","NA","NA","32528","47192","28669","19624","30374","47693","47190","11186","32528","47693","48264","NA","43544","19624","30348","19640","28667","19640","19640","19624","NA","30375","NA","NA","NA","NA","NA","NA","29170","29170","29848","NA","NA","48764","NA","11188","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","14","9955","16","yes","1024"
