"ID","N","BF"
1,1,1
2,1,1
3,3,0.288161398525261
6,4,0.221859215987161
7,5,0.215542606993558
9,6,0.186013131504199
11,7,0.494726681551156
12,8,0.514695887193481
17,9,0.468551240947962
18,10,0.508592195027516
19,11,0.362078645748242
20,12,0.442156042446355
26,13,0.344142005031461
27,14,0.334803268327499
29,15,0.374356925430193
30,16,0.41399169926969
32,17,0.442268377488765
35,18,0.259016565742376
36,19,0.300538833558042
38,20,0.35258945766965
40,21,0.381104631787589
41,22,0.267904750646775
42,23,0.293360236017167
43,24,0.314265816223038
50,25,0.256892494823743
