"Identical","LAB_SEED","Match","Orientation","Orientation1","Orientation2","PPList","Picture1","Picture2","Probe","Target","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_E","correct_Target_response_Prac","correct_Welcome_PP_E","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"Y","1069","NA","NA","V","V","PP_LIST3.csv","saltV.jpg","saltV.jpg","NA","NA","87.5","87.5","942.625","942.625","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","0","0","0","0","0","0","0","0","0","09/26/19 15:25:40","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","0","0","2","5","H:/Research/PSA002003/GBR_006_PP_025.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","826","NA","NA","826","NA","2125","NA","NA","NA","NA","NA","NA","820","NA","7156","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","no","NA","6111","1888","1891","4619","6102","6102","NA","NA","29973","30046","25995","13277","27839","30547","30044","6111","29973","30547","31374","NA","NA","13277","27818","16850","25993","16850","16850","13277","NA","27840","NA","NA","NA","NA","NA","NA","26496","26496","27318","16333","15832","31874","NA","6113","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","7","7541","8","yes","1024"
"Y","1069","NA","NA","H","H","PP_LIST3.csv","guitarH.jpg","guitarH.jpg","NA","NA","77.7777777778","77.7777777778","886","886","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","1","0","1","6","0","0","1","1","0","0","1","1","1","1","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","1","0","0","0","0","0","0","0","0","09/26/19 15:25:40","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","1","1","2","5","H:/Research/PSA002003/GBR_006_PP_025.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","433","NA","NA","433","NA","2125","NA","NA","NA","NA","NA","NA","820","NA","7156","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","no","NA","6111","1888","1891","4619","6102","6102","NA","NA","29973","31958","25995","13277","27839","32459","31956","6111","29973","32459","31374","NA","32894","13277","27818","16850","25993","16850","16850","13277","NA","27840","NA","NA","NA","NA","NA","NA","26496","26496","27318","16333","15832","33394","NA","6113","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","7","7974","9","yes","1024"
"F","1069","NA","NA","F","F","PP_LIST3.csv","tapedispenser.jpg","wrench.jpg","NA","NA","80","80","890.3","890.3","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","6","0","0","2","2","0","0","2","2","2","2","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","2","0","0","0","0","0","0","0","0","09/26/19 15:25:40","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","2","2","2","5","H:/Research/PSA002003/GBR_006_PP_025.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","929","NA","NA","929","NA","2125","NA","NA","NA","NA","NA","NA","820","NA","7156","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","no","NA","6111","1888","1891","4619","6102","6102","NA","NA","29973","33447","25995","13277","27839","33948","33445","6111","29973","33948","34878","NA","32894","13277","27818","16850","25993","16850","16850","13277","NA","27840","NA","NA","NA","NA","NA","NA","26496","26496","27318","16333","15832","35379","NA","6113","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","8","8903","10","yes","1024"
"F","1069","NA","NA","F","F","PP_LIST3.csv","tiger.jpg","wndmil.jpg","NA","NA","81.8181818182","81.8181818182","872.363636364","872.363636364","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","3","0","3","6","0","0","3","3","0","0","3","3","3","3","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","3","0","0","0","0","0","0","0","0","09/26/19 15:25:40","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","3","3","2","5","H:/Research/PSA002003/GBR_006_PP_025.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","693","NA","NA","693","NA","2125","NA","NA","NA","NA","NA","NA","820","NA","7156","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","no","NA","6111","1888","1891","4619","6102","6102","NA","NA","29973","35434","25995","13277","27839","35935","35432","6111","29973","35935","36630","NA","32894","13277","27818","16850","25993","16850","16850","13277","NA","27840","NA","NA","NA","NA","NA","NA","26496","26496","27318","16333","15832","37130","NA","6113","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","9","9596","11","yes","1024"
"F","1069","NA","NA","F","F","PP_LIST3.csv","house.jpg","ring.jpg","NA","NA","83.3333333333","83.3333333333","869.5","869.5","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","4","0","4","6","0","0","4","4","0","0","4","4","4","4","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","4","0","0","0","0","0","0","0","0","09/26/19 15:25:40","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","4","4","2","5","H:/Research/PSA002003/GBR_006_PP_025.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","838","NA","NA","838","NA","2125","NA","NA","NA","NA","NA","NA","820","NA","7156","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","no","NA","6111","1888","1891","4619","6102","6102","NA","NA","29973","37185","25995","13277","27839","37686","37183","6111","29973","37686","38526","NA","32894","13277","27818","16850","25993","16850","16850","13277","NA","27840","NA","NA","NA","NA","NA","NA","26496","26496","27318","16333","15832","39026","NA","6113","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","10","10434","12","yes","1024"
"F","1069","NA","NA","F","F","PP_LIST3.csv","umberella.jpg","flower.jpg","NA","NA","84.6153846154","84.6153846154","846.846153846","846.846153846","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","5","0","5","6","0","0","5","5","0","0","5","5","5","5","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","5","0","0","0","0","0","0","0","0","09/26/19 15:25:40","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","5","5","2","5","H:/Research/PSA002003/GBR_006_PP_025.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","575","NA","NA","575","NA","2125","NA","NA","NA","NA","NA","NA","820","NA","7156","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","no","NA","6111","1888","1891","4619","6102","6102","NA","NA","29973","39080","25995","13277","27839","39581","39078","6111","29973","39581","40158","NA","32894","13277","27818","16850","25993","16850","16850","13277","NA","27840","NA","NA","NA","NA","NA","NA","26496","26496","27318","16333","15832","40658","NA","6113","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","11","11009","13","yes","1024"
"F","1069","NA","NA","F","F","PP_LIST3.csv","spider.jpg","couch.jpg","NA","NA","85.7142857143","85.7142857143","828.642857143","828.642857143","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","6","0","6","6","0","0","6","6","0","0","6","6","6","6","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","0","0","0","0","0","0","0","0","09/26/19 15:25:40","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","6","6","2","5","H:/Research/PSA002003/GBR_006_PP_025.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","592","NA","NA","592","NA","2125","NA","NA","NA","NA","NA","NA","820","NA","7156","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","no","NA","6111","1888","1891","4619","6102","6102","NA","NA","29973","40711","25995","13277","27839","41212","40709","6111","29973","41212","41806","NA","32894","13277","27818","16850","25993","16850","16850","13277","NA","27840","NA","NA","NA","NA","NA","NA","26496","26496","27318","16333","15832","42306","NA","6113","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","12","11601","14","yes","1024"
"F","1069","NA","NA","F","F","PP_LIST3.csv","piano.jpg","sutcse.jpg","NA","NA","86.6666666667","86.6666666667","807.466666667","807.466666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","f","0","0","0","0","0","0","0","NA","7","0","7","6","0","0","7","7","0","0","7","7","7","7","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","7","0","0","0","0","0","0","0","0","09/26/19 15:25:40","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","7","7","2","5","H:/Research/PSA002003/GBR_006_PP_025.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","511","NA","NA","511","NA","2125","NA","NA","NA","NA","NA","NA","820","NA","7156","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","no","NA","6111","1888","1891","4619","6102","6102","NA","NA","29973","42360","25995","13277","27839","42861","42357","6111","29973","42861","43374","NA","32894","13277","27818","16850","25993","16850","16850","13277","NA","27840","NA","NA","NA","NA","NA","NA","26496","26496","27318","16333","15832","43874","NA","6113","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","13","12112","15","yes","1024"
"N","1069","NA","NA","V","H","PP_LIST3.csv","fire_extinguisherV.jpg","fire_extinguisherH.jpg","NA","NA","87.5","87.5","798.75","798.75","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","8","0","8","6","0","0","8","8","0","0","8","8","8","8","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","8","0","0","0","0","0","0","0","0","09/26/19 15:25:40","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","8","8","2","5","H:/Research/PSA002003/GBR_006_PP_025.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","668","NA","NA","668","NA","2125","NA","NA","NA","NA","NA","NA","820","NA","7156","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","no","NA","6111","1888","1891","4619","6102","6102","NA","NA","29973","43932","25995","13277","27839","44433","43930","6111","29973","44433","45102","NA","32894","13277","27818","16850","25993","16850","16850","13277","NA","27840","NA","NA","NA","NA","NA","NA","26496","26496","27318","16333","15832","45603","NA","6113","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","14","12780","16","yes","1024"
"Y","1069","NA","NA","V","V","PP_LIST3.csv","plateV.jpg","plateV.jpg","NA","NA","88.2352941176","88.2352941176","791.882352941","791.882352941","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","0","1","undefined","6","j","0","0","0","0","0","0","0","NA","9","0","9","6","0","0","9","9","0","0","9","9","9","9","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","9","0","0","0","0","0","0","0","0","09/26/19 15:25:40","no","Matching Tasks","yes","","yes","H:/Research/PSA002003","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","9","9","2","5","H:/Research/PSA002003/GBR_006_PP_025.csv","legacy","no","Jazzy James","3.1.9","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","682","NA","NA","682","NA","2125","NA","NA","NA","NA","NA","NA","820","NA","7156","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","no","NA","6111","1888","1891","4619","6102","6102","NA","NA","29973","45662","25995","13277","27839","46163","45660","6111","29973","46163","46846","NA","32894","13277","27818","16850","25993","16850","16850","13277","NA","27840","NA","NA","NA","NA","NA","NA","26496","26496","27318","16333","15832","47347","NA","6113","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","15","13462","17","yes","1024"
