"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_E","correct_Target_response_Prac","correct_Welcome_PP_E","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Start_TUR","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","count_Welcome_PP_TUR","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Start_TUR","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_Welcome_PP_TUR","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Start_TUR","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","response_time_Welcome_PP_TUR","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Start_TUR","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","time_Welcome_PP_TUR","title","total_correct","total_response_time","total_responses","tur","uniform_coordinates","width"
"F","8272","F","F","PP_LIST2.csv","wrench.jpg","piano.jpg","100","100","1069.28571429","1069.28571429","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","0","0","0","0","0","0","0","0","0","0","Mon Dec 30 20:37:20 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","0","0","1","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_45.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","F","NA","NA","F","NA","space","NA","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","NA","1105","NA","NA","1105","NA","15535","NA","NA","NA","NA","NA","NA","NA","1057","NA","32205","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","45","odd","no","no","NA","11230","4069","4070","9283","11211","11211","NA","NA","72261","72424","54553","43472","56691","72938","72411","11230","72261","72938","74056","NA","NA","43472","56637","43493","54540","43493","43493","43472","NA","56705","NA","NA","NA","NA","NA","NA","NA","55066","55067","56137","NA","NA","74556","NA","11243","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","7","7485","7","no","yes","1024"
"F","8272","F","F","PP_LIST2.csv","needle.jpg","tiger.jpg","100","100","1093","1093","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","1","0","1","5","0","0","1","1","0","0","1","1","1","1","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","1","0","0","0","0","0","0","0","0","0","Mon Dec 30 20:37:20 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","1","1","1","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_45.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","F","NA","NA","F","NA","space","NA","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","NA","1259","NA","NA","1259","NA","15535","NA","NA","NA","NA","NA","NA","NA","1057","NA","32205","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","45","odd","no","no","NA","11230","4069","4070","9283","11211","11211","NA","NA","72261","74726","54553","43472","56691","75240","74714","11230","72261","75240","76513","NA","NA","43472","56637","43493","54540","43493","43493","43472","NA","56705","NA","NA","NA","NA","NA","NA","NA","55066","55067","56137","NA","NA","77013","NA","11243","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","8","8744","8","no","yes","1024"
"F","8272","F","F","PP_LIST2.csv","tlphon.jpg","knife.jpg","100","100","1117.44444444","1117.44444444","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","5","0","0","2","2","0","0","2","2","2","2","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","2","0","0","0","0","0","0","0","0","0","Mon Dec 30 20:37:20 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","2","2","1","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_45.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","F","NA","NA","F","NA","space","NA","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","NA","1313","NA","NA","1313","NA","15535","NA","NA","NA","NA","NA","NA","NA","1057","NA","32205","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","45","odd","no","no","NA","11230","4069","4070","9283","11211","11211","NA","NA","72261","77160","54553","43472","56691","77674","77147","11230","72261","77674","79001","NA","NA","43472","56637","43493","54540","43493","43493","43472","NA","56705","NA","NA","NA","NA","NA","NA","NA","55066","55067","56137","NA","NA","79501","NA","11243","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","9","10057","9","no","yes","1024"
"F","8272","F","F","PP_LIST2.csv","spider.jpg","couch.jpg","100","100","1109.5","1109.5","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","3","0","3","5","0","0","3","3","0","0","3","3","3","3","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","3","0","0","0","0","0","0","0","0","0","Mon Dec 30 20:37:20 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","3","3","1","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_45.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","F","NA","NA","F","NA","space","NA","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","NA","1038","NA","NA","1038","NA","15535","NA","NA","NA","NA","NA","NA","NA","1057","NA","32205","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","45","odd","no","no","NA","11230","4069","4070","9283","11211","11211","NA","NA","72261","79650","54553","43472","56691","80163","79638","11230","72261","80163","81217","NA","NA","43472","56637","43493","54540","43493","43493","43472","NA","56705","NA","NA","NA","NA","NA","NA","NA","55066","55067","56137","NA","NA","81717","NA","11243","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","10","11095","10","no","yes","1024"
"Y","8272","V","V","PP_LIST2.csv","bookV.jpg","bookV.jpg","100","100","1113.45454545","1113.45454545","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","4","0","4","5","0","0","4","4","0","0","4","4","4","4","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","4","0","0","0","0","0","0","0","0","0","Mon Dec 30 20:37:20 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","4","4","1","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_45.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","NA","1153","NA","NA","1153","NA","15535","NA","NA","NA","NA","NA","NA","NA","1057","NA","32205","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","45","odd","no","no","NA","11230","4069","4070","9283","11211","11211","NA","NA","72261","81863","54553","43472","56691","82377","81851","11230","72261","82377","83545","NA","NA","43472","56637","43493","54540","43493","43493","43472","NA","56705","NA","NA","NA","NA","NA","NA","NA","55066","55067","56137","NA","NA","84045","NA","11243","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","11","12248","11","no","yes","1024"
"N","8272","H","V","PP_LIST2.csv","fire_extinguisherH.jpg","fire_extinguisherV.jpg","100","100","1119.66666667","1119.66666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","5","0","0","5","5","0","0","5","5","5","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","0","0","0","0","0","0","0","0","0","Mon Dec 30 20:37:20 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","5","5","1","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_45.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","NA","1188","NA","NA","1188","NA","15535","NA","NA","NA","NA","NA","NA","NA","1057","NA","32205","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","45","odd","no","no","NA","11230","4069","4070","9283","11211","11211","NA","NA","72261","84199","54553","43472","56691","84713","84187","11230","72261","84714","85919","NA","NA","43472","56637","43493","54540","43493","43493","43472","NA","56705","NA","NA","NA","NA","NA","NA","NA","55066","55067","56137","NA","NA","86419","NA","11243","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","12","13436","12","no","yes","1024"
"F","8272","F","F","PP_LIST2.csv","ring.jpg","stove.jpg","100","100","1132.15384615","1132.15384615","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","6","0","6","5","0","0","6","6","0","0","6","6","6","6","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","6","0","0","0","0","0","0","0","0","0","Mon Dec 30 20:37:20 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","6","6","1","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_45.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","F","NA","NA","F","NA","space","NA","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","NA","1282","NA","NA","1282","NA","15535","NA","NA","NA","NA","NA","NA","NA","1057","NA","32205","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","45","odd","no","no","NA","11230","4069","4070","9283","11211","11211","NA","NA","72261","86570","54553","43472","56691","87083","86557","11230","72261","87083","88378","NA","NA","43472","56637","43493","54540","43493","43493","43472","NA","56705","NA","NA","NA","NA","NA","NA","NA","55066","55067","56137","NA","NA","88878","NA","11243","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","13","14718","13","no","yes","1024"
"F","8272","F","F","PP_LIST2.csv","wndmil.jpg","mitten.jpg","100","100","1154.28571429","1154.28571429","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","7","0","7","5","0","0","7","7","0","0","7","7","7","7","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","7","0","0","0","0","0","0","0","0","0","Mon Dec 30 20:37:20 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","7","7","1","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_45.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","F","NA","NA","F","NA","space","NA","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","NA","1442","NA","NA","1442","NA","15535","NA","NA","NA","NA","NA","NA","NA","1057","NA","32205","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","45","odd","no","no","NA","11230","4069","4070","9283","11211","11211","NA","NA","72261","89032","54553","43472","56691","89546","89019","11230","72261","89546","91000","NA","NA","43472","56637","43493","54540","43493","43493","43472","NA","56705","NA","NA","NA","NA","NA","NA","NA","55066","55067","56137","NA","NA","91501","NA","11243","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","14","16160","14","no","yes","1024"
"Y","8272","H","H","PP_LIST2.csv","plateH.jpg","plateH.jpg","100","100","1158.2","1158.2","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","8","0","8","5","0","0","8","8","0","0","8","8","8","8","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","8","0","0","0","0","0","0","0","0","0","Mon Dec 30 20:37:20 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","8","8","1","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_45.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","NA","1213","NA","NA","1213","NA","15535","NA","NA","NA","NA","NA","NA","NA","1057","NA","32205","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","45","odd","no","no","NA","11230","4069","4070","9283","11211","11211","NA","NA","72261","91649","54553","43472","56691","92162","91636","11230","72261","92162","93390","NA","NA","43472","56637","43493","54540","43493","43493","43472","NA","56705","NA","NA","NA","NA","NA","NA","NA","55066","55067","56137","NA","NA","93891","NA","11243","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","15","17373","15","no","yes","1024"
"N","8272","V","H","PP_LIST2.csv","ironV.jpg","ironH.jpg","100","100","1172.5625","1172.5625","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","9","0","9","5","0","0","9","9","0","0","9","9","9","9","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","9","0","0","0","0","0","0","0","0","0","Mon Dec 30 20:37:20 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","9","9","1","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_45.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","J","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","NA","J","NA","space","NA","NA","NA","NA","NA","NA","NA","1388","NA","NA","1388","NA","15535","NA","NA","NA","NA","NA","NA","NA","1057","NA","32205","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","45","odd","no","no","NA","11230","4069","4070","9283","11211","11211","NA","NA","72261","94035","54553","43472","56691","94548","94022","11230","72261","94549","95950","NA","NA","43472","56637","43493","54540","43493","43493","43472","NA","56705","NA","NA","NA","NA","NA","NA","NA","55066","55067","56137","NA","NA","96450","NA","11243","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","16","18761","16","no","yes","1024"
