"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_E","correct_Target_response_Prac","correct_Welcome_PP_E","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Start_TUR","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","count_Welcome_PP_TUR","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Start_TUR","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_Welcome_PP_TUR","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Start_TUR","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","response_time_Welcome_PP_TUR","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Start_TUR","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","time_Welcome_PP_TUR","title","total_correct","total_response_time","total_responses","tur","uniform_coordinates","width"
"N","8272","H","V","PP_LIST1.csv","guitarH.jpg","guitarV.jpg","83.3333333333","83.3333333333","886.5","886.5","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","10","2","10","2","2","0","0","0","0","0","0","0","0","0","0","10","10","10","10","10","0","0","0","0","0","0","0","0","0","0","Fri Jan 10 10:34:32 2020","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","0","0","3","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_48.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","531","NA","NA","531","NA","940","NA","NA","NA","NA","NA","NA","NA","614","NA","11222","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","48","even","no","no","NA","6557","3588","3590","4930","6538","6538","NA","NA","42316","42439","39650","17810","41344","42952","42427","6557","42316","42953","43497","NA","NA","17810","41290","30668","39637","30668","30668","17810","NA","41358","NA","NA","NA","NA","NA","NA","NA","40163","40163","40790","24457","30128","43997","NA","6569","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","10","10638","12","no","yes","1024"
"F","8272","F","F","PP_LIST1.csv","pumpkin.jpg","trmpet.jpg","84.6153846154","84.6153846154","857.923076923","857.923076923","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","1","0","1","10","0","0","1","1","0","0","1","1","1","1","0","10","2","10","2","2","0","0","0","0","0","0","0","0","0","0","10","10","10","10","10","1","0","0","0","0","0","0","0","0","0","Fri Jan 10 10:34:32 2020","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","1","1","3","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_48.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","515","NA","NA","515","NA","940","NA","NA","NA","NA","NA","NA","NA","614","NA","11222","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","48","even","no","no","NA","6557","3588","3590","4930","6538","6538","NA","NA","42316","44151","39650","17810","41344","44665","44139","6557","42316","44665","45193","NA","NA","17810","41290","30668","39637","30668","30668","17810","NA","41358","NA","NA","NA","NA","NA","NA","NA","40163","40163","40790","24457","30128","45693","NA","6569","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","11","11153","13","no","yes","1024"
"Y","8272","V","V","PP_LIST1.csv","fire_extinguisherV.jpg","fire_extinguisherV.jpg","85.7142857143","85.7142857143","851","851","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","2","0","2","10","0","0","2","2","0","0","2","2","2","2","0","10","2","10","2","2","0","0","0","0","0","0","0","0","0","0","10","10","10","10","10","2","0","0","0","0","0","0","0","0","0","Fri Jan 10 10:34:32 2020","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","2","2","3","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_48.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","761","NA","NA","761","NA","940","NA","NA","NA","NA","NA","NA","NA","614","NA","11222","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","48","even","no","no","NA","6557","3588","3590","4930","6538","6538","NA","NA","42316","45838","39650","17810","41344","46351","45825","6557","42316","46351","47125","NA","NA","17810","41290","30668","39637","30668","30668","17810","NA","41358","NA","NA","NA","NA","NA","NA","NA","40163","40163","40790","24457","30128","47625","NA","6569","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","12","11914","14","no","yes","1024"
"N","8272","H","V","PP_LIST1.csv","keyH.jpg","keyV.jpg","86.6666666667","86.6666666667","837.866666667","837.866666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","3","0","3","10","0","0","3","3","0","0","3","3","3","3","0","10","2","10","2","2","0","0","0","0","0","0","0","0","0","0","10","10","10","10","10","3","0","0","0","0","0","0","0","0","0","Fri Jan 10 10:34:32 2020","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","3","3","3","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_48.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","654","NA","NA","654","NA","940","NA","NA","NA","NA","NA","NA","NA","614","NA","11222","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","48","even","no","no","NA","6557","3588","3590","4930","6538","6538","NA","NA","42316","47766","39650","17810","41344","48278","47754","6557","42316","48279","48946","NA","NA","17810","41290","30668","39637","30668","30668","17810","NA","41358","NA","NA","NA","NA","NA","NA","NA","40163","40163","40790","24457","30128","49446","NA","6569","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","13","12568","15","no","yes","1024"
"F","8272","F","F","PP_LIST1.csv","house.jpg","ring.jpg","87.5","87.5","825.9375","825.9375","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","4","0","4","10","0","0","4","4","0","0","4","4","4","4","0","10","2","10","2","2","0","0","0","0","0","0","0","0","0","0","10","10","10","10","10","4","0","0","0","0","0","0","0","0","0","Fri Jan 10 10:34:32 2020","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","4","4","3","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_48.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","647","NA","NA","647","NA","940","NA","NA","NA","NA","NA","NA","NA","614","NA","11222","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","48","even","no","no","NA","6557","3588","3590","4930","6538","6538","NA","NA","42316","49586","39650","17810","41344","50099","49574","6557","42316","50099","50759","NA","NA","17810","41290","30668","39637","30668","30668","17810","NA","41358","NA","NA","NA","NA","NA","NA","NA","40163","40163","40790","24457","30128","51259","NA","6569","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","14","13215","16","no","yes","1024"
"Y","8272","V","V","PP_LIST1.csv","flashV.jpg","flashV.jpg","88.2352941176","88.2352941176","808.352941176","808.352941176","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","10","0","0","5","5","0","0","5","5","5","5","0","10","2","10","2","2","0","0","0","0","0","0","0","0","0","0","10","10","10","10","10","5","0","0","0","0","0","0","0","0","0","Fri Jan 10 10:34:32 2020","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","5","5","3","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_48.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","527","NA","NA","527","NA","940","NA","NA","NA","NA","NA","NA","NA","614","NA","11222","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","48","even","no","no","NA","6557","3588","3590","4930","6538","6538","NA","NA","42316","51404","39650","17810","41344","51917","51392","6557","42316","51918","52458","NA","NA","17810","41290","30668","39637","30668","30668","17810","NA","41358","NA","NA","NA","NA","NA","NA","NA","40163","40163","40790","24457","30128","52958","NA","6569","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","15","13742","17","no","yes","1024"
"N","8272","V","H","PP_LIST1.csv","tireV.jpg","tireH.jpg","88.8888888889","88.8888888889","790.777777778","790.777777778","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","10","0","0","6","6","0","0","6","6","6","6","0","10","2","10","2","2","0","0","0","0","0","0","0","0","0","0","10","10","10","10","10","6","0","0","0","0","0","0","0","0","0","Fri Jan 10 10:34:32 2020","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","6","6","3","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_48.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","492","NA","NA","492","NA","940","NA","NA","NA","NA","NA","NA","NA","614","NA","11222","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","48","even","no","no","NA","6557","3588","3590","4930","6538","6538","NA","NA","42316","53102","39650","17810","41344","53616","53090","6557","42316","53617","54123","NA","NA","17810","41290","30668","39637","30668","30668","17810","NA","41358","NA","NA","NA","NA","NA","NA","NA","40163","40163","40790","24457","30128","54623","NA","6569","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","16","14234","18","no","yes","1024"
"Y","8272","V","V","PP_LIST1.csv","clothespinV.jpg","clothespinV.jpg","89.4736842105","89.4736842105","775.315789474","775.315789474","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","7","0","7","10","0","0","7","7","0","0","7","7","7","7","0","10","2","10","2","2","0","0","0","0","0","0","0","0","0","0","10","10","10","10","10","7","0","0","0","0","0","0","0","0","0","Fri Jan 10 10:34:32 2020","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","7","7","3","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_48.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","497","NA","NA","497","NA","940","NA","NA","NA","NA","NA","NA","NA","614","NA","11222","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","48","even","no","no","NA","6557","3588","3590","4930","6538","6538","NA","NA","42316","54767","39650","17810","41344","55280","54754","6557","42316","55280","55790","NA","NA","17810","41290","30668","39637","30668","30668","17810","NA","41358","NA","NA","NA","NA","NA","NA","NA","40163","40163","40790","24457","30128","56290","NA","6569","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","17","14731","19","no","yes","1024"
"F","8272","F","F","PP_LIST1.csv","ring.jpg","stove.jpg","90","90","768.5","768.5","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","8","0","8","10","0","0","8","8","0","0","8","8","8","8","0","10","2","10","2","2","0","0","0","0","0","0","0","0","0","0","10","10","10","10","10","8","0","0","0","0","0","0","0","0","0","Fri Jan 10 10:34:32 2020","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","8","8","3","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_48.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","639","NA","NA","639","NA","940","NA","NA","NA","NA","NA","NA","NA","614","NA","11222","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","48","even","no","no","NA","6557","3588","3590","4930","6538","6538","NA","NA","42316","56430","39650","17810","41344","56943","56418","6557","42316","56943","57595","NA","NA","17810","41290","30668","39637","30668","30668","17810","NA","41358","NA","NA","NA","NA","NA","NA","NA","40163","40163","40790","24457","30128","58095","NA","6569","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","18","15370","20","no","yes","1024"
"F","8272","F","F","PP_LIST1.csv","skirt.jpg","tlphon.jpg","90.4761904762","90.4761904762","767","767","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","9","0","9","10","0","0","9","9","0","0","9","9","9","9","0","10","2","10","2","2","0","0","0","0","0","0","0","0","0","0","10","10","10","10","10","9","0","0","0","0","0","0","0","0","0","Fri Jan 10 10:34:32 2020","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","9","9","3","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_48.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","737","NA","NA","737","NA","940","NA","NA","NA","NA","NA","NA","NA","614","NA","11222","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","48","even","no","no","NA","6557","3588","3590","4930","6538","6538","NA","NA","42316","58235","39650","17810","41344","58749","58223","6557","42316","58749","59499","NA","NA","17810","41290","30668","39637","30668","30668","17810","NA","41358","NA","NA","NA","NA","NA","NA","NA","40163","40163","40790","24457","30128","59999","NA","6569","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","19","16107","21","no","yes","1024"
