"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_E","correct_Target_response_Prac","correct_Welcome_PP_E","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Start_TUR","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","count_Welcome_PP_TUR","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Start_TUR","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_Welcome_PP_TUR","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Start_TUR","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","response_time_Welcome_PP_TUR","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Start_TUR","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","time_Welcome_PP_TUR","title","total_correct","total_response_time","total_responses","tur","uniform_coordinates","width"
"F","8272","F","F","PP_LIST3.csv","house.jpg","ring.jpg","87.5","87.5","1057.375","1057.375","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","0","0","0","0","0","0","0","0","0","0","Wed Dec  4 13:18:19 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","0","0","2","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_25.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","929","NA","NA","929","NA","5662","NA","NA","NA","NA","NA","NA","NA","741","NA","5674","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","no","NA","7253","4561","4562","6292","7235","7235","NA","NA","34715","34850","27189","12958","29014","35364","34837","7253","34716","35364","36310","NA","NA","12958","28959","16651","27176","16651","16651","12958","NA","29028","NA","NA","NA","NA","NA","NA","NA","27703","27703","28459","16110","15594","36810","NA","7266","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","7","8459","8","no","yes","1024"
"Y","8272","H","H","PP_LIST3.csv","keyH.jpg","keyH.jpg","88.8888888889","88.8888888889","1009.44444444","1009.44444444","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","1","0","1","6","0","0","1","1","0","0","1","1","1","1","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","1","0","0","0","0","0","0","0","0","0","Wed Dec  4 13:18:19 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","1","1","2","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_25.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","626","NA","NA","626","NA","5662","NA","NA","NA","NA","NA","NA","NA","741","NA","5674","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","no","NA","7253","4561","4562","6292","7235","7235","NA","NA","34715","36973","27189","12958","29014","37487","36959","7253","34716","37487","38128","NA","NA","12958","28959","16651","27176","16651","16651","12958","NA","29028","NA","NA","NA","NA","NA","NA","NA","27703","27703","28459","16110","15594","38628","NA","7266","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","8","9085","9","no","yes","1024"
"F","8272","F","F","PP_LIST3.csv","needle.jpg","tiger.jpg","90","90","1010.6","1010.6","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","6","0","0","2","2","0","0","2","2","2","2","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","2","0","0","0","0","0","0","0","0","0","Wed Dec  4 13:18:19 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","2","2","2","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_25.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","1021","NA","NA","1021","NA","5662","NA","NA","NA","NA","NA","NA","NA","741","NA","5674","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","no","NA","7253","4561","4562","6292","7235","7235","NA","NA","34715","38798","27189","12958","29014","39313","38785","7253","34716","39313","40351","NA","NA","12958","28959","16651","27176","16651","16651","12958","NA","29028","NA","NA","NA","NA","NA","NA","NA","27703","27703","28459","16110","15594","40851","NA","7266","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","9","10106","10","no","yes","1024"
"F","8272","F","F","PP_LIST3.csv","trmpet.jpg","tapedispenser.jpg","90.9090909091","90.9090909091","981.454545455","981.454545455","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","3","0","3","6","0","0","3","3","0","0","3","3","3","3","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","3","0","0","0","0","0","0","0","0","0","Wed Dec  4 13:18:19 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","3","3","2","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_25.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","690","NA","NA","690","NA","5662","NA","NA","NA","NA","NA","NA","NA","741","NA","5674","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","no","NA","7253","4561","4562","6292","7235","7235","NA","NA","34715","41000","27189","12958","29014","41515","40988","7253","34716","41515","42221","NA","NA","12958","28959","16651","27176","16651","16651","12958","NA","29028","NA","NA","NA","NA","NA","NA","NA","27703","27703","28459","16110","15594","42721","NA","7266","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","10","10796","11","no","yes","1024"
"N","8272","V","H","PP_LIST3.csv","caterpillarV.jpg","caterpillarH.jpg","91.6666666667","91.6666666667","960.333333333","960.333333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","4","0","4","6","0","0","4","4","0","0","4","4","4","4","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","4","0","0","0","0","0","0","0","0","0","Wed Dec  4 13:18:19 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","4","4","2","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_25.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","728","NA","NA","728","NA","5662","NA","NA","NA","NA","NA","NA","NA","741","NA","5674","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","no","NA","7253","4561","4562","6292","7235","7235","NA","NA","34715","42875","27189","12958","29014","43389","42863","7253","34716","43389","44132","NA","NA","12958","28959","16651","27176","16651","16651","12958","NA","29028","NA","NA","NA","NA","NA","NA","NA","27703","27703","28459","16110","15594","44632","NA","7266","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","11","11524","12","no","yes","1024"
"F","8272","F","F","PP_LIST3.csv","watch.jpg","skirt.jpg","92.3076923077","92.3076923077","946.461538462","946.461538462","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","5","0","5","6","0","0","5","5","0","0","5","5","5","5","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","5","0","0","0","0","0","0","0","0","0","Wed Dec  4 13:18:19 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","5","5","2","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_25.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","780","NA","NA","780","NA","5662","NA","NA","NA","NA","NA","NA","NA","741","NA","5674","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","no","NA","7253","4561","4562","6292","7235","7235","NA","NA","34715","44780","27189","12958","29014","45294","44767","7253","34716","45294","46089","NA","NA","12958","28959","16651","27176","16651","16651","12958","NA","29028","NA","NA","NA","NA","NA","NA","NA","27703","27703","28459","16110","15594","46589","NA","7266","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","12","12304","13","no","yes","1024"
"N","8272","V","H","PP_LIST3.csv","flashV.jpg","flashH.jpg","92.8571428571","92.8571428571","933.142857143","933.142857143","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","6","0","0","6","6","0","0","6","6","6","6","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","0","0","0","0","0","0","0","0","0","Wed Dec  4 13:18:19 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","6","6","2","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_25.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","760","NA","NA","760","NA","5662","NA","NA","NA","NA","NA","NA","NA","741","NA","5674","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","no","NA","7253","4561","4562","6292","7235","7235","NA","NA","34715","46743","27189","12958","29014","47256","46731","7253","34716","47256","48031","NA","NA","12958","28959","16651","27176","16651","16651","12958","NA","29028","NA","NA","NA","NA","NA","NA","NA","27703","27703","28459","16110","15594","48531","NA","7266","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","13","13064","14","no","yes","1024"
"Y","8272","H","H","PP_LIST3.csv","guitarH.jpg","guitarH.jpg","93.3333333333","93.3333333333","915.266666667","915.266666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","7","0","7","6","0","0","7","7","0","0","7","7","7","7","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","7","0","0","0","0","0","0","0","0","0","Wed Dec  4 13:18:19 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","7","7","2","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_25.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","665","NA","NA","665","NA","5662","NA","NA","NA","NA","NA","NA","NA","741","NA","5674","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","no","NA","7253","4561","4562","6292","7235","7235","NA","NA","34715","48679","27189","12958","29014","49192","48666","7253","34716","49193","49872","NA","NA","12958","28959","16651","27176","16651","16651","12958","NA","29028","NA","NA","NA","NA","NA","NA","NA","27703","27703","28459","16110","15594","50372","NA","7266","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","14","13729","15","no","yes","1024"
"Y","8272","H","H","PP_LIST3.csv","glassH.jpg","glassH.jpg","93.75","93.75","898.9375","898.9375","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","8","0","8","6","0","0","8","8","0","0","8","8","8","8","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","8","0","0","0","0","0","0","0","0","0","Wed Dec  4 13:18:19 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","8","8","2","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_25.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","654","NA","NA","654","NA","5662","NA","NA","NA","NA","NA","NA","NA","741","NA","5674","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","no","NA","7253","4561","4562","6292","7235","7235","NA","NA","34715","50524","27189","12958","29014","51037","50511","7253","34716","51037","51706","NA","NA","12958","28959","16651","27176","16651","16651","12958","NA","29028","NA","NA","NA","NA","NA","NA","NA","27703","27703","28459","16110","15594","52206","NA","7266","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","15","14383","16","no","yes","1024"
"F","8272","F","F","PP_LIST3.csv","tlphon.jpg","knife.jpg","94.1176470588","94.1176470588","890.411764706","890.411764706","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","9","0","9","6","0","0","9","9","0","0","9","9","9","9","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","9","0","0","0","0","0","0","0","0","0","Wed Dec  4 13:18:19 2019","no","Matching Tasks","yes","","yes","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","/Users/chrystalle/Desktop/PSA 002","no","chinese-japanese-korean","no","18","no","#0000ff","no","English","yes","768","no","legacy","9","9","2","5","/Users/chrystalle/Desktop/PSA 002/MYS_003_PP_25.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","space","NA","NA","NA","NA","NA","NA","NA","j","NA","space","NA","NA","NA","NA","NA","NA","NA","754","NA","NA","754","NA","5662","NA","NA","NA","NA","NA","NA","NA","741","NA","5674","NA","NA","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","no","NA","7253","4561","4562","6292","7235","7235","NA","NA","34715","52352","27189","12958","29014","52867","52339","7253","34716","52867","53636","NA","NA","12958","28959","16651","27176","16651","16651","12958","NA","29028","NA","NA","NA","NA","NA","NA","NA","27703","27703","28459","16110","15594","54136","NA","7266","NA","NA","NA","NA","NA","NA","NA","Orientation_PSA2018","16","15137","17","no","yes","1024"
