"Result ID","Start Time ","Last Seen ","Duration ","Batch","Worker ID ","Worker Type ","MTurk Worker ID (Confirmation Code) ","State ","Message "
"95","2021/02/15 18:36:15","2021/02/15 18:46:18","00:12:01","PSA_002","124","General Multiple","none(none)","FINISHED","none"
"94","2021/02/15 16:17:27","2021/02/15 16:17:30","00:00:07","PSA_002","123","General Multiple","none(none)","FAIL","Errors occurred. See log for details."
"86","2021/02/14 18:32:25","2021/02/14 18:42:27","00:10:13","PSA_002","115","General Multiple","none(none)","FINISHED","none"
"85","2021/02/12 21:21:24","2021/02/12 21:31:26","00:10:47","PSA_002","114","General Multiple","none(none)","FINISHED","none"
"84","2021/02/11 20:23:25","2021/02/11 20:37:29","00:15:14","PSA_002","113","General Multiple","none(none)","FINISHED","none"
"83","2021/02/11 19:44:00","2021/02/11 19:56:03","00:13:26","PSA_002","112","General Multiple","none(none)","FINISHED","none"
"82","2021/02/10 23:03:33","2021/02/10 23:13:37","00:11:17","PSA_002","111","General Multiple","none(none)","FINISHED","none"
"81","2021/02/10 01:37:10","2021/02/10 01:49:12","00:12:43","PSA_002","110","General Multiple","none(none)","FINISHED","none"
"80","2021/02/09 16:32:39","2021/02/09 16:44:41","00:13:31","PSA_002","109","General Multiple","none(none)","FINISHED","none"
"77","2021/02/09 15:40:16","2021/02/09 16:12:28","00:33:10","PSA_002","106","General Multiple","none(none)","FINISHED","none"
"76","2021/02/09 15:35:38","2021/02/09 15:47:41","00:12:09","PSA_002","105","General Multiple","none(none)","FINISHED","none"
"72","2021/02/09 01:50:49","2021/02/09 01:50:51","00:00:22","PSA_002","101","General Multiple","none(none)","FAIL","It's not allowed to reload this component (ID: 2). Study (ID: 2) is finished."
"71","2021/02/09 01:34:29","2021/02/09 01:36:30","00:02:01 (not finished yet)","PSA_002","100","General Multiple","none(none)","DATA_RETRIEVED","none"
"70","2021/02/08 23:29:22","2021/02/08 23:39:25","00:10:19","PSA_002","99","General Multiple","none(none)","FINISHED","none"
"69","2021/02/08 22:07:45","2021/02/08 22:32:38","00:26:28","PSA_002","98","General Multiple","none(none)","FINISHED","none"
"68","2021/02/08 22:01:41","2021/02/08 22:01:43","00:00:01 (not finished yet)","PSA_002","97","General Multiple","none(none)","DATA_RETRIEVED","none"
"67","2021/02/08 19:33:31","2021/02/08 19:43:33","00:11:10","PSA_002","96","General Multiple","none(none)","FINISHED","none"
"66","2021/02/08 19:29:51","2021/02/08 19:32:04","00:03:08","PSA_002","95","General Multiple","none(none)","FINISHED","none"
"65","2021/02/08 19:27:18","2021/02/08 19:27:26","00:00:08 (not finished yet)","PSA_002","94","General Multiple","none(none)","DATA_RETRIEVED","none"
"62","2021/02/03 03:02:51","2021/02/03 03:02:54","00:00:02 (not finished yet)","PSA_002","91","General Multiple","none(none)","DATA_RETRIEVED","none"
"59","2021/02/03 03:02:09","2021/02/03 03:02:11","00:00:02 (not finished yet)","PSA_002","88","General Multiple","none(none)","DATA_RETRIEVED","none"
"57","2021/02/03 03:01:55","2021/02/03 03:01:57","00:00:02 (not finished yet)","PSA_002","86","General Multiple","none(none)","DATA_RETRIEVED","none"
"54","2021/02/03 03:01:36","2021/02/03 03:01:38","00:01:30","PSA_002","83","General Multiple","none(none)","FAIL","Closed by JATOS: Too many unfinished studies open in the same browser."
"51","2021/02/03 03:01:05","2021/02/03 03:01:07","00:00:10","PSA_002","80","General Multiple","none(none)","FAIL","Experiment aborted by user"
"46","2021/01/28 21:09:21","2021/01/28 21:17:30","00:08:39","PSA_002","75","General Single","none(none)","FINISHED","none"
"37","2021/01/26 08:19:56","2021/01/26 08:19:58","00:00:01 (not finished yet)","PSA_002","66","General Multiple","none(none)","DATA_RETRIEVED","none"
"36","2021/01/26 08:19:31","2021/01/26 08:19:32","00:00:01 (not finished yet)","PSA_002","65","General Single","none(none)","DATA_RETRIEVED","none"
"33","2021/01/26 03:34:39","2021/01/26 03:34:41","00:00:02 (not finished yet)","PSA_002","62","General Multiple","none(none)","DATA_RETRIEVED","none"
"32","2021/01/26 03:24:26","2021/01/26 03:32:30","00:09:59","PSA_002","61","General Multiple","none(none)","FINISHED","none"
