"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_THAI","correct_Target_response_Prac","correct_Welcome_PP_THAI","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"Y","7236","V","V","PP_LIST2.csv","bookV.jpg","bookV.jpg","87.5","87.5","977","977","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","0","0","0","0","0","0","0","0","0","11/26/19 10:37:16","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","0","0","2","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_25","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","666","NA","NA","666","NA","NA","NA","NA","NA","NA","NA","7206","709","NA","NA","NA","NA","NA","NA","NA","7477","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","yes","NA","8892","3489","3490","7470","8877","8877","NA","NA","39169","39296","30165","16385","31947","39801","39294","8892","39169","39801","40469","NA","NA","16385","31881","20061","30163","20061","20061","16385","NA","NA","NA","NA","NA","NA","NA","31949","30670","30670","31381","19511","19005","40969","NA","NA","NA","NA","NA","NA","NA","8894","Orientation_PSA2018","7","7816","8","yes","1024"
"N","7236","H","V","PP_LIST2.csv","crayonH.jpg","crayonV.jpg","88.8888888889","88.8888888889","950.222222222","950.222222222","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","1","0","1","6","0","0","1","1","0","0","1","1","1","1","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","1","0","0","0","0","0","0","0","0","11/26/19 10:37:16","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","1","1","2","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_25","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","736","NA","NA","736","NA","NA","NA","NA","NA","NA","NA","7206","709","NA","NA","NA","NA","NA","NA","NA","7477","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","yes","NA","8892","3489","3490","7470","8877","8877","NA","NA","39169","41194","30165","16385","31947","41699","41192","8892","39169","41699","42437","NA","NA","16385","31881","20061","30163","20061","20061","16385","NA","NA","NA","NA","NA","NA","NA","31949","30670","30670","31381","19511","19005","42937","NA","NA","NA","NA","NA","NA","NA","8894","Orientation_PSA2018","8","8552","9","yes","1024"
"F","7236","F","F","PP_LIST2.csv","wrench.jpg","piano.jpg","90","90","928","928","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","6","0","0","2","2","0","0","2","2","2","2","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","2","0","0","0","0","0","0","0","0","11/26/19 10:37:16","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","2","2","2","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_25","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","728","NA","NA","728","NA","NA","NA","NA","NA","NA","NA","7206","709","NA","NA","NA","NA","NA","NA","NA","7477","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","yes","NA","8892","3489","3490","7470","8877","8877","NA","NA","39169","43105","30165","16385","31947","43610","43103","8892","39169","43610","44341","NA","NA","16385","31881","20061","30163","20061","20061","16385","NA","NA","NA","NA","NA","NA","NA","31949","30670","30670","31381","19511","19005","44841","NA","NA","NA","NA","NA","NA","NA","8894","Orientation_PSA2018","9","9280","10","yes","1024"
"F","7236","F","F","PP_LIST2.csv","ftball.jpg","nut.jpg","90.9090909091","90.9090909091","918.181818182","918.181818182","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","3","0","3","6","0","0","3","3","0","0","3","3","3","3","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","3","0","0","0","0","0","0","0","0","11/26/19 10:37:16","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","3","3","2","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_25","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","820","NA","NA","820","NA","NA","NA","NA","NA","NA","NA","7206","709","NA","NA","NA","NA","NA","NA","NA","7477","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","yes","NA","8892","3489","3490","7470","8877","8877","NA","NA","39169","45022","30165","16385","31947","45527","45020","8892","39169","45527","46349","NA","NA","16385","31881","20061","30163","20061","20061","16385","NA","NA","NA","NA","NA","NA","NA","31949","30670","30670","31381","19511","19005","46849","NA","NA","NA","NA","NA","NA","NA","8894","Orientation_PSA2018","10","10100","11","yes","1024"
"N","7236","V","H","PP_LIST2.csv","nailV.jpg","nailH.jpg","91.6666666667","91.6666666667","905.666666667","905.666666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","4","0","4","6","0","0","4","4","0","0","4","4","4","4","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","4","0","0","0","0","0","0","0","0","11/26/19 10:37:16","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","4","4","2","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_25","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","768","NA","NA","768","NA","NA","NA","NA","NA","NA","NA","7206","709","NA","NA","NA","NA","NA","NA","NA","7477","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","yes","NA","8892","3489","3490","7470","8877","8877","NA","NA","39169","47034","30165","16385","31947","47539","47032","8892","39169","47539","48309","NA","NA","16385","31881","20061","30163","20061","20061","16385","NA","NA","NA","NA","NA","NA","NA","31949","30670","30670","31381","19511","19005","48809","NA","NA","NA","NA","NA","NA","NA","8894","Orientation_PSA2018","11","10868","12","yes","1024"
"N","7236","H","V","PP_LIST2.csv","caterpillarH.jpg","caterpillarV.jpg","92.3076923077","92.3076923077","893.384615385","893.384615385","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","6","0","0","5","5","0","0","5","5","5","5","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","5","0","0","0","0","0","0","0","0","11/26/19 10:37:16","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","5","5","2","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_25","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","746","NA","NA","746","NA","NA","NA","NA","NA","NA","NA","7206","709","NA","NA","NA","NA","NA","NA","NA","7477","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","yes","NA","8892","3489","3490","7470","8877","8877","NA","NA","39169","48992","30165","16385","31947","49497","48990","8892","39169","49497","50245","NA","NA","16385","31881","20061","30163","20061","20061","16385","NA","NA","NA","NA","NA","NA","NA","31949","30670","30670","31381","19511","19005","50745","NA","NA","NA","NA","NA","NA","NA","8894","Orientation_PSA2018","12","11614","13","yes","1024"
"F","7236","F","F","PP_LIST2.csv","mitten.jpg","needle.jpg","92.8571428571","92.8571428571","876.5","876.5","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","6","0","6","6","0","0","6","6","0","0","6","6","6","6","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","0","0","0","0","0","0","0","0","11/26/19 10:37:16","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","6","6","2","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_25","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","657","NA","NA","657","NA","NA","NA","NA","NA","NA","NA","7206","709","NA","NA","NA","NA","NA","NA","NA","7477","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","yes","NA","8892","3489","3490","7470","8877","8877","NA","NA","39169","50913","30165","16385","31947","51418","50912","8892","39169","51418","52077","NA","NA","16385","31881","20061","30163","20061","20061","16385","NA","NA","NA","NA","NA","NA","NA","31949","30670","30670","31381","19511","19005","52577","NA","NA","NA","NA","NA","NA","NA","8894","Orientation_PSA2018","13","12271","14","yes","1024"
"F","7236","F","F","PP_LIST2.csv","tlphon.jpg","knife.jpg","93.3333333333","93.3333333333","869.933333333","869.933333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","7","0","7","6","0","0","7","7","0","0","7","7","7","7","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","7","0","0","0","0","0","0","0","0","11/26/19 10:37:16","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","7","7","2","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_25","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","778","NA","NA","778","NA","NA","NA","NA","NA","NA","NA","7206","709","NA","NA","NA","NA","NA","NA","NA","7477","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","yes","NA","8892","3489","3490","7470","8877","8877","NA","NA","39169","52752","30165","16385","31947","53257","52750","8892","39169","53257","54037","NA","NA","16385","31881","20061","30163","20061","20061","16385","NA","NA","NA","NA","NA","NA","NA","31949","30670","30670","31381","19511","19005","54537","NA","NA","NA","NA","NA","NA","NA","8894","Orientation_PSA2018","14","13049","15","yes","1024"
"N","7236","V","H","PP_LIST2.csv","ironV.jpg","ironH.jpg","93.75","93.75","866.6875","866.6875","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","8","0","8","6","0","0","8","8","0","0","8","8","8","8","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","8","0","0","0","0","0","0","0","0","11/26/19 10:37:16","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","8","8","2","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_25","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","818","NA","NA","818","NA","NA","NA","NA","NA","NA","NA","7206","709","NA","NA","NA","NA","NA","NA","NA","7477","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","yes","NA","8892","3489","3490","7470","8877","8877","NA","NA","39169","54744","30165","16385","31947","55249","54742","8892","39169","55249","56069","NA","NA","16385","31881","20061","30163","20061","20061","16385","NA","NA","NA","NA","NA","NA","NA","31949","30670","30670","31381","19511","19005","56569","NA","NA","NA","NA","NA","NA","NA","8894","Orientation_PSA2018","15","13867","16","yes","1024"
"Y","7236","V","V","PP_LIST2.csv","batV.jpg","batV.jpg","94.1176470588","94.1176470588","850.764705882","850.764705882","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","9","0","9","6","0","0","9","9","0","0","9","9","9","9","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","9","0","0","0","0","0","0","0","0","11/26/19 10:37:16","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","9","9","2","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_25","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","596","NA","NA","596","NA","NA","NA","NA","NA","NA","NA","7206","709","NA","NA","NA","NA","NA","NA","NA","7477","2","legacy","no","1024","2","48000","-16","EXP","25","odd","no","yes","NA","8892","3489","3490","7470","8877","8877","NA","NA","39169","56765","30165","16385","31947","57270","56763","8892","39169","57270","57869","NA","NA","16385","31881","20061","30163","20061","20061","16385","NA","NA","NA","NA","NA","NA","NA","31949","30670","30670","31381","19511","19005","58369","NA","NA","NA","NA","NA","NA","NA","8894","Orientation_PSA2018","16","14463","17","yes","1024"
