"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_THAI","correct_Target_response_Prac","correct_Welcome_PP_THAI","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"N","7236","V","H","PP_LIST4.csv","broomV.jpg","broomH.jpg","67.6470588235","67.6470588235","788.882352941","788.882352941","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","32","10","32","10","10","0","0","0","0","0","0","0","0","0","32","32","32","32","32","0","0","0","0","0","0","0","0","0","11/28/19 12:11:17","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","0","0","11","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_PP_32","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","1429","NA","NA","1429","NA","NA","NA","NA","NA","NA","NA","2958","591","NA","NA","NA","NA","NA","NA","NA","7941","2","legacy","no","1024","2","48000","-16","EXP","32","even","no","yes","NA","7252","3457","3457","6087","7238","7238","NA","NA","81529","81653","76899","15208","78555","82158","81651","7252","81529","82158","NA","NA","83589","15208","78497","66061","76897","66061","66061","15208","NA","NA","NA","NA","NA","NA","NA","78557","77404","77404","77997","70575","65509","84089","NA","NA","NA","NA","NA","NA","NA","7254","Orientation_PSA2018","23","26822","34","yes","1024"
"F","7236","F","F","PP_LIST4.csv","sutcse.jpg","pumpkin.jpg","68.5714285714","68.5714285714","783.485714286","783.485714286","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","1","0","1","32","0","0","1","1","0","0","1","1","1","1","0","32","10","32","10","10","0","0","0","0","0","0","0","0","0","32","32","32","32","32","1","0","0","0","0","0","0","0","0","11/28/19 12:11:17","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","1","1","11","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_PP_32","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","600","NA","NA","600","NA","NA","NA","NA","NA","NA","NA","2958","591","NA","NA","NA","NA","NA","NA","NA","7941","2","legacy","no","1024","2","48000","-16","EXP","32","even","no","yes","NA","7252","3457","3457","6087","7238","7238","NA","NA","81529","84330","76899","15208","78555","84835","84328","7252","81529","84835","85438","NA","83589","15208","78497","66061","76897","66061","66061","15208","NA","NA","NA","NA","NA","NA","NA","78557","77404","77404","77997","70575","65509","85938","NA","NA","NA","NA","NA","NA","NA","7254","Orientation_PSA2018","24","27422","35","yes","1024"
"Y","7236","V","V","PP_LIST4.csv","nailV.jpg","nailV.jpg","69.4444444444","69.4444444444","774.972222222","774.972222222","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","2","0","2","32","0","0","2","2","0","0","2","2","2","2","0","32","10","32","10","10","0","0","0","0","0","0","0","0","0","32","32","32","32","32","2","0","0","0","0","0","0","0","0","11/28/19 12:11:17","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","2","2","11","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_PP_32","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","477","NA","NA","477","NA","NA","NA","NA","NA","NA","NA","2958","591","NA","NA","NA","NA","NA","NA","NA","7941","2","legacy","no","1024","2","48000","-16","EXP","32","even","no","yes","NA","7252","3457","3457","6087","7238","7238","NA","NA","81529","86133","76899","15208","78555","86638","86131","7252","81529","86638","87117","NA","83589","15208","78497","66061","76897","66061","66061","15208","NA","NA","NA","NA","NA","NA","NA","78557","77404","77404","77997","70575","65509","87617","NA","NA","NA","NA","NA","NA","NA","7254","Orientation_PSA2018","25","27899","36","yes","1024"
"Y","7236","H","H","PP_LIST4.csv","caterpillarH.jpg","caterpillarH.jpg","70.2702702703","70.2702702703","767.783783784","767.783783784","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","3","0","3","32","0","0","3","3","0","0","3","3","3","3","0","32","10","32","10","10","0","0","0","0","0","0","0","0","0","32","32","32","32","32","3","0","0","0","0","0","0","0","0","11/28/19 12:11:17","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","3","3","11","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_PP_32","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","509","NA","NA","509","NA","NA","NA","NA","NA","NA","NA","2958","591","NA","NA","NA","NA","NA","NA","NA","7941","2","legacy","no","1024","2","48000","-16","EXP","32","even","no","yes","NA","7252","3457","3457","6087","7238","7238","NA","NA","81529","87797","76899","15208","78555","88302","87795","7252","81529","88302","88813","NA","83589","15208","78497","66061","76897","66061","66061","15208","NA","NA","NA","NA","NA","NA","NA","78557","77404","77404","77997","70575","65509","89313","NA","NA","NA","NA","NA","NA","NA","7254","Orientation_PSA2018","26","28408","37","yes","1024"
"Y","7236","H","H","PP_LIST4.csv","flashH.jpg","flashH.jpg","71.0526315789","71.0526315789","757.631578947","757.631578947","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","4","0","4","32","0","0","4","4","0","0","4","4","4","4","0","32","10","32","10","10","0","0","0","0","0","0","0","0","0","32","32","32","32","32","4","0","0","0","0","0","0","0","0","11/28/19 12:11:17","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","4","4","11","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_PP_32","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","382","NA","NA","382","NA","NA","NA","NA","NA","NA","NA","2958","591","NA","NA","NA","NA","NA","NA","NA","7941","2","legacy","no","1024","2","48000","-16","EXP","32","even","no","yes","NA","7252","3457","3457","6087","7238","7238","NA","NA","81529","89500","76899","15208","78555","90005","89498","7252","81529","90005","90389","NA","83589","15208","78497","66061","76897","66061","66061","15208","NA","NA","NA","NA","NA","NA","NA","78557","77404","77404","77997","70575","65509","90889","NA","NA","NA","NA","NA","NA","NA","7254","Orientation_PSA2018","27","28790","38","yes","1024"
"F","7236","F","F","PP_LIST4.csv","stove.jpg","ftball.jpg","71.7948717949","71.7948717949","748.794871795","748.794871795","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","5","0","5","32","0","0","5","5","0","0","5","5","5","5","0","32","10","32","10","10","0","0","0","0","0","0","0","0","0","32","32","32","32","32","5","0","0","0","0","0","0","0","0","11/28/19 12:11:17","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","5","5","11","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_PP_32","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","413","NA","NA","413","NA","NA","NA","NA","NA","NA","NA","2958","591","NA","NA","NA","NA","NA","NA","NA","7941","2","legacy","no","1024","2","48000","-16","EXP","32","even","no","yes","NA","7252","3457","3457","6087","7238","7238","NA","NA","81529","91037","76899","15208","78555","91542","91035","7252","81529","91542","91958","NA","83589","15208","78497","66061","76897","66061","66061","15208","NA","NA","NA","NA","NA","NA","NA","78557","77404","77404","77997","70575","65509","92458","NA","NA","NA","NA","NA","NA","NA","7254","Orientation_PSA2018","28","29203","39","yes","1024"
"N","7236","H","V","PP_LIST4.csv","saltH.jpg","saltV.jpg","70","70","739.25","739.25","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","32","0","0","6","6","0","0","6","6","6","6","0","32","10","32","10","10","0","0","0","0","0","0","0","0","0","32","32","32","32","32","6","0","0","0","0","0","0","0","0","11/28/19 12:11:17","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","6","6","11","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_PP_32","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","367","NA","NA","367","NA","NA","NA","NA","NA","NA","NA","2958","591","NA","NA","NA","NA","NA","NA","NA","7941","2","legacy","no","1024","2","48000","-16","EXP","32","even","no","yes","NA","7252","3457","3457","6087","7238","7238","NA","NA","81529","92643","76899","15208","78555","93148","92641","7252","81529","93148","91958","NA","93518","15208","78497","66061","76897","66061","66061","15208","NA","NA","NA","NA","NA","NA","NA","78557","77404","77404","77997","70575","65509","94018","NA","NA","NA","NA","NA","NA","NA","7254","Orientation_PSA2018","28","29570","40","yes","1024"
"F","7236","F","F","PP_LIST4.csv","house.jpg","ring.jpg","70.7317073171","70.7317073171","738.56097561","738.56097561","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","7","0","7","32","0","0","7","7","0","0","7","7","7","7","0","32","10","32","10","10","0","0","0","0","0","0","0","0","0","32","32","32","32","32","7","0","0","0","0","0","0","0","0","11/28/19 12:11:17","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","7","7","11","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_PP_32","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","711","NA","NA","711","NA","NA","NA","NA","NA","NA","NA","2958","591","NA","NA","NA","NA","NA","NA","NA","7941","2","legacy","no","1024","2","48000","-16","EXP","32","even","no","yes","NA","7252","3457","3457","6087","7238","7238","NA","NA","81529","94179","76899","15208","78555","94684","94177","7252","81529","94684","95398","NA","93518","15208","78497","66061","76897","66061","66061","15208","NA","NA","NA","NA","NA","NA","NA","78557","77404","77404","77997","70575","65509","95898","NA","NA","NA","NA","NA","NA","NA","7254","Orientation_PSA2018","29","30281","41","yes","1024"
"N","7236","H","V","PP_LIST4.csv","tireH.jpg","tireV.jpg","71.4285714286","71.4285714286","735.047619048","735.047619048","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","8","0","8","32","0","0","8","8","0","0","8","8","8","8","0","32","10","32","10","10","0","0","0","0","0","0","0","0","0","32","32","32","32","32","8","0","0","0","0","0","0","0","0","11/28/19 12:11:17","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","8","8","11","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_PP_32","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","591","NA","NA","591","NA","NA","NA","NA","NA","NA","NA","2958","591","NA","NA","NA","NA","NA","NA","NA","7941","2","legacy","no","1024","2","48000","-16","EXP","32","even","no","yes","NA","7252","3457","3457","6087","7238","7238","NA","NA","81529","96067","76899","15208","78555","96572","96065","7252","81529","96572","97166","NA","93518","15208","78497","66061","76897","66061","66061","15208","NA","NA","NA","NA","NA","NA","NA","78557","77404","77404","77997","70575","65509","97666","NA","NA","NA","NA","NA","NA","NA","7254","Orientation_PSA2018","30","30872","42","yes","1024"
"F","7236","F","F","PP_LIST4.csv","watch.jpg","skirt.jpg","72.0930232558","72.0930232558","730.11627907","730.11627907","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","9","0","9","32","0","0","9","9","0","0","9","9","9","9","0","32","10","32","10","10","0","0","0","0","0","0","0","0","0","32","32","32","32","32","9","0","0","0","0","0","0","0","0","11/28/19 12:11:17","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_502\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","9","9","11","5","C:/Users/Lenovo_502/Desktop/PSA002/data/THA_001_PP_32","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","523","NA","NA","523","NA","NA","NA","NA","NA","NA","NA","2958","591","NA","NA","NA","NA","NA","NA","NA","7941","2","legacy","no","1024","2","48000","-16","EXP","32","even","no","yes","NA","7252","3457","3457","6087","7238","7238","NA","NA","81529","97816","76899","15208","78555","98321","97814","7252","81529","98321","98846","NA","93518","15208","78497","66061","76897","66061","66061","15208","NA","NA","NA","NA","NA","NA","NA","78557","77404","77404","77997","70575","65509","99346","NA","NA","NA","NA","NA","NA","NA","7254","Orientation_PSA2018","31","31395","43","yes","1024"
