"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_THAI","correct_Target_response_Prac","correct_Welcome_PP_THAI","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"F","7236","F","F","PP_LIST3.csv","skirt.jpg","tlphon.jpg","77.7777777778","77.7777777778","1109.44444444","1109.44444444","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","7","2","7","2","2","0","0","0","0","0","0","0","0","0","7","7","7","7","7","0","0","0","0","0","0","0","0","0","12/02/19 13:23:55","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","0","0","3","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_47","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","j","NA","NA","NA","NA","NA","NA","NA","space","909","NA","NA","909","NA","NA","NA","NA","NA","NA","NA","2524","662","NA","NA","NA","NA","NA","NA","NA","3331","2","legacy","no","1024","2","48000","-16","EXP","47","odd","no","yes","NA","7716","3351","3352","6310","7701","7701","NA","NA","32671","32797","28403","11063","30132","33302","32795","7717","32671","33302","34213","NA","NA","11064","30073","18361","28401","18362","18361","11064","NA","NA","NA","NA","NA","NA","NA","30134","28908","28908","29573","17811","17305","34713","NA","NA","NA","NA","NA","NA","NA","7719","Orientation_PSA2018","7","9985","9","yes","1024"
"F","7236","F","F","PP_LIST3.csv","wndmil.jpg","mitten.jpg","80","80","1095.2","1095.2","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","1","0","1","7","0","0","1","1","0","0","1","1","1","1","0","7","2","7","2","2","0","0","0","0","0","0","0","0","0","7","7","7","7","7","1","0","0","0","0","0","0","0","0","12/02/19 13:23:55","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","1","1","3","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_47","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","j","NA","NA","NA","NA","NA","NA","NA","space","967","NA","NA","967","NA","NA","NA","NA","NA","NA","NA","2524","662","NA","NA","NA","NA","NA","NA","NA","3331","2","legacy","no","1024","2","48000","-16","EXP","47","odd","no","yes","NA","7716","3351","3352","6310","7701","7701","NA","NA","32671","34939","28403","11063","30132","35444","34937","7717","32671","35444","36413","NA","NA","11064","30073","18361","28401","18362","18361","11064","NA","NA","NA","NA","NA","NA","NA","30134","28908","28908","29573","17811","17305","36913","NA","NA","NA","NA","NA","NA","NA","7719","Orientation_PSA2018","8","10952","10","yes","1024"
"F","7236","F","F","PP_LIST3.csv","knife.jpg","ladder.jpg","81.8181818182","81.8181818182","1088.54545455","1088.54545455","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","7","0","0","2","2","0","0","2","2","2","2","0","7","2","7","2","2","0","0","0","0","0","0","0","0","0","7","7","7","7","7","2","0","0","0","0","0","0","0","0","12/02/19 13:23:55","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","2","2","3","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_47","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","j","NA","NA","NA","NA","NA","NA","NA","space","1022","NA","NA","1022","NA","NA","NA","NA","NA","NA","NA","2524","662","NA","NA","NA","NA","NA","NA","NA","3331","2","legacy","no","1024","2","48000","-16","EXP","47","odd","no","yes","NA","7716","3351","3352","6310","7701","7701","NA","NA","32671","37068","28403","11063","30132","37573","37066","7717","32671","37573","38597","NA","NA","11064","30073","18361","28401","18362","18361","11064","NA","NA","NA","NA","NA","NA","NA","30134","28908","28908","29573","17811","17305","39097","NA","NA","NA","NA","NA","NA","NA","7719","Orientation_PSA2018","9","11974","11","yes","1024"
"F","7236","F","F","PP_LIST3.csv","wrench.jpg","piano.jpg","83.3333333333","83.3333333333","1051.08333333","1051.08333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","3","0","3","7","0","0","3","3","0","0","3","3","3","3","0","7","2","7","2","2","0","0","0","0","0","0","0","0","0","7","7","7","7","7","3","0","0","0","0","0","0","0","0","12/02/19 13:23:55","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","3","3","3","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_47","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","j","NA","NA","NA","NA","NA","NA","NA","space","639","NA","NA","639","NA","NA","NA","NA","NA","NA","NA","2524","662","NA","NA","NA","NA","NA","NA","NA","3331","2","legacy","no","1024","2","48000","-16","EXP","47","odd","no","yes","NA","7716","3351","3352","6310","7701","7701","NA","NA","32671","39275","28403","11063","30132","39780","39273","7717","32671","39780","40421","NA","NA","11064","30073","18361","28401","18362","18361","11064","NA","NA","NA","NA","NA","NA","NA","30134","28908","28908","29573","17811","17305","40921","NA","NA","NA","NA","NA","NA","NA","7719","Orientation_PSA2018","10","12613","12","yes","1024"
"F","7236","F","F","PP_LIST3.csv","pumpkin.jpg","trmpet.jpg","84.6153846154","84.6153846154","1014.30769231","1014.30769231","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","4","0","4","7","0","0","4","4","0","0","4","4","4","4","0","7","2","7","2","2","0","0","0","0","0","0","0","0","0","7","7","7","7","7","4","0","0","0","0","0","0","0","0","12/02/19 13:23:55","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","4","4","3","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_47","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","j","NA","NA","NA","NA","NA","NA","NA","space","573","NA","NA","573","NA","NA","NA","NA","NA","NA","NA","2524","662","NA","NA","NA","NA","NA","NA","NA","3331","2","legacy","no","1024","2","48000","-16","EXP","47","odd","no","yes","NA","7716","3351","3352","6310","7701","7701","NA","NA","32671","41085","28403","11063","30132","41590","41083","7717","32671","41590","42165","NA","NA","11064","30073","18361","28401","18362","18361","11064","NA","NA","NA","NA","NA","NA","NA","30134","28908","28908","29573","17811","17305","42665","NA","NA","NA","NA","NA","NA","NA","7719","Orientation_PSA2018","11","13186","13","yes","1024"
"N","7236","V","H","PP_LIST3.csv","brushV.jpg","brushH.jpg","85.7142857143","85.7142857143","1000.5","1000.5","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","7","0","0","5","5","0","0","5","5","5","5","0","7","2","7","2","2","0","0","0","0","0","0","0","0","0","7","7","7","7","7","5","0","0","0","0","0","0","0","0","12/02/19 13:23:55","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","5","5","3","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_47","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","j","NA","NA","NA","NA","NA","NA","NA","space","821","NA","NA","821","NA","NA","NA","NA","NA","NA","NA","2524","662","NA","NA","NA","NA","NA","NA","NA","3331","2","legacy","no","1024","2","48000","-16","EXP","47","odd","no","yes","NA","7716","3351","3352","6310","7701","7701","NA","NA","32671","42851","28403","11063","30132","43357","42849","7717","32671","43357","44181","NA","NA","11064","30073","18361","28401","18362","18361","11064","NA","NA","NA","NA","NA","NA","NA","30134","28908","28908","29573","17811","17305","44681","NA","NA","NA","NA","NA","NA","NA","7719","Orientation_PSA2018","12","14007","14","yes","1024"
"Y","7236","H","H","PP_LIST3.csv","glassH.jpg","glassH.jpg","86.6666666667","86.6666666667","978.6","978.6","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","7","0","0","6","6","0","0","6","6","6","6","0","7","2","7","2","2","0","0","0","0","0","0","0","0","0","7","7","7","7","7","6","0","0","0","0","0","0","0","0","12/02/19 13:23:55","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","6","6","3","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_47","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","j","NA","NA","NA","NA","NA","NA","NA","space","672","NA","NA","672","NA","NA","NA","NA","NA","NA","NA","2524","662","NA","NA","NA","NA","NA","NA","NA","3331","2","legacy","no","1024","2","48000","-16","EXP","47","odd","no","yes","NA","7716","3351","3352","6310","7701","7701","NA","NA","32671","44873","28403","11063","30132","45378","44871","7717","32671","45378","46052","NA","NA","11064","30073","18361","28401","18362","18361","11064","NA","NA","NA","NA","NA","NA","NA","30134","28908","28908","29573","17811","17305","46552","NA","NA","NA","NA","NA","NA","NA","7719","Orientation_PSA2018","13","14679","15","yes","1024"
"N","7236","H","V","PP_LIST3.csv","bottleH.jpg","bottleV.jpg","87.5","87.5","960.3125","960.3125","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","7","0","7","7","0","0","7","7","0","0","7","7","7","7","0","7","2","7","2","2","0","0","0","0","0","0","0","0","0","7","7","7","7","7","7","0","0","0","0","0","0","0","0","12/02/19 13:23:55","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","7","7","3","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_47","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","j","NA","NA","NA","NA","NA","NA","NA","space","686","NA","NA","686","NA","NA","NA","NA","NA","NA","NA","2524","662","NA","NA","NA","NA","NA","NA","NA","3331","2","legacy","no","1024","2","48000","-16","EXP","47","odd","no","yes","NA","7716","3351","3352","6310","7701","7701","NA","NA","32671","46739","28403","11063","30132","47244","46737","7717","32671","47244","47933","NA","NA","11064","30073","18361","28401","18362","18361","11064","NA","NA","NA","NA","NA","NA","NA","30134","28908","28908","29573","17811","17305","48433","NA","NA","NA","NA","NA","NA","NA","7719","Orientation_PSA2018","14","15365","16","yes","1024"
"N","7236","V","H","PP_LIST3.csv","fire_extinguisherV.jpg","fire_extinguisherH.jpg","88.2352941176","88.2352941176","952.647058824","952.647058824","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","8","0","8","7","0","0","8","8","0","0","8","8","8","8","0","7","2","7","2","2","0","0","0","0","0","0","0","0","0","7","7","7","7","7","8","0","0","0","0","0","0","0","0","12/02/19 13:23:55","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","8","8","3","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_47","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","j","NA","NA","NA","NA","NA","NA","NA","space","830","NA","NA","830","NA","NA","NA","NA","NA","NA","NA","2524","662","NA","NA","NA","NA","NA","NA","NA","3331","2","legacy","no","1024","2","48000","-16","EXP","47","odd","no","yes","NA","7716","3351","3352","6310","7701","7701","NA","NA","32671","48619","28403","11063","30132","49124","48617","7717","32671","49124","49956","NA","NA","11064","30073","18361","28401","18362","18361","11064","NA","NA","NA","NA","NA","NA","NA","30134","28908","28908","29573","17811","17305","50457","NA","NA","NA","NA","NA","NA","NA","7719","Orientation_PSA2018","15","16195","17","yes","1024"
"Y","7236","H","H","PP_LIST3.csv","pencilH.jpg","pencilH.jpg","88.8888888889","88.8888888889","940.944444444","940.944444444","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","9","0","9","7","0","0","9","9","0","0","9","9","9","9","0","7","2","7","2","2","0","0","0","0","0","0","0","0","0","7","7","7","7","7","9","0","0","0","0","0","0","0","0","12/02/19 13:23:55","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","9","9","3","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_47","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","j","NA","NA","NA","NA","NA","NA","NA","space","742","NA","NA","742","NA","NA","NA","NA","NA","NA","NA","2524","662","NA","NA","NA","NA","NA","NA","NA","3331","2","legacy","no","1024","2","48000","-16","EXP","47","odd","no","yes","NA","7716","3351","3352","6310","7701","7701","NA","NA","32671","50643","28403","11063","30132","51148","50641","7717","32671","51148","51892","NA","NA","11064","30073","18361","28401","18362","18361","11064","NA","NA","NA","NA","NA","NA","NA","30134","28908","28908","29573","17811","17305","52393","NA","NA","NA","NA","NA","NA","NA","7719","Orientation_PSA2018","16","16937","18","yes","1024"
