"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_THAI","correct_Target_response_Prac","correct_Welcome_PP_THAI","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"Y","7236","H","H","PP_LIST1.csv","bottleH.jpg","bottleH.jpg","100","100","926.857142857","926.857142857","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","0","0","0","0","0","0","0","0","0","11/20/19 11:40:44","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","0","0","1","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_6","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","923","NA","NA","923","NA","NA","NA","NA","NA","NA","NA","7659","941","NA","NA","NA","NA","NA","NA","NA","12964","2","legacy","no","1024","2","48000","-16","EXP","6","even","no","yes","NA","10328","3575","3576","8858","10313","10312","NA","NA","43308","43434","33624","23307","35633","43939","43432","10328","43308","43939","44864","NA","NA","23307","35572","23326","33622","23326","23326","23307","NA","NA","NA","NA","NA","NA","NA","35635","34129","34129","35072","NA","NA","45364","NA","NA","NA","NA","NA","NA","NA","10330","Orientation_PSA2018","7","6488","7","yes","1024"
"F","7236","F","F","PP_LIST1.csv","watch.jpg","skirt.jpg","100","100","900.375","900.375","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","1","0","1","5","0","0","1","1","0","0","1","1","1","1","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","1","0","0","0","0","0","0","0","0","11/20/19 11:40:44","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","1","1","1","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_6","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","715","NA","NA","715","NA","NA","NA","NA","NA","NA","NA","7659","941","NA","NA","NA","NA","NA","NA","NA","12964","2","legacy","no","1024","2","48000","-16","EXP","6","even","no","yes","NA","10328","3575","3576","8858","10313","10312","NA","NA","43308","45554","33624","23307","35633","46059","45552","10328","43308","46059","46777","NA","NA","23307","35572","23326","33622","23326","23326","23307","NA","NA","NA","NA","NA","NA","NA","35635","34129","34129","35072","NA","NA","47277","NA","NA","NA","NA","NA","NA","NA","10330","Orientation_PSA2018","8","7203","8","yes","1024"
"Y","7236","V","V","PP_LIST1.csv","flashV.jpg","flashV.jpg","100","100","870.333333333","870.333333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","2","0","2","5","0","0","2","2","0","0","2","2","2","2","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","2","0","0","0","0","0","0","0","0","11/20/19 11:40:44","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","2","2","1","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_6","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","630","NA","NA","630","NA","NA","NA","NA","NA","NA","NA","7659","941","NA","NA","NA","NA","NA","NA","NA","12964","2","legacy","no","1024","2","48000","-16","EXP","6","even","no","yes","NA","10328","3575","3576","8858","10313","10312","NA","NA","43308","47471","33624","23307","35633","47976","47469","10328","43308","47976","48608","NA","NA","23307","35572","23326","33622","23326","23326","23307","NA","NA","NA","NA","NA","NA","NA","35635","34129","34129","35072","NA","NA","49108","NA","NA","NA","NA","NA","NA","NA","10330","Orientation_PSA2018","9","7833","9","yes","1024"
"F","7236","F","F","PP_LIST1.csv","pumpkin.jpg","trmpet.jpg","100","100","835.1","835.1","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","3","0","3","5","0","0","3","3","0","0","3","3","3","3","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","3","0","0","0","0","0","0","0","0","11/20/19 11:40:44","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","3","3","1","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_6","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","518","NA","NA","518","NA","NA","NA","NA","NA","NA","NA","7659","941","NA","NA","NA","NA","NA","NA","NA","12964","2","legacy","no","1024","2","48000","-16","EXP","6","even","no","yes","NA","10328","3575","3576","8858","10313","10312","NA","NA","43308","49303","33624","23307","35633","49808","49301","10328","43308","49808","50328","NA","NA","23307","35572","23326","33622","23326","23326","23307","NA","NA","NA","NA","NA","NA","NA","35635","34129","34129","35072","NA","NA","50828","NA","NA","NA","NA","NA","NA","NA","10330","Orientation_PSA2018","10","8351","10","yes","1024"
"F","7236","F","F","PP_LIST1.csv","nut.jpg","watch.jpg","100","100","825.090909091","825.090909091","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","4","0","4","5","0","0","4","4","0","0","4","4","4","4","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","4","0","0","0","0","0","0","0","0","11/20/19 11:40:44","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","4","4","1","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_6","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","725","NA","NA","725","NA","NA","NA","NA","NA","NA","NA","7659","941","NA","NA","NA","NA","NA","NA","NA","12964","2","legacy","no","1024","2","48000","-16","EXP","6","even","no","yes","NA","10328","3575","3576","8858","10313","10312","NA","NA","43308","51000","33624","23307","35633","51505","50998","10328","43308","51505","52232","NA","NA","23307","35572","23326","33622","23326","23326","23307","NA","NA","NA","NA","NA","NA","NA","35635","34129","34129","35072","NA","NA","52732","NA","NA","NA","NA","NA","NA","NA","10330","Orientation_PSA2018","11","9076","11","yes","1024"
"Y","7236","H","H","PP_LIST1.csv","bowlH.jpg","bowlH.jpg","100","100","814.916666667","814.916666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","5","0","0","5","5","0","0","5","5","5","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","0","0","0","0","0","0","0","0","11/20/19 11:40:44","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","5","5","1","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_6","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","703","NA","NA","703","NA","NA","NA","NA","NA","NA","NA","7659","941","NA","NA","NA","NA","NA","NA","NA","12964","2","legacy","no","1024","2","48000","-16","EXP","6","even","no","yes","NA","10328","3575","3576","8858","10313","10312","NA","NA","43308","52918","33624","23307","35633","53423","52916","10328","43308","53423","54128","NA","NA","23307","35572","23326","33622","23326","23326","23307","NA","NA","NA","NA","NA","NA","NA","35635","34129","34129","35072","NA","NA","54628","NA","NA","NA","NA","NA","NA","NA","10330","Orientation_PSA2018","12","9779","12","yes","1024"
"N","7236","H","V","PP_LIST1.csv","nailH.jpg","nailV.jpg","100","100","832.692307692","832.692307692","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","5","0","0","6","6","0","0","6","6","6","6","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","6","0","0","0","0","0","0","0","0","11/20/19 11:40:44","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","6","6","1","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_6","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","1046","NA","NA","1046","NA","NA","NA","NA","NA","NA","NA","7659","941","NA","NA","NA","NA","NA","NA","NA","12964","2","legacy","no","1024","2","48000","-16","EXP","6","even","no","yes","NA","10328","3575","3576","8858","10313","10312","NA","NA","43308","54822","33624","23307","35633","55328","54821","10328","43308","55328","56376","NA","NA","23307","35572","23326","33622","23326","23326","23307","NA","NA","NA","NA","NA","NA","NA","35635","34129","34129","35072","NA","NA","56877","NA","NA","NA","NA","NA","NA","NA","10330","Orientation_PSA2018","13","10825","13","yes","1024"
"F","7236","F","F","PP_LIST1.csv","tiger.jpg","wndmil.jpg","100","100","819.142857143","819.142857143","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","7","0","7","5","0","0","7","7","0","0","7","7","7","7","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","7","0","0","0","0","0","0","0","0","11/20/19 11:40:44","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","7","7","1","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_6","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","643","NA","NA","643","NA","NA","NA","NA","NA","NA","NA","7659","941","NA","NA","NA","NA","NA","NA","NA","12964","2","legacy","no","1024","2","48000","-16","EXP","6","even","no","yes","NA","10328","3575","3576","8858","10313","10312","NA","NA","43308","57066","33624","23307","35633","57571","57064","10328","43308","57571","58216","NA","NA","23307","35572","23326","33622","23326","23326","23307","NA","NA","NA","NA","NA","NA","NA","35635","34129","34129","35072","NA","NA","58716","NA","NA","NA","NA","NA","NA","NA","10330","Orientation_PSA2018","14","11468","14","yes","1024"
"F","7236","F","F","PP_LIST1.csv","tlphon.jpg","knife.jpg","100","100","806.933333333","806.933333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","8","0","8","5","0","0","8","8","0","0","8","8","8","8","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","8","0","0","0","0","0","0","0","0","11/20/19 11:40:44","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","8","8","1","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_6","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","636","NA","NA","636","NA","NA","NA","NA","NA","NA","NA","7659","941","NA","NA","NA","NA","NA","NA","NA","12964","2","legacy","no","1024","2","48000","-16","EXP","6","even","no","yes","NA","10328","3575","3576","8858","10313","10312","NA","NA","43308","58889","33624","23307","35633","59394","58887","10328","43308","59394","60032","NA","NA","23307","35572","23326","33622","23326","23326","23307","NA","NA","NA","NA","NA","NA","NA","35635","34129","34129","35072","NA","NA","60532","NA","NA","NA","NA","NA","NA","NA","10330","Orientation_PSA2018","15","12104","15","yes","1024"
"F","7236","F","F","PP_LIST1.csv","wrench.jpg","piano.jpg","100","100","799.8125","799.8125","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","9","0","9","5","0","0","9","9","0","0","9","9","9","9","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","9","0","0","0","0","0","0","0","0","11/20/19 11:40:44","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\Lenovo_Lab501\Desktop\PSA002","no","chinese-japanese-korean","no","18","no","#0000ff","no","อักษรไทย","yes","768","no","legacy","9","9","1","5","C:/Users/Lenovo_Lab501/Desktop/PSA002/data/THA_001_PP_6","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","space","f","NA","NA","NA","NA","NA","NA","NA","space","693","NA","NA","693","NA","NA","NA","NA","NA","NA","NA","7659","941","NA","NA","NA","NA","NA","NA","NA","12964","2","legacy","no","1024","2","48000","-16","EXP","6","even","no","yes","NA","10328","3575","3576","8858","10313","10312","NA","NA","43308","60696","33624","23307","35633","61201","60694","10328","43308","61201","61896","NA","NA","23307","35572","23326","33622","23326","23326","23307","NA","NA","NA","NA","NA","NA","NA","35635","34129","34129","35072","NA","NA","62396","NA","NA","NA","NA","NA","NA","NA","10330","Orientation_PSA2018","16","12797","16","yes","1024"
