"ID","N","BF"
1,1,1
3,1,1
4,3,0.521141735313131
5,4,0.350721580192363
6,5,0.265477433938122
7,6,0.233619818394235
8,7,0.510597899526018
9,8,0.589683993933426
13,9,0.594878877402292
14,10,0.351014421710014
15,11,0.306736198896277
16,12,0.270301554562742
17,13,0.336395937357038
18,14,0.276995629723392
19,15,0.266776733460784
20,16,0.26315608444459
21,17,0.236676470508779
25,18,0.237540312143278
26,19,0.231471543489588
28,20,0.285875665872433
30,21,0.326066032792208
31,22,0.303071332041764
32,23,0.388072528577563
33,24,0.292918341873649
36,25,0.250558629073289
38,26,0.283102390745968
39,27,0.290334782782573
40,28,0.300846363083312
41,29,0.28186267442031
42,30,0.241295607009299
43,31,0.173886767775466
44,32,0.177003683438144
