"ID","N","BF"
999,1,1
1027,1,1
3116,3,1.06121504399665
3119,4,0.398269330643428
3121,5,0.498462878166787
3122,6,0.337831862616465
3124,7,0.260712885383673
3125,8,0.372215902563743
3130,9,0.278505380538231
3131,10,0.240082700889897
3140,11,0.216202221725953
3141,12,0.213543721456021
3142,13,0.21798562343784
3149,14,0.213418777549594
3154,15,0.209766990427559
3161,16,0.303421432309945
3162,17,0.311064312404693
3166,18,0.230396208337736
3167,19,0.233018784527152
3169,20,0.210231522004867
3172,21,0.207342195002977
3173,22,0.202214935291023
3184,23,0.2036805817249
3185,24,0.236455336818566
3189,25,0.228455283842518
3191,26,0.226646169107953
3193,27,0.191115369504017
3199,28,0.215671320506019
3200,29,0.219684846966788
3202,30,0.218921956874647
3205,31,0.209821148206415
3206,32,0.217144591174589
3207,33,0.159486349089992
3208,34,0.135679215638104
3214,35,0.155425194370312
3217,36,0.156017421518442
3218,37,0.135780013362818
3220,38,0.13973609255293
3223,39,0.139757389450592
3224,40,0.142635379256729
3227,41,0.150801819725629
3231,42,0.174019259683331
3232,43,0.16142495517775
3239,44,0.138413628290991
3244,45,0.147718811494268
3247,46,0.193776115197868
3252,47,0.190106896391809
3262,48,0.182543982653528
3272,49,0.191937849759035
3277,50,0.168480492262366
3278,51,0.125582634484444
3279,52,0.142238284989728
3287,53,0.128014266549213
3292,54,0.122715992926653
3296,55,0.135522460438099
3297,56,0.0957326549879963
3299,57,0.0889173503562397
3300,58,0.0972208674113235
3301,59,0.108987171629778
3305,60,0.102889241334733
3307,61,0.0997590279697581
3310,62,0.0924160053897781
3313,63,0.0869373134412887
3316,64,0.0806104520005432
3324,65,0.0870319706574355
3325,66,0.0833170990974678
3326,67,0.0771893870660042
3330,68,0.0896717066451199
3331,69,0.0864908003633195
3335,70,0.0873726187719893
3340,71,0.0837221655169419
3341,72,0.0854798131946082
3344,73,0.0811341290714403
3345,74,0.0785632381078041
3346,75,0.0815718534903284
3351,76,0.087373630584389
3353,77,0.0872046754744608
3354,78,0.0857431478668979
3355,79,0.0883644876765044
3356,80,0.0822807364658712
3360,81,0.0816349376039283
3367,82,0.0804878780242835
3368,83,0.0780684987105138
3369,84,0.074624292558408
3373,85,0.0807333120722867
3374,86,0.080989140560858
3378,87,0.115903294794478
3385,88,0.1149959663968
3386,89,0.104108585518337
3387,90,0.103122255196017
3391,91,0.100748510672213
3393,92,0.0971049704229637
3411,93,0.0862746123481794
3426,94,0.0905194102858311
3437,95,0.100959026751189
3442,96,0.0891883152342667
3447,97,0.0871896226484063
3452,98,0.087096653993678
3455,99,0.0915442493574565
3456,100,0.099061819411313
3465,101,0.0899608776623534
3474,102,0.10842252345483
3477,103,0.0975264933885368
3487,104,0.102876175900805
3488,105,0.0961146682045346
3495,106,0.0921251700532512
3508,107,0.107006188146478
3513,108,0.0884003286142066
3516,109,0.0927316535742516
3523,110,0.0930636580674681
3541,111,0.0870634772025529
3549,112,0.0850275816230247
3559,113,0.0721773884071551
3562,114,0.0748886372066614
3563,115,0.0771360623441595
3572,116,0.0728095723489051
3576,117,0.0698534407225876
3577,118,0.0763638464550803
3581,119,0.0734154453453102
3582,120,0.0692074357912106
3592,121,0.0610421585697626
3599,122,0.0606783313814913
3601,123,0.0593273702245672
3604,124,0.0615181480876347
3607,125,0.0616850587756801
3611,126,0.0594429465680965
3612,127,0.0593934947223621
3615,128,0.0592323203527318
3617,129,0.0610594970841905
3620,130,0.0581605332300053
3624,131,0.0565688429630257
3628,132,0.0549304306703826
3631,133,0.0557547052799657
3634,134,0.0552234267329249
3635,135,0.0543074185552073
3642,136,0.0597098606440184
3647,137,0.0586856941521689
3651,138,0.0598356525655241
3663,139,0.0564981013463735
3670,140,0.0557016595293782
3671,141,0.0553228712983985
3674,142,0.0563136964449062
3680,143,0.0535034796598098
3681,144,0.0548416912451107
3684,145,0.0542682773195423
3685,146,0.0571933110478489
3686,147,0.0564914864078168
3692,148,0.0596827348195007
3700,149,0.0604768359080926
3703,150,0.0599488179822946
3705,151,0.0573279141881332
3708,152,0.0596192864718445
3713,153,0.0568810470220683
3715,154,0.0571089567408879
3719,155,0.0569483948883923
3721,156,0.0572360602260227
3724,157,0.0560584713586851
3727,158,0.0532532200729103
3728,159,0.0556849951070713
3729,160,0.0590322202623952
