"ID","N","BF"
1,1,1
2,1,1
3,3,1.37864965514315
4,4,0.629381982916451
5,5,0.445240166568435
6,6,0.439189340289886
7,7,0.480222139382696
8,8,0.407700692259874
9,9,0.323101869132425
10,10,0.28168796219707
11,11,0.387331896099989
12,12,0.384338895764314
13,13,0.383706926061246
15,14,0.363726753125974
16,15,0.320041589219706
17,16,0.296616483432603
18,17,0.240738649249195
19,18,0.245069758336486
20,19,0.192805713201201
21,20,0.136898554852426
22,21,0.131023758841936
23,22,0.139997538845509
24,23,0.129584248084471
25,24,0.127007638926065
26,25,0.141332990921872
27,26,0.204933977016604
28,27,0.169413817716945
29,28,0.200664328526827
30,29,0.225601999980521
31,30,0.311256622061634
32,31,0.371897647987903
33,32,0.283160028447253
34,33,0.264445502410229
35,34,0.264838534707752
36,35,0.244430050524147
37,36,0.262263166816244
38,37,0.2512228789575
39,38,0.245354820485104
40,39,0.252589829439821
41,40,0.321458821316146
42,41,0.303643707226
43,42,0.327946234029619
44,43,0.350490893589946
45,44,0.32071695024805
46,45,0.332062122913598
47,46,0.328255662107232
48,47,0.273435841318807
49,48,0.302216672102918
50,49,0.262289759565867
51,50,0.294197781314016
