"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_NOR","correct_Target_response_Prac","correct_Welcome_PP_NOR","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"Y","6835","V","V","PP_LIST4.csv","keyV.jpg","keyV.jpg","100","100","635.142857143","635.142857143","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","0","0","0","0","0","0","0","0","0","01/29/20 14:22:19","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","M:\privat\Projects\PSA\PSA002\OpenSesame_Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","Norsk","yes","768","no","legacy","0","0","1","5","M:/privat/Projects/PSA/PSA002/raw_data/NOR_003_PP_42.csv","legacy","yes","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","space","NA","NA","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","650","NA","NA","650","NA","NA","NA","3001","NA","NA","NA","NA","526","NA","NA","NA","24279","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","42","even","no","no","NA","7391","2940","2942","6136","7378","7378","NA","NA","45155","45277","40569","31684","42140","45782","45275","7392","45155","45782","46433","NA","NA","31684","42101","31699","40567","31699","31699","31684","NA","NA","NA","42142","NA","NA","NA","NA","41073","41073","41601","NA","NA","46934","NA","NA","NA","7393","NA","NA","NA","NA","Orientation_PSA2018","7","4446","7","yes","1024"
"Y","6835","H","H","PP_LIST4.csv","flashH.jpg","flashH.jpg","100","100","619.75","619.75","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","1","0","1","5","0","0","1","1","0","0","1","1","1","1","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","1","0","0","0","0","0","0","0","0","01/29/20 14:22:19","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","M:\privat\Projects\PSA\PSA002\OpenSesame_Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","Norsk","yes","768","no","legacy","1","1","1","5","M:/privat/Projects/PSA/PSA002/raw_data/NOR_003_PP_42.csv","legacy","yes","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","space","NA","NA","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","512","NA","NA","512","NA","NA","NA","3001","NA","NA","NA","NA","526","NA","NA","NA","24279","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","42","even","no","no","NA","7391","2940","2942","6136","7378","7378","NA","NA","45155","47071","40569","31684","42140","47575","47069","7392","45155","47575","48090","NA","NA","31684","42101","31699","40567","31699","31699","31684","NA","NA","NA","42142","NA","NA","NA","NA","41073","41073","41601","NA","NA","48590","NA","NA","NA","7393","NA","NA","NA","NA","Orientation_PSA2018","8","4958","8","yes","1024"
"F","6835","F","F","PP_LIST4.csv","couch.jpg","spider.jpg","100","100","599.222222222","599.222222222","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","5","0","0","2","2","0","0","2","2","2","2","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","2","0","0","0","0","0","0","0","0","01/29/20 14:22:19","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","M:\privat\Projects\PSA\PSA002\OpenSesame_Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","Norsk","yes","768","no","legacy","2","2","1","5","M:/privat/Projects/PSA/PSA002/raw_data/NOR_003_PP_42.csv","legacy","yes","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","435","NA","NA","435","NA","NA","NA","3001","NA","NA","NA","NA","526","NA","NA","NA","24279","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","42","even","no","no","NA","7391","2940","2942","6136","7378","7378","NA","NA","45155","48710","40569","31684","42140","49212","48708","7392","45155","49212","49649","NA","NA","31684","42101","31699","40567","31699","31699","31684","NA","NA","NA","42142","NA","NA","NA","NA","41073","41073","41601","NA","NA","50149","NA","NA","NA","7393","NA","NA","NA","NA","Orientation_PSA2018","9","5393","9","yes","1024"
"F","6835","F","F","PP_LIST4.csv","mitten.jpg","needle.jpg","100","100","596.5","596.5","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","3","0","3","5","0","0","3","3","0","0","3","3","3","3","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","3","0","0","0","0","0","0","0","0","01/29/20 14:22:19","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","M:\privat\Projects\PSA\PSA002\OpenSesame_Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","Norsk","yes","768","no","legacy","3","3","1","5","M:/privat/Projects/PSA/PSA002/raw_data/NOR_003_PP_42.csv","legacy","yes","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","572","NA","NA","572","NA","NA","NA","3001","NA","NA","NA","NA","526","NA","NA","NA","24279","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","42","even","no","no","NA","7391","2940","2942","6136","7378","7378","NA","NA","45155","50290","40569","31684","42140","50795","50288","7392","45155","50795","51369","NA","NA","31684","42101","31699","40567","31699","31699","31684","NA","NA","NA","42142","NA","NA","NA","NA","41073","41073","41601","NA","NA","51869","NA","NA","NA","7393","NA","NA","NA","NA","Orientation_PSA2018","10","5965","10","yes","1024"
"Y","6835","V","V","PP_LIST4.csv","pencilV.jpg","pencilV.jpg","100","100","586","586","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","4","0","4","5","0","0","4","4","0","0","4","4","4","4","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","4","0","0","0","0","0","0","0","0","01/29/20 14:22:19","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","M:\privat\Projects\PSA\PSA002\OpenSesame_Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","Norsk","yes","768","no","legacy","4","4","1","5","M:/privat/Projects/PSA/PSA002/raw_data/NOR_003_PP_42.csv","legacy","yes","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","space","NA","NA","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","481","NA","NA","481","NA","NA","NA","3001","NA","NA","NA","NA","526","NA","NA","NA","24279","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","42","even","no","no","NA","7391","2940","2942","6136","7378","7378","NA","NA","45155","51996","40569","31684","42140","52501","51994","7392","45155","52502","52985","NA","NA","31684","42101","31699","40567","31699","31699","31684","NA","NA","NA","42142","NA","NA","NA","NA","41073","41073","41601","NA","NA","53485","NA","NA","NA","7393","NA","NA","NA","NA","Orientation_PSA2018","11","6446","11","yes","1024"
"F","6835","F","F","PP_LIST4.csv","skirt.jpg","tlphon.jpg","100","100","587.916666667","587.916666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","5","0","5","5","0","0","5","5","0","0","5","5","5","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","0","0","0","0","0","0","0","0","01/29/20 14:22:19","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","M:\privat\Projects\PSA\PSA002\OpenSesame_Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","Norsk","yes","768","no","legacy","5","5","1","5","M:/privat/Projects/PSA/PSA002/raw_data/NOR_003_PP_42.csv","legacy","yes","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","609","NA","NA","609","NA","NA","NA","3001","NA","NA","NA","NA","526","NA","NA","NA","24279","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","42","even","no","no","NA","7391","2940","2942","6136","7378","7378","NA","NA","45155","53621","40569","31684","42140","54126","53619","7392","45155","54126","54737","NA","NA","31684","42101","31699","40567","31699","31699","31684","NA","NA","NA","42142","NA","NA","NA","NA","41073","41073","41601","NA","NA","55237","NA","NA","NA","7393","NA","NA","NA","NA","Orientation_PSA2018","12","7055","12","yes","1024"
"N","6835","V","H","PP_LIST4.csv","bowlV.jpg","bowlH.jpg","100","100","614.615384615","614.615384615","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","5","0","0","6","6","0","0","6","6","6","6","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","6","0","0","0","0","0","0","0","0","01/29/20 14:22:19","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","M:\privat\Projects\PSA\PSA002\OpenSesame_Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","Norsk","yes","768","no","legacy","6","6","1","5","M:/privat/Projects/PSA/PSA002/raw_data/NOR_003_PP_42.csv","legacy","yes","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","space","NA","NA","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","935","NA","NA","935","NA","NA","NA","3001","NA","NA","NA","NA","526","NA","NA","NA","24279","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","42","even","no","no","NA","7391","2940","2942","6136","7378","7378","NA","NA","45155","55399","40569","31684","42140","55904","55398","7392","45155","55904","56841","NA","NA","31684","42101","31699","40567","31699","31699","31684","NA","NA","NA","42142","NA","NA","NA","NA","41073","41073","41601","NA","NA","57341","NA","NA","NA","7393","NA","NA","NA","NA","Orientation_PSA2018","13","7990","13","yes","1024"
"F","6835","F","F","PP_LIST4.csv","ring.jpg","stove.jpg","100","100","614.571428571","614.571428571","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","7","0","7","5","0","0","7","7","0","0","7","7","7","7","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","7","0","0","0","0","0","0","0","0","01/29/20 14:22:19","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","M:\privat\Projects\PSA\PSA002\OpenSesame_Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","Norsk","yes","768","no","legacy","7","7","1","5","M:/privat/Projects/PSA/PSA002/raw_data/NOR_003_PP_42.csv","legacy","yes","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","614","NA","NA","614","NA","NA","NA","3001","NA","NA","NA","NA","526","NA","NA","NA","24279","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","42","even","no","no","NA","7391","2940","2942","6136","7378","7378","NA","NA","45155","57489","40569","31684","42140","57993","57487","7392","45155","57993","58609","NA","NA","31684","42101","31699","40567","31699","31699","31684","NA","NA","NA","42142","NA","NA","NA","NA","41073","41073","41601","NA","NA","59109","NA","NA","NA","7393","NA","NA","NA","NA","Orientation_PSA2018","14","8604","14","yes","1024"
"F","6835","F","F","PP_LIST4.csv","wrench.jpg","piano.jpg","100","100","619.533333333","619.533333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","8","0","8","5","0","0","8","8","0","0","8","8","8","8","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","8","0","0","0","0","0","0","0","0","01/29/20 14:22:19","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","M:\privat\Projects\PSA\PSA002\OpenSesame_Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","Norsk","yes","768","no","legacy","8","8","1","5","M:/privat/Projects/PSA/PSA002/raw_data/NOR_003_PP_42.csv","legacy","yes","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","689","NA","NA","689","NA","NA","NA","3001","NA","NA","NA","NA","526","NA","NA","NA","24279","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","42","even","no","no","NA","7391","2940","2942","6136","7378","7378","NA","NA","45155","59248","40569","31684","42140","59750","59246","7392","45155","59750","60441","NA","NA","31684","42101","31699","40567","31699","31699","31684","NA","NA","NA","42142","NA","NA","NA","NA","41073","41073","41601","NA","NA","60942","NA","NA","NA","7393","NA","NA","NA","NA","Orientation_PSA2018","15","9293","15","yes","1024"
"F","6835","F","F","PP_LIST4.csv","trmpet.jpg","tapedispenser.jpg","100","100","618.3125","618.3125","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","9","0","9","5","0","0","9","9","0","0","9","9","9","9","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","9","0","0","0","0","0","0","0","0","01/29/20 14:22:19","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","M:\privat\Projects\PSA\PSA002\OpenSesame_Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","Norsk","yes","768","no","legacy","9","9","1","5","M:/privat/Projects/PSA/PSA002/raw_data/NOR_003_PP_42.csv","legacy","yes","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","600","NA","NA","600","NA","NA","NA","3001","NA","NA","NA","NA","526","NA","NA","NA","24279","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","42","even","no","no","NA","7391","2940","2942","6136","7378","7378","NA","NA","45155","61088","40569","31684","42140","61592","61086","7392","45155","61592","62194","NA","NA","31684","42101","31699","40567","31699","31699","31684","NA","NA","NA","42142","NA","NA","NA","NA","41073","41073","41601","NA","NA","62694","NA","NA","NA","7393","NA","NA","NA","NA","Orientation_PSA2018","16","9893","16","yes","1024"
