"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_NOR","correct_Target_response_Prac","correct_Welcome_PP_NOR","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"N","6835","H","V","PP_LIST3.csv","broomH.jpg","broomV.jpg","75","75","645","645","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","0","0","0","0","0","0","0","0","0","01/27/20 13:37:20","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","M:\privat\Projects\PSA\PSA002\OpenSesame_Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","Norsk","yes","768","no","legacy","0","0","2","5","M:/privat/Projects/PSA/PSA002/raw_data/NOR_003_PP_41.csv","legacy","yes","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","j","NA","NA","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","483","NA","NA","483","NA","NA","NA","3376","NA","NA","NA","NA","743","NA","NA","NA","13736","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","no","no","NA","7910","2705","2707","5232","7898","7898","NA","NA","37475","37595","32291","21660","34086","38101","37594","7910","37475","38101","NA","NA","38586","21660","34038","23456","32289","23456","23455","21660","NA","NA","NA","34088","NA","NA","NA","NA","32793","32793","33538","NA","22914","39086","NA","NA","NA","7912","NA","NA","NA","NA","Orientation_PSA2018","6","5160","8","yes","1024"
"N","6835","H","V","PP_LIST3.csv","bottleH.jpg","bottleV.jpg","77.7777777778","77.7777777778","637","637","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","1","0","1","6","0","0","1","1","0","0","1","1","1","1","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","1","0","0","0","0","0","0","0","0","01/27/20 13:37:20","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","M:\privat\Projects\PSA\PSA002\OpenSesame_Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","Norsk","yes","768","no","legacy","1","1","2","5","M:/privat/Projects/PSA/PSA002/raw_data/NOR_003_PP_41.csv","legacy","yes","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","j","NA","NA","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","573","NA","NA","573","NA","NA","NA","3376","NA","NA","NA","NA","743","NA","NA","NA","13736","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","no","no","NA","7910","2705","2707","5232","7898","7898","NA","NA","37475","39236","32291","21660","34086","39739","39234","7910","37475","39739","40314","NA","38586","21660","34038","23456","32289","23456","23455","21660","NA","NA","NA","34088","NA","NA","NA","NA","32793","32793","33538","NA","22914","40814","NA","NA","NA","7912","NA","NA","NA","NA","Orientation_PSA2018","7","5733","9","yes","1024"
"F","6835","F","F","PP_LIST3.csv","trmpet.jpg","tapedispenser.jpg","80","80","630.4","630.4","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","6","0","0","2","2","0","0","2","2","2","2","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","2","0","0","0","0","0","0","0","0","01/27/20 13:37:20","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","M:\privat\Projects\PSA\PSA002\OpenSesame_Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","Norsk","yes","768","no","legacy","2","2","2","5","M:/privat/Projects/PSA/PSA002/raw_data/NOR_003_PP_41.csv","legacy","yes","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","j","NA","NA","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","571","NA","NA","571","NA","NA","NA","3376","NA","NA","NA","NA","743","NA","NA","NA","13736","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","no","no","NA","7910","2705","2707","5232","7898","7898","NA","NA","37475","40947","32291","21660","34086","41453","40945","7910","37475","41453","42026","NA","38586","21660","34038","23456","32289","23456","23455","21660","NA","NA","NA","34088","NA","NA","NA","NA","32793","32793","33538","NA","22914","42526","NA","NA","NA","7912","NA","NA","NA","NA","Orientation_PSA2018","8","6304","10","yes","1024"
"F","6835","F","F","PP_LIST3.csv","couch.jpg","spider.jpg","72.7272727273","72.7272727273","620","620","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","3","0","3","6","0","0","3","3","0","0","3","3","3","3","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","3","0","0","0","0","0","0","0","0","01/27/20 13:37:20","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","M:\privat\Projects\PSA\PSA002\OpenSesame_Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","Norsk","yes","768","no","legacy","3","3","2","5","M:/privat/Projects/PSA/PSA002/raw_data/NOR_003_PP_41.csv","legacy","yes","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","j","NA","NA","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","516","NA","NA","516","NA","NA","NA","3376","NA","NA","NA","NA","743","NA","NA","NA","13736","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","no","no","NA","7910","2705","2707","5232","7898","7898","NA","NA","37475","42675","32291","21660","34086","43180","42674","7910","37475","43180","42026","NA","43698","21660","34038","23456","32289","23456","23455","21660","NA","NA","NA","34088","NA","NA","NA","NA","32793","32793","33538","NA","22914","44198","NA","NA","NA","7912","NA","NA","NA","NA","Orientation_PSA2018","8","6820","11","yes","1024"
"F","6835","F","F","PP_LIST3.csv","ladder.jpg","house.jpg","75","75","648.5","648.5","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","4","0","4","6","0","0","4","4","0","0","4","4","4","4","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","4","0","0","0","0","0","0","0","0","01/27/20 13:37:20","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","M:\privat\Projects\PSA\PSA002\OpenSesame_Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","Norsk","yes","768","no","legacy","4","4","2","5","M:/privat/Projects/PSA/PSA002/raw_data/NOR_003_PP_41.csv","legacy","yes","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","j","NA","NA","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","962","NA","NA","962","NA","NA","NA","3376","NA","NA","NA","NA","743","NA","NA","NA","13736","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","no","no","NA","7910","2705","2707","5232","7898","7898","NA","NA","37475","44327","32291","21660","34086","44830","44325","7910","37475","44830","45794","NA","43698","21660","34038","23456","32289","23456","23455","21660","NA","NA","NA","34088","NA","NA","NA","NA","32793","32793","33538","NA","22914","46294","NA","NA","NA","7912","NA","NA","NA","NA","Orientation_PSA2018","9","7782","12","yes","1024"
"N","6835","V","H","PP_LIST3.csv","fire_extinguisherV.jpg","fire_extinguisherH.jpg","76.9230769231","76.9230769231","643.230769231","643.230769231","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","5","0","5","6","0","0","5","5","0","0","5","5","5","5","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","5","0","0","0","0","0","0","0","0","01/27/20 13:37:20","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","M:\privat\Projects\PSA\PSA002\OpenSesame_Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","Norsk","yes","768","no","legacy","5","5","2","5","M:/privat/Projects/PSA/PSA002/raw_data/NOR_003_PP_41.csv","legacy","yes","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","j","NA","NA","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","580","NA","NA","580","NA","NA","NA","3376","NA","NA","NA","NA","743","NA","NA","NA","13736","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","no","no","NA","7910","2705","2707","5232","7898","7898","NA","NA","37475","46454","32291","21660","34086","46956","46452","7910","37475","46956","47538","NA","43698","21660","34038","23456","32289","23456","23455","21660","NA","NA","NA","34088","NA","NA","NA","NA","32793","32793","33538","NA","22914","48038","NA","NA","NA","7912","NA","NA","NA","NA","Orientation_PSA2018","10","8362","13","yes","1024"
"Y","6835","V","V","PP_LIST3.csv","penV.jpg","penV.jpg","78.5714285714","78.5714285714","633.857142857","633.857142857","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","6","0","0","6","6","0","0","6","6","6","6","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","0","0","0","0","0","0","0","0","01/27/20 13:37:20","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","M:\privat\Projects\PSA\PSA002\OpenSesame_Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","Norsk","yes","768","no","legacy","6","6","2","5","M:/privat/Projects/PSA/PSA002/raw_data/NOR_003_PP_41.csv","legacy","yes","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","j","NA","NA","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","512","NA","NA","512","NA","NA","NA","3376","NA","NA","NA","NA","743","NA","NA","NA","13736","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","no","no","NA","7910","2705","2707","5232","7898","7898","NA","NA","37475","48168","32291","21660","34086","48672","48166","7910","37475","48672","49186","NA","43698","21660","34038","23456","32289","23456","23455","21660","NA","NA","NA","34088","NA","NA","NA","NA","32793","32793","33538","NA","22914","49686","NA","NA","NA","7912","NA","NA","NA","NA","Orientation_PSA2018","11","8874","14","yes","1024"
"F","6835","F","F","PP_LIST3.csv","pumpkin.jpg","trmpet.jpg","80","80","640.133333333","640.133333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","7","0","7","6","0","0","7","7","0","0","7","7","7","7","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","7","0","0","0","0","0","0","0","0","01/27/20 13:37:20","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","M:\privat\Projects\PSA\PSA002\OpenSesame_Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","Norsk","yes","768","no","legacy","7","7","2","5","M:/privat/Projects/PSA/PSA002/raw_data/NOR_003_PP_41.csv","legacy","yes","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","j","NA","NA","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","728","NA","NA","728","NA","NA","NA","3376","NA","NA","NA","NA","743","NA","NA","NA","13736","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","no","no","NA","7910","2705","2707","5232","7898","7898","NA","NA","37475","49816","32291","21660","34086","50320","49814","7910","37475","50320","51050","NA","43698","21660","34038","23456","32289","23456","23455","21660","NA","NA","NA","34088","NA","NA","NA","NA","32793","32793","33538","NA","22914","51550","NA","NA","NA","7912","NA","NA","NA","NA","Orientation_PSA2018","12","9602","15","yes","1024"
"F","6835","F","F","PP_LIST3.csv","spider.jpg","couch.jpg","81.25","81.25","637.5","637.5","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","8","0","8","6","0","0","8","8","0","0","8","8","8","8","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","8","0","0","0","0","0","0","0","0","01/27/20 13:37:20","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","M:\privat\Projects\PSA\PSA002\OpenSesame_Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","Norsk","yes","768","no","legacy","8","8","2","5","M:/privat/Projects/PSA/PSA002/raw_data/NOR_003_PP_41.csv","legacy","yes","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","j","NA","NA","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","598","NA","NA","598","NA","NA","NA","3376","NA","NA","NA","NA","743","NA","NA","NA","13736","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","no","no","NA","7910","2705","2707","5232","7898","7898","NA","NA","37475","51682","32291","21660","34086","52186","51680","7910","37475","52186","52786","NA","43698","21660","34038","23456","32289","23456","23455","21660","NA","NA","NA","34088","NA","NA","NA","NA","32793","32793","33538","NA","22914","53286","NA","NA","NA","7912","NA","NA","NA","NA","Orientation_PSA2018","13","10200","16","yes","1024"
"N","6835","V","H","PP_LIST3.csv","brushV.jpg","brushH.jpg","82.3529411765","82.3529411765","627","627","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","9","0","9","6","0","0","9","9","0","0","9","9","9","9","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","9","0","0","0","0","0","0","0","0","01/27/20 13:37:20","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","M:\privat\Projects\PSA\PSA002\OpenSesame_Scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","Norsk","yes","768","no","legacy","9","9","2","5","M:/privat/Projects/PSA/PSA002/raw_data/NOR_003_PP_41.csv","legacy","yes","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","j","NA","NA","NA","NA","f","NA","NA","NA","space","NA","NA","NA","NA","459","NA","NA","459","NA","NA","NA","3376","NA","NA","NA","NA","743","NA","NA","NA","13736","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","41","odd","no","no","NA","7910","2705","2707","5232","7898","7898","NA","NA","37475","53429","32291","21660","34086","53933","53428","7910","37475","53933","54394","NA","43698","21660","34038","23456","32289","23456","23455","21660","NA","NA","NA","34088","NA","NA","NA","NA","32793","32793","33538","NA","22914","54895","NA","NA","NA","7912","NA","NA","NA","NA","Orientation_PSA2018","14","10659","17","yes","1024"
