"Result ID","Start Time ","Last Seen ","Duration ","Batch","Worker ID ","Worker Type ","MTurk Worker ID (Confirmation Code) ","State ","Message "
"2443","2021/04/18 19:41:54","2021/04/18 19:47:59","00:06:50","ARE_002","2437","General Multiple","none(none)","FINISHED","none"
"4422","2021/05/13 19:37:14","2021/05/13 19:43:17","00:06:53","ARE_002","4415","General Multiple","none(none)","FINISHED","none"
"4287","2021/05/08 21:30:19","2021/05/08 21:36:23","00:07:25","ARE_002","4280","General Multiple","none(none)","FINISHED","none"
"4286","2021/05/08 20:54:06","2021/05/08 21:00:10","00:07:28","ARE_002","4279","General Multiple","none(none)","FINISHED","none"
"4288","2021/05/08 22:10:45","2021/05/08 22:16:52","00:07:38","ARE_002","4281","General Multiple","none(none)","FINISHED","none"
"2253","2021/04/17 10:30:47","2021/04/17 10:38:49","00:09:33","ARE_002","2247","General Multiple","none(none)","FINISHED","none"
"4337","2021/05/10 05:18:02","2021/05/10 05:26:04","00:09:48","ARE_002","4330","General Single","none(none)","FINISHED","none"
"4289","2021/05/09 02:30:01","2021/05/09 02:38:05","00:09:49","ARE_002","4282","General Multiple","none(none)","FINISHED","none"
"1939","2021/04/16 12:01:38","2021/04/16 12:11:43","00:10:05","ARE_002","1936","General Multiple","none(none)","FINISHED","none"
"3072","2021/04/27 18:27:44","2021/04/27 18:37:46","00:10:41","ARE_002","3066","General Multiple","none(none)","FINISHED","none"
"2398","2021/04/18 07:37:09","2021/04/18 07:47:11","00:10:57","ARE_002","2392","General Single","none(none)","FINISHED","none"
"2890","2021/04/23 21:28:01","2021/04/23 21:38:05","00:11:02","ARE_002","2884","General Multiple","none(none)","FINISHED","none"
"3019","2021/04/25 19:26:09","2021/04/25 19:36:11","00:11:26","ARE_002","3013","General Multiple","none(none)","FINISHED","none"
"4421","2021/05/13 19:11:24","2021/05/13 19:21:30","00:11:54","ARE_002","4414","General Multiple","none(none)","FINISHED","none"
"4281","2021/05/08 19:33:19","2021/05/08 19:43:27","00:12:05","ARE_002","4274","General Multiple","none(none)","FINISHED","none"
"2888","2021/04/23 21:15:20","2021/04/23 21:27:35","00:12:15","ARE_002","2882","General Multiple","none(none)","FINISHED","none"
"2101","2021/04/16 15:34:12","2021/04/16 15:46:14","00:12:42","ARE_002","2096","General Multiple","none(none)","FINISHED","none"
"1884","2021/04/16 11:36:34","2021/04/16 11:48:51","00:12:50","ARE_002","1881","General Single","none(none)","FINISHED","none"
"2173","2021/04/16 21:06:18","2021/04/16 21:18:29","00:13:15","ARE_002","2168","General Single","none(none)","FINISHED","none"
"2437","2021/04/18 19:02:34","2021/04/18 19:14:38","00:13:24","ARE_002","2431","General Multiple","none(none)","FINISHED","none"
"2177","2021/04/16 21:20:41","2021/04/16 21:32:42","00:13:52","ARE_002","2172","General Single","none(none)","FINISHED","none"
"3042","2021/04/27 02:47:51","2021/04/27 03:01:58","00:14:07","ARE_002","3036","General Multiple","none(none)","FINISHED","none"
"4462","2021/05/17 21:12:16","2021/05/17 21:26:22","00:14:30","ARE_002","4454","General Single","none(none)","FINISHED","none"
"4464","2021/05/17 21:20:23","2021/05/17 21:34:31","00:14:40","ARE_002","4456","General Single","none(none)","FINISHED","none"
"1902","2021/04/16 11:44:30","2021/04/16 11:58:33","00:14:44","ARE_002","1899","General Single","none(none)","FINISHED","none"
"4319","2021/05/09 12:10:35","2021/05/09 12:24:42","00:14:48","ARE_002","4312","General Multiple","none(none)","FINISHED","none"
"2094","2021/04/16 15:19:21","2021/04/16 15:33:25","00:14:48","ARE_002","2089","General Single","none(none)","FINISHED","none"
"2066","2021/04/16 13:42:29","2021/04/16 13:56:31","00:14:48","ARE_002","2063","General Multiple","none(none)","FINISHED","none"
"3026","2021/04/25 23:14:42","2021/04/25 23:28:45","00:15:03","ARE_002","3020","General Single","none(none)","FINISHED","none"
"2237","2021/04/17 09:49:32","2021/04/17 10:03:38","00:15:30","ARE_002","2231","General Multiple","none(none)","FINISHED","none"
"2155","2021/04/16 19:31:26","2021/04/16 19:45:28","00:15:30","ARE_002","2150","General Multiple","none(none)","FINISHED","none"
"1922","2021/04/16 11:52:33","2021/04/16 12:06:39","00:15:33","ARE_002","1919","General Multiple","none(none)","FINISHED","none"
"4294","2021/05/09 04:16:49","2021/05/09 04:32:57","00:16:07","ARE_002","4287","General Single","none(none)","FINISHED","none"
"2394","2021/04/18 07:05:56","2021/04/18 07:22:00","00:17:01","ARE_002","2388","General Single","none(none)","FINISHED","none"
"2084","2021/04/16 15:02:17","2021/04/16 15:18:19","00:17:16","ARE_002","2079","General Multiple","none(none)","FINISHED","none"
"4365","2021/05/10 22:10:13","2021/05/10 22:12:19","00:17:33","ARE_002","4358","General Multiple","none(none)","FINISHED","none"
"2187","2021/04/16 22:35:06","2021/04/16 22:39:08","00:17:48","ARE_002","2182","General Single","none(none)","FINISHED","none"
"2895","2021/04/24 10:08:01","2021/04/24 10:26:21","00:19:09","ARE_002","2889","General Multiple","none(none)","FINISHED","none"
"4449","2021/05/17 14:02:56","2021/05/17 14:21:02","00:19:12","ARE_002","4442","General Multiple","none(none)","FINISHED","none"
"2152","2021/04/16 19:18:47","2021/04/16 19:36:53","00:19:20","ARE_002","2147","General Multiple","none(none)","FINISHED","none"
"2259","2021/04/17 11:25:47","2021/04/17 11:43:49","00:19:25","ARE_002","2253","General Single","none(none)","FINISHED","none"
"3312","2021/04/30 01:29:12","2021/04/30 01:47:16","00:19:49","ARE_002","3305","General Multiple","none(none)","FINISHED","none"
"2627","2021/04/20 06:58:58","2021/04/20 07:17:00","00:19:55","ARE_002","2621","General Multiple","none(none)","FINISHED","none"
"2615","2021/04/19 22:13:19","2021/04/19 22:33:22","00:20:38","ARE_002","2609","General Single","none(none)","FINISHED","none"
"2447","2021/04/18 19:51:24","2021/04/18 20:11:27","00:20:48","ARE_002","2441","General Multiple","none(none)","FINISHED","none"
"3073","2021/04/27 18:40:20","2021/04/27 19:00:23","00:21:49","ARE_002","3067","General Multiple","none(none)","FINISHED","none"
"3006","2021/04/25 17:47:25","2021/04/25 18:09:33","00:22:09","ARE_002","3000","General Multiple","none(none)","FINISHED","none"
"2435","2021/04/18 18:32:28","2021/04/18 18:58:07","00:26:23","ARE_002","2429","General Multiple","none(none)","FINISHED","none"
