"ID","N","BF"
1,1,1
2,1,1
3,3,0.410848429602843
4,4,0.30571602713557
5,5,0.234556045232822
6,6,0.195626573956246
7,7,0.162557417097582
9,8,0.197655863823574
10,9,0.196208871400184
11,10,0.160263206866474
12,11,0.173973732782435
13,12,0.176387290221387
14,13,0.233552341948241
15,14,0.212236199910182
16,15,0.176590784744938
17,16,0.207181255223775
19,17,0.274808301867155
20,18,0.315014690640218
21,19,0.220900340046711
22,20,0.229001425459635
23,21,0.223949180919487
24,22,0.228541135868776
25,23,0.258562651565764
26,24,0.233453264114359
27,25,0.21236236635948
28,26,0.208971317258525
30,27,0.201823297105012
31,28,0.241657300509987
32,29,0.242718077864988
33,30,0.284841373818045
34,31,0.315094550109065
35,32,0.391519439273118
36,33,0.449427221732677
37,34,0.633767324170551
38,35,0.804197267125618
39,36,1.13161432077056
40,37,1.16184721312249
41,38,1.35742374589478
42,39,1.28666488694695
43,40,1.55889969293004
44,41,1.07125181897515
45,42,1.24720047262633
46,43,0.803649072121834
47,44,0.820679718688749
48,45,0.715262556115446
49,46,0.360830861434922
50,47,0.333815338775064
51,48,0.424053476242963
52,49,0.534128483435404
53,50,0.6341116499924
54,51,0.743462240798032
55,52,0.528252912955257
56,53,0.523200328163916
57,54,0.552159807558
58,55,0.534271245086547
59,56,0.591394172439626
60,57,0.457310857569424
61,58,0.623264726981309
62,59,0.397765126526087
63,60,0.465371973029031
64,61,0.409571423139737
65,62,0.422492060673429
66,63,0.388443645852342
67,64,0.492503030852467
68,65,0.540013053211342
69,66,0.514732514242808
70,67,0.450561130233036
71,68,0.577202824251099
72,69,0.621298115515466
73,70,0.796351876672302
74,71,0.755093496309313
75,72,0.589934169286245
