"ID","N","BF"
831,1,1
959,1,1
960,3,0.417862906801055
961,4,0.322714408238517
963,5,0.235551266047523
965,6,0.224799210106098
984,7,0.223077485535364
1038,8,0.203544659801458
1042,9,0.170212392726594
1047,10,0.154102097780341
1056,11,0.149435112980758
1081,12,0.14021492858903
1087,13,0.137333203140817
1092,14,0.12573476539051
1101,15,0.159853368924014
1104,16,0.162100444777
1116,17,0.159660002182151
1118,18,0.270446283382492
1119,19,0.292113292994805
1127,20,0.332461166635313
1128,21,0.324283959726932
1138,22,0.316548313655315
1175,23,0.324183411581783
1176,24,0.303314264060363
1261,25,0.274790539286422
1285,26,0.290078214787843
1331,27,0.366776826304997
1336,28,0.325562364086982
1337,29,0.189164762172713
1463,30,0.186915222453007
1502,31,0.191567955458045
1505,32,0.18646843009291
1528,33,0.194910825551909
1540,34,0.162064181087124
1555,35,0.156263815573579
1556,36,0.161912478504464
1569,37,0.161006716932512
1677,38,0.160479109833756
1679,39,0.178098233539973
1722,40,0.160555795745286
1786,41,0.156153762591166
1795,42,0.147399572891323
1798,43,0.172680685933552
1824,44,0.198619755672084
1837,45,0.196943861656457
2367,46,0.213017374656618
2522,47,0.226359517194185
2704,48,0.205281712068578
2742,49,0.22255244774031
2743,50,0.216425443963115
2905,51,0.183244648433516
2906,52,0.174310215758895
2910,53,0.181448935550616
2911,54,0.177776398590687
2912,55,0.179421932333825
3017,56,0.187443206343444
3023,57,0.177794503230495
3081,58,0.200250112127321
3089,59,0.199041019371535
3090,60,0.230985890818549
3106,61,0.242142296372095
3108,62,0.252229856740688
3112,63,0.283716034188169
