"ID","N","BF"
1,1,1
2,1,1
3,3,0.563916286258521
4,4,0.53747245191076
5,5,0.583959561537404
175,6,0.495765180464034
176,7,0.497866547218085
177,8,0.598243566121388
179,9,0.602131908954153
180,10,1.03143728215098
181,11,0.751204532548461
182,12,0.855111942452662
188,13,1.06670036511527
199,14,0.285603971933484
200,15,0.273812840752192
201,16,0.275825214028749
202,17,0.300946201198916
203,18,0.341851351372452
212,19,0.406930736444724
213,20,0.718374699450173
216,21,0.667129192365267
217,22,0.566263819140219
219,23,0.752514516576319
220,24,0.224626157632701
226,25,0.190211259605553
227,26,0.183771647163833
228,27,0.181202712758512
229,28,0.175451599368463
230,29,0.176009782372514
232,30,0.179440803011731
233,31,0.14174189996407
234,32,0.14212597202367
237,33,0.138399759564651
239,34,0.124522996886537
243,35,0.1232559324011
244,36,0.124986815314906
245,37,0.120914229710068
246,38,0.11770731663857
247,39,0.111508151612173
248,40,0.114374808703095
251,41,0.10618048921984
259,42,0.113180601140448
264,43,0.106532865413922
265,44,0.101147893735002
326,45,0.121381728085617
340,46,0.122959418296732
345,47,0.136943644804515
347,48,0.128640574050003
348,49,0.122312030833415
350,50,0.125159186416387
351,51,0.120119291707035
355,52,0.122481752156818
356,53,0.113723544049045
364,54,0.123807780439499
365,55,0.130070854628656
372,56,0.118411694449705
373,57,0.120161540000546
375,58,0.123633547778922
404,59,0.107017985323013
586,60,0.0983122203663602
