"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_SC","correct_Target_response_Prac","correct_Welcome_PP_SC","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"F","6205","F","F","PP_LIST3.csv","trmpet.jpg","tapedispenser.jpg","87.5","87.5","943.625","943.625","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","0","0","0","0","0","0","0","0","0","12/04/19 14:17:01","no","Matching Tasks","yes","","no","Task A.2_PP.osexp","C:\Users\Marina\Desktop\PSA002-003\Task A","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","0","0","2","5","C:/Users/Marina/Desktop/PSA002-003/Task A/PP Data/CAN020_PP_070.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","736","NA","NA","736","NA","NA","NA","NA","NA","738","NA","NA","724","NA","NA","NA","NA","NA","1882","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","70","even","no","no","NA","11788","5350","5352","8537","11758","11758","NA","NA","31169","31483","28576","13704","30397","31987","31480","11789","31170","31987","32728","NA","NA","13704","30308","17588","28572","17588","17587","13704","NA","NA","NA","NA","NA","30401","NA","NA","29079","29079","29808","20688","16513","33228","NA","NA","NA","NA","NA","11793","NA","NA","Orientation_PSA2018","7","7549","8","yes","1024"
"N","6205","H","V","PP_LIST3.csv","bottleH.jpg","bottleV.jpg","88.8888888889","88.8888888889","915.666666667","915.666666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","1","0","1","6","0","0","1","1","0","0","1","1","1","1","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","1","0","0","0","0","0","0","0","0","12/04/19 14:17:01","no","Matching Tasks","yes","","no","Task A.2_PP.osexp","C:\Users\Marina\Desktop\PSA002-003\Task A","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","1","1","2","5","C:/Users/Marina/Desktop/PSA002-003/Task A/PP Data/CAN020_PP_070.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","692","NA","NA","692","NA","NA","NA","NA","NA","738","NA","NA","724","NA","NA","NA","NA","NA","1882","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","70","even","no","no","NA","11788","5350","5352","8537","11758","11758","NA","NA","31169","33592","28576","13704","30397","34095","33587","11789","31170","34095","34792","NA","NA","13704","30308","17588","28572","17588","17587","13704","NA","NA","NA","NA","NA","30401","NA","NA","29079","29079","29808","20688","16513","35292","NA","NA","NA","NA","NA","11793","NA","NA","Orientation_PSA2018","8","8241","9","yes","1024"
"F","6205","F","F","PP_LIST3.csv","mitten.jpg","needle.jpg","90","90","876.4","876.4","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","6","0","0","2","2","0","0","2","2","2","2","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","2","0","0","0","0","0","0","0","0","12/04/19 14:17:01","no","Matching Tasks","yes","","no","Task A.2_PP.osexp","C:\Users\Marina\Desktop\PSA002-003\Task A","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","2","2","2","5","C:/Users/Marina/Desktop/PSA002-003/Task A/PP Data/CAN020_PP_070.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","523","NA","NA","523","NA","NA","NA","NA","NA","738","NA","NA","724","NA","NA","NA","NA","NA","1882","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","70","even","no","no","NA","11788","5350","5352","8537","11758","11758","NA","NA","31169","35609","28576","13704","30397","36112","35605","11789","31170","36112","36640","NA","NA","13704","30308","17588","28572","17588","17587","13704","NA","NA","NA","NA","NA","30401","NA","NA","29079","29079","29808","20688","16513","37140","NA","NA","NA","NA","NA","11793","NA","NA","Orientation_PSA2018","9","8764","10","yes","1024"
"F","6205","F","F","PP_LIST3.csv","spider.jpg","couch.jpg","90.9090909091","90.9090909091","841.272727273","841.272727273","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","3","0","3","6","0","0","3","3","0","0","3","3","3","3","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","3","0","0","0","0","0","0","0","0","12/04/19 14:17:01","no","Matching Tasks","yes","","no","Task A.2_PP.osexp","C:\Users\Marina\Desktop\PSA002-003\Task A","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","3","3","2","5","C:/Users/Marina/Desktop/PSA002-003/Task A/PP Data/CAN020_PP_070.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","490","NA","NA","490","NA","NA","NA","NA","NA","738","NA","NA","724","NA","NA","NA","NA","NA","1882","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","70","even","no","no","NA","11788","5350","5352","8537","11758","11758","NA","NA","31169","37457","28576","13704","30397","37960","37453","11789","31170","37961","38456","NA","NA","13704","30308","17588","28572","17588","17587","13704","NA","NA","NA","NA","NA","30401","NA","NA","29079","29079","29808","20688","16513","38956","NA","NA","NA","NA","NA","11793","NA","NA","Orientation_PSA2018","10","9254","11","yes","1024"
"Y","6205","V","V","PP_LIST3.csv","screwV.jpg","screwV.jpg","91.6666666667","91.6666666667","810.916666667","810.916666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","4","0","4","6","0","0","4","4","0","0","4","4","4","4","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","4","0","0","0","0","0","0","0","0","12/04/19 14:17:01","no","Matching Tasks","yes","","no","Task A.2_PP.osexp","C:\Users\Marina\Desktop\PSA002-003\Task A","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","4","4","2","5","C:/Users/Marina/Desktop/PSA002-003/Task A/PP Data/CAN020_PP_070.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","477","NA","NA","477","NA","NA","NA","NA","NA","738","NA","NA","724","NA","NA","NA","NA","NA","1882","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","70","even","no","no","NA","11788","5350","5352","8537","11758","11758","NA","NA","31169","39278","28576","13704","30397","39782","39274","11789","31170","39782","40264","NA","NA","13704","30308","17588","28572","17588","17587","13704","NA","NA","NA","NA","NA","30401","NA","NA","29079","29079","29808","20688","16513","40764","NA","NA","NA","NA","NA","11793","NA","NA","Orientation_PSA2018","11","9731","12","yes","1024"
"F","6205","F","F","PP_LIST3.csv","watch.jpg","skirt.jpg","92.3076923077","92.3076923077","786.692307692","786.692307692","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","5","0","5","6","0","0","5","5","0","0","5","5","5","5","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","5","0","0","0","0","0","0","0","0","12/04/19 14:17:01","no","Matching Tasks","yes","","no","Task A.2_PP.osexp","C:\Users\Marina\Desktop\PSA002-003\Task A","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","5","5","2","5","C:/Users/Marina/Desktop/PSA002-003/Task A/PP Data/CAN020_PP_070.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","496","NA","NA","496","NA","NA","NA","NA","NA","738","NA","NA","724","NA","NA","NA","NA","NA","1882","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","70","even","no","no","NA","11788","5350","5352","8537","11758","11758","NA","NA","31169","41068","28576","13704","30397","41571","41064","11789","31170","41571","42072","NA","NA","13704","30308","17588","28572","17588","17587","13704","NA","NA","NA","NA","NA","30401","NA","NA","29079","29079","29808","20688","16513","42572","NA","NA","NA","NA","NA","11793","NA","NA","Orientation_PSA2018","12","10227","13","yes","1024"
"Y","6205","H","H","PP_LIST3.csv","guitarH.jpg","guitarH.jpg","92.8571428571","92.8571428571","761.214285714","761.214285714","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","6","0","0","6","6","0","0","6","6","6","6","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","0","0","0","0","0","0","0","0","12/04/19 14:17:01","no","Matching Tasks","yes","","no","Task A.2_PP.osexp","C:\Users\Marina\Desktop\PSA002-003\Task A","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","6","6","2","5","C:/Users/Marina/Desktop/PSA002-003/Task A/PP Data/CAN020_PP_070.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","430","NA","NA","430","NA","NA","NA","NA","NA","738","NA","NA","724","NA","NA","NA","NA","NA","1882","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","70","even","no","no","NA","11788","5350","5352","8537","11758","11758","NA","NA","31169","42902","28576","13704","30397","43405","42898","11789","31170","43405","43840","NA","NA","13704","30308","17588","28572","17588","17587","13704","NA","NA","NA","NA","NA","30401","NA","NA","29079","29079","29808","20688","16513","44341","NA","NA","NA","NA","NA","11793","NA","NA","Orientation_PSA2018","13","10657","14","yes","1024"
"F","6205","F","F","PP_LIST3.csv","knife.jpg","ladder.jpg","93.3333333333","93.3333333333","759.466666667","759.466666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","7","0","7","6","0","0","7","7","0","0","7","7","7","7","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","7","0","0","0","0","0","0","0","0","12/04/19 14:17:01","no","Matching Tasks","yes","","no","Task A.2_PP.osexp","C:\Users\Marina\Desktop\PSA002-003\Task A","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","7","7","2","5","C:/Users/Marina/Desktop/PSA002-003/Task A/PP Data/CAN020_PP_070.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","735","NA","NA","735","NA","NA","NA","NA","NA","738","NA","NA","724","NA","NA","NA","NA","NA","1882","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","70","even","no","no","NA","11788","5350","5352","8537","11758","11758","NA","NA","31169","44653","28576","13704","30397","45156","44649","11789","31170","45156","45896","NA","NA","13704","30308","17588","28572","17588","17587","13704","NA","NA","NA","NA","NA","30401","NA","NA","29079","29079","29808","20688","16513","46396","NA","NA","NA","NA","NA","11793","NA","NA","Orientation_PSA2018","14","11392","15","yes","1024"
"N","6205","V","H","PP_LIST3.csv","crayonV.jpg","crayonH.jpg","93.75","93.75","756","756","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","8","0","8","6","0","0","8","8","0","0","8","8","8","8","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","8","0","0","0","0","0","0","0","0","12/04/19 14:17:01","no","Matching Tasks","yes","","no","Task A.2_PP.osexp","C:\Users\Marina\Desktop\PSA002-003\Task A","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","8","8","2","5","C:/Users/Marina/Desktop/PSA002-003/Task A/PP Data/CAN020_PP_070.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","704","NA","NA","704","NA","NA","NA","NA","NA","738","NA","NA","724","NA","NA","NA","NA","NA","1882","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","70","even","no","no","NA","11788","5350","5352","8537","11758","11758","NA","NA","31169","46731","28576","13704","30397","47235","46727","11789","31170","47235","47944","NA","NA","13704","30308","17588","28572","17588","17587","13704","NA","NA","NA","NA","NA","30401","NA","NA","29079","29079","29808","20688","16513","48444","NA","NA","NA","NA","NA","11793","NA","NA","Orientation_PSA2018","15","12096","16","yes","1024"
"F","6205","F","F","PP_LIST3.csv","tlphon.jpg","knife.jpg","94.1176470588","94.1176470588","749.588235294","749.588235294","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","9","0","9","6","0","0","9","9","0","0","9","9","9","9","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","9","0","0","0","0","0","0","0","0","12/04/19 14:17:01","no","Matching Tasks","yes","","no","Task A.2_PP.osexp","C:\Users\Marina\Desktop\PSA002-003\Task A","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","9","9","2","5","C:/Users/Marina/Desktop/PSA002-003/Task A/PP Data/CAN020_PP_070.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","647","NA","NA","647","NA","NA","NA","NA","NA","738","NA","NA","724","NA","NA","NA","NA","NA","1882","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","70","even","no","no","NA","11788","5350","5352","8537","11758","11758","NA","NA","31169","48755","28576","13704","30397","49259","48751","11789","31170","49260","49912","NA","NA","13704","30308","17588","28572","17588","17587","13704","NA","NA","NA","NA","NA","30401","NA","NA","29079","29079","29808","20688","16513","50412","NA","NA","NA","NA","NA","11793","NA","NA","Orientation_PSA2018","16","12743","17","yes","1024"
