"ID","N","BF"
3644,1,1
3653,1,1
3939,3,1.0141005480012
3952,4,0.85858049690646
4103,5,0.759222083435009
4104,6,0.680640092730023
4107,7,0.576263697725039
4242,8,0.629509662416658
4248,9,0.600938415334673
4250,10,0.517089058003045
4251,11,0.500043191504906
4254,12,0.462148882728978
4269,13,0.445180760825653
4297,14,0.409833142975137
4299,15,0.400409506408495
4304,16,0.384525597293788
4320,17,0.350334244695563
4324,18,0.320189592282696
4325,19,0.29580790926867
4339,20,0.308558302940332
4389,21,0.31993128811993
4423,22,0.318970598123482
4430,23,0.313059305040164
4444,24,0.30297772810312
4445,25,0.308206457031859
4457,26,0.31073386829996
4463,27,0.315505458909413
4470,28,0.282188342339386
4471,29,0.273320731316449
4480,30,0.252033680945105
4482,31,0.24146509833034
4484,32,0.218025622734971
4485,33,0.212808339161321
4499,34,0.217759528547639
4500,35,0.229419739090258
4547,36,0.218845214400481
4549,37,0.198600819255263
4554,38,0.179676618951499
4567,39,0.172014713184179
4622,40,0.169619053605075
4625,41,0.16110103358047
4684,42,0.166067087750714
4688,43,0.184717646367471
4903,44,0.18099775012351
4935,45,0.180818076569285
4936,46,0.179186022288024
4937,47,0.171756700784867
5003,48,0.171496978613011
5008,49,0.173345979140927
5022,50,0.17103694817615
5045,51,0.174317622121289
5046,52,0.177185440222974
