"ID","N","BF"
1,1,1
3,1,1
5,3,0.534038485364889
6,4,0.705455278467099
7,5,0.317630149360756
8,6,0.297672326515748
9,7,0.292879313088167
11,8,0.27843439899067
12,9,0.258672351096892
14,10,0.220322205114217
15,11,0.215511280723481
17,12,0.247374982261385
18,13,0.210494514494806
22,14,0.198607278479292
24,15,0.307658870191251
25,16,0.24917492648899
26,17,0.27464759300712
27,18,0.27106531665202
28,19,0.283045019076415
32,20,0.265995956922013
33,21,0.225736684466373
35,22,0.20842283451578
36,23,0.185715841406392
38,24,0.166336742092525
39,25,0.187615930129132
46,26,0.251560849835978
47,27,0.254435239983195
48,28,0.247481834510471
49,29,0.22487996802983
50,30,0.14889434696676
51,31,0.130033213723728
75,32,0.117040827300675
79,33,0.108022420352264
1169,34,0.139075064147886
1453,35,0.143692707698615
1454,36,0.145824669445071
1456,37,0.142564663406297
1500,38,0.148810285714475
1715,39,0.150075128800498
1716,40,0.140159012818058
1789,41,0.13952631135039
1792,42,0.144306386450465
1793,43,0.147341063529245
1794,44,0.159702375700863
2359,45,0.203608669057934
2662,46,0.183454311166125
2665,47,0.198092566430367
2666,48,0.18843677932837
2668,49,0.184508252680081
2669,50,0.199985756640714
2673,51,0.173800328053759
2676,52,0.175213416769961
2678,53,0.160240595716166
2680,54,0.141579652710304
2683,55,0.152470655728514
2815,56,0.157733769621759
2816,57,0.179231941354416
2817,58,0.185529557790877
2818,59,0.185321971043443
2821,60,0.180422526843835
2902,61,0.168261267675299
3009,62,0.165801743644495
3034,63,0.153975937316237
3038,64,0.140934605073427
3039,65,0.158649734129931
3040,66,0.146967928899137
3041,67,0.203685162420724
3953,68,0.172653795821903
3954,69,0.170447504950337
3955,70,0.153152713715794
3956,71,0.207456519707907
4121,72,0.213715546807726
4142,73,0.229518603832368
