"ID","N","BF"
1,1,1
2,1,1
4,3,0.347992154518832
5,4,0.584550022024332
7,5,0.34201816613017
8,6,0.495236131607082
9,7,0.439093957655959
10,8,0.691619188365477
11,9,0.553145296861437
12,10,0.437236395741933
17,11,0.379441108804826
18,12,0.418389191617745
19,13,0.401725749566982
20,14,0.453054960660552
21,15,0.557636646060563
22,16,0.387101684024919
24,17,0.410716947622523
25,18,0.359821751639326
26,19,0.321825605286264
27,20,0.303633539807936
28,21,0.169447972490264
29,22,0.15814274981051
30,23,0.145765299011725
31,24,0.177727606700834
32,25,0.190055256471055
33,26,0.18390009918596
34,27,0.194391448093678
35,28,0.186441511091242
36,29,0.164672733675856
38,30,0.164742889282089
39,31,0.164497914567452
41,32,0.20662103835138
42,33,0.23259192046582
43,34,0.298578520626002
44,35,0.29709235578982
45,36,0.290569029435923
46,37,0.237540675571623
47,38,0.245454891871505
48,39,0.231171296563367
49,40,0.189488016837015
50,41,0.204712441762436
51,42,0.224477719027629
52,43,0.195419050141969
53,44,0.164627273269384
54,45,0.163799059378393
55,46,0.179238997557184
56,47,0.211649873763139
57,48,0.214805821541173
58,49,0.289288927010959
59,50,0.324750642120904
60,51,0.298694704327692
61,52,0.270064292686627
62,53,0.293451232777433
63,54,0.339168759031874
64,55,0.372395458535296
65,56,0.367911939622362
66,57,0.467611125904956
67,58,0.480538253941896
68,59,0.68001311478096
69,60,0.64209485106034
70,61,0.724104200489794
71,62,0.725581705733172
72,63,0.673817062615154
73,64,0.778113072810373
74,65,0.846654032060657
75,66,0.841951847702035
76,67,0.900267724257771
77,68,0.896419057651737
78,69,0.898477127762109
79,70,1.18854532984491
81,71,0.894737810055365
82,72,1.23231137439996
83,73,1.00173964200698
84,74,1.15098732798303
85,75,0.885618382770464
86,76,0.806205991048443
87,77,0.880751348336716
88,78,0.883805292272459
89,79,0.72089965964009
90,80,0.572872122843254
91,81,0.524625057386244
92,82,0.413662938612464
93,83,0.41496854074243
94,84,0.4172967116361
95,85,0.491438409680382
96,86,0.4892639497278
97,87,0.582748548620468
98,88,0.619404887916968
99,89,0.659813066134553
100,90,0.801737311629171
101,91,0.934742244529924
