"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_HUN","correct_Target_response_Prac","correct_Welcome_PP_HUN","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"F","6447","F","F","PP_LIST4.csv","knife.jpg","ladder.jpg","87.5","87.5","851.625","851.625","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","0","0","0","0","0","0","0","0","0","10/07/19 11:14:32","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\User\Desktop\PSA","no","chinese-japanese-korean","no","18","no","#0000ff","no","Magyar","yes","768","yes","legacy","0","0","2","5","PP-84.csv","legacy","no","Kafkaesque Koffka","3.2.4","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","space","NA","NA","NA","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","686","NA","NA","686","NA","NA","1741","NA","NA","NA","NA","NA","642","NA","NA","16453","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","84","even","no","no","NA","9093","1398","1399","7596","9079","9079","NA","NA","41633","41743","38180","25561","39876","42245","41741","9093","41633","42246","42934","NA","NA","25561","39827","29196","38178","29196","29196","25561","NA","NA","39879","NA","NA","NA","NA","NA","38682","38683","39327","28661","28158","43434","NA","NA","9096","NA","NA","NA","NA","NA","Orientation_PSA2018","7","6813","8","yes","1024"
"Y","6447","H","H","PP_LIST4.csv","flashH.jpg","flashH.jpg","88.8888888889","88.8888888889","827.222222222","827.222222222","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","1","0","1","6","0","0","1","1","0","0","1","1","1","1","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","1","0","0","0","0","0","0","0","0","10/07/19 11:14:32","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\User\Desktop\PSA","no","chinese-japanese-korean","no","18","no","#0000ff","no","Magyar","yes","768","yes","legacy","1","1","2","5","PP-84.csv","legacy","no","Kafkaesque Koffka","3.2.4","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","632","NA","NA","632","NA","NA","1741","NA","NA","NA","NA","NA","642","NA","NA","16453","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","84","even","no","no","NA","9093","1398","1399","7596","9079","9079","NA","NA","41633","43597","38180","25561","39876","44099","43595","9093","41633","44100","44734","NA","NA","25561","39827","29196","38178","29196","29196","25561","NA","NA","39879","NA","NA","NA","NA","NA","38682","38683","39327","28661","28158","45234","NA","NA","9096","NA","NA","NA","NA","NA","Orientation_PSA2018","8","7445","9","yes","1024"
"F","6447","F","F","PP_LIST4.csv","nut.jpg","watch.jpg","90","90","810.9","810.9","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","2","0","2","6","0","0","2","2","0","0","2","2","2","2","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","2","0","0","0","0","0","0","0","0","10/07/19 11:14:32","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\User\Desktop\PSA","no","chinese-japanese-korean","no","18","no","#0000ff","no","Magyar","yes","768","yes","legacy","2","2","2","5","PP-84.csv","legacy","no","Kafkaesque Koffka","3.2.4","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","space","NA","NA","NA","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","664","NA","NA","664","NA","NA","1741","NA","NA","NA","NA","NA","642","NA","NA","16453","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","84","even","no","no","NA","9093","1398","1399","7596","9079","9079","NA","NA","41633","45358","38180","25561","39876","45861","45356","9093","41633","45861","46527","NA","NA","25561","39827","29196","38178","29196","29196","25561","NA","NA","39879","NA","NA","NA","NA","NA","38682","38683","39327","28661","28158","47027","NA","NA","9096","NA","NA","NA","NA","NA","Orientation_PSA2018","9","8109","10","yes","1024"
"F","6447","F","F","PP_LIST4.csv","trmpet.jpg","tapedispenser.jpg","81.8181818182","81.8181818182","795.727272727","795.727272727","#ffffff","yes","legacy","legacy","legacy","0","uniform","0","0","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","3","0","3","6","0","0","3","3","0","0","3","3","3","3","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","3","0","0","0","0","0","0","0","0","10/07/19 11:14:32","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\User\Desktop\PSA","no","chinese-japanese-korean","no","18","no","#0000ff","no","Magyar","yes","768","yes","legacy","3","3","2","5","PP-84.csv","legacy","no","Kafkaesque Koffka","3.2.4","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","644","NA","NA","644","NA","NA","1741","NA","NA","NA","NA","NA","642","NA","NA","16453","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","84","even","no","no","NA","9093","1398","1399","7596","9079","9079","NA","NA","41633","47152","38180","25561","39876","47655","47150","9093","41633","47656","46527","NA","48302","25561","39827","29196","38178","29196","29196","25561","NA","NA","39879","NA","NA","NA","NA","NA","38682","38683","39327","28661","28158","48803","NA","NA","9096","NA","NA","NA","NA","NA","Orientation_PSA2018","9","8753","11","yes","1024"
"Y","6447","V","V","PP_LIST4.csv","nailV.jpg","nailV.jpg","83.3333333333","83.3333333333","795.333333333","795.333333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","4","0","4","6","0","0","4","4","0","0","4","4","4","4","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","4","0","0","0","0","0","0","0","0","10/07/19 11:14:32","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\User\Desktop\PSA","no","chinese-japanese-korean","no","18","no","#0000ff","no","Magyar","yes","768","yes","legacy","4","4","2","5","PP-84.csv","legacy","no","Kafkaesque Koffka","3.2.4","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","791","NA","NA","791","NA","NA","1741","NA","NA","NA","NA","NA","642","NA","NA","16453","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","84","even","no","no","NA","9093","1398","1399","7596","9079","9079","NA","NA","41633","48942","38180","25561","39876","49444","48940","9093","41633","49445","50239","NA","48302","25561","39827","29196","38178","29196","29196","25561","NA","NA","39879","NA","NA","NA","NA","NA","38682","38683","39327","28661","28158","50739","NA","NA","9096","NA","NA","NA","NA","NA","Orientation_PSA2018","10","9544","12","yes","1024"
"F","6447","F","F","PP_LIST4.csv","piano.jpg","sutcse.jpg","84.6153846154","84.6153846154","786.846153846","786.846153846","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","5","0","5","6","0","0","5","5","0","0","5","5","5","5","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","5","0","0","0","0","0","0","0","0","10/07/19 11:14:32","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\User\Desktop\PSA","no","chinese-japanese-korean","no","18","no","#0000ff","no","Magyar","yes","768","yes","legacy","5","5","2","5","PP-84.csv","legacy","no","Kafkaesque Koffka","3.2.4","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","space","NA","NA","NA","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","685","NA","NA","685","NA","NA","1741","NA","NA","NA","NA","NA","642","NA","NA","16453","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","84","even","no","no","NA","9093","1398","1399","7596","9079","9079","NA","NA","41633","50864","38180","25561","39876","51366","50862","9093","41633","51367","52054","NA","48302","25561","39827","29196","38178","29196","29196","25561","NA","NA","39879","NA","NA","NA","NA","NA","38682","38683","39327","28661","28158","52554","NA","NA","9096","NA","NA","NA","NA","NA","Orientation_PSA2018","11","10229","13","yes","1024"
"F","6447","F","F","PP_LIST4.csv","ladder.jpg","house.jpg","85.7142857143","85.7142857143","767.214285714","767.214285714","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","6","0","6","6","0","0","6","6","0","0","6","6","6","6","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","0","0","0","0","0","0","0","0","10/07/19 11:14:32","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\User\Desktop\PSA","no","chinese-japanese-korean","no","18","no","#0000ff","no","Magyar","yes","768","yes","legacy","6","6","2","5","PP-84.csv","legacy","no","Kafkaesque Koffka","3.2.4","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","space","NA","NA","NA","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","512","NA","NA","512","NA","NA","1741","NA","NA","NA","NA","NA","642","NA","NA","16453","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","84","even","no","no","NA","9093","1398","1399","7596","9079","9079","NA","NA","41633","52693","38180","25561","39876","53195","52691","9093","41633","53196","53710","NA","48302","25561","39827","29196","38178","29196","29196","25561","NA","NA","39879","NA","NA","NA","NA","NA","38682","38683","39327","28661","28158","54210","NA","NA","9096","NA","NA","NA","NA","NA","Orientation_PSA2018","12","10741","14","yes","1024"
"N","6447","H","V","PP_LIST4.csv","tireH.jpg","tireV.jpg","86.6666666667","86.6666666667","761.066666667","761.066666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","7","0","7","6","0","0","7","7","0","0","7","7","7","7","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","7","0","0","0","0","0","0","0","0","10/07/19 11:14:32","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\User\Desktop\PSA","no","chinese-japanese-korean","no","18","no","#0000ff","no","Magyar","yes","768","yes","legacy","7","7","2","5","PP-84.csv","legacy","no","Kafkaesque Koffka","3.2.4","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","675","NA","NA","675","NA","NA","1741","NA","NA","NA","NA","NA","642","NA","NA","16453","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","84","even","no","no","NA","9093","1398","1399","7596","9079","9079","NA","NA","41633","54340","38180","25561","39876","54841","54338","9093","41633","54841","55518","NA","48302","25561","39827","29196","38178","29196","29196","25561","NA","NA","39879","NA","NA","NA","NA","NA","38682","38683","39327","28661","28158","56018","NA","NA","9096","NA","NA","NA","NA","NA","Orientation_PSA2018","13","11416","15","yes","1024"
"N","6447","H","V","PP_LIST4.csv","penH.jpg","penV.jpg","87.5","87.5","759.375","759.375","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","8","0","8","6","0","0","8","8","0","0","8","8","8","8","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","8","0","0","0","0","0","0","0","0","10/07/19 11:14:32","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\User\Desktop\PSA","no","chinese-japanese-korean","no","18","no","#0000ff","no","Magyar","yes","768","yes","legacy","8","8","2","5","PP-84.csv","legacy","no","Kafkaesque Koffka","3.2.4","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","734","NA","NA","734","NA","NA","1741","NA","NA","NA","NA","NA","642","NA","NA","16453","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","84","even","no","no","NA","9093","1398","1399","7596","9079","9079","NA","NA","41633","56152","38180","25561","39876","56654","56150","9093","41633","56655","57391","NA","48302","25561","39827","29196","38178","29196","29196","25561","NA","NA","39879","NA","NA","NA","NA","NA","38682","38683","39327","28661","28158","57891","NA","NA","9096","NA","NA","NA","NA","NA","Orientation_PSA2018","14","12150","16","yes","1024"
"F","6447","F","F","PP_LIST4.csv","tapedispenser.jpg","wrench.jpg","88.2352941176","88.2352941176","753.470588235","753.470588235","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","9","0","9","6","0","0","9","9","0","0","9","9","9","9","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","9","0","0","0","0","0","0","0","0","10/07/19 11:14:32","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\User\Desktop\PSA","no","chinese-japanese-korean","no","18","no","#0000ff","no","Magyar","yes","768","yes","legacy","9","9","2","5","PP-84.csv","legacy","no","Kafkaesque Koffka","3.2.4","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","space","NA","NA","NA","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","659","NA","NA","659","NA","NA","1741","NA","NA","NA","NA","NA","642","NA","NA","16453","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","84","even","no","no","NA","9093","1398","1399","7596","9079","9079","NA","NA","41633","58043","38180","25561","39876","58545","58041","9093","41633","58546","59207","NA","48302","25561","39827","29196","38178","29196","29196","25561","NA","NA","39879","NA","NA","NA","NA","NA","38682","38683","39327","28661","28158","59707","NA","NA","9096","NA","NA","NA","NA","NA","Orientation_PSA2018","15","12809","17","yes","1024"
"F","6447","F","F","PP_LIST4.csv","pumpkin.jpg","trmpet.jpg","88.8888888889","88.8888888889","752.833333333","752.833333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","10","0","10","6","0","0","10","10","0","0","10","10","10","10","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","10","0","0","0","0","0","0","0","0","10/07/19 11:14:32","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\User\Desktop\PSA","no","chinese-japanese-korean","no","18","no","#0000ff","no","Magyar","yes","768","yes","legacy","10","10","2","5","PP-84.csv","legacy","no","Kafkaesque Koffka","3.2.4","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","space","NA","NA","NA","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","742","NA","NA","742","NA","NA","1741","NA","NA","NA","NA","NA","642","NA","NA","16453","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","84","even","no","no","NA","9093","1398","1399","7596","9079","9079","NA","NA","41633","59838","38180","25561","39876","60341","59836","9093","41633","60342","61087","NA","48302","25561","39827","29196","38178","29196","29196","25561","NA","NA","39879","NA","NA","NA","NA","NA","38682","38683","39327","28661","28158","61587","NA","NA","9096","NA","NA","NA","NA","NA","Orientation_PSA2018","16","13551","18","yes","1024"
"N","6447","V","H","PP_LIST4.csv","bottleV.jpg","bottleH.jpg","89.4736842105","89.4736842105","756.842105263","756.842105263","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","11","0","11","6","0","0","11","11","0","0","11","11","11","11","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","11","0","0","0","0","0","0","0","0","10/07/19 11:14:32","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\User\Desktop\PSA","no","chinese-japanese-korean","no","18","no","#0000ff","no","Magyar","yes","768","yes","legacy","11","11","2","5","PP-84.csv","legacy","no","Kafkaesque Koffka","3.2.4","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","829","NA","NA","829","NA","NA","1741","NA","NA","NA","NA","NA","642","NA","NA","16453","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","84","even","no","no","NA","9093","1398","1399","7596","9079","9079","NA","NA","41633","61728","38180","25561","39876","62231","61726","9093","41633","62232","63063","NA","48302","25561","39827","29196","38178","29196","29196","25561","NA","NA","39879","NA","NA","NA","NA","NA","38682","38683","39327","28661","28158","63563","NA","NA","9096","NA","NA","NA","NA","NA","Orientation_PSA2018","17","14380","19","yes","1024"
"F","6447","F","F","PP_LIST4.csv","wrench.jpg","piano.jpg","90","90","758.8","758.8","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","12","0","12","6","0","0","12","12","0","0","12","12","12","12","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","12","0","0","0","0","0","0","0","0","10/07/19 11:14:32","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\User\Desktop\PSA","no","chinese-japanese-korean","no","18","no","#0000ff","no","Magyar","yes","768","yes","legacy","12","12","2","5","PP-84.csv","legacy","no","Kafkaesque Koffka","3.2.4","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","space","NA","NA","NA","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","796","NA","NA","796","NA","NA","1741","NA","NA","NA","NA","NA","642","NA","NA","16453","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","84","even","no","no","NA","9093","1398","1399","7596","9079","9079","NA","NA","41633","63705","38180","25561","39876","64207","63703","9093","41633","64208","65007","NA","48302","25561","39827","29196","38178","29196","29196","25561","NA","NA","39879","NA","NA","NA","NA","NA","38682","38683","39327","28661","28158","65507","NA","NA","9096","NA","NA","NA","NA","NA","Orientation_PSA2018","18","15176","20","yes","1024"
"F","6447","F","F","PP_LIST4.csv","spider.jpg","couch.jpg","90.4761904762","90.4761904762","756.333333333","756.333333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","13","0","13","6","0","0","13","13","0","0","13","13","13","13","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","13","0","0","0","0","0","0","0","0","10/07/19 11:14:32","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\User\Desktop\PSA","no","chinese-japanese-korean","no","18","no","#0000ff","no","Magyar","yes","768","yes","legacy","13","13","2","5","PP-84.csv","legacy","no","Kafkaesque Koffka","3.2.4","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","space","NA","NA","NA","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","707","NA","NA","707","NA","NA","1741","NA","NA","NA","NA","NA","642","NA","NA","16453","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","84","even","no","no","NA","9093","1398","1399","7596","9079","9079","NA","NA","41633","65649","38180","25561","39876","66152","65647","9093","41633","66153","66862","NA","48302","25561","39827","29196","38178","29196","29196","25561","NA","NA","39879","NA","NA","NA","NA","NA","38682","38683","39327","28661","28158","67362","NA","NA","9096","NA","NA","NA","NA","NA","Orientation_PSA2018","19","15883","21","yes","1024"
"Y","6447","V","V","PP_LIST4.csv","ironV.jpg","ironV.jpg","90.9090909091","90.9090909091","752.818181818","752.818181818","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","14","0","14","6","0","0","14","14","0","0","14","14","14","14","0","6","1","6","1","1","0","0","0","0","0","0","0","0","0","6","6","6","6","6","14","0","0","0","0","0","0","0","0","10/07/19 11:14:32","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\User\Desktop\PSA","no","chinese-japanese-korean","no","18","no","#0000ff","no","Magyar","yes","768","yes","legacy","14","14","2","5","PP-84.csv","legacy","no","Kafkaesque Koffka","3.2.4","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","j","NA","NA","space","NA","NA","NA","NA","NA","679","NA","NA","679","NA","NA","1741","NA","NA","NA","NA","NA","642","NA","NA","16453","NA","NA","NA","NA","NA","2","legacy","no","1024","2","48000","-16","EXP","84","even","no","no","NA","9093","1398","1399","7596","9079","9079","NA","NA","41633","67510","38180","25561","39876","68012","67508","9093","41633","68013","68695","NA","48302","25561","39827","29196","38178","29196","29196","25561","NA","NA","39879","NA","NA","NA","NA","NA","38682","38683","39327","28661","28158","69195","NA","NA","9096","NA","NA","NA","NA","NA","Orientation_PSA2018","20","16562","22","yes","1024"
