"ID","N","BF"
1,1,1
4,1,1
6,3,0.322131347091304
9,4,0.292369354445773
11,5,0.238532330269993
13,6,0.211761061556585
16,7,0.18147702345762
17,8,0.161426022613057
18,9,0.136210788349976
20,10,0.123631883345177
21,11,0.108755867467833
22,12,0.100895260877281
23,13,0.100426944033503
26,14,0.099286405919866
28,15,0.0937722526903182
32,16,0.0887550325870792
35,17,0.0915568271323515
38,18,0.0875155971633651
40,19,0.0852728488753808
41,20,0.0839169808638983
42,21,0.0945047194184844
44,22,0.089000829867379
47,23,0.0852680236956103
49,24,0.0812724223625552
50,25,0.0803262362397784
51,26,0.0858538272749245
52,27,0.0822435039561679
53,28,0.0783677654099531
54,29,0.0763839506897577
55,30,0.100805723284442
56,31,0.105965107186795
57,32,0.117671806814745
58,33,0.12985808787254
59,34,0.143127108590825
60,35,0.130589074816734
62,36,0.118630854933451
64,37,0.128548642130369
66,38,0.12548998376754
67,39,0.100442992748776
68,40,0.106477222162086
69,41,0.0911926724537152
70,42,0.0938557614095123
71,43,0.0951891977514416
72,44,0.0878238392145155
77,45,0.0921479887343825
79,46,0.0820083528139343
80,47,0.0729160794652163
82,48,0.0664582054551726
84,49,0.0640207369519373
85,50,0.0637489431432209
86,51,0.066684976967683
90,52,0.0614377807503566
91,53,0.0577966278661986
92,54,0.0603375304247856
93,55,0.0551898821478156
94,56,0.0551264524717421
95,57,0.0577665726871659
96,58,0.0649058042617997
97,59,0.0628677818599425
99,60,0.058360274056934
101,61,0.0570307418037544
102,62,0.0555110919419491
104,63,0.0564939532171303
105,64,0.0572132788134928
106,65,0.0560485923126747
107,66,0.0548568926429311
108,67,0.0540694557609226
109,68,0.0532694609614646
110,69,0.0525046460141255
111,70,0.0482739465483404
112,71,0.0460391676308783
113,72,0.0474702016678389
114,73,0.0446248646731195
115,74,0.0503313047442211
117,75,0.0496582492729916
118,76,0.0495241871108352
119,77,0.0485523845640399
120,78,0.0464848832545119
121,79,0.046501410438592
122,80,0.0463968829177774
124,81,0.0456140170193494
125,82,0.0458937141105256
126,83,0.0458141528097202
127,84,0.0464419767191994
128,85,0.0437950049750939
130,86,0.0429339319487416
131,87,0.0426871231270882
132,88,0.0435376201029024
134,89,0.0456854459030772
135,90,0.0467169852430668
136,91,0.0486028376255005
137,92,0.0461554875268678
140,93,0.0490464004770689
141,94,0.0498257534776725
143,95,0.0461356367664929
144,96,0.0441891283683657
145,97,0.0434194911266892
146,98,0.0431111936977807
147,99,0.0430032451894569
149,100,0.0427022167949289
150,101,0.0404300696312274
151,102,0.0409698394311172
152,103,0.0391314794741344
153,104,0.03997338472985
154,105,0.0409653015846628
155,106,0.0401465277350195
156,107,0.0373465293353717
158,108,0.0387736780454978
159,109,0.0379761217050599
160,110,0.0485683510546137
161,111,0.048041015974476
162,112,0.0471044085621005
163,113,0.0470130438824269
166,114,0.0454383772828105
167,115,0.0435998974584215
168,116,0.0422174472263167
169,117,0.0407185272594698
170,118,0.0403345974467112
171,119,0.0412255336830502
173,120,0.0411935003134812
175,121,0.0398111610566377
178,122,0.0391068936177851
179,123,0.0369966956348454
180,124,0.0357598379999933
182,125,0.0356668743944638
184,126,0.033855212226228
185,127,0.0334176467756903
187,128,0.033236915276128
188,129,0.0332026541248153
