"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_SC","correct_Target_response_Prac","correct_Welcome_PP_SC","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"F","5316","F","F","PP_LIST4.csv","house.jpg","ring.jpg","100","100","1089.42857143","1089.42857143","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","0","0","0","0","0","0","0","0","0","12/12/19 22:11:22","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\lenovo\Desktop\ACE project2019\Experiment\scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","0","0","1","5","C:/Users/lenovo/Desktop/ACE project2019/Experiment/scripts/subject-30-2.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","1309","NA","NA","1309","NA","NA","NA","NA","NA","3254","NA","NA","691","NA","NA","NA","NA","NA","5509","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","30","even","no","no","NA","11826","3908","3917","9585","11812","11812","NA","NA","34196","34313","29187","17353","30923","34816","34311","11826","34196","34816","36129","NA","NA","17353","30882","17372","29185","17372","17372","17353","NA","NA","NA","NA","NA","30927","NA","NA","29689","29689","30381","20046","NA","36629","NA","NA","NA","NA","NA","11828","NA","NA","Orientation_PSA2018","7","7626","7","yes","1024"
"F","5316","F","F","PP_LIST4.csv","piano.jpg","sutcse.jpg","100","100","1044.625","1044.625","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","1","0","1","5","0","0","1","1","0","0","1","1","1","1","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","1","0","0","0","0","0","0","0","0","12/12/19 22:11:22","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\lenovo\Desktop\ACE project2019\Experiment\scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","1","1","1","5","C:/Users/lenovo/Desktop/ACE project2019/Experiment/scripts/subject-30-2.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","731","NA","NA","731","NA","NA","NA","NA","NA","3254","NA","NA","691","NA","NA","NA","NA","NA","5509","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","30","even","no","no","NA","11826","3908","3917","9585","11812","11812","NA","NA","34196","36864","29187","17353","30923","37366","36862","11826","34196","37368","38101","NA","NA","17353","30882","17372","29185","17372","17372","17353","NA","NA","NA","NA","NA","30927","NA","NA","29689","29689","30381","20046","NA","38601","NA","NA","NA","NA","NA","11828","NA","NA","Orientation_PSA2018","8","8357","8","yes","1024"
"N","5316","H","V","PP_LIST4.csv","tireH.jpg","tireV.jpg","100","100","1030.33333333","1030.33333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","2","0","2","5","0","0","2","2","0","0","2","2","2","2","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","2","0","0","0","0","0","0","0","0","12/12/19 22:11:22","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\lenovo\Desktop\ACE project2019\Experiment\scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","2","2","1","5","C:/Users/lenovo/Desktop/ACE project2019/Experiment/scripts/subject-30-2.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","916","NA","NA","916","NA","NA","NA","NA","NA","3254","NA","NA","691","NA","NA","NA","NA","NA","5509","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","30","even","no","no","NA","11826","3908","3917","9585","11812","11812","NA","NA","34196","38777","29187","17353","30923","39278","38774","11826","34196","39278","40197","NA","NA","17353","30882","17372","29185","17372","17372","17353","NA","NA","NA","NA","NA","30927","NA","NA","29689","29689","30381","20046","NA","40697","NA","NA","NA","NA","NA","11828","NA","NA","Orientation_PSA2018","9","9273","9","yes","1024"
"F","5316","F","F","PP_LIST4.csv","skirt.jpg","tlphon.jpg","100","100","1034","1034","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","3","0","3","5","0","0","3","3","0","0","3","3","3","3","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","3","0","0","0","0","0","0","0","0","12/12/19 22:11:22","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\lenovo\Desktop\ACE project2019\Experiment\scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","3","3","1","5","C:/Users/lenovo/Desktop/ACE project2019/Experiment/scripts/subject-30-2.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","1067","NA","NA","1067","NA","NA","NA","NA","NA","3254","NA","NA","691","NA","NA","NA","NA","NA","5509","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","30","even","no","no","NA","11826","3908","3917","9585","11812","11812","NA","NA","34196","40922","29187","17353","30923","41425","40919","11826","34196","41425","42494","NA","NA","17353","30882","17372","29185","17372","17372","17353","NA","NA","NA","NA","NA","30927","NA","NA","29689","29689","30381","20046","NA","42994","NA","NA","NA","NA","NA","11828","NA","NA","Orientation_PSA2018","10","10340","10","yes","1024"
"Y","5316","V","V","PP_LIST4.csv","pencilV.jpg","pencilV.jpg","100","100","1003","1003","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","4","0","4","5","0","0","4","4","0","0","4","4","4","4","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","4","0","0","0","0","0","0","0","0","12/12/19 22:11:22","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\lenovo\Desktop\ACE project2019\Experiment\scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","4","4","1","5","C:/Users/lenovo/Desktop/ACE project2019/Experiment/scripts/subject-30-2.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","693","NA","NA","693","NA","NA","NA","NA","NA","3254","NA","NA","691","NA","NA","NA","NA","NA","5509","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","30","even","no","no","NA","11826","3908","3917","9585","11812","11812","NA","NA","34196","43165","29187","17353","30923","43666","43161","11826","34196","43667","44364","NA","NA","17353","30882","17372","29185","17372","17372","17353","NA","NA","NA","NA","NA","30927","NA","NA","29689","29689","30381","20046","NA","44864","NA","NA","NA","NA","NA","11828","NA","NA","Orientation_PSA2018","11","11033","11","yes","1024"
"F","5316","F","F","PP_LIST4.csv","ftball.jpg","nut.jpg","100","100","1023.33333333","1023.33333333","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","5","0","5","5","0","0","5","5","0","0","5","5","5","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","0","0","0","0","0","0","0","0","12/12/19 22:11:22","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\lenovo\Desktop\ACE project2019\Experiment\scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","5","5","1","5","C:/Users/lenovo/Desktop/ACE project2019/Experiment/scripts/subject-30-2.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","1247","NA","NA","1247","NA","NA","NA","NA","NA","3254","NA","NA","691","NA","NA","NA","NA","NA","5509","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","30","even","no","no","NA","11826","3908","3917","9585","11812","11812","NA","NA","34196","45036","29187","17353","30923","45537","45034","11826","34196","45537","46786","NA","NA","17353","30882","17372","29185","17372","17372","17353","NA","NA","NA","NA","NA","30927","NA","NA","29689","29689","30381","20046","NA","47286","NA","NA","NA","NA","NA","11828","NA","NA","Orientation_PSA2018","12","12280","12","yes","1024"
"N","5316","H","V","PP_LIST4.csv","screwH.jpg","screwV.jpg","100","100","999.923076923","999.923076923","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","5","0","0","6","6","0","0","6","6","6","6","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","6","0","0","0","0","0","0","0","0","12/12/19 22:11:22","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\lenovo\Desktop\ACE project2019\Experiment\scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","6","6","1","5","C:/Users/lenovo/Desktop/ACE project2019/Experiment/scripts/subject-30-2.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","719","NA","NA","719","NA","NA","NA","NA","NA","3254","NA","NA","691","NA","NA","NA","NA","NA","5509","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","30","even","no","no","NA","11826","3908","3917","9585","11812","11812","NA","NA","34196","47448","29187","17353","30923","47950","47446","11826","34196","47950","48671","NA","NA","17353","30882","17372","29185","17372","17372","17353","NA","NA","NA","NA","NA","30927","NA","NA","29689","29689","30381","20046","NA","49171","NA","NA","NA","NA","NA","11828","NA","NA","Orientation_PSA2018","13","12999","13","yes","1024"
"Y","5316","V","V","PP_LIST4.csv","nailV.jpg","nailV.jpg","100","100","979","979","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","7","0","7","5","0","0","7","7","0","0","7","7","7","7","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","7","0","0","0","0","0","0","0","0","12/12/19 22:11:22","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\lenovo\Desktop\ACE project2019\Experiment\scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","7","7","1","5","C:/Users/lenovo/Desktop/ACE project2019/Experiment/scripts/subject-30-2.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","707","NA","NA","707","NA","NA","NA","NA","NA","3254","NA","NA","691","NA","NA","NA","NA","NA","5509","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","30","even","no","no","NA","11826","3908","3917","9585","11812","11812","NA","NA","34196","49336","29187","17353","30923","49837","49333","11826","34196","49837","50547","NA","NA","17353","30882","17372","29185","17372","17372","17353","NA","NA","NA","NA","NA","30927","NA","NA","29689","29689","30381","20046","NA","51047","NA","NA","NA","NA","NA","11828","NA","NA","Orientation_PSA2018","14","13706","14","yes","1024"
"F","5316","F","F","PP_LIST4.csv","tlphon.jpg","knife.jpg","100","100","960.466666667","960.466666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","8","0","8","5","0","0","8","8","0","0","8","8","8","8","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","8","0","0","0","0","0","0","0","0","12/12/19 22:11:22","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\lenovo\Desktop\ACE project2019\Experiment\scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","8","8","1","5","C:/Users/lenovo/Desktop/ACE project2019/Experiment/scripts/subject-30-2.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","701","NA","NA","701","NA","NA","NA","NA","NA","3254","NA","NA","691","NA","NA","NA","NA","NA","5509","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","30","even","no","no","NA","11826","3908","3917","9585","11812","11812","NA","NA","34196","51220","29187","17353","30923","51723","51209","11826","34196","51724","52427","NA","NA","17353","30882","17372","29185","17372","17372","17353","NA","NA","NA","NA","NA","30927","NA","NA","29689","29689","30381","20046","NA","52927","NA","NA","NA","NA","NA","11828","NA","NA","Orientation_PSA2018","15","14407","15","yes","1024"
"F","5316","F","F","PP_LIST4.csv","needle.jpg","tiger.jpg","100","100","958.1875","958.1875","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","9","0","9","5","0","0","9","9","0","0","9","9","9","9","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","9","0","0","0","0","0","0","0","0","12/12/19 22:11:22","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\lenovo\Desktop\ACE project2019\Experiment\scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","9","9","1","5","C:/Users/lenovo/Desktop/ACE project2019/Experiment/scripts/subject-30-2.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","924","NA","NA","924","NA","NA","NA","NA","NA","3254","NA","NA","691","NA","NA","NA","NA","NA","5509","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","30","even","no","no","NA","11826","3908","3917","9585","11812","11812","NA","NA","34196","53079","29187","17353","30923","53583","53076","11826","34196","53583","54511","NA","NA","17353","30882","17372","29185","17372","17372","17353","NA","NA","NA","NA","NA","30927","NA","NA","29689","29689","30381","20046","NA","55011","NA","NA","NA","NA","NA","11828","NA","NA","Orientation_PSA2018","16","15331","16","yes","1024"
