"Identical","LAB_SEED","Orientation1","Orientation2","PPList","Picture1","Picture2","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Pictures_response","correct_Start_SC","correct_Target_response_Prac","correct_Welcome_PP_SC","correct_count","correct_response","count_Check_This","count_Disable_Mouse","count_EXP","count_LAB_SEED","count_Language_Selection","count_List_Select","count_List_Selection","count_Pictures_Break","count_Pictures_End","count_Pictures_Exp","count_Pictures_Fixation","count_Pictures_Fixation_Prac","count_Pictures_Prac","count_Pictures_Start","count_Pictures_Target","count_Pictures_Trial","count_Pictures_Welcome","count_Pictures_loop","count_Pictures_response","count_Pictures_response_correct","count_Pictures_response_noans","count_Pictures_response_wrong","count_Prac","count_Prac_Count","count_Prac_Reset","count_Prac_Trial","count_Prac_loop","count_Prac_seq","count_Prac_setup","count_Start_DE","count_Start_E","count_Start_HUN","count_Start_NOR","count_Start_PL","count_Start_SC","count_Start_TC","count_Start_THAI","count_Target_Prac","count_Target_response_Prac","count_Target_response_correct_Prac","count_Target_response_noans_Prac","count_Target_response_wrong_Prac","count_Trial_logger","count_Welcome_PP_DE","count_Welcome_PP_E","count_Welcome_PP_HUN","count_Welcome_PP_NOR","count_Welcome_PP_PL","count_Welcome_PP_SC","count_Welcome_PP_TC","count_Welcome_PP_THAI","datetime","de","description","disable_garbage_collection","empty_column","en","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","hun","keyboard_backend","live_row","live_row_Pictures_loop","live_row_Prac","live_row_Prac_loop","logfile","mouse_backend","nor","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","pol","repeat_cycle","reset_loop","response","response_Pictures_Break","response_Pictures_End","response_Pictures_response","response_Start_DE","response_Start_E","response_Start_HUN","response_Start_NOR","response_Start_PL","response_Start_SC","response_Start_TC","response_Start_THAI","response_Target_response_Prac","response_Welcome_PP_DE","response_Welcome_PP_E","response_Welcome_PP_HUN","response_Welcome_PP_NOR","response_Welcome_PP_PL","response_Welcome_PP_SC","response_Welcome_PP_TC","response_Welcome_PP_THAI","response_time","response_time_Pictures_Break","response_time_Pictures_End","response_time_Pictures_response","response_time_Start_DE","response_time_Start_E","response_time_Start_HUN","response_time_Start_NOR","response_time_Start_PL","response_time_Start_SC","response_time_Start_TC","response_time_Start_THAI","response_time_Target_response_Prac","response_time_Welcome_PP_DE","response_time_Welcome_PP_E","response_time_Welcome_PP_HUN","response_time_Welcome_PP_NOR","response_time_Welcome_PP_PL","response_time_Welcome_PP_SC","response_time_Welcome_PP_TC","response_time_Welcome_PP_THAI","round_decimals","sampler_backend","sc","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","tc","thai","time_Check_This","time_Disable_Mouse","time_EXP","time_LAB_SEED","time_Language_Selection","time_List_Select","time_List_Selection","time_Pictures_Break","time_Pictures_End","time_Pictures_Exp","time_Pictures_Fixation","time_Pictures_Fixation_Prac","time_Pictures_Prac","time_Pictures_Start","time_Pictures_Target","time_Pictures_Trial","time_Pictures_Welcome","time_Pictures_loop","time_Pictures_response","time_Pictures_response_correct","time_Pictures_response_noans","time_Pictures_response_wrong","time_Prac","time_Prac_Count","time_Prac_Reset","time_Prac_Trial","time_Prac_loop","time_Prac_seq","time_Prac_setup","time_Start_DE","time_Start_E","time_Start_HUN","time_Start_NOR","time_Start_PL","time_Start_SC","time_Start_TC","time_Start_THAI","time_Target_Prac","time_Target_response_Prac","time_Target_response_correct_Prac","time_Target_response_noans_Prac","time_Target_response_wrong_Prac","time_Trial_logger","time_Welcome_PP_DE","time_Welcome_PP_E","time_Welcome_PP_HUN","time_Welcome_PP_NOR","time_Welcome_PP_PL","time_Welcome_PP_SC","time_Welcome_PP_TC","time_Welcome_PP_THAI","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"F","5316","F","F","PP_LIST4.csv","house.jpg","ring.jpg","100","100","672.428571429","672.428571429","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","0","0","0","0","0","0","0","0","0","12/17/19 10:27:03","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\lenovo\Desktop\scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","0","0","1","5","C:/Users/lenovo/Desktop/scripts/subject-40-2.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","588","NA","NA","588","NA","NA","NA","NA","NA","2664","NA","NA","523","NA","NA","NA","NA","NA","11982","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","40","even","no","no","NA","15961","10494","10501","14048","15946","15946","NA","NA","42202","42369","37884","27964","39518","42874","42367","15961","42211","42874","43511","NA","NA","27964","39429","27999","37880","27999","27999","27964","NA","NA","NA","NA","NA","39524","NA","NA","38388","38397","38929","NA","NA","44012","NA","NA","NA","NA","NA","15963","NA","NA","Orientation_PSA2018","7","4707","7","yes","1024"
"F","5316","F","F","PP_LIST4.csv","piano.jpg","sutcse.jpg","100","100","660.125","660.125","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","1","0","1","5","0","0","1","1","0","0","1","1","1","1","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","1","0","0","0","0","0","0","0","0","12/17/19 10:27:03","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\lenovo\Desktop\scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","1","1","1","5","C:/Users/lenovo/Desktop/scripts/subject-40-2.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","574","NA","NA","574","NA","NA","NA","NA","NA","2664","NA","NA","523","NA","NA","NA","NA","NA","11982","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","40","even","no","no","NA","15961","10494","10501","14048","15946","15946","NA","NA","42202","44285","37884","27964","39518","44790","44282","15961","42211","44791","45372","NA","NA","27964","39429","27999","37880","27999","27999","27964","NA","NA","NA","NA","NA","39524","NA","NA","38388","38397","38929","NA","NA","45872","NA","NA","NA","NA","NA","15963","NA","NA","Orientation_PSA2018","8","5281","8","yes","1024"
"N","5316","H","V","PP_LIST4.csv","tireH.jpg","tireV.jpg","100","100","660.111111111","660.111111111","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","2","0","2","5","0","0","2","2","0","0","2","2","2","2","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","2","0","0","0","0","0","0","0","0","12/17/19 10:27:03","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\lenovo\Desktop\scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","2","2","1","5","C:/Users/lenovo/Desktop/scripts/subject-40-2.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","660","NA","NA","660","NA","NA","NA","NA","NA","2664","NA","NA","523","NA","NA","NA","NA","NA","11982","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","40","even","no","no","NA","15961","10494","10501","14048","15946","15946","NA","NA","42202","46061","37884","27964","39518","46566","46059","15961","42211","46575","47240","NA","NA","27964","39429","27999","37880","27999","27999","27964","NA","NA","NA","NA","NA","39524","NA","NA","38388","38397","38929","NA","NA","47741","NA","NA","NA","NA","NA","15963","NA","NA","Orientation_PSA2018","9","5941","9","yes","1024"
"F","5316","F","F","PP_LIST4.csv","skirt.jpg","tlphon.jpg","100","100","650.5","650.5","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","3","0","3","5","0","0","3","3","0","0","3","3","3","3","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","3","0","0","0","0","0","0","0","0","12/17/19 10:27:03","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\lenovo\Desktop\scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","3","3","1","5","C:/Users/lenovo/Desktop/scripts/subject-40-2.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","564","NA","NA","564","NA","NA","NA","NA","NA","2664","NA","NA","523","NA","NA","NA","NA","NA","11982","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","40","even","no","no","NA","15961","10494","10501","14048","15946","15946","NA","NA","42202","48015","37884","27964","39518","48519","48012","15961","42211","48527","49098","NA","NA","27964","39429","27999","37880","27999","27999","27964","NA","NA","NA","NA","NA","39524","NA","NA","38388","38397","38929","NA","NA","49598","NA","NA","NA","NA","NA","15963","NA","NA","Orientation_PSA2018","10","6505","10","yes","1024"
"Y","5316","V","V","PP_LIST4.csv","pencilV.jpg","pencilV.jpg","100","100","645","645","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","4","0","4","5","0","0","4","4","0","0","4","4","4","4","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","4","0","0","0","0","0","0","0","0","12/17/19 10:27:03","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\lenovo\Desktop\scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","4","4","1","5","C:/Users/lenovo/Desktop/scripts/subject-40-2.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","590","NA","NA","590","NA","NA","NA","NA","NA","2664","NA","NA","523","NA","NA","NA","NA","NA","11982","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","40","even","no","no","NA","15961","10494","10501","14048","15946","15946","NA","NA","42202","49818","37884","27964","39518","50324","49816","15961","42211","50334","50930","NA","NA","27964","39429","27999","37880","27999","27999","27964","NA","NA","NA","NA","NA","39524","NA","NA","38388","38397","38929","NA","NA","51430","NA","NA","NA","NA","NA","15963","NA","NA","Orientation_PSA2018","11","7095","11","yes","1024"
"F","5316","F","F","PP_LIST4.csv","ftball.jpg","nut.jpg","100","100","656.916666667","656.916666667","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","5","0","5","5","0","0","5","5","0","0","5","5","5","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","0","0","0","0","0","0","0","0","12/17/19 10:27:03","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\lenovo\Desktop\scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","5","5","1","5","C:/Users/lenovo/Desktop/scripts/subject-40-2.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","788","NA","NA","788","NA","NA","NA","NA","NA","2664","NA","NA","523","NA","NA","NA","NA","NA","11982","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","40","even","no","no","NA","15961","10494","10501","14048","15946","15946","NA","NA","42202","51699","37884","27964","39518","52205","51695","15961","42211","52214","53010","NA","NA","27964","39429","27999","37880","27999","27999","27964","NA","NA","NA","NA","NA","39524","NA","NA","38388","38397","38929","NA","NA","53510","NA","NA","NA","NA","NA","15963","NA","NA","Orientation_PSA2018","12","7883","12","yes","1024"
"N","5316","H","V","PP_LIST4.csv","screwH.jpg","screwV.jpg","100","100","651.846153846","651.846153846","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","6","0","6","5","0","0","6","6","0","0","6","6","6","6","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","6","0","0","0","0","0","0","0","0","12/17/19 10:27:03","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\lenovo\Desktop\scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","6","6","1","5","C:/Users/lenovo/Desktop/scripts/subject-40-2.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","591","NA","NA","591","NA","NA","NA","NA","NA","2664","NA","NA","523","NA","NA","NA","NA","NA","11982","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","40","even","no","no","NA","15961","10494","10501","14048","15946","15946","NA","NA","42202","53722","37884","27964","39518","54226","53719","15961","42211","54234","54830","NA","NA","27964","39429","27999","37880","27999","27999","27964","NA","NA","NA","NA","NA","39524","NA","NA","38388","38397","38929","NA","NA","55331","NA","NA","NA","NA","NA","15963","NA","NA","Orientation_PSA2018","13","8474","13","yes","1024"
"Y","5316","V","V","PP_LIST4.csv","nailV.jpg","nailV.jpg","100","100","646.071428571","646.071428571","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","j","0","0","0","0","0","0","0","NA","7","0","7","5","0","0","7","7","0","0","7","7","7","7","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","7","0","0","0","0","0","0","0","0","12/17/19 10:27:03","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\lenovo\Desktop\scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","7","7","1","5","C:/Users/lenovo/Desktop/scripts/subject-40-2.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","j","NA","NA","j","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","571","NA","NA","571","NA","NA","NA","NA","NA","2664","NA","NA","523","NA","NA","NA","NA","NA","11982","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","40","even","no","no","NA","15961","10494","10501","14048","15946","15946","NA","NA","42202","55565","37884","27964","39518","56070","55562","15961","42211","56081","56659","NA","NA","27964","39429","27999","37880","27999","27999","27964","NA","NA","NA","NA","NA","39524","NA","NA","38388","38397","38929","NA","NA","57159","NA","NA","NA","NA","NA","15963","NA","NA","Orientation_PSA2018","14","9045","14","yes","1024"
"F","5316","F","F","PP_LIST4.csv","tlphon.jpg","knife.jpg","100","100","637","637","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","8","0","8","5","0","0","8","8","0","0","8","8","8","8","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","8","0","0","0","0","0","0","0","0","12/17/19 10:27:03","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\lenovo\Desktop\scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","8","8","1","5","C:/Users/lenovo/Desktop/scripts/subject-40-2.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","510","NA","NA","510","NA","NA","NA","NA","NA","2664","NA","NA","523","NA","NA","NA","NA","NA","11982","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","40","even","no","no","NA","15961","10494","10501","14048","15946","15946","NA","NA","42202","57389","37884","27964","39518","57895","57386","15961","42211","57904","58420","NA","NA","27964","39429","27999","37880","27999","27999","27964","NA","NA","NA","NA","NA","39524","NA","NA","38388","38397","38929","NA","NA","58921","NA","NA","NA","NA","NA","15963","NA","NA","Orientation_PSA2018","15","9555","15","yes","1024"
"F","5316","F","F","PP_LIST4.csv","needle.jpg","tiger.jpg","100","100","632.5","632.5","#ffffff","yes","legacy","legacy","legacy","0","uniform","1","1","undefined","1","undefined","6","f","0","0","0","0","0","0","0","NA","9","0","9","5","0","0","9","9","0","0","9","9","9","9","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","9","0","0","0","0","0","0","0","0","12/17/19 10:27:03","no","Matching Tasks","yes","","no","OrientationCrossLanguages_2018PSA_PP_1.2.4.osexp","C:\Users\lenovo\Desktop\scripts","no","chinese-japanese-korean","no","18","no","#0000ff","no","简体中文","yes","768","no","legacy","9","9","1","5","C:/Users/lenovo/Desktop/scripts/subject-40-2.csv","legacy","no","Kafkaesque Koffka","3.2.8","yes","5a7ce671e83246000deafe81","no","0","0","f","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","f","NA","NA","NA","NA","NA","space","NA","NA","565","NA","NA","565","NA","NA","NA","NA","NA","2664","NA","NA","523","NA","NA","NA","NA","NA","11982","NA","NA","2","legacy","yes","1024","2","48000","-16","EXP","40","even","no","no","NA","15961","10494","10501","14048","15946","15946","NA","NA","42202","59137","37884","27964","39518","59642","59134","15961","42211","59651","60226","NA","NA","27964","39429","27999","37880","27999","27999","27964","NA","NA","NA","NA","NA","39524","NA","NA","38388","38397","38929","NA","NA","60726","NA","NA","NA","NA","NA","15963","NA","NA","Orientation_PSA2018","16","10120","16","yes","1024"
