"ID","N","BF"
2397,1,1
2399,1,1
2403,3,0.937906768467217
2415,4,0.469443217251588
2436,5,0.748515429405064
2463,6,0.581893040451274
2474,7,0.519374584008234
2475,8,0.325479635097942
2480,9,0.325960014121536
2481,10,0.278393705541777
2484,11,0.28941459454732
2491,12,0.224990775543404
2493,13,0.201423081537401
2504,14,0.17180308628237
2508,15,0.212982688829995
2517,16,0.151680271822345
2518,17,0.120575002235428
2521,18,0.143089093370427
2524,19,0.113511794276649
2534,20,0.103604202930531
2536,21,0.113503026286766
2539,22,0.116598451906729
2579,23,0.112939485651174
2587,24,0.109666128028043
2602,25,0.0974993865524611
2609,26,0.0950673779391089
2610,27,0.138864610466933
2613,28,0.138108648724165
2630,29,0.139674346208078
2632,30,0.137442574329102
2633,31,0.139346067731617
2637,32,0.141755741574719
2708,33,0.162494494292369
2709,34,0.150397084644959
2756,35,0.167957090920386
2758,36,0.176360959775759
2762,37,0.15550913416047
2768,38,0.147407183224018
2769,39,0.147443206112885
2785,40,0.152288185115996
2826,41,0.152860025060032
2829,42,0.134455556526993
2835,43,0.132235253927875
2854,44,0.132402432440358
2856,45,0.0944649328191419
2857,46,0.101266125850758
2870,47,0.100758892013889
2875,48,0.0909265350311666
