"ID","N","BF"
2,1,1
3,1,1
6,3,0.299837063677332
9,4,0.236724846047764
12,5,0.23811563560142
13,6,0.218567369483027
14,7,0.198754499642125
15,8,0.170374144930027
16,9,0.192072929204123
17,10,0.192767953549249
18,11,0.227400253046166
19,12,0.341554046602691
20,13,0.325070251882516
21,14,0.461953315302555
22,15,0.476461700342151
23,16,0.391857944713689
24,17,0.352716109731825
25,18,0.253394798355864
26,19,0.177550864778887
27,20,0.226633003735194
28,21,0.21941170359235
29,22,0.209487128766088
30,23,0.199365310646978
31,24,0.220318121835982
32,25,0.208923022664993
33,26,0.182569393573356
34,27,0.162394982678692
35,28,0.183941068932956
36,29,0.189829524392534
37,30,0.214742602924058
38,31,0.189397418146097
39,32,0.140261172928233
40,33,0.126950203776649
41,34,0.125427257089763
42,35,0.137183527133603
43,36,0.140285296864859
44,37,0.124844790232122
45,38,0.128443841936611
46,39,0.125388195777591
47,40,0.123896096672796
48,41,0.141179216674706
49,42,0.186864651144045
50,43,0.158377973734628
51,44,0.163086841106242
52,45,0.181567300542536
53,46,0.174717656771911
54,47,0.182767470474289
55,48,0.157501566505459
56,49,0.153130385088867
57,50,0.127978686875788
58,51,0.125293953791762
59,52,0.129020687694677
60,53,0.152799386164227
61,54,0.150052250260894
62,55,0.149312862199546
63,56,0.157700269387554
64,57,0.14374555921088
65,58,0.137404365253761
66,59,0.143777020849965
67,60,0.129702567494283
68,61,0.168902894863309
69,62,0.163582669730089
70,63,0.161682989048073
71,64,0.166535102090565
72,65,0.142552084064256
73,66,0.135935528082346
74,67,0.158438728844753
75,68,0.16543567282281
76,69,0.168402319169091
77,70,0.161724797491405
78,71,0.153600385702304
79,72,0.153835455156978
80,73,0.149090348243266
81,74,0.15621087532747
82,75,0.160623509758543
83,76,0.141415662844681
84,77,0.138241793261971
85,78,0.136342567422333
86,79,0.138967395632549
87,80,0.105701841089577
88,81,0.102853102232882
89,82,0.114404593353663
90,83,0.102943433731628
91,84,0.105320349528166
