"ID","N","BF"
263,1,1
411,1,1
418,3,0.55798753590577
424,4,0.478186461863642
426,5,0.542939004714988
453,6,0.950926240519929
463,7,0.696152025697361
468,8,0.598232860416806
470,9,0.8147228284786
479,10,0.721249942706617
483,11,0.596252799791343
486,12,0.364479500168295
488,13,0.260448463753163
490,14,0.229983026591794
496,15,0.212778219296953
502,16,0.25739790034814
503,17,0.208404214438145
505,18,0.222316498378456
512,19,0.161850413241222
519,20,0.197913020507163
530,21,0.16702703931867
533,22,0.160779258811214
554,23,0.148655623717027
572,24,0.156202707502189
574,25,0.155185839271856
581,26,0.176778636659601
594,27,0.167097311598959
601,28,0.146525237800229
609,29,0.148997008322128
622,30,0.133993165437389
623,31,0.134817573272411
627,32,0.127503426717051
630,33,0.120639535938331
633,34,0.123723467612904
641,35,0.100073612446746
654,36,0.0876244911765989
660,37,0.0869032067459994
666,38,0.0824393769709636
672,39,0.0730072902462084
673,40,0.076797238973397
675,41,0.0787045486991819
677,42,0.0771407805058299
681,43,0.0766841296986869
686,44,0.0757182396886718
689,45,0.0754027200415678
705,46,0.0837251117096828
706,47,0.0860712033535998
708,48,0.0826408739913165
751,49,0.0807549380948566
753,50,0.0829128078033937
762,51,0.0823494203606346
768,52,0.0796696432763721
774,53,0.0930116162512369
777,54,0.0920886719528345
781,55,0.0884916363739816
783,56,0.0844362439776877
785,57,0.0793921338748707
795,58,0.0812785659882602
801,59,0.0781382953866225
803,60,0.0834283653906572
821,61,0.080152986875838
825,62,0.0813996774008447
846,63,0.0847245368321659
857,64,0.0836273984261645
868,65,0.0752936987707517
912,66,0.0736849920077209
932,67,0.068554722482591
989,68,0.0647585523422005
1090,69,0.0682569451255312
1099,70,0.0662507080049361
1230,71,0.0641017199442686
1329,72,0.0548755230294281
1390,73,0.0556701530906882
1592,74,0.0593800122427873
1595,75,0.0630218569142601
1599,76,0.0638320367249807
3046,77,0.0613499762164202
3056,78,0.0581480726185738
3077,79,0.056936745349211
