"Result ID","Start Time ","Last Seen ","Duration ","Batch","Worker ID ","Worker Type ","MTurk Worker ID (Confirmation Code) ","State ","Message "
"706","2021/03/10 10:53:22","2021/03/10 11:01:25","00:09:37","TUR_023","712","General Multiple","none(none)","FINISHED","none"
"512","2021/03/05 08:14:06","2021/03/05 08:24:22","00:10:18","TUR_023","521","General Multiple","none(none)","FINISHED","none"
"426","2021/03/04 15:11:04","2021/03/04 15:21:05","00:10:25","TUR_023","435","General Multiple","none(none)","FINISHED","none"
"777","2021/03/12 15:53:48","2021/03/12 16:03:50","00:10:39","TUR_023","783","General Multiple","none(none)","FINISHED","none"
"1230","2021/03/24 08:53:50","2021/03/24 09:03:54","00:10:46","TUR_023","1236","General Multiple","none(none)","FINISHED","none"
"768","2021/03/12 09:45:43","2021/03/12 09:55:44","00:11:06","TUR_023","774","General Multiple","none(none)","FINISHED","none"
"463","2021/03/04 17:33:25","2021/03/04 17:43:27","00:11:07","TUR_023","472","General Multiple","none(none)","FINISHED","none"
"533","2021/03/05 11:06:26","2021/03/05 11:16:32","00:11:23","TUR_023","542","General Multiple","none(none)","FINISHED","none"
"708","2021/03/10 11:32:59","2021/03/10 11:43:00","00:11:39","TUR_023","714","General Multiple","none(none)","FINISHED","none"
"1592","2021/04/05 20:26:46","2021/04/05 20:36:47","00:11:56","TUR_023","1596","General Multiple","none(none)","FINISHED","none"
"672","2021/03/09 16:03:27","2021/03/09 16:13:30","00:12:00","TUR_023","678","General Multiple","none(none)","FINISHED","none"
"932","2021/03/17 19:44:17","2021/03/17 19:56:21","00:12:28","TUR_023","938","General Multiple","none(none)","FINISHED","none"
"783","2021/03/12 18:17:04","2021/03/12 18:29:07","00:12:39","TUR_023","789","General Multiple","none(none)","FINISHED","none"
"3077","2021/04/27 20:17:10","2021/04/27 20:29:12","00:12:41","TUR_023","3071","General Multiple","none(none)","FINISHED","none"
"1090","2021/03/21 12:38:30","2021/03/21 12:50:31","00:12:47","TUR_023","1096","General Multiple","none(none)","FINISHED","none"
